Taxon_Id,Kingdom,Class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,EPBC_status,Significant,Confidential,Endemicity,status
16290,plants,land plants,Myrtaceae,Rhodomyrtus psidioides,native guava,(G.Don) Benth.,CR,CE,Y,N,QA,Critically endangered
9184,plants,land plants,Myrtaceae,Ristantia gouldii,,Peter G.Wilson & B.Hyland,V,V,Y,N,Q,Vulnerable
9522,plants,land plants,Myrtaceae,Ristantia waterhousei,,Peter G.Wilson & B.Hyland,V,,Y,N,Q,Vulnerable
31852,plants,land plants,Myrtaceae,Sannantha brachypoda,,(A.R.Bean) Peter G.Wilson,V,,Y,N,Q,Vulnerable
31848,plants,land plants,Myrtaceae,Sannantha papillosa,,(A.R.Bean) Peter G.Wilson,V,,Y,N,Q,Vulnerable
31847,plants,land plants,Myrtaceae,Sannantha tozerensis,,(A.R.Bean) Peter G.Wilson,V,V,Y,N,Q,Vulnerable
9167,plants,land plants,Myrtaceae,Sphaerantia chartacea,Shipton's penda,Peter G.Wilson & B.Hyland,V,,Y,N,Q,Vulnerable
9168,plants,land plants,Myrtaceae,Sphaerantia discolor,Tully penda,Peter G.Wilson & B.Hyland,V,,Y,N,Q,Vulnerable
27943,plants,land plants,Myrtaceae,Stockwellia quadrifida,,"D.J.Carr, S.G.M.Carr & B.Hyland",V,,Y,N,Q,Vulnerable
13358,plants,land plants,Myrtaceae,Syzygium aqueum,water apple,(Burm.f.) Alston,V,,Y,N,QAI,Vulnerable
13359,plants,land plants,Myrtaceae,Syzygium buettnerianum,New Guinea satinash,(K.Schum.) Nied.,NT,,Y,N,QI,Near threatened
28903,plants,land plants,Myrtaceae,Syzygium fratris,brotherly love lilly pilly,Craven,CR,,Y,N,Q,Critically endangered
30316,plants,land plants,Myrtaceae,Syzygium glenum,,Craven,E,,Y,N,Q,Endangered
13499,plants,land plants,Myrtaceae,Syzygium hodgkinsoniae,red lilly pilly,(F.Muell.) L.A.S.Johnson,V,V,Y,N,QA,Vulnerable
9733,plants,land plants,Myrtaceae,Syzygium macilwraithianum,,B.Hyland,V,,Y,N,Q,Vulnerable
16048,plants,land plants,Myrtaceae,Syzygium moorei,Durobby,(F.Muell.) L.A.S.Johnson,V,V,Y,N,QA,Vulnerable
9397,plants,land plants,Myrtaceae,Syzygium rubrimolle,,B.Hyland,V,,Y,N,Q,Vulnerable
9399,plants,land plants,Myrtaceae,Syzygium velarum,,B.Hyland,V,V,Y,N,Q,Vulnerable
6186,plants,land plants,Myrtaceae,Triplarina nitchaga,,A.R.Bean,V,V,Y,N,Q,Vulnerable
25949,plants,land plants,Myrtaceae,Uromyrtus lamingtonensis,,N.Snow & Guymer,V,,Y,N,QA,Vulnerable
9401,plants,land plants,Myrtaceae,Waterhousea mulgraveana,,B.Hyland,V,,Y,N,Q,Vulnerable
8149,plants,land plants,Myrtaceae,Xanthostemon arenarius,,Peter G.Wilson,NT,,Y,N,Q,Near threatened
9419,plants,land plants,Myrtaceae,Xanthostemon formosus,,Peter G.Wilson,E,E,Y,N,QA,Endangered
9692,plants,land plants,Myrtaceae,Xanthostemon graniticus,,Peter G.Wilson,V,,Y,N,Q,Vulnerable
13088,plants,land plants,Myrtaceae,Xanthostemon oppositifolius,southern penda,F.M.Bailey,V,V,Y,N,QA,Vulnerable
9691,plants,land plants,Myrtaceae,Xanthostemon verticillatus,,(C.T.White & W.D.Francis) L.S.Sm.,V,,Y,N,Q,Vulnerable
22495,plants,land plants,Nepenthaceae,Nepenthes mirabilis (Bramston Beach),,(Lour.) Druce,E,,Y,Y,Q,Endangered
13478,plants,land plants,Olacaceae,Anacolosa papuana,,G.Schellenb.,NT,,Y,N,QI,Near threatened
21789,plants,land plants,Oleaceae,Jasminum jenniae,,W.K.Harris & G.Holmes,E,,Y,N,Q,Endangered
2180,plants,land plants,Oleaceae,Notelaea ipsviciensis,Cooneana olive,W.K.Harris,CR,CE,Y,N,Q,Critically endangered
9680,plants,land plants,Oleaceae,Notelaea lloydii,Lloyd's native olive,Guymer,V,V,Y,N,Q,Vulnerable
35341,plants,land plants,Orchidaceae,Acianthus saxatilis,,D.L.Jones & M.A.Clem.,E,,Y,Y,Q,Endangered
31909,plants,land plants,Orchidaceae,Acriopsis emarginata,pale chandelier orchid,D.L.Jones & M.A.Clem.,V,V,Y,Y,QI,Vulnerable
12862,plants,land plants,Orchidaceae,Anoectochilus yatesiae,jewel orchid,F.M.Bailey,NT,,Y,Y,Q,Near threatened
9881,plants,land plants,Orchidaceae,Aphyllorchis anomala,,Dockrill,NT,,Y,Y,Q,Near threatened
12863,plants,land plants,Orchidaceae,Aphyllorchis queenslandica,,Dockrill,NT,,Y,Y,Q,Near threatened
41483,plants,land plants,Orchidaceae,Blepharoglossum condylobulbon,,(Rchb.f.) L.Li,V,,Y,Y,QI,Vulnerable
41817,plants,land plants,Orchidaceae,Bogoria matutina,,(D.L.Jones & M.A.Clem.) M.A.Clem. & D.L.Jones,V,V,Y,Y,Q,Vulnerable
33231,plants,land plants,Orchidaceae,Bryobium dischorense,,(Schltr.) M.A.Clem. & D.L.Jones,V,,Y,Y,Q,Vulnerable
32737,plants,land plants,Orchidaceae,Bryobium irukandjianum,,(St.Cloud) M.A.Clem. & D.L.Jones,V,,Y,Y,Q,Vulnerable
9493,plants,land plants,Orchidaceae,Bulbophyllum argyropus,,(Endl.) Rchb.f.,V,,Y,Y,QA,Vulnerable
9437,plants,land plants,Orchidaceae,Bulbophyllum boonjee,,B.Gray & D.L.Jones,V,,Y,Y,Q,Vulnerable
14018,plants,land plants,Orchidaceae,Bulbophyllum globuliforme,,Nicholls,NT,V,Y,Y,QA,Near threatened
12448,plants,land plants,Orchidaceae,Bulbophyllum gracillimum,graceful orchid,(Rolfe) Rolfe,V,V,Y,Y,Q,Vulnerable
9006,plants,land plants,Orchidaceae,Bulbophyllum grandimesense,,B.Gray & D.L.Jones,V,,Y,Y,Q,Vulnerable
12872,plants,land plants,Orchidaceae,Bulbophyllum longiflorum,,Thouars,V,V,Y,Y,QI,Vulnerable
34663,plants,land plants,Orchidaceae,Bulbophyllum maxillare,,(Lindl.) Rchb.,E,,Y,Y,QI,Endangered
9362,plants,land plants,Orchidaceae,Bulbophyllum weinthalii,blotched bulbophyllum,R.S.Rogers,V,,Y,Y,QA,Vulnerable
26723,plants,land plants,Orchidaceae,Bulbophyllum weinthalii subsp. striatum,,D.L.Jones,V,,Y,Y,Q,Vulnerable
26724,plants,land plants,Orchidaceae,Bulbophyllum weinthalii subsp. weinthalii,,R.S.Rogers,V,,Y,Y,Q,Vulnerable
9004,plants,land plants,Orchidaceae,Bulbophyllum windsorense,,B.Gray & D.L.Jones,V,,Y,Y,Q,Vulnerable
7975,plants,land plants,Orchidaceae,Bulbophyllum wolfei,,B.Gray & D.L.Jones,V,,Y,Y,Q,Vulnerable
9697,plants,land plants,Orchidaceae,Cadetia collinsii,,Lavarack,V,,Y,Y,Q,Vulnerable
13493,plants,land plants,Orchidaceae,Cadetia wariana,,Schltr.,V,,Y,Y,Q,Vulnerable
9298,plants,land plants,Orchidaceae,Caladenia atroclavia,,D.L.Jones & M.A.Clem.,E,E,Y,Y,Q,Endangered
8548,plants,land plants,Orchidaceae,Calochilus psednus,,D.L.Jones & Lavarack,E,E,Y,Y,Q,Endangered
7978,plants,land plants,Orchidaceae,Chiloglottis longiclavata,,D.L.Jones,NT,,Y,Y,Q,Near threatened
7979,plants,land plants,Orchidaceae,Chiloglottis sphyrnoides,,D.L.Jones,V,,Y,Y,QA,Vulnerable
18783,plants,land plants,Orchidaceae,Cooktownia robertsii,,D.L.Jones,E,,Y,Y,Q,Endangered
27532,plants,land plants,Orchidaceae,Corunastylis alticola,,(D.L.Jones & B.Gray) D.L.Jones & M.A.Clem.,V,,Y,Y,Q,Vulnerable
27535,plants,land plants,Orchidaceae,Corunastylis cranei,,(D.L.Jones) D.L.Jones & M.A.Clem.,V,,Y,Y,Q,Vulnerable
27540,plants,land plants,Orchidaceae,Corunastylis pedersonii,,(D.L.Jones) D.L.Jones & M.A.Clem.,V,,Y,Y,Q,Vulnerable
27545,plants,land plants,Orchidaceae,Corunastylis sigmoidea,,(D.L.Jones) D.L.Jones & M.A.Clem.,NT,,Y,Y,Q,Near threatened
27546,plants,land plants,Orchidaceae,Corunastylis tecta,Cardwell midge orchid,(D.L.Jones) D.L.Jones & M.A.Clem.,E,E,Y,Y,Q,Endangered
27547,plants,land plants,Orchidaceae,Corunastylis valida,,(D.L.Jones) D.L.Jones & M.A.Clem.,V,,Y,Y,Q,Vulnerable
13328,plants,land plants,Orchidaceae,Corybas abellianus,nodding helmet orchid,Dockrill,NT,,Y,Y,Q,Near threatened
26539,plants,land plants,Orchidaceae,Corybas cerasinus,,D.L.Jones & B.Gray,NT,,Y,Y,Q,Near threatened
9264,plants,land plants,Orchidaceae,Corybas montanus,small helmet orchid,D.L.Jones,V,V,Y,Y,Q,Vulnerable
5793,plants,land plants,Orchidaceae,Crepidium fimbriatum,,(Lavarack) Szlach.,V,,Y,Y,Q,Vulnerable
18489,plants,land plants,Orchidaceae,Crepidium flavovirens,,D.L.Jones & M.A.Clem.,V,,Y,Y,Q,Vulnerable
5794,plants,land plants,Orchidaceae,Crepidium lawleri,,(Lavarack & B.Gray) Szlach.,E,E,Y,Y,Q,Endangered
30797,plants,land plants,Orchidaceae,Demorchis queenslandica,,(Dockrill) D.L.Jones & M.A.Clem.,NT,,Y,Y,Q,Near threatened
13283,plants,land plants,Orchidaceae,Dendrobium antennatum,antelope orchid,Lindl.,E,E,Y,Y,QI,Endangered
13977,plants,land plants,Orchidaceae,Dendrobium bigibbum,Cooktown orchid,Lindl.,V,V,Y,Y,Q,Vulnerable
8944,plants,land plants,Orchidaceae,Dendrobium callitrophilum,cypress orchid,B.Gray & D.L.Jones,V,V,Y,Y,Q,Vulnerable
9755,plants,land plants,Orchidaceae,Dendrobium carronii,,Lavarack & P.J.Cribb,V,V,Y,Y,Q,Vulnerable
10523,plants,land plants,Orchidaceae,Dendrobium fellowsii,,F.Muell.,V,,Y,Y,Q,Vulnerable
17451,plants,land plants,Orchidaceae,Dendrobium johannis,brown antelope orchid,Rchb.f.,V,V,Y,Y,QI,Vulnerable
11457,plants,land plants,Orchidaceae,Dendrobium malbrownii,,Dockrill,V,,Y,Y,Q,Vulnerable
12836,plants,land plants,Orchidaceae,Dendrobium mirbelianum,mangrove orchid,Gaudich.,E,E,Y,Y,QI,Endangered
12837,plants,land plants,Orchidaceae,Dendrobium nindii,blue orchid,W.Hill,E,E,Y,Y,QI,Endangered
12839,plants,land plants,Orchidaceae,Dendrobium schneiderae var. schneiderae,,F.M.Bailey,NT,,Y,Y,Q,Near threatened
9134,plants,land plants,Orchidaceae,Dendrobium x superbiens,,Rchb.f.,V,,Y,Y,Q,Vulnerable
12844,plants,land plants,Orchidaceae,Didymoplexis pallens,crystal bells,Griff.,NT,,Y,Y,QI,Near threatened
5029,plants,land plants,Orchidaceae,Dipodium pandanum,,F.M.Bailey,E,,Y,Y,QI,Endangered
36434,plants,land plants,Orchidaceae,Diteilis simmondsii,,(F.M.Bailey) M.A.Clem. & D.L.Jones,NT,,Y,Y,Q,Near threatened
34632,plants,land plants,Orchidaceae,Diuris curta,,D.L.Jones,E,,Y,Y,QA,Endangered
7946,plants,land plants,Orchidaceae,Diuris oporina,northern white donkeys tails,D.L.Jones,NT,,Y,Y,Q,Near threatened
10526,plants,land plants,Orchidaceae,Diuris parvipetala,,(Dockrill) D.L.Jones & M.A.Clem.,V,,Y,Y,Q,Vulnerable
18387,plants,land plants,Orchidaceae,Dockrillia wassellii,,(S.T.Blake) Brieger,NT,,Y,Y,Q,Near threatened
30799,plants,land plants,Orchidaceae,Eucosia umbrosa,,D.L.Jones & M.A.Clem.,NT,,Y,Y,Q,Near threatened
8203,plants,land plants,Orchidaceae,Eulophia bicallosa,,(D.Don) P.Hunt & Summerh.,NT,,Y,Y,QAI,Near threatened
30810,plants,land plants,Orchidaceae,Eulophia pelorica,,D.L.Jones & M.A.Clem.,V,,Y,Y,Q,Vulnerable
9758,plants,land plants,Orchidaceae,Eulophia zollingeri,,(Rchb.f.) J.J.Sm.,V,,Y,Y,Q,Vulnerable
7948,plants,land plants,Orchidaceae,Gastrodia crebriflora,,D.L.Jones,V,,Y,Y,Q,Vulnerable
7949,plants,land plants,Orchidaceae,Gastrodia urceolata,,D.L.Jones,V,,Y,Y,Q,Vulnerable
5767,plants,land plants,Orchidaceae,Grastidium tozerense,,(Lavarack) M.A.Clem. & D.L.Jones,V,,Y,Y,Q,Vulnerable
21844,plants,land plants,Orchidaceae,Habenaria chlorosepala,,D.L.Jones,E,,Y,Y,Q,Endangered
29234,plants,land plants,Orchidaceae,Habenaria euryloba,,D.L.Jones,V,,Y,Y,Q,Vulnerable
21845,plants,land plants,Orchidaceae,Habenaria exilis,,D.L.Jones,E,,Y,Y,Q,Endangered
31654,plants,land plants,Orchidaceae,Habenaria fuscina,,D.L.Jones,V,,Y,Y,Q,Vulnerable
19331,plants,land plants,Orchidaceae,Habenaria harroldii,,D.L.Jones,E,,Y,Y,Q,Endangered
12814,plants,land plants,Orchidaceae,Habenaria hymenophylla,rainforest habenaria,Schltr.,NT,,Y,Y,QA,Near threatened
9580,plants,land plants,Orchidaceae,Habenaria macraithii,,Lavarack,E,E,Y,Y,Q,Endangered
12813,plants,land plants,Orchidaceae,Habenaria rumphii,,(Brongn.) Lindl.,NT,,Y,Y,QI,Near threatened
33887,plants,land plants,Orchidaceae,Habenaria vatia,,D.L.Jones ex. M.T.Mathieson,V,,Y,Y,Q,Vulnerable
12816,plants,land plants,Orchidaceae,Habenaria xanthantha,,F.Muell.,NT,,Y,Y,Q,Near threatened
8552,plants,land plants,Orchidaceae,Nervilia crociformis,,(Zoll. & Moritzi) Seidenf.,NT,,Y,Y,Q,Near threatened
10517,plants,land plants,Orchidaceae,Oberonia attenuata,Mossman fairy orchid,Dockrill,CR,CE,Y,Y,Q,Critically endangered
10464,plants,land plants,Orchidaceae,Oberonia carnosa,,Lavarack,V,,Y,Y,Q,Vulnerable
8553,plants,land plants,Orchidaceae,Pachystoma pubescens,,Blume,V,,Y,Y,Q,Vulnerable
10469,plants,land plants,Orchidaceae,Peristylus banfieldii,,(F.M.Bailey) Lavarack,E,,Y,Y,Q,Endangered
12722,plants,land plants,Orchidaceae,Phaius australis,,F.Muell.,E,E,Y,Y,QAI,Endangered
12723,plants,land plants,Orchidaceae,Phaius bernaysii,yellow swamp orchid,Rowland ex Rchb.f.,E,E,Y,Y,Q,Endangered
12724,plants,land plants,Orchidaceae,Phaius pictus,,T.E.Hunt,V,V,Y,Y,Q,Vulnerable
8487,plants,land plants,Orchidaceae,Phalaenopsis rosenstromii,moth orchid,F.M.Bailey,E,,Y,Y,QI,Endangered
41759,plants,land plants,Orchidaceae,Plectorrhiza beckleri,,"(F.Muell. ex Benth.) M.A.Clem., D.L.Jones & D.P.Banks",NT,,Y,Y,QA,Near threatened
11376,plants,land plants,Orchidaceae,Pomatocalpa marsupiale,,(Kraenzl.) J.J.Sm.,V,,Y,Y,QI,Vulnerable
7908,plants,land plants,Orchidaceae,Prasophyllum campestre,,R.J.Bates & D.L.Jones,NT,,Y,Y,Q,Near threatened
7909,plants,land plants,Orchidaceae,Prasophyllum exilis,,D.L.Jones & R.J.Bates,NT,,Y,Y,Q,Near threatened
7910,plants,land plants,Orchidaceae,Prasophyllum incompositum,,D.L.Jones,NT,,Y,Y,Q,Near threatened
8488,plants,land plants,Orchidaceae,Prasophyllum wallum,Wallum leek orchid,R.J.Bates & D.L.Jones,V,V,Y,Y,Q,Vulnerable
8554,plants,land plants,Orchidaceae,Pterostylis bicornis,horned greenhood,D.L.Jones & M.A.Clem.,V,V,Y,Y,Q,Vulnerable
35021,plants,land plants,Orchidaceae,Pterostylis caligna,,M.T.Mathieson,E,,Y,Y,Q,Endangered
6221,plants,land plants,Orchidaceae,Pterostylis chaetophora,,M.A.Clem. & D.L.Jones,E,,Y,Y,QA,Endangered
9232,plants,land plants,Orchidaceae,Pterostylis nigricans,,D.L.Jones & M.A.Clem.,NT,,Y,Y,QA,Near threatened
18888,plants,land plants,Orchidaceae,Pterostylis scoliosa,,D.L.Jones,E,,Y,Y,Q,Endangered
8556,plants,land plants,Orchidaceae,Pterostylis setifera,,"M.A.Clem., Matthias & D.L.Jones",NT,,Y,Y,QA,Near threatened
6689,plants,land plants,Orchidaceae,Pterostylis sp. (Gundiah W.W.Abell AQ72188),,,NT,,Y,Y,Q,Near threatened
30870,plants,land plants,Orchidaceae,Rhizanthella omissa,,D.L.Jones & M.A.Clem.,E,,Y,Y,Q,Endangered
35496,plants,land plants,Orchidaceae,Rhomboda polygonoides,,(F.Muell.) Ormerod,V,V,Y,Y,Q,Vulnerable
12706,plants,land plants,Orchidaceae,Robiquetia wassellii,,Dockrill,NT,,Y,Y,Q,Near threatened
35326,plants,land plants,Orchidaceae,Salacistis ochroleuca,,(F.M.Bailey) M.A.Clem. & D.L.Jones,E,,Y,Y,QI,Endangered
12658,plants,land plants,Orchidaceae,Sarcochilus fitzgeraldii,ravine orchid,F.Muell.,E,V,Y,Y,QA,Endangered
12710,plants,land plants,Orchidaceae,Sarcochilus hartmannii,,F.Muell.,V,V,Y,Y,QA,Vulnerable
8224,plants,land plants,Orchidaceae,Sarcochilus hirticalcar,harlequin orchid,(Dockrill) M.A.Clem. & B.J.Wallace,V,V,Y,Y,Q,Vulnerable
12661,plants,land plants,Orchidaceae,Sarcochilus weinthalii,blotched sarcochilus,F.M.Bailey,E,V,Y,Y,Q,Endangered
12663,plants,land plants,Orchidaceae,Schoenorchis sarcophylla,,Schltr.,V,,Y,Y,Q,Vulnerable
12668,plants,land plants,Orchidaceae,Spathoglottis paulinae,,F.Muell.,NT,,Y,Y,QI,Near threatened
12667,plants,land plants,Orchidaceae,Spathoglottis plicata,New Guinea ground orchid,Blume,V,,Y,Y,QI,Vulnerable
41755,plants,land plants,Orchidaceae,Stigmatodactylus sublestus,,"(Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones",NT,,Y,Y,Q,Near threatened
8558,plants,land plants,Orchidaceae,Taeniophyllum confertum,,B.Gray & D.L.Jones,NT,,Y,Y,Q,Near threatened
9841,plants,land plants,Orchidaceae,Taeniophyllum lobatum,,Dockrill,NT,,Y,Y,Q,Near threatened
12673,plants,land plants,Orchidaceae,Thelasis carinata,,Blume,V,,Y,Y,QI,Vulnerable
11357,plants,land plants,Orchidaceae,Trichoglottis australiensis,,Dockrill,V,,Y,Y,Q,Vulnerable
12680,plants,land plants,Orchidaceae,Vanda hindsii,Cape York vanda,Lindl.,V,V,Y,Y,QI,Vulnerable
30794,plants,land plants,Orchidaceae,Vrydagzynea grayi,,D.L.Jones & M.A.Clem.,E,E,Y,Y,Q,Endangered
13909,plants,land plants,Orobanchaceae,Euphrasia bella,Lamington eyebright,S.T.Blake,E,V,Y,N,QA,Endangered
13199,plants,land plants,Orobanchaceae,Euphrasia orthocheila subsp. orthocheila,,W.R.Barker,NT,,Y,N,QA,Near threatened
13910,plants,land plants,Orobanchaceae,Euphrasia orthocheila subsp. peraspera,,W.R.Barker,NT,,Y,N,Q,Near threatened
12683,plants,land plants,Pandanaceae,Freycinetia marginata,,Blume,V,,Y,N,Q,Vulnerable
12684,plants,land plants,Pandanaceae,Freycinetia percostata,,Merr. & L.M.Perry,V,,Y,N,QI,Vulnerable
12755,plants,land plants,Pandanaceae,Pandanus zea,,H.St.John,NT,,Y,N,Q,Near threatened
18491,plants,land plants,Phrymaceae,Microcarpaea agonis,,A.R.Bean,E,E,Y,N,Q,Endangered
30539,plants,land plants,Phyllanthaceae,Actephila bella,,P.I.Forst.,V,,Y,N,Q,Vulnerable
30644,plants,land plants,Phyllanthaceae,Actephila championiae,,P.I.Forst.,V,,Y,N,Q,Vulnerable
11365,plants,land plants,Phyllanthaceae,Actephila foetida,,Domin,V,V,Y,N,Q,Vulnerable
35596,plants,land plants,Phyllanthaceae,Breynia macrantha,,(Hassk.) Chakrab. & N.P.Balakr.,V,V,Y,N,QI,Vulnerable
9383,plants,land plants,Phyllanthaceae,Glochidion pruinosum,,Airy Shaw,E,,Y,N,Q,Endangered
11307,plants,land plants,Phyllanthaceae,Glochidion pungens,,Airy Shaw,NT,,Y,N,Q,Near threatened
11315,plants,land plants,Phyllanthaceae,Margaritaria indica,,(Dalzell) Airy Shaw,NT,,Y,N,QI,Near threatened
11271,plants,land plants,Phyllanthaceae,Phyllanthus brassii,,C.T.White,V,,Y,N,Q,Vulnerable
6090,plants,land plants,Phyllanthaceae,Phyllanthus sp. (Bulburin P.I.Forster+ PIF16034),,,V,,Y,N,Q,Vulnerable
18198,plants,land plants,Picrodendraceae,Austrobuxus megacarpus,,P.I.Forst.,NT,,Y,N,Q,Near threatened
18500,plants,land plants,Picrodendraceae,Dissiliaria tuckeri,,P.I.Forst.,V,,Y,N,Q,Vulnerable
11318,plants,land plants,Picrodendraceae,Neoroepera buxifolia,,Muell.Arg. & F.Muell.,V,V,Y,N,Q,Vulnerable
40642,plants,land plants,Picrodendraceae,Pseudanthus pauciflorus,,,NT,,Y,N,Q,Near threatened
26350,plants,land plants,Picrodendraceae,Pseudanthus pauciflorus subsp. arenicola,,Halford & R.J.F.Hend.,NT,,Y,N,Q,Near threatened
26349,plants,land plants,Picrodendraceae,Pseudanthus pauciflorus subsp. pauciflorus,,Halford & R.J.F.Hend.,NT,,Y,N,QA,Near threatened
6233,plants,land plants,Picrodendraceae,Sankowskya stipularis,,P.I.Forst.,E,E,Y,N,Q,Endangered
10909,plants,land plants,Picrodendraceae,Whyanbeelia terrae-reginae,,Airy Shaw & B.Hyland,NT,,Y,N,Q,Near threatened
16448,plants,land plants,Piperaceae,Piper mestonii,long pepper,F.M.Bailey,NT,,Y,N,QI,Near threatened
2053,plants,land plants,Pittosporaceae,Bursaria reevesii,,"L.Cayzer, Crisp & I.Telford",V,,Y,N,Q,Vulnerable
13124,plants,land plants,Pittosporaceae,Pittosporum oreillyanum,thorny pittosporum,C.T.White,NT,,Y,N,QA,Near threatened
9879,plants,land plants,Poaceae,Amphibromus whitei,,C.E.Hubb.,PE,EX,Y,N,Q,Extinct in the wild
11116,plants,land plants,Poaceae,Apluda mutica,,L.,V,,Y,N,QAI,Vulnerable
10006,plants,land plants,Poaceae,Aristida annua,,B.K.Simon,V,V,Y,N,Q,Vulnerable
6514,plants,land plants,Poaceae,Aristida forsteri,,B.K.Simon,E,,Y,N,Q,Endangered
9744,plants,land plants,Poaceae,Aristida granitica,,B.K.Simon,E,E,Y,N,Q,Endangered
8037,plants,land plants,Poaceae,Aristida thompsonii,Thompson's wiregrass,B.K.Simon,E,,Y,N,Q,Endangered
41060,plants,land plants,Poaceae,Arthraxon australiensis,Cape York carpet grass,(B.K.Simon) E.J.Thomps.,V,,Y,N,Q,Vulnerable
9964,plants,land plants,Poaceae,Arthraxon hispidus,,(Thunb.) Makino,V,V,Y,N,QAI,Vulnerable
36661,plants,land plants,Poaceae,Arthraxon hispidus var. hispidus,,(Thunb.) Makino,V,,Y,N,QAI,Vulnerable
14813,plants,land plants,Poaceae,Arundinella grevillensis,,B.K.Simon,V,,Y,N,Q,Vulnerable
9981,plants,land plants,Poaceae,Bothriochloa bunyensis,Bunya Mountains bluegrass,B.K.Simon,V,V,Y,N,Q,Vulnerable
34709,plants,land plants,Poaceae,Calyptochloa gracillima subsp. ipsviciensis,,E.J.Thomps.,CR,,Y,N,Q,Critically endangered
40958,plants,land plants,Poaceae,Chloris circumfontinalis,,Fahey & Fensham,E,,Y,N,Q,Endangered
9701,plants,land plants,Poaceae,Coix gasteenii,,B.K.Simon,E,,Y,N,Q,Endangered
8970,plants,land plants,Poaceae,Dallwatsonia felliana,,B.K.Simon,E,,Y,N,Q,Endangered
11064,plants,land plants,Poaceae,Dichanthium queenslandicum,,B.K.Simon,V,E,Y,N,Q,Vulnerable
32462,plants,land plants,Poaceae,Digitaria basaltica,,B.K.Simon,CR,,Y,N,Q,Critically endangered
14599,plants,land plants,Poaceae,Digitaria porrecta,,S.T.Blake,NT,,Y,N,QA,Near threatened
33018,plants,land plants,Poaceae,Digitaria veldkampiana,,B.K.Simon,CR,,Y,N,Q,Critically endangered
28740,plants,land plants,Poaceae,Eragrostis fenshamii,,B.K.Simon,V,,Y,N,Q,Vulnerable
10694,plants,land plants,Poaceae,Germainia capitata,,Balansa & Poitr.,V,V,Y,N,QI,Vulnerable
10582,plants,land plants,Poaceae,Homopholis belsonii,Belson's panic,C.E.Hubb.,E,V,Y,N,QA,Endangered
27783,plants,land plants,Poaceae,Isachne sharpii,,B.K.Simon,E,,Y,N,Q,Endangered
10677,plants,land plants,Poaceae,Lepturus geminatus,,C.E.Hubb.,NT,,Y,N,QA,Near threatened
28611,plants,land plants,Poaceae,Lepturus minutus,,B.K.Simon,V,,Y,N,Q,Vulnerable
10676,plants,land plants,Poaceae,Lepturus xerophilus,,Domin,NT,,Y,N,QA,Near threatened
8976,plants,land plants,Poaceae,Panicum chillagoanum,,B.K.Simon,V,,Y,N,Q,Vulnerable
10258,plants,land plants,Poaceae,Paspalidium grandispiculatum,,B.K.Simon,V,V,Y,N,Q,Vulnerable
10259,plants,land plants,Poaceae,Paspalidium udum,,S.T.Blake,V,,Y,N,QA,Vulnerable
10263,plants,land plants,Poaceae,Paspalum batianoffii,,B.K.Simon,PE,EX,Y,N,Q,Extinct in the wild
8997,plants,land plants,Poaceae,Paspalum multinodum,,B.K.Simon,V,,Y,N,Q,Vulnerable
9412,plants,land plants,Poaceae,Scrotochloa tararaensis,,(Jansen) Judz.,V,,Y,N,QI,Vulnerable
10614,plants,land plants,Poaceae,Scrotochloa urceolata,,(Roxb.) Judz.,V,,Y,N,QI,Vulnerable
8084,plants,land plants,Poaceae,Sporobolus pamelae,,B.K.Simon,E,E,Y,N,Q,Endangered
41147,plants,land plants,Podocarpaceae,Pectinopitys ladei,,(F.M.Bailey) C.N.Page,NT,,Y,N,Q,Near threatened
36309,plants,land plants,Polygalaceae,Comesperma anemosmaragdinum,,A.J.Ford & Halford,E,,Y,N,Q,Endangered
12825,plants,land plants,Polygalaceae,Comesperma breviflorum,,Pedley,NT,,Y,N,QA,Near threatened
12826,plants,land plants,Polygalaceae,Comesperma oblongatum,,(R.Br. ex Benth.) Pedley,V,V,Y,N,Q,Vulnerable
12656,plants,land plants,Polygalaceae,Comesperma praecelsum,,F.Muell.,V,,Y,N,Q,Vulnerable
15931,plants,land plants,Polygalaceae,Xanthophyllum fragrans,,C.T.White,NT,,Y,N,Q,Near threatened
13157,plants,land plants,Polygonaceae,Persicaria elatior,,(R.Br.) Sojak,V,V,Y,N,QA,Vulnerable
41542,plants,land plants,Polypodiaceae,Ctenopterella blechnoides,,(Grev.) Parris,V,V,Y,Y,QI,Vulnerable
21874,plants,land plants,Polypodiaceae,Drynaria x dumicola,,Bostock,V,,Y,Y,Q,Vulnerable
11649,plants,land plants,Polypodiaceae,Lemmaphyllum accedens,,(Blume) Donk,PE,EX,Y,Y,QI,Extinct in the wild
16625,plants,land plants,Polypodiaceae,Microsorum membranifolium,pimple fern,(R.Br.) Ching,NT,,Y,Y,QI,Near threatened
41560,plants,land plants,Polypodiaceae,Oreogrammitis albosetosa,,(F.M.Bailey) Parris,V,,Y,Y,Q,Vulnerable
41570,plants,land plants,Polypodiaceae,Oreogrammitis leonardii,,(Parris) Parris,V,,Y,Y,Q,Vulnerable
41726,plants,land plants,Polypodiaceae,Oreogrammitis reinwardtii,,(Blume) Parris,V,V,Y,Y,QI,Vulnerable
