taxonID,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,Significant,Confidential,status,Endemicity,EPBC Status
22335,Plantae,Equisetopsida,Asteraceae,Rutidosis glandulosa,,A.E.Holland,NT,Y,N,Near Threatened,Queensland Endemic,
6519,Plantae,Equisetopsida,Asteraceae,Rutidosis lanata,,A.E.Holland,NT,Y,N,Near Threatened,Queensland Endemic,
35028,Plantae,Equisetopsida,Asteraceae,Sphaeromorphaea major,,A.R.Bean,NT,Y,N,Near Threatened,Queensland Endemic,
6897,Plantae,Equisetopsida,Asteraceae,Tetramolopium sp. (Mt Bowen D.G.Fell+ DGF1224),,,V,Y,N,Vulnerable,Queensland Endemic,
7612,Plantae,Equisetopsida,Asteraceae,Tetramolopium vagans,,Pedley,V,Y,N,Vulnerable,Queensland Endemic,
31728,Plantae,Equisetopsida,Asteraceae,Trioncinia patens,,A.E.Holland & D.W.Butler,CR,Y,N,Critically Endangered,Queensland Endemic,
9384,Plantae,Equisetopsida,Asteraceae,Trioncinia retroflexa,,(F.Muell.) Veldkamp,E,Y,N,Endangered,Queensland Endemic,
10457,Plantae,Equisetopsida,Asteraceae,Vittadinia decora,,N.T.Burb.,E,Y,N,Endangered,Queensland Endemic,
12084,Plantae,Equisetopsida,Athyriaceae,Diplazium cordifolium,,Blume,V,Y,Y,Vulnerable,Regional Endemic,Vulnerable
12083,Plantae,Equisetopsida,Athyriaceae,Diplazium pallidum,,(Blume) T.Moore,E,Y,Y,Endangered,Regional Endemic,Endangered
34929,Plantae,Equisetopsida,Athyriaceae,Diplazium squamuligerum,,(Rosenst.) Parris,CR,Y,Y,Critically Endangered,Queensland Endemic,
11190,Plantae,Equisetopsida,Bignoniaceae,Dolichandrone spathacea,,(L.f.) K.Schum.,NT,Y,N,Near Threatened,Not Endemic to Australia,
11149,Plantae,Equisetopsida,Bignoniaceae,Neosepicaea viticoides,,Diels,NT,Y,N,Near Threatened,Regional Endemic,
16064,Plantae,Equisetopsida,Bignoniaceae,Tecomanthe hillii,Fraser Island creeper,(F.Muell.) Steenis,NT,Y,N,Near Threatened,Queensland Endemic,
40309,Plantae,Equisetopsida,Blandfordiaceae,Blandfordia flammea var. aurea,,,SL,Y,N,Special least concern,Queensland Endemic,
17868,Plantae,Equisetopsida,Blandfordiaceae,Blandfordia grandiflora,christmas bells,R.Br.,E,Y,N,Endangered,Intranational,
17869,Plantae,Equisetopsida,Blechnaceae,Blechnum ambiguum,,(C.Presl) Kaulf. ex C.Chr.,SL,Y,N,Special least concern,Intranational,
17870,Plantae,Equisetopsida,Blechnaceae,Blechnum articulatum,,(F.Muell.) S.B.Andrews,SL,Y,N,Special least concern,Queensland Endemic,
12063,Plantae,Equisetopsida,Blechnaceae,Blechnum camfieldii,,Tindale,SL,Y,N,Special least concern,Intranational,
41628,Plantae,Equisetopsida,Blechnaceae,Blechnum dissectum,,(Parris) Christenh.,SL,Y,N,Special least concern,Queensland Endemic,
41587,Plantae,Equisetopsida,Blechnaceae,Blechnum doodianum,,Christenh.,SL,Y,N,Special least concern,Queensland Endemic,
41513,Plantae,Equisetopsida,Blechnaceae,Blechnum hindii,,(Tindale ex T.C.Chambers) Christenh.,SL,Y,N,Special least concern,Intranational,
41616,Plantae,Equisetopsida,Blechnaceae,Blechnum lineare,,(J.Sm.) Christenh.,SL,Y,N,Special least concern,Intranational,
41625,Plantae,Equisetopsida,Blechnaceae,Blechnum maximum,,(J.Sm. ex C.Chr.) Christenh.,SL,Y,N,Special least concern,Queensland Endemic,
41723,Plantae,Equisetopsida,Blechnaceae,Blechnum medium,,(R.Br.) Christenh.,SL,Y,N,Special least concern,Regional Endemic,
22384,Plantae,Equisetopsida,Blechnaceae,Blechnum minus,,(R.Br.) Ettingsh.,SL,Y,N,Special least concern,Not Endemic to Australia,
41067,Plantae,Equisetopsida,Blechnaceae,Blechnum neglectum,,(F.M.Bailey) R.K.Wilson & Bayly,SL,Y,N,Special least concern,Queensland Endemic,
17818,Plantae,Equisetopsida,Blechnaceae,Blechnum nudum,fishbone water fern,(Labill.) Mett. ex Luerss.,SL,Y,N,Special least concern,Intranational,
17819,Plantae,Equisetopsida,Blechnaceae,Blechnum orientale,,L.,SL,Y,N,Special least concern,Not Endemic to Australia,
41590,Plantae,Equisetopsida,Blechnaceae,Blechnum parrisiae,,Christenh.,SL,Y,N,Special least concern,Not Endemic to Australia,
6017,Plantae,Equisetopsida,Blechnaceae,Blechnum patersonii,,(R.Br.) Mett.,SL,Y,N,Special least concern,Not Endemic to Australia,
17820,Plantae,Equisetopsida,Blechnaceae,Blechnum patersonii subsp. patersonii,,(R.Br.) Mett.,SL,Y,N,Special least concern,Not Endemic to Australia,
6083,Plantae,Equisetopsida,Blechnaceae,Blechnum patersonii subsp. queenslandicum,,T.C.Chambers & P.A.Farrant,SL,Y,N,Special least concern,Regional Endemic,
41596,Plantae,Equisetopsida,Blechnaceae,Blechnum reticulatum,,R.K.Wilson & Bayly,NT,Y,Y,Near Threatened,Queensland Endemic,
41991,Plantae,Equisetopsida,Blechnaceae,Blechnum spinulosum,,Poir.,SL,Y,N,Special least concern,Not Endemic to Australia,
14835,Plantae,Equisetopsida,Blechnaceae,Blechnum wattsii,hard water fern,Tindale,SL,Y,N,Special least concern,Intranational,
14783,Plantae,Equisetopsida,Blechnaceae,Blechnum whelanii,,F.M.Bailey,SL,Y,N,Special least concern,Regional Endemic,
14834,Plantae,Equisetopsida,Blechnaceae,Blechnum wurunuran,,Parris,SL,Y,N,Special least concern,Queensland Endemic,
16099,Plantae,Equisetopsida,Blechnaceae,Stenochlaena palustris,climbing swamp fern,(Burm.f.) Bedd.,SL,Y,N,Special least concern,Not Endemic to Australia,
41611,Plantae,Equisetopsida,Blechnaceae,Telmatoblechnum indicum,,"(Burm.f.) Perrie, D.J.Ohlsen & Brownsey",SL,Y,N,Special least concern,Not Endemic to Australia,
36285,Plantae,Equisetopsida,Boraginaceae,Ehretia microphylla,,Lam.,V,Y,N,Vulnerable,Regional Endemic,
2265,Plantae,Equisetopsida,Boryaceae,Borya inopinata,Stewart Range pincushion lily,P.I.Forst. & E.J.Thomps.,CR,Y,N,Critically Endangered,Queensland Endemic,
17865,Plantae,Equisetopsida,Brownlowiaceae,Berrya rotundifolia,,Domin,V,Y,N,Vulnerable,Queensland Endemic,
12652,Plantae,Equisetopsida,Brownlowiaceae,Brownlowia argentata,,Kurz,NT,Y,N,Near Threatened,Regional Endemic,
9801,Plantae,Equisetopsida,Burmanniaceae,Burmannia coelestis,,D.Don,SL,Y,N,Special least concern,Not Endemic to Australia,
17783,Plantae,Equisetopsida,Burmanniaceae,Burmannia disticha,,L.,SL,Y,N,Special least concern,Not Endemic to Australia,
14798,Plantae,Equisetopsida,Burmanniaceae,Burmannia juncea,,Sol. ex R.Br.,SL,Y,N,Special least concern,Intranational,
19356,Plantae,Equisetopsida,Burmanniaceae,Burmannia sp. (Melville Island R.J.Fensham 2909),,,SL,Y,N,Special least concern,Intranational,
41471,Plantae,Equisetopsida,Burmanniaceae,Gymnosiphon queenslandicus,,B.Gray & Y.W.Low,SL,Y,N,Special least concern,Queensland Endemic,
19767,Plantae,Equisetopsida,Burseraceae,Canarium acutifolium,,(DC.) Merr.,V,Y,N,Vulnerable,Unknown,Vulnerable
13979,Plantae,Equisetopsida,Burseraceae,Canarium acutifolium var. acutifolium,,(DC.) Merr.,V,Y,N,Vulnerable,Regional Endemic,Vulnerable
36257,Plantae,Equisetopsida,Byblidaceae,Byblis aquatica,,Lowrie & Conran,SL,Y,N,Special least concern,Intranational,
18909,Plantae,Equisetopsida,Byblidaceae,Byblis liniflora,,Salisb.,SL,Y,N,Special least concern,Intranational,
30590,Plantae,Equisetopsida,Byttneriaceae,Commersonia beeronensis,,Guymer,CR,Y,N,Critically Endangered,Queensland Endemic,
31105,Plantae,Equisetopsida,Byttneriaceae,Commersonia inglewoodensis,,Guymer,CR,Y,N,Critically Endangered,Queensland Endemic,
30581,Plantae,Equisetopsida,Byttneriaceae,Commersonia leiperi,Leiper's commersonia,Guymer,E,Y,N,Endangered,Queensland Endemic,
30649,Plantae,Equisetopsida,Byttneriaceae,Commersonia pearnii,,Guymer,CR,Y,N,Critically Endangered,Queensland Endemic,
31104,Plantae,Equisetopsida,Byttneriaceae,Commersonia perkinsiana,headland commersonia,Guymer,CR,Y,N,Critically Endangered,Queensland Endemic,
30720,Plantae,Equisetopsida,Byttneriaceae,Commersonia reticulata,,Guymer,V,Y,N,Vulnerable,Queensland Endemic,
7361,Plantae,Equisetopsida,Byttneriaceae,Lasiopetalum sp. (Proston J.A.Baker 17),Proston velvet bush,,E,Y,N,Endangered,Queensland Endemic,Critically Endangered
15560,Plantae,Equisetopsida,Calophyllaceae,Calophyllum bicolor,,P.F.Stevens,V,Y,N,Vulnerable,Regional Endemic,Vulnerable
39885,Plantae,Equisetopsida,Calophyllaceae,Kayea larnachiana,,F.Muell.,V,Y,N,Vulnerable,Queensland Endemic,
15236,Plantae,Equisetopsida,Calophyllaceae,Mammea touriga,brown touriga,(C.T.White & W.D.Francis) L.S.Sm.,NT,Y,N,Near Threatened,Queensland Endemic,
16873,Plantae,Equisetopsida,Campanulaceae,Isotoma axillaris,australian harebell,Lindl.,SL,Y,N,Special least concern,Intranational,
13892,Plantae,Equisetopsida,Campanulaceae,Isotoma fluviatilis,,(R.Br.) Benth.,SL,Y,N,Special least concern,Not Endemic to Australia,
16874,Plantae,Equisetopsida,Campanulaceae,Isotoma fluviatilis subsp. borealis,,McComb,SL,Y,N,Special least concern,Intranational,
16875,Plantae,Equisetopsida,Campanulaceae,Isotoma gulliveri,,F.Muell.,SL,Y,N,Special least concern,Queensland Endemic,
33758,Plantae,Equisetopsida,Campanulaceae,Isotoma luticola,,Carolin,SL,Y,N,Special least concern,Queensland Endemic,
13893,Plantae,Equisetopsida,Campanulaceae,Isotoma petraea,rock isotome,F.Muell.,SL,Y,N,Special least concern,Intranational,
33349,Plantae,Equisetopsida,Campanulaceae,Lobelia anceps,,L.f.,SL,Y,N,Special least concern,Not Endemic to Australia,
26725,Plantae,Equisetopsida,Campanulaceae,Lobelia andrewsii,,Lammers,SL,Y,N,Special least concern,Intranational,
33741,Plantae,Equisetopsida,Campanulaceae,Lobelia arnhemiaca,,E.Wimm.,SL,Y,N,Special least concern,Intranational,
36487,Plantae,Equisetopsida,Campanulaceae,Lobelia browniana,,Schult.,SL,Y,N,Special least concern,Intranational,
33856,Plantae,Equisetopsida,Campanulaceae,Lobelia concolor,,R.Br.,SL,Y,N,Special least concern,Intranational,
6761,Plantae,Equisetopsida,Campanulaceae,Lobelia darlingensis,,(E.Wimm.) Albr.,SL,Y,N,Special least concern,Intranational,
34587,Plantae,Equisetopsida,Campanulaceae,Lobelia dentata,,Cav.,SL,Y,N,Special least concern,Intranational,
16763,Plantae,Equisetopsida,Campanulaceae,Lobelia dioica,,R.Br.,SL,Y,N,Special least concern,Intranational,
13865,Plantae,Equisetopsida,Campanulaceae,Lobelia douglasiana,,F.M.Bailey,SL,Y,N,Special least concern,Intranational,
41358,Plantae,Equisetopsida,Campanulaceae,Lobelia fenshamii,,N.G.Walsh & Albr.,E,Y,N,Endangered,Queensland Endemic,
41357,Plantae,Equisetopsida,Campanulaceae,Lobelia fontana,,Albr. & N.G.Walsh,CR,Y,N,Critically Endangered,Queensland Endemic,
16764,Plantae,Equisetopsida,Campanulaceae,Lobelia gibbosa,native lobelia,Labill.,SL,Y,N,Special least concern,Intranational,
26376,Plantae,Equisetopsida,Campanulaceae,Lobelia leucotos,,Albr.,SL,Y,N,Special least concern,Queensland Endemic,
16765,Plantae,Equisetopsida,Campanulaceae,Lobelia membranacea,,R.Br.,NT,Y,N,Near Threatened,Queensland Endemic,
16766,Plantae,Equisetopsida,Campanulaceae,Lobelia purpurascens,white root,R.Br.,SL,Y,N,Special least concern,Intranational,
13866,Plantae,Equisetopsida,Campanulaceae,Lobelia quadrangularis,,R.Br.,SL,Y,N,Special least concern,Intranational,
13864,Plantae,Equisetopsida,Campanulaceae,Lobelia stenophylla,,Benth.,SL,Y,N,Special least concern,Intranational,
16767,Plantae,Equisetopsida,Campanulaceae,Lobelia trigonocaulis,forest lobelia,F.Muell.,SL,Y,N,Special least concern,Intranational,
36488,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia capillaris,,(G.Lodd.) G.Don,SL,Y,N,Special least concern,Not Endemic to Australia,
15920,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia caryophylloides,,P.J.Sm.,SL,Y,N,Special least concern,Intranational,
26368,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia celata,,P.I.Forst.,SL,Y,N,Special least concern,Queensland Endemic,
35704,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia ceracea,,Lothian,SL,Y,N,Special least concern,Intranational,
13727,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia fluminalis,river bluebell,(J.M.Black) E.Wimm. ex H.Eichler,SL,Y,N,Special least concern,Intranational,
8345,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia glabra,native bluebell,P.J.Sm.,SL,Y,N,Special least concern,Queensland Endemic,
15918,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia gracilis,sprawling bluebell,(G.Forst.) A.DC.,SL,Y,N,Special least concern,Not Endemic to Australia,
13728,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia graniticola,granite bluebell,Carolin,SL,Y,N,Special least concern,Intranational,
8348,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia islensis,,P.J.Sm.,SL,Y,N,Special least concern,Queensland Endemic,
8342,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia littoricola,,P.J.Sm.,SL,Y,N,Special least concern,Intranational,
8350,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia planiflora subsp. longipila,,Carolin ex P.J.Sm.,SL,Y,N,Special least concern,Intranational,
8343,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia queenslandica,,Carolin ex P.J.Sm.,SL,Y,N,Special least concern,Intranational,
8347,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia scopulicola,,Carolin ex P.J.Sm.,V,Y,N,Vulnerable,Intranational,
19393,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia stricta,,(R.Br.) Sweet,SL,Y,N,Special least concern,Intranational,
8863,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia stricta subsp. alterna,,P.J.Sm.,SL,Y,N,Special least concern,Intranational,
9878,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia stricta subsp. stricta,,(R.Br.) Sweet,SL,Y,N,Special least concern,Intranational,
8346,Plantae,Equisetopsida,Campanulaceae,Wahlenbergia tumidifructa,,P.J.Sm.,SL,Y,N,Special least concern,Intranational,
32526,Plantae,Equisetopsida,Capparaceae,Capparis batianoffii,,Guymer,V,Y,N,Vulnerable,Queensland Endemic,
9497,Plantae,Equisetopsida,Capparaceae,Capparis humistrata,,(F.Muell.) F.Muell.,E,Y,N,Endangered,Queensland Endemic,
9794,Plantae,Equisetopsida,Capparaceae,Capparis thozetiana,,(F.Muell.) F.Muell.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
17737,Plantae,Equisetopsida,Cardiopteridaceae,Cardiopteris moluccana,,Blume,SL,Y,N,Special least concern,Regional Endemic,
9786,Plantae,Equisetopsida,Casuarinaceae,Allocasuarina emuina,Mt. Emu she-oak,L.A.S.Johnson,E,Y,N,Endangered,Queensland Endemic,Endangered
9743,Plantae,Equisetopsida,Casuarinaceae,Allocasuarina filidens,Mt. Beerwah she-oak,L.A.S.Johnson,V,Y,N,Vulnerable,Queensland Endemic,
9357,Plantae,Equisetopsida,Casuarinaceae,Allocasuarina rigida subsp. exsul,,L.A.S.Johnson,V,Y,N,Vulnerable,Queensland Endemic,
10132,Plantae,Equisetopsida,Casuarinaceae,Allocasuarina rupicola,shrubby she-oak,L.A.S.Johnson,NT,Y,N,Near Threatened,Intranational,
9787,Plantae,Equisetopsida,Casuarinaceae,Allocasuarina thalassoscopica,Mt. Coolum she-oak,L.A.S.Johnson,E,Y,N,Endangered,Intranational,Endangered
13926,Plantae,Equisetopsida,Casuarinaceae,Gymnostoma australianum,,L.A.S.Johnson,V,Y,N,Vulnerable,Queensland Endemic,
26374,Plantae,Equisetopsida,Celastraceae,Apatophyllum flavovirens,,A.R.Bean & Jessup,CR,Y,N,Critically Endangered,Queensland Endemic,
11115,Plantae,Equisetopsida,Celastraceae,Apatophyllum olsenii,,McGill.,E,Y,N,Endangered,Queensland Endemic,Vulnerable
26373,Plantae,Equisetopsida,Celastraceae,Apatophyllum teretifolium,,A.R.Bean & Jessup,NT,Y,N,Near Threatened,Queensland Endemic,
41329,Plantae,Equisetopsida,Celastraceae,Denhamia megacarpa,large-fruited denhamia,J.J.Halford & Jessup,E,Y,N,Endangered,Queensland Endemic,
13932,Plantae,Equisetopsida,Celastraceae,Denhamia parvifolia,,L.S.Sm.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
9762,Plantae,Equisetopsida,Celastraceae,Hexaspora pubescens,,C.T.White,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
10088,Plantae,Equisetopsida,Chenopodiaceae,Atriplex morrisii,,R.H.Anderson,V,Y,N,Vulnerable,Intranational,
9781,Plantae,Equisetopsida,Chenopodiaceae,Sclerolaena blakei,,(Ising) A.J.Scott,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
35014,Plantae,Equisetopsida,Clusiaceae,Garcinia russellii,Rupert's mangosteen,W.E.Cooper,CR,Y,N,Critically Endangered,Queensland Endemic,
13024,Plantae,Equisetopsida,Combretaceae,Combretum trifoliatum,,Vent.,V,Y,N,Vulnerable,Regional Endemic,
17490,Plantae,Equisetopsida,Combretaceae,Dansiea elliptica,,Byrnes,NT,Y,N,Near Threatened,Queensland Endemic,
12177,Plantae,Equisetopsida,Combretaceae,Dansiea grandiflora,,Pedley,V,Y,N,Vulnerable,Queensland Endemic,
7667,Plantae,Equisetopsida,Combretaceae,Macropteranthes leiocaulis,,P.I.Forst.,NT,Y,N,Near Threatened,Queensland Endemic,
13590,Plantae,Equisetopsida,Combretaceae,Macropteranthes montana,,(F.Muell.) F.Muell. ex Benth.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
9922,Plantae,Equisetopsida,Convolvulaceae,Ipomoea antonschmidii,,R.W.Johnson,NT,Y,N,Near Threatened,Queensland Endemic,
33744,Plantae,Equisetopsida,Convolvulaceae,Ipomoea imperati,,(Vahl) Griseb.,V,Y,N,Vulnerable,Not Endemic to Australia,
10979,Plantae,Equisetopsida,Convolvulaceae,Ipomoea saintronanensis,,R.W.Johnson,V,Y,N,Vulnerable,Queensland Endemic,
29760,Plantae,Equisetopsida,Convolvulaceae,Stictocardia queenslandica,,(Domin) R.W.Johnson,V,Y,N,Vulnerable,Queensland Endemic,
32527,Plantae,Equisetopsida,Corsiaceae,Corsia dispar,,D.L.Jones & B.Gray,NT,Y,N,Near Threatened,Queensland Endemic,
19384,Plantae,Equisetopsida,Corynocarpaceae,Corynocarpus rupestris,,Guymer,V,Y,N,Vulnerable,Unknown,
9895,Plantae,Equisetopsida,Corynocarpaceae,Corynocarpus rupestris subsp. arborescens,southern corynocarpus,Guymer,V,Y,N,Vulnerable,Intranational,
34731,Plantae,Equisetopsida,Costaceae,Cheilocostus potierae,,(F.Muell.) M.G.Harr. & Zich,E,Y,N,Endangered,Regional Endemic,
34053,Plantae,Equisetopsida,Cucurbitaceae,Cucumis costatus,,I.Telford,NT,Y,N,Near Threatened,Queensland Endemic,
35624,Plantae,Equisetopsida,Cucurbitaceae,Momordica sphaeroidea,,Blanco,NT,Y,N,Near Threatened,Queensland Endemic,
16586,Plantae,Equisetopsida,Cucurbitaceae,Nothoalsomitra suberosa,,(F.M.Bailey) I.Telford,NT,Y,N,Near Threatened,Queensland Endemic,
11099,Plantae,Equisetopsida,Cunoniaceae,Ceratopetalum corymbosum,,C.T.White,V,Y,N,Vulnerable,Queensland Endemic,
17669,Plantae,Equisetopsida,Cunoniaceae,Ceratopetalum macrophyllum,,Hoogland,NT,Y,N,Near Threatened,Queensland Endemic,
22362,Plantae,Equisetopsida,Cunoniaceae,Davidsonia johnsonii,smooth davidsonia,J.B.Williams & G.Harden,E,Y,N,Endangered,Intranational,Endangered
19354,Plantae,Equisetopsida,Cunoniaceae,Eucryphia jinksii,Springbrook leatherwood,P.I.Forst.,CR,Y,N,Critically Endangered,Intranational,
18195,Plantae,Equisetopsida,Cunoniaceae,Eucryphia wilkiei,Wilkie's leatherwood,B.Hyland,CR,Y,N,Critically Endangered,Queensland Endemic,Vulnerable
14766,Plantae,Equisetopsida,Cupressaceae,Callitris baileyi,Bailey's cypress,C.T.White,NT,Y,N,Near Threatened,Intranational,
41744,Plantae,Equisetopsida,Cyatheaceae,Alsophila cunninghamii,,(Hook.f.) R.M.Tryon,NT,Y,Y,Near Threatened,Not Endemic to Australia,
41582,Plantae,Equisetopsida,Cyatheaceae,Alsophila exilis,,(Holttum) A.R.Field,E,Y,Y,Endangered,Queensland Endemic,
41745,Plantae,Equisetopsida,Cyatheaceae,Sphaeropteris celebica,,(Blume) R.M.Tryon,NT,Y,Y,Near Threatened,Regional Endemic,
41592,Plantae,Equisetopsida,Cyatheaceae,Sphaeropteris felina,,(Roxb.) Pic.Serm.,E,Y,Y,Endangered,Regional Endemic,
12076,Plantae,Equisetopsida,Cycadaceae,Cycas angulata,,R.Br.,SL,Y,Y,Special least concern,Intranational,
5934,Plantae,Equisetopsida,Cycadaceae,Cycas badensis,,K.D.Hill,SL,Y,Y,Special least concern,Queensland Endemic,
8338,Plantae,Equisetopsida,Cycadaceae,Cycas brunnea,,K.D.Hill,V,Y,Y,Vulnerable,Queensland Endemic,
12077,Plantae,Equisetopsida,Cycadaceae,Cycas cairnsiana,,F.Muell.,V,Y,Y,Vulnerable,Queensland Endemic,Vulnerable
27956,Plantae,Equisetopsida,Cycadaceae,Cycas candida,,K.D.Hill,SL,Y,Y,Special least concern,Queensland Endemic,
8439,Plantae,Equisetopsida,Cycadaceae,Cycas couttsiana,,K.D.Hill,V,Y,Y,Vulnerable,Queensland Endemic,
27451,Plantae,Equisetopsida,Cycadaceae,Cycas cupida,,P.I.Forst.,V,Y,Y,Vulnerable,Queensland Endemic,
6326,Plantae,Equisetopsida,Cycadaceae,Cycas desolata,,P.I.Forst.,V,Y,Y,Vulnerable,Queensland Endemic,
36662,Plantae,Equisetopsida,Cycadaceae,Cycas distans,,P.I.Forster & B.Gray,E,Y,Y,Endangered,Queensland Endemic,
17503,Plantae,Equisetopsida,Cycadaceae,Cycas media,,R.Br.,SL,Y,Y,Special least concern,Queensland Endemic,
5939,Plantae,Equisetopsida,Cycadaceae,Cycas media subsp. banksii,,K.D.Hill,SL,Y,Y,Special least concern,Queensland Endemic,
5935,Plantae,Equisetopsida,Cycadaceae,Cycas media subsp. ensata,,K.D.Hill,SL,Y,Y,Special least concern,Queensland Endemic,
5940,Plantae,Equisetopsida,Cycadaceae,Cycas media subsp. media,,R.Br.,SL,Y,Y,Special least concern,Queensland Endemic,
8445,Plantae,Equisetopsida,Cycadaceae,Cycas megacarpa,,K.D.Hill,E,Y,Y,Endangered,Queensland Endemic,Endangered
8437,Plantae,Equisetopsida,Cycadaceae,Cycas ophiolitica,Marlborough blue,K.D.Hill,E,Y,Y,Endangered,Queensland Endemic,Endangered
34680,Plantae,Equisetopsida,Cycadaceae,Cycas papuana,,F.Muell.,SL,Y,Y,Special least concern,Regional Endemic,
8897,Plantae,Equisetopsida,Cycadaceae,Cycas platyphylla,,K.D.Hill,V,Y,Y,Vulnerable,Queensland Endemic,Vulnerable
30730,Plantae,Equisetopsida,Cycadaceae,Cycas scratchleyana,,F.Muell.,SL,Y,Y,Special least concern,Regional Endemic,
5936,Plantae,Equisetopsida,Cycadaceae,Cycas semota,,K.D.Hill,E,Y,Y,Endangered,Queensland Endemic,
8384,Plantae,Equisetopsida,Cycadaceae,Cycas silvestris,,K.D.Hill,V,Y,Y,Vulnerable,Queensland Endemic,Vulnerable
34314,Plantae,Equisetopsida,Cycadaceae,Cycas terryana,,P.I.Forst.,V,Y,Y,Vulnerable,Queensland Endemic,
5937,Plantae,Equisetopsida,Cycadaceae,Cycas tuckeri,,K.D.Hill,V,Y,Y,Vulnerable,Queensland Endemic,
5781,Plantae,Equisetopsida,Cycadaceae,Cycas xipholepis,,K.D.Hill,SL,Y,Y,Special least concern,Queensland Endemic,
5938,Plantae,Equisetopsida,Cycadaceae,Cycas yorkiana,,K.D.Hill,SL,Y,Y,Special least concern,Queensland Endemic,
14654,Plantae,Equisetopsida,Cymodoceaceae,Cymodocea rotundata,,(Hempr. & Ehrenb.) Asch. & Schweinf.,SL,Y,N,Special least concern,Regional Endemic,
14653,Plantae,Equisetopsida,Cymodoceaceae,Cymodocea serrulata,,(R.Br.) Asch. & Magnus,SL,Y,N,Special least concern,Not Endemic to Australia,
