taxonID,scientificName,vernacularName,status,EPBC_Threatened_Species_Listed_Name,EPBC_Threatened_Species_Date_Effective,EPBC_Act_Migratory,Bonn,Listed_Name_Bonn,CAMBA,Listed_Name_Camba,JAMBA,Listed_Name_Jamba,ROKAMBA,Listed_Name_Rokamba,Marine_Status,Listed_Name_Marine,Cetacean,Finalised_Priority_Assessment_List_FPAL_,Listed_Name_FPAL,Conservation_Advice,Recovery_Plan,Recovery_Plan_Decisions,kingdom,phylum,class,order,family,genus,taxonRemarks,ACT_NC_Act,ACT_NC_Act_Listed_Name,NSW_TSC_Act_and_FM_Act,NSW_TSC_Act_and_FM_Act_Listed_Name,NT_TPWC_Act,NT_TPWC_Act_Listed_Name,Qld_NC_Act,Qld_NC_Act_Listed_Name,SA_NPW_Act,SA_NPW_Act_Listed_Name,Tas_TSP_Act,Tas_TSP_Act_Listed_Name,Vic_FFG_Act_Advisory_Lists_,Vic_FFG_Act_Advisory_Lists_Listed_Name,WA_WC_Act,WA_WC_Act_Listed_Name,IUCN_Red_List,IUCN_Red_List_Listed_Names,Australian_Capital_Territory,New_South_Wales,Northern_Territory,Queensland,South_Australia,Tasmania,Victoria,Western_Australia,Ashmore_and_Cartier_Islands,Cocos_Keeling_Islands,Christmas_Island,Coral_Sea_Islands,Jervis_Bay_Territory,Norfolk_Island,Heard_and_McDonald_Islands,Australian_Antarctic_Territory,Commonwealth_Marine_Area
65105,Thelymitra dedmaniarum,Cinnamon Sun Orchid,Endangered,Thelymitra dedmaniarum,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-16,14-Jul-01,Recovery Plan required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thelymitra,monocots (single seed leaf),,,,,,,,,,,,,,,Critically Endangered,Thelymitra dedmaniarum,,,,,,,,,,"Present, Present",,,,,,,,,
11896,Thelymitra epipactoides,Metallic Sun-orchid,Endangered,Thelymitra epipactoides,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-16,18-Aug-04,Recovery Plan required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thelymitra,monocots (single seed leaf),,,Extinct,Thelymitra epipactoides,,,,,Endangered,Thelymitra epipactoides,,,Endangered,Thelymitra epipactoides,,,,,,Present,,,Present,,Present,,,,,,,,,,
87679,Thelymitra hygrophila,Blue Star Sun-orchid,Critically Endangered,Thelymitra hygrophila,05-MAY-2016,,,,,,,,,,,,,Completed,Thelymitra hygrophila,05-May-16,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thelymitra,monocots (single seed leaf),,,,,,,,,Endangered,Thelymitra hygrophila,,,,,,,,,,,,,Endemic,,,,,,,,,,,,
76352,Thelymitra jonesii,Sky-blue Sun-orchid,Endangered,Thelymitra jonesii,04-MAR-2011,,,,,,,,,,,,,,,04-Mar-11,18-Aug-17,Recovery Plan required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thelymitra,monocots (single seed leaf),,,,,,,,,,,Endangered,Thelymitra jonesii,,,,,,,,,,,,Endemic,,,,,,,,,,,
81861,Thelymitra kangaloonica,Kangaloon Sun Orchid,Critically Endangered,Thelymitra kangaloonica,08-JAN-2009,,,,,,,,,,,,,Completed,Thelymitra kangaloonica,08-Jan-09,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thelymitra,monocots (single seed leaf),,,Critically Endangered,Thelymitra kangaloonica,,,,,,,,,,,,,,,,"Present, Present",,,,,,,,,,,,,,,
26941,Thelymitra mackibbinii,Brilliant Sun-orchid,Vulnerable,Thelymitra mackibbinii,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-16,18-Aug-04,Recovery Plan required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thelymitra,monocots (single seed leaf),,,,,,,,,,,,,Critically Endangered,Thelymitra mackibbinii,,,,,,,,,,,Endemic,,,,,,,,,,
4168,Thelymitra matthewsii,Spiral Sun-orchid,Vulnerable,Thelymitra matthewsii,16-JUL-2000,,,,,,,,,,,,,30/04/2023,Thelymitra matthewsii,23-Nov-21,13-Aug-10,Recovery Plan required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thelymitra,monocots (single seed leaf),,,,,,,,,Endangered,Thelymitra matthewsii,,,Endangered,Thelymitra matthewsii,,,,,,Present,,,Present,,Present,,,,,,,,,,
4908,Thelymitra psammophila,Sandplain Sun-orchid,Vulnerable,Thelymitra psammophila,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-08,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thelymitra,monocots (single seed leaf),,,,,,,,,,,,,,,Vulnerable,Thelymitra psammophila,,,,,,,,,,Endemic,,,,,,,,,
7060,Thelymitra stellata,Star Sun-orchid,Endangered,Thelymitra stellata,16-JUL-2000,,,,,,,,,,,,,,,01-Oct-08,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thelymitra,monocots (single seed leaf),,,,,,,,,,,,,,,Endangered,Thelymitra stellata,,,,,,,,,,Endemic,,,,,,,,,
66774,Thersites mitchellae,Mitchell's Rainforest Snail,Critically Endangered,Thersites mitchellae,23-JUL-2002,,,,,,,,,,,,,,,16-Dec-16,19-Feb-04,Recovery Plan required,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Thersites,"snails, slugs",,,Endangered,Thersites mitchellae,,,,,,,,,,,,,Endangered,Thersites mitchellae,,Endemic,,,,,,,,,,,,,,,
15202,Thesium australe,"Austral Toadflax, Toadflax",Vulnerable,Thesium australe,16-JUL-2000,,,,,,,,,,,,,,,17-Dec-13,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Santalales,Santalaceae,Thesium,dicots (two seed leaves),Vulnerable,Thesium australe,Vulnerable,Thesium australe,,,Vulnerable,Thesium australe,,,Extinct,Thesium australe,Endangered,Thesium australe,,,,,Present,Present,,Present,,Present,Present,,,,,,Present,,,,
90381,Thinornis cucullatus cucullatus,"Eastern Hooded Plover, Eastern Hooded Plover",Vulnerable,Thinornis cucullatus cucullatus,06-NOV-2014,,,,,,,,,,Listed - overfly marine area,Thinornis rubricollis rubricollis,,Completed,Thinornis rubricollis rubricollis,06-Nov-14,,Recovery Plan not required,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Thinornis,birds,,,,,,,,,Vulnerable,Thinornis cucullatus cucullatus,,,,,,,,,,Present,,,Present,Present,Present,,,,,,,,,,Present
4714,Thomasia gardneri,Mt Holland Thomasia,Extinct,Thomasia gardneri,16-JUL-2000,,,,,,,,,,,,,,,,,,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Sterculiaceae,Thomasia,dicots (two seed leaves),,,,,,,,,,,,,,,Presumed Extinct,Thomasia gardneri,,,,,,,,,,Extinct,,,,,,,,,
56547,Thomasia glabripetala,Sandplain Thomasia,Vulnerable,Thomasia glabripetala,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Sterculiaceae,Thomasia,dicots (two seed leaves),,,,,,,,,,,,,,,Vulnerable,Thomasia glabripetala,,,,,,,,,,Endemic,,,,,,,,,
12136,Thomasia montana,Hill Thomasia,Vulnerable,Thomasia montana,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Sterculiaceae,Thomasia,dicots (two seed leaves),,,,,,,,,,,,,,,Vulnerable,Thomasia montana,,,,,,,,,,Endemic,,,,,,,,,
64542,Thomasia sp. Green Hill (S.Paust 1322),Green Hill Thomasia,Endangered,Thomasia sp. Green Hill (S.Paust 1322),16-JUL-2000,,,,,,,,,,,,,,,13-Jul-17,18-Aug-04,Recovery Plan required,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Sterculiaceae,Thomasia,dicots (two seed leaves),,,,,,,,,,,,,,,Critically Endangered,Thomasia sp. Green Hill (S.Paust 1322),,,,,,,,,,Endemic,,,,,,,,,
16645,Thryptomene wittweri,Mountain Thryptomene,Vulnerable,Thryptomene wittweri,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Thryptomene,dicots (two seed leaves),,,,,,,,,,,,,,,Vulnerable,Thryptomene wittweri,,,,,Present,,,,,Present,,,,,,,,,
69402,Thunnus maccoyii,Southern Bluefin Tuna,Conservation Dependent,Thunnus maccoyii,15-DEC-2010,,,,,,,,,,,,,"30/10/2023, Completed","Thunnus maccoyii, Thunnus maccoyii",,,,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,ray-finned fishes,,,Endangered,Thunnus maccoyii,,,,,,,,,Conservation Dependent,Thunnus maccoyii,,,Endangered,Thunnus maccoyii,,Present,,Present,Present,Present,Present,Present,Present,,Present,Present,Present,Present,,,Present
342,Thylacinus cynocephalus,"Thylacine, Tasmanian Tiger",Extinct,Thylacinus cynocephalus,16-JUL-2000,,,,,,,,,,,,,,,,,,Animalia,Chordata,Mammalia,Polyprotodonta,Thylacinidae,Thylacinus,mammals,,,,,,,,,,,Extinct,Thylacinus cynocephalus,,,,,Extinct,Thylacinus cynocephalus,,,,,,Extinct,,,,,,,,,,,
83756,Thymichthys politus,Red Handfish,Critically Endangered,Thymichthys politus,11-OCT-2012,,,,,,,,,,,,,,,11-Oct-12,12-Mar-16,Recovery Plan required,Animalia,Chordata,Actinopterygii,Lophiiformes,Brachionichthyidae,Thymichthys,ray-finned fishes,,,,,,,,,,,Endangered,Thymichthys politus,,,,,Critically Endangered,Thymichthys politus,,,,,,"Present, Endemic",,,,,,,,,,,Present
76409,Thynninorchis nothofagicola,Myrtle Elbow Orchid,Critically Endangered,Thynninorchis nothofagicola,16-OCT-2001,,,,,,,,,,,,,,,,18-Aug-17,Recovery Plan required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Thynninorchis,monocots (single seed leaf),,,,,,,,,,,Endangered,Thynninorchis nothofagicola,,,,,,,,,,,,"Endemic, Present",,,,,,,,,,,
1270,Tiliqua adelaidensis,"Pygmy Blue-tongue Lizard, Adelaide Blue-tongue Lizard",Endangered,Tiliqua adelaidensis,16-JUL-2000,,,,,,,,,,,,,,,,24-Jul-12,Recovery Plan required,Animalia,Chordata,Reptilia,Squamata,Scincidae,Tiliqua,reptiles,,,,,,,,,Endangered,Tiliqua adelaidensis,,,,,,,Endangered,Tiliqua adelaidensis,,,,,Endemic,,,,,,,,,,,,
15153,Tmesipteris lanceolata, ,Extinct,Tmesipteris lanceolata,16-JUL-2000,,,,,,,,,,,,,,,,,,Plantae,Psilophyta,Psilotatae,Psilotales,Psilotaceae,Tmesipteris,whisk ferns,,,,,,,Extinct in the Wild,Tmesipteris lanceolata,,,,,,,,,,,,,,Extinct,,,,,,,,,,,,,
65895,Tmesipteris norfolkensis,Hanging Fork-fern,Vulnerable,Tmesipteris norfolkensis,25-NOV-2003,,,,,,,,,,,,,,,,28-Jul-10,Recovery Plan required,Plantae,Psilophyta,Psilotatae,Psilotales,Psilotaceae,Tmesipteris,whisk ferns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endemic,,,
4690,Toechima pterocarpum, ,Endangered,Toechima pterocarpum,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Sapindaceae,Toechima,dicots (two seed leaves),,,,,,,Endangered,Toechima pterocarpum,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,
81627,Toechima sp. East Alligator (J.Russell-Smith 8418),a tree,Endangered,Toechima sp. East Alligator (J.Russell-Smith 8418),18-AUG-2006,,,,,,,,,,,,,,,01-Oct-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Sapindaceae,Toechima,dicots (two seed leaves),,,,,Endangered,Toechima sp. East Alligator (J.Russell-Smith 8418),,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,
83507,Tomophyllum walleri, ,Vulnerable,Tomophyllum walleri,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-08,,Recovery Plan not required,Plantae,Polypodiophyta,Polypodiatae,Polypodiales,Grammitidaceae,Tomophyllum,"bracken, ferns",,,,,,,Vulnerable,Tomophyllum walleri,,,,,,,,,,,,,,"Endemic, Endemic",,,,,,,,,,,,,
9367,Trachymene scapigera,Mountain Trachymene,Endangered,Trachymene scapigera,16-JUL-2000,,,,,,,,,,,,,,,01-Oct-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Trachymene,dicots (two seed leaves),,,Endangered,Trachymene scapigera,,,,,,,,,,,,,,,,"Endemic, Endemic",,,,,,,,,,,,,,,
5051,Trianthema cypseleoides, ,Extinct,Trianthema cypseleoides,16-JUL-2000,,,,,,,,,,,,,,,,,,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Trianthema,dicots (two seed leaves),,,Extinct,Trianthema cypseleoides,,,,,,,,,,,,,,,,Extinct,,,,,,,,,,,,,,,
16244,Tribonanthes purpurea,Granite Pink,Vulnerable,Tribonanthes purpurea,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-08,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Liliales,Haemodoraceae,Tribonanthes,monocots (single seed leaf),,,,,,,,,,,,,,,Vulnerable,Tribonanthes purpurea,,,,,,,,,,Endemic,,,,,,,,,
21910,Trichanthodium baracchianum,Dwarf Yellow-heads,Vulnerable,Trichanthodium baracchianum,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-16,22-Dec-06,Recovery Plan required,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Trichanthodium,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Trichanthodium baracchianum,,,,,,,,,,,Endemic,,,,,,,,,,
83091,Trichosurus vulpecula arnhemensis,Northern Brushtail Possum,Vulnerable,Trichosurus vulpecula arnhemensis,11-MAY-2021,,,,,,,,,,,,,Completed,Trichosurus vulpecula arnhemensis,11-May-21,,Recovery Plan not required,Animalia,Chordata,Mammalia,Diprotodonta,Phalangeridae,Trichosurus,mammals,,,,,,,,,,,,,,,Vulnerable,Trichosurus vulpecula arnhemensis,,,,,Present,,,,,Present,,,,,,,,,
87805,Trioza barrettae,Banksia brownii plant louse,Endangered,Trioza barrettae,04-JUL-2019,,,,,,,,,,,,,Completed,Trioza barrettae,04-Jul-19,,Recovery Plan not required,Animalia,Arthropoda,Insecta,Hemiptera,Triozidae,Trioza,insects,,,,,,,,,,,,,,,Endangered,Trioza barrettae,Critically Endangered,Trioza barrettae,,,,,,,,"Present, Present",,,,,,,,,
64543,Triplarina imbricata, ,Endangered,Triplarina imbricata,16-JUL-2000,,,,,,,,,,,,,,,03-Jul-08,28-Jul-10,Recovery Plan required,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Triplarina,dicots (two seed leaves),,,Endangered,Triplarina imbricata,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
64593,Triplarina nitchaga, ,Vulnerable,Triplarina nitchaga,16-JUL-2000,,,,,,,,,,,,,,,01-Oct-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Triplarina,dicots (two seed leaves),,,,,,,Vulnerable,Triplarina nitchaga,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,
64544,Triplarina nowraensis,Nowra Heath-myrtle,Endangered,Triplarina nowraensis,16-JUL-2000,,,,,,,,,,,,,,,23-Nov-21,10-Feb-12,Recovery Plan required,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Triplarina,dicots (two seed leaves),,,Endangered,Triplarina nowraensis,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
84159,Trisyntopa scatophaga,Antbed Parrot Moth,Endangered,Trisyntopa scatophaga,07-DEC-2016,,,,,,,,,,,,,Completed,Trisyntopa scatophaga,07-Dec-16,,Recovery Plan not required,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Trisyntopa,insects,,,,,,,Endangered,Trisyntopa scatophaga,,,,,,,,,,,,,,Present,,,,,,,,,,,,,
42224,Trithuria occidentalis,Swan Hydatella,Endangered,Trithuria occidentalis,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-08,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Hydatellales,Hydatellaceae,Trithuria,monocots (single seed leaf),,,,,,,,,,,,,,,Critically Endangered,Trithuria occidentalis,,,,,,,,,,"Endemic, Endemic",,,,,,,,,
14747,Triunia robusta,Glossy Spice Bush,Endangered,Triunia robusta,16-JUL-2000,,,,,,,,,,,,,,,03-Jul-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Proteales,Proteaceae,Triunia,dicots (two seed leaves),,,,,,,Endangered,Triunia robusta,,,,,,,,,Endangered,Triunia robusta,,,,Endemic,,,,,,,,,,,,,
82771,Tropilis callitrophilis,Thin Feather Orchid,Vulnerable,Tropilis callitrophilis,16-JUL-2000,,,,,,,,,,,,,,,01-Oct-08,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Tropilis,monocots (single seed leaf),,,,,,,Vulnerable,Dendrobium callitrophilum,,,,,,,,,,,,,,"Present, Endemic",,,,,,,,,,,,,
67122,Turdus poliocephalus erythropleurus,Christmas Island Thrush,Endangered,Turdus poliocephalus erythropleurus,12-APR-2005,,,,,,,,,,,,,,,11-Apr-14,,Recovery Plan not required,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Turdus,birds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endemic,,,,,,
26017,Turdus poliocephalus poliocephalus,"Grey-headed Blackbird, Norfolk Island Thrush",Extinct,Turdus poliocephalus poliocephalus,16-JUL-2000,,,,,,,,,,,,,,,,,,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Turdus,birds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extinct,,,
67123,Turdus poliocephalus vinitinctus,"Lord Howe Thrush, Vinous-tinted Thrush",Extinct,Turdus poliocephalus vinitinctus,16-JUL-2000,,,,,,,,,,,,,,,,,,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Turdus,birds,,,Extinct,Turdus poliocephalus vinitinctus,,,,,,,,,,,,,,,,"Extinct, Extinct",,,,,,,,,,,,,,,
923,Turnix melanogaster,Black-breasted Button-quail,Vulnerable,Turnix melanogaster,16-JUL-2000,,,,,,,,,,,,,Completed,Turnix melanogaster,27-Oct-15,13-Nov-09,Recovery Plan required,Animalia,Chordata,Aves,Gruiformes,Turnicidae,Turnix,birds,,,Critically Endangered,Turnix melanogaster,,,Vulnerable,Turnix melanogaster,,,,,,,,,Near Threatened,Turnix melanogaster,,Present,,Present,,,,,,,,,,,,,
59293,Turnix olivii,Buff-breasted Button-quail,Endangered,Turnix olivii,16-JUL-2000,,,,,,,,,,,,,,,,13-Aug-10,Recovery Plan required,Animalia,Chordata,Aves,Gruiformes,Turnicidae,Turnix,birds,,,,,,,Endangered,Turnix olivii,,,,,,,,,Endangered,Turnix olivii,,,,Endemic,,,,,,,,,,,,,
82451,Turnix varius scintillans,Painted Button-quail (Houtman Abrolhos),Vulnerable,Turnix varius scintillans,16-JUL-2000,,,,,,,,,,,,,30/10/2022,Turnix varius scintillans,26-Mar-08,,Recovery Plan not required,Animalia,Chordata,Aves,Gruiformes,Turnicidae,Turnix,birds,,,,,,,,,,,,,,,Endangered,Turnix varius scintillans,,,,,,,,,,"Present, Endemic",,,,,,,,,
87888,Tympanocryptis condaminensis,Condamine Earless Dragon,Endangered,Tympanocryptis condaminensis,16-JUL-2000,,,,,,,,,,,,,,,05-May-16,13-Aug-10,Recovery Plan required,Animalia,Chordata,Reptilia,Squamata,Agamidae,Tympanocryptis,reptiles,,,,,,,Endangered,Tympanocryptis condaminensis,,,,,,,,,Endangered,Tympanocryptis condaminensis,,,,Present,,,,,,,,,,,,,
66727,Tympanocryptis pinguicolla,Grassland Earless Dragon,Endangered,Tympanocryptis pinguicolla,16-JUL-2000,,,,,,,,,,,,,30/04/2023,Tympanocryptis pinguicolla,,13-Aug-10,Recovery Plan required,Animalia,Chordata,Reptilia,Squamata,Agamidae,Tympanocryptis,reptiles,Endangered,Tympanocryptis pinguicolla,Endangered,Tympanocryptis pinguicolla,,,,,,,,,Critically Endangered,Tympanocryptis pinguicolla,,,Endangered,Tympanocryptis pinguicolla,Present,"Present, Present",,,,,"Present, Present",,,,,,,,,,
62412,Typhonium jonesii,a herb,Endangered,Typhonium jonesii,18-AUG-2006,,,,,,,,,,,,,,,11-Apr-14,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Arales,Araceae,Typhonium,monocots (single seed leaf),,,,,Endangered,Typhonium jonesii,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,
79227,Typhonium mirabile,a herb,Endangered,Typhonium mirabile,18-AUG-2006,,,,,,,,,,,,,,,11-Apr-14,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Arales,Araceae,Typhonium,monocots (single seed leaf),,,,,Endangered,Typhonium mirabile,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,
65904,Typhonium taylori,a herb,Endangered,Typhonium taylori,18-AUG-2006,,,,,,,,,,,,,,,01-Oct-08,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Arales,Araceae,Typhonium,monocots (single seed leaf),,,,,Endangered,Typhonium taylori,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,
67051,Tyto novaehollandiae castanops (Tasmanian population),Masked Owl (Tasmanian),Vulnerable,Tyto novaehollandiae castanops (Tasmanian population),19-AUG-2010,,,,,,,,,,,,,,,19-Aug-10,,Recovery Plan not required,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,birds,,,,,,,,,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,
26048,Tyto novaehollandiae kimberli,Masked Owl (northern),Vulnerable,Tyto novaehollandiae kimberli,16-JUL-2000,,,,,,,,,,,,,,,01-Oct-15,,Recovery Plan required,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,birds,,,,,Vulnerable,Tyto novaehollandiae kimberli,Vulnerable,Tyto novaehollandiae kimberli,,,,,,,,,,,,,Present,Present,,,,Present,,,,,,,,,
26049,Tyto novaehollandiae melvillensis,"Tiwi Masked Owl, Tiwi Islands Masked Owl",Endangered,Tyto novaehollandiae melvillensis,18-AUG-2006,,,,,,,,,,,,,,,01-Oct-15,,Recovery Plan not required,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,birds,,,,,Endangered,Tyto novaehollandiae melvillensis,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,
41714,Ungeria floribunda,Bastard Oak,Vulnerable,Ungeria floribunda,25-NOV-2003,,,,,,,,,,,,,,,,28-Jul-10,Recovery Plan required,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Sterculiaceae,Ungeria,dicots (two seed leaves),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endemic,,,
85375,Uperoleia daviesae,"Howard River Toadlet, Davies's Toadlet",Vulnerable,Uperoleia daviesae,13-NOV-2021,,,,,,,,,,,,,Completed,Uperoleia daviesae,13-Nov-21,,Recovery Plan not required,Animalia,Chordata,Amphibia,Anura,Myobatrachidae,Uperoleia,frogs,,,,,Vulnerable,Uperoleia daviesae,,,,,,,,,,,Data Deficient,Uperoleia daviesae,,,Present,,,,,,,,,,,,,,
89189,Uperoleia mahonyi,Mahony's Toadlet,Endangered,Uperoleia mahonyi,03-MAR-2021,,,,,,,,,,,,,Completed,Uperoleia mahonyi,03-Mar-21,,Recovery Plan not required,Animalia,Chordata,Amphibia,Anura,Myobatrachidae,Uperoleia,frogs,,,Endangered,Uperoleia mahonyi,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
8830,Uromyrtus australis,Peach Myrtle,Endangered,Uromyrtus australis,16-JUL-2000,,,,,,,,,,,,,,,23-Nov-21,16-Mar-10,Recovery Plan required,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Uromyrtus,dicots (two seed leaves),,,Endangered,Uromyrtus australis,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
84578,Uvidicolus sphyrurus,"Border Thick-tailed Gecko, Granite Belt Thick-tailed Gecko",Vulnerable,Uvidicolus sphyrurus,16-JUL-2000,,,,,,,,,,,,,,,26-Mar-08,,Recovery Plan not required,Animalia,Chordata,Reptilia,Squamata,Carphodactylidae,Uvidicolus,reptiles,,,Vulnerable,Uvidicolus sphyrurus,,,,,,,,,,,,,Least Concern,Uvidicolus sphyrurus,,"Present, Present",,"Present, Present",,,,,,,,,,,,,
4494,Vanda hindsii,Cape York Vanda,Vulnerable,Vanda hindsii,16-JUL-2000,,,,,,,,,,,,,,,16-Dec-08,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Vanda,monocots (single seed leaf),,,,,,,Vulnerable,Vanda hindsii,,,,,,,,,Least Concern,Vanda hindsii,,,,Endemic,,,,,,,,,,,,,
67217,Vanvoorstia bennettiana,Bennett's Seaweed,Extinct,Vanvoorstia bennettiana,16-OCT-2001,,,,,,,,,,,,,,,,,,Plantae,Rhodophyta,Rhodophyceae,Ceramiales,Delesseriaceae,Vanvoorstia,"red algae, seaweeds",,,Presumed extinct,Vanvoorstia bennettiana,,,,,,,,,,,,,Extinct,Vanvoorstia bennettiana,,Extinct,,,,,,,,,,,,,,,
78893,Vappodes lithocola,"Dwarf Butterfly Orchid, Cooktown Orchid",Endangered,Vappodes lithocola,16-JUL-2000,,,,,,,,,,,,,,,01-Oct-08,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Vappodes,monocots (single seed leaf),,,,,,,,,,,,,,,,,,,,,,"Endemic, Endemic",,,,,,,,,,,,,
78894,Vappodes phalaenopsis,Cooktown Orchid,Vulnerable,Vappodes phalaenopsis,16-JUL-2000,,,,,,,,,,,,,,,01-Oct-08,,Recovery Plan not required,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Vappodes,monocots (single seed leaf),,,,,,,,,,,,,,,,,,,,,,"Present, Endemic",,,,,,,,,,,,,
17190,Velleia perfoliata, ,Vulnerable,Velleia perfoliata,16-JUL-2000,,,,,,,,,,,,,,,26-Mar-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Campanulales,Goodeniaceae,Velleia,dicots (two seed leaves),,,Vulnerable,Velleia perfoliata,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
83205,Veronica ciliolata,Ciliolate Hebe,Vulnerable,Veronica ciliolata,26-NOV-2008,,,,,,,,,,,,,,,26-Nov-08,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Scrophulariaceae,Veronica,dicots (two seed leaves),,,,,,,,,,,,,,,,,,,,,,,,"Endemic, Endemic",,,,,,,,,,,
82836,Veronica derwentiana subsp. homalodonta,Mount Lofty Speedwell,Critically Endangered,Veronica derwentiana subsp. homalodonta,24-DEC-2009,,,,,,,,,,,,,,,24-Dec-09,,Recovery Plan not required,Plantae,Magnoliophyta,Magnoliopsida,Plantaginales,Plantaginaceae,Veronica,dicots (two seed leaves),,,,,,,,,Endangered,Derwentia derwentiana subsp. homalodonta,,,,,,,,,,,,,"Present, Present",,,,,,,,,,,,
