scientificName,vernacularName,family,WildNetTaxonID,taxonID,status,sourceStatus
Austromuellera trinervia,,Proteaceae,17921,https://apps.des.qld.gov.au/species-search/details/?id=17921,Near Threatened,NT
Austromuellera valida,,Proteaceae,22215,https://apps.des.qld.gov.au/species-search/details/?id=22215,Vulnerable,V
Banksia conferta,,Proteaceae,19751,https://apps.des.qld.gov.au/species-search/details/?id=19751,Vulnerable,V
Banksia plagiocarpa,,Proteaceae,9792,https://apps.des.qld.gov.au/species-search/details/?id=9792,Vulnerable,V
Buckinghamia ferruginiflora,,Proteaceae,9296,https://apps.des.qld.gov.au/species-search/details/?id=9296,Vulnerable,V
Conospermum burgessiorum,,Proteaceae,17597,https://apps.des.qld.gov.au/species-search/details/?id=17597,Near Threatened,NT
Eidothea zoexylocarya,,Proteaceae,6059,https://apps.des.qld.gov.au/species-search/details/?id=6059,Vulnerable,V
Floydia praealta,ball nut,Proteaceae,13202,https://apps.des.qld.gov.au/species-search/details/?id=13202,Vulnerable,V
Grevillea glossadenia,,Proteaceae,13209,https://apps.des.qld.gov.au/species-search/details/?id=13209,Vulnerable,V
Grevillea hockingsii,,Proteaceae,7052,https://apps.des.qld.gov.au/species-search/details/?id=7052,Vulnerable,V
Grevillea hodgei,Coochin Hills grevillea,Proteaceae,6389,https://apps.des.qld.gov.au/species-search/details/?id=6389,Critically Endangered,CR
Grevillea kennedyana,,Proteaceae,10699,https://apps.des.qld.gov.au/species-search/details/?id=10699,Vulnerable,V
Grevillea linsmithii,,Proteaceae,14533,https://apps.des.qld.gov.au/species-search/details/?id=14533,Endangered,E
Grevillea quadricauda,,Proteaceae,6963,https://apps.des.qld.gov.au/species-search/details/?id=6963,Vulnerable,V
Grevillea scortechinii subsp. scortechinii,black grevillea,Proteaceae,17042,https://apps.des.qld.gov.au/species-search/details/?id=17042,Critically Endangered,CR
Grevillea venusta,grevillea,Proteaceae,13207,https://apps.des.qld.gov.au/species-search/details/?id=13207,Vulnerable,V
Hakea maconochieana,,Proteaceae,22355,https://apps.des.qld.gov.au/species-search/details/?id=22355,Vulnerable,V
Hakea macrorrhyncha,,Proteaceae,5874,https://apps.des.qld.gov.au/species-search/details/?id=5874,Endangered,E
Hakea trineura,,Proteaceae,14536,https://apps.des.qld.gov.au/species-search/details/?id=14536,Vulnerable,V
Helicia ferruginea,rusty oak,Proteaceae,14491,https://apps.des.qld.gov.au/species-search/details/?id=14491,Vulnerable,V
Helicia grayi,,Proteaceae,13222,https://apps.des.qld.gov.au/species-search/details/?id=13222,Vulnerable,V
Helicia lewisensis,,Proteaceae,8946,https://apps.des.qld.gov.au/species-search/details/?id=8946,Vulnerable,V
Hicksbeachia pinnatifolia,red bopple nut,Proteaceae,13878,https://apps.des.qld.gov.au/species-search/details/?id=13878,Vulnerable,V
Hollandaea porphyrocarpa,,Proteaceae,34711,https://apps.des.qld.gov.au/species-search/details/?id=34711,Critically Endangered,CR
Hollandaea riparia,,Proteaceae,6101,https://apps.des.qld.gov.au/species-search/details/?id=6101,Vulnerable,V
Lasjia claudiensis,,Proteaceae,32251,https://apps.des.qld.gov.au/species-search/details/?id=32251,Vulnerable,V
Lasjia grandis,,Proteaceae,32253,https://apps.des.qld.gov.au/species-search/details/?id=32253,Vulnerable,V
Macadamia integrifolia,macadamia nut,Proteaceae,16746,https://apps.des.qld.gov.au/species-search/details/?id=16746,Vulnerable,V
Macadamia jansenii,,Proteaceae,8185,https://apps.des.qld.gov.au/species-search/details/?id=8185,Critically Endangered,CR
Macadamia ternifolia,bopple nut,Proteaceae,16747,https://apps.des.qld.gov.au/species-search/details/?id=16747,Vulnerable,V
Macadamia tetraphylla,,Proteaceae,16748,https://apps.des.qld.gov.au/species-search/details/?id=16748,Vulnerable,V
Megahertzia amplexicaulis,,Proteaceae,6356,https://apps.des.qld.gov.au/species-search/details/?id=6356,Near Threatened,NT
Persoonia daphnoides,,Proteaceae,10601,https://apps.des.qld.gov.au/species-search/details/?id=10601,Near Threatened,NT
Persoonia prostrata,,Proteaceae,13162,https://apps.des.qld.gov.au/species-search/details/?id=13162,Extinct in the wild,PE
Stenocarpus cryptocarpus,giant-leaved stenocarpus,Proteaceae,9731,https://apps.des.qld.gov.au/species-search/details/?id=9731,Near Threatened,NT
Stenocarpus davallioides,fern-leaved stenocarpus,Proteaceae,8987,https://apps.des.qld.gov.au/species-search/details/?id=8987,Vulnerable,V
Triunia robusta,,Proteaceae,13085,https://apps.des.qld.gov.au/species-search/details/?id=13085,Endangered,E
Tmesipteris lanceolata,,Psilotaceae,8486,https://apps.des.qld.gov.au/species-search/details/?id=8486,Extinct in the wild,PE
Antrophyum austroqueenslandicum,,Pteridaceae,2427,https://apps.des.qld.gov.au/species-search/details/?id=2427,Critically Endangered,CR
Antrophyum plantagineum,,Pteridaceae,14034,https://apps.des.qld.gov.au/species-search/details/?id=14034,Near Threatened,NT
Antrophyum subfalcatum,,Pteridaceae,11744,https://apps.des.qld.gov.au/species-search/details/?id=11744,Vulnerable,V
Haplopteris dareicarpa,,Pteridaceae,41200,https://apps.des.qld.gov.au/species-search/details/?id=41200,Extinct in the wild,PE
Clematis fawcettii,,Ranunculaceae,13228,https://apps.des.qld.gov.au/species-search/details/?id=13228,Vulnerable,V
Cryptandra ciliata,,Rhamnaceae,29777,https://apps.des.qld.gov.au/species-search/details/?id=29777,Near Threatened,NT
Discaria pubescens,,Rhamnaceae,13643,https://apps.des.qld.gov.au/species-search/details/?id=13643,Near Threatened,NT
Emmenosperma pancherianum,,Rhamnaceae,34656,https://apps.des.qld.gov.au/species-search/details/?id=34656,Critically Endangered,CR
Polianthion minutiflorum,,Rhamnaceae,30919,https://apps.des.qld.gov.au/species-search/details/?id=30919,Vulnerable,V
Pomaderris clivicola,,Rhamnaceae,9230,https://apps.des.qld.gov.au/species-search/details/?id=9230,Endangered,E
Pomaderris coomingalensis,,Rhamnaceae,18233,https://apps.des.qld.gov.au/species-search/details/?id=18233,Endangered,E
Pomaderris crassifolia,,Rhamnaceae,18234,https://apps.des.qld.gov.au/species-search/details/?id=18234,Vulnerable,V
Pomaderris notata,,Rhamnaceae,13145,https://apps.des.qld.gov.au/species-search/details/?id=13145,Vulnerable,V
Stenanthemum argenteum,,Rhamnaceae,29779,https://apps.des.qld.gov.au/species-search/details/?id=29779,Vulnerable,V
Bruguiera x hainesii,Haines's orange mangrove,Rhizophoraceae,35848,https://apps.des.qld.gov.au/species-search/details/?id=35848,Critically Endangered,CR
Cyclophyllum costatum,,Rubiaceae,27435,https://apps.des.qld.gov.au/species-search/details/?id=27435,Vulnerable,V
Dolichocarpa spathulata,,Rubiaceae,41447,https://apps.des.qld.gov.au/species-search/details/?id=41447,Vulnerable,V
Durringtonia paludosa,durringtonia,Rubiaceae,9575,https://apps.des.qld.gov.au/species-search/details/?id=9575,Near Threatened,NT
Gardenia actinocarpa,,Rubiaceae,9718,https://apps.des.qld.gov.au/species-search/details/?id=9718,Endangered,E
Gardenia psidioides,,Rubiaceae,9245,https://apps.des.qld.gov.au/species-search/details/?id=9245,Vulnerable,V
Hedyotis novoguineensis,,Rubiaceae,12263,https://apps.des.qld.gov.au/species-search/details/?id=12263,Endangered,E
Hydnophytum ferrugineum,,Rubiaceae,27448,https://apps.des.qld.gov.au/species-search/details/?id=27448,Vulnerable,V
Lasianthus hirsutus,,Rubiaceae,31524,https://apps.des.qld.gov.au/species-search/details/?id=31524,Vulnerable,V
Myrmecodia beccarii,,Rubiaceae,12228,https://apps.des.qld.gov.au/species-search/details/?id=12228,Vulnerable,V
Oldenlandia tenelliflora var. papuana,,Rubiaceae,8232,https://apps.des.qld.gov.au/species-search/details/?id=8232,Extinct in the wild,PE
Psydrax reticulata,,Rubiaceae,29830,https://apps.des.qld.gov.au/species-search/details/?id=29830,Vulnerable,V
Randia audasii,,Rubiaceae,14248,https://apps.des.qld.gov.au/species-search/details/?id=14248,Near Threatened,NT
Randia moorei,spiny gardenia,Rubiaceae,12191,https://apps.des.qld.gov.au/species-search/details/?id=12191,Endangered,E
Scleromitrion gibsonii,,Rubiaceae,41449,https://apps.des.qld.gov.au/species-search/details/?id=41449,Endangered,E
Scleromitrion polycladum,,Rubiaceae,41466,https://apps.des.qld.gov.au/species-search/details/?id=41466,Near Threatened,NT
Uncaria cordata,,Rubiaceae,20058,https://apps.des.qld.gov.au/species-search/details/?id=20058,Endangered,E
Uncaria cordata var. cordata,,Rubiaceae,13367,https://apps.des.qld.gov.au/species-search/details/?id=13367,Endangered,E
Wendlandia connata,,Rubiaceae,15925,https://apps.des.qld.gov.au/species-search/details/?id=15925,Near Threatened,NT
Wendlandia psychotrioides,,Rubiaceae,8509,https://apps.des.qld.gov.au/species-search/details/?id=8509,Extinct in the wild,PE
Acronychia acuminata,,Rutaceae,12324,https://apps.des.qld.gov.au/species-search/details/?id=12324,Near Threatened,NT
Acronychia eungellensis,,Rutaceae,9160,https://apps.des.qld.gov.au/species-search/details/?id=9160,Near Threatened,NT
Acronychia littoralis,scented acronychia,Rutaceae,9477,https://apps.des.qld.gov.au/species-search/details/?id=9477,Endangered,E
Bergera crenulata,,Rutaceae,42105,https://apps.des.qld.gov.au/species-search/details/?id=42105,Endangered,E
Boronia amabilis,,Rutaceae,17830,https://apps.des.qld.gov.au/species-search/details/?id=17830,Near Threatened,NT
Boronia granitica,granite boronia,Rutaceae,17835,https://apps.des.qld.gov.au/species-search/details/?id=17835,Endangered,E
Boronia grimshawii,Grimshaw's boronia,Rutaceae,28273,https://apps.des.qld.gov.au/species-search/details/?id=28273,Critically Endangered,CR
Boronia keysii,Key's boronia,Rutaceae,17836,https://apps.des.qld.gov.au/species-search/details/?id=17836,Vulnerable,V
Boronia repanda,,Rutaceae,17841,https://apps.des.qld.gov.au/species-search/details/?id=17841,Endangered,E
Boronia rivularis,Wide Bay boronia,Rutaceae,17842,https://apps.des.qld.gov.au/species-search/details/?id=17842,Near Threatened,NT
Citrus inodora,,Rutaceae,18818,https://apps.des.qld.gov.au/species-search/details/?id=18818,Vulnerable,V
Dinosperma longifolium,,Rutaceae,3491,https://apps.des.qld.gov.au/species-search/details/?id=3491,Endangered,E
Drummondita calida,,Rutaceae,11957,https://apps.des.qld.gov.au/species-search/details/?id=11957,Vulnerable,V
Euodia hylandii,,Rutaceae,26465,https://apps.des.qld.gov.au/species-search/details/?id=26465,Near Threatened,NT
Euodia pubifolia,,Rutaceae,3494,https://apps.des.qld.gov.au/species-search/details/?id=3494,Endangered,E
Flindersia oppositifolia,mountain silkwood,Rutaceae,11042,https://apps.des.qld.gov.au/species-search/details/?id=11042,Vulnerable,V
Leionema ambiens,,Rutaceae,21803,https://apps.des.qld.gov.au/species-search/details/?id=21803,Near Threatened,NT
Leionema beckleri,,Rutaceae,41828,https://apps.des.qld.gov.au/species-search/details/?id=41828,Endangered,E
Leionema ellipticum,,Rutaceae,21781,https://apps.des.qld.gov.au/species-search/details/?id=21781,Vulnerable,V
Leionema gracile,,Rutaceae,21778,https://apps.des.qld.gov.au/species-search/details/?id=21778,Vulnerable,V
Leionema obtusifolium,,Rutaceae,21779,https://apps.des.qld.gov.au/species-search/details/?id=21779,Vulnerable,V
Medicosma elliptica,,Rutaceae,9768,https://apps.des.qld.gov.au/species-search/details/?id=9768,Vulnerable,V
Medicosma glandulosa,,Rutaceae,8945,https://apps.des.qld.gov.au/species-search/details/?id=8945,Near Threatened,NT
Medicosma obovata,,Rutaceae,9216,https://apps.des.qld.gov.au/species-search/details/?id=9216,Vulnerable,V
Phebalium distans,Mt Berryman phebalium,Rutaceae,27676,https://apps.des.qld.gov.au/species-search/details/?id=27676,Endangered,E
Phebalium glandulosum subsp. eglandulosum,,Rutaceae,11939,https://apps.des.qld.gov.au/species-search/details/?id=11939,Vulnerable,V
Phebalium whitei,,Rutaceae,16513,https://apps.des.qld.gov.au/species-search/details/?id=16513,Vulnerable,V
Philotheca acrolopha,,Rutaceae,2097,https://apps.des.qld.gov.au/species-search/details/?id=2097,Vulnerable,V
Philotheca obovatifolia,,Rutaceae,30648,https://apps.des.qld.gov.au/species-search/details/?id=30648,Vulnerable,V
Philotheca sporadica,,Rutaceae,21801,https://apps.des.qld.gov.au/species-search/details/?id=21801,Near Threatened,NT
Zieria actites,Mt Larcom stink bush,Rutaceae,28656,https://apps.des.qld.gov.au/species-search/details/?id=28656,Critically Endangered,CR
Zieria adenodonta,,Rutaceae,2314,https://apps.des.qld.gov.au/species-search/details/?id=2314,Near Threatened,NT
Zieria alata,Mt Lewis stink bush,Rutaceae,31689,https://apps.des.qld.gov.au/species-search/details/?id=31689,Critically Endangered,CR
Zieria bifida,,Rutaceae,28662,https://apps.des.qld.gov.au/species-search/details/?id=28662,Endangered,E
Zieria boolbunda,Boolbunda stink bush,Rutaceae,31684,https://apps.des.qld.gov.au/species-search/details/?id=31684,Critically Endangered,CR
Zieria cephalophila,Sydney Heads stink bush,Rutaceae,31683,https://apps.des.qld.gov.au/species-search/details/?id=31683,Critically Endangered,CR
Zieria collina,,Rutaceae,12312,https://apps.des.qld.gov.au/species-search/details/?id=12312,Vulnerable,V
Zieria eungellaensis,Eungella stink bush,Rutaceae,31682,https://apps.des.qld.gov.au/species-search/details/?id=31682,Critically Endangered,CR
Zieria exsul,banished stink bush,Rutaceae,28663,https://apps.des.qld.gov.au/species-search/details/?id=28663,Critically Endangered,CR
Zieria fordii,Ford's stink bush,Rutaceae,41055,https://apps.des.qld.gov.au/species-search/details/?id=41055,Critically Endangered,CR
Zieria graniticola,,Rutaceae,2322,https://apps.des.qld.gov.au/species-search/details/?id=2322,Endangered,E
Zieria gymnocarpa,,Rutaceae,41601,https://apps.des.qld.gov.au/species-search/details/?id=41601,Critically Endangered,CR
Zieria hydroscopica,Coominglah stink bush,Rutaceae,31681,https://apps.des.qld.gov.au/species-search/details/?id=31681,Critically Endangered,CR
Zieria inexpectata,,Rutaceae,28426,https://apps.des.qld.gov.au/species-search/details/?id=28426,Endangered,E
Zieria madida,Thornton Peak stink bush,Rutaceae,31685,https://apps.des.qld.gov.au/species-search/details/?id=31685,Critically Endangered,CR
Zieria montana,Mt Barney stink bush,Rutaceae,2321,https://apps.des.qld.gov.au/species-search/details/?id=2321,Critically Endangered,CR
Zieria obovata,,Rutaceae,27791,https://apps.des.qld.gov.au/species-search/details/?id=27791,Vulnerable,V
Zieria rimulosa,,Rutaceae,9476,https://apps.des.qld.gov.au/species-search/details/?id=9476,Vulnerable,V
Zieria scopulus,Flinders Peak stink bush,Rutaceae,31680,https://apps.des.qld.gov.au/species-search/details/?id=31680,Critically Endangered,CR
Zieria vagans,Gurgeena stink bush,Rutaceae,28217,https://apps.des.qld.gov.au/species-search/details/?id=28217,Critically Endangered,CR
Zieria verrucosa,,Rutaceae,3296,https://apps.des.qld.gov.au/species-search/details/?id=3296,Vulnerable,V
Zieria wilhelminae,Mt Jukes stink bush,Rutaceae,41054,https://apps.des.qld.gov.au/species-search/details/?id=41054,Critically Endangered,CR
Xylosma craynii,,Salicaceae,41972,https://apps.des.qld.gov.au/species-search/details/?id=41972,Vulnerable,V
Xylosma ovata,,Salicaceae,11249,https://apps.des.qld.gov.au/species-search/details/?id=11249,Near Threatened,NT
Dendromyza reinwardtiana,,Santalaceae,13930,https://apps.des.qld.gov.au/species-search/details/?id=13930,Vulnerable,V
Thesium australe,toadflax,Santalaceae,13501,https://apps.des.qld.gov.au/species-search/details/?id=13501,Vulnerable,V
Alectryon ramiflorus,,Sapindaceae,9658,https://apps.des.qld.gov.au/species-search/details/?id=9658,Endangered,E
Alectryon repandodentatus,,Sapindaceae,18006,https://apps.des.qld.gov.au/species-search/details/?id=18006,Endangered,E
Arytera dictyoneura,,Sapindaceae,12867,https://apps.des.qld.gov.au/species-search/details/?id=12867,Near Threatened,NT
Atalaya collina,,Sapindaceae,9091,https://apps.des.qld.gov.au/species-search/details/?id=9091,Endangered,E
Cossinia australiana,,Sapindaceae,13684,https://apps.des.qld.gov.au/species-search/details/?id=13684,Endangered,E
Cupaniopsis cooperorum,,Sapindaceae,27699,https://apps.des.qld.gov.au/species-search/details/?id=27699,Vulnerable,V
Cupaniopsis newmanii,long-leaved tuckeroo,Sapindaceae,13637,https://apps.des.qld.gov.au/species-search/details/?id=13637,Near Threatened,NT
Cupaniopsis shirleyana,wedge-leaf tuckeroo,Sapindaceae,14648,https://apps.des.qld.gov.au/species-search/details/?id=14648,Vulnerable,V
Cupaniopsis tomentella,Boonah tuckeroo,Sapindaceae,13688,https://apps.des.qld.gov.au/species-search/details/?id=13688,Vulnerable,V
Diploglottis campbellii,small-leaved tamarind,Sapindaceae,14603,https://apps.des.qld.gov.au/species-search/details/?id=14603,Endangered,E
Diploglottis harpullioides,,Sapindaceae,9708,https://apps.des.qld.gov.au/species-search/details/?id=9708,Near Threatened,NT
Diploglottis pedleyi,,Sapindaceae,14604,https://apps.des.qld.gov.au/species-search/details/?id=14604,Near Threatened,NT
Dodonaea hirsuta,,Sapindaceae,17374,https://apps.des.qld.gov.au/species-search/details/?id=17374,Vulnerable,V
Dodonaea rupicola,,Sapindaceae,14609,https://apps.des.qld.gov.au/species-search/details/?id=14609,Vulnerable,V
Dodonaea uncinata,,Sapindaceae,13651,https://apps.des.qld.gov.au/species-search/details/?id=13651,Near Threatened,NT
Lepiderema hirsuta,,Sapindaceae,13741,https://apps.des.qld.gov.au/species-search/details/?id=13741,Near Threatened,NT
Lepiderema largiflorens,,Sapindaceae,14094,https://apps.des.qld.gov.au/species-search/details/?id=14094,Near Threatened,NT
Lepiderema pulchella,fine-leaved tuckeroo,Sapindaceae,13521,https://apps.des.qld.gov.au/species-search/details/?id=13521,Vulnerable,V
Lepisanthes senegalensis,,Sapindaceae,27834,https://apps.des.qld.gov.au/species-search/details/?id=27834,Vulnerable,V
Mischocarpus albescens,,Sapindaceae,11412,https://apps.des.qld.gov.au/species-search/details/?id=11412,Near Threatened,NT
Sarcopteryx montana,,Sapindaceae,13577,https://apps.des.qld.gov.au/species-search/details/?id=13577,Near Threatened,NT
Synima heterophylla,,Sapindaceae,41491,https://apps.des.qld.gov.au/species-search/details/?id=41491,Near Threatened,NT
Toechima pterocarpum,orange tamarind,Sapindaceae,9877,https://apps.des.qld.gov.au/species-search/details/?id=9877,Endangered,E
Tristiropsis acutangula,,Sapindaceae,28096,https://apps.des.qld.gov.au/species-search/details/?id=28096,Vulnerable,V
Donella lanceolata,,Sapotaceae,36038,https://apps.des.qld.gov.au/species-search/details/?id=36038,Near Threatened,NT
Niemeyera whitei,,Sapotaceae,27452,https://apps.des.qld.gov.au/species-search/details/?id=27452,Vulnerable,V
Planchonella eerwah,,Sapotaceae,5210,https://apps.des.qld.gov.au/species-search/details/?id=5210,Endangered,E
Planchonella xylocarpa,,Sapotaceae,32242,https://apps.des.qld.gov.au/species-search/details/?id=32242,Near Threatened,NT
Eremophila stenophylla,,Scrophulariaceae,3823,https://apps.des.qld.gov.au/species-search/details/?id=3823,Vulnerable,V
Eremophila tetraptera,,Scrophulariaceae,13949,https://apps.des.qld.gov.au/species-search/details/?id=13949,Near Threatened,NT
Euphrasia orthocheila,,Scrophulariaceae,19856,https://apps.des.qld.gov.au/species-search/details/?id=19856,Near Threatened,NT
Samadera baileyana,,Simaroubaceae,33392,https://apps.des.qld.gov.au/species-search/details/?id=33392,Near Threatened,NT
Samadera bidwillii,,Simaroubaceae,33391,https://apps.des.qld.gov.au/species-search/details/?id=33391,Vulnerable,V
Samadera sp. (Kennedy River J.R.Clarkson 5645),,Simaroubaceae,33473,https://apps.des.qld.gov.au/species-search/details/?id=33473,Vulnerable,V
Nicotiana wuttkei,,Solanaceae,9000,https://apps.des.qld.gov.au/species-search/details/?id=9000,Endangered,E
Solanum adenophorum,,Solanaceae,16156,https://apps.des.qld.gov.au/species-search/details/?id=16156,Endangered,E
Solanum adoxum,,Solanaceae,35541,https://apps.des.qld.gov.au/species-search/details/?id=35541,Critically Endangered,CR
Solanum angustum,,Solanaceae,22296,https://apps.des.qld.gov.au/species-search/details/?id=22296,Critically Endangered,CR
Solanum callium,brush nightshade,Solanaceae,13789,https://apps.des.qld.gov.au/species-search/details/?id=13789,Vulnerable,V
Solanum carduiforme,,Solanaceae,9474,https://apps.des.qld.gov.au/species-search/details/?id=9474,Vulnerable,V
Solanum dissectum,,Solanaceae,6198,https://apps.des.qld.gov.au/species-search/details/?id=6198,Endangered,E
Solanum dunalianum,,Solanaceae,13540,https://apps.des.qld.gov.au/species-search/details/?id=13540,Vulnerable,V
Solanum elachophyllum,,Solanaceae,13541,https://apps.des.qld.gov.au/species-search/details/?id=13541,Endangered,E
Solanum graniticum,granite nightshade,Solanaceae,29793,https://apps.des.qld.gov.au/species-search/details/?id=29793,Endangered,E
Solanum hamulosum,,Solanaceae,13792,https://apps.des.qld.gov.au/species-search/details/?id=13792,Vulnerable,V
Solanum johnsonianum,,Solanaceae,29787,https://apps.des.qld.gov.au/species-search/details/?id=29787,Endangered,E
Solanum lythrocarpum,,Solanaceae,29798,https://apps.des.qld.gov.au/species-search/details/?id=29798,Vulnerable,V
Solanum mentiens,,Solanaceae,29791,https://apps.des.qld.gov.au/species-search/details/?id=29791,Endangered,E
Solanum orgadophilum,Capella potato bush,Solanaceae,33795,https://apps.des.qld.gov.au/species-search/details/?id=33795,Critically Endangered,CR
Solanum papaverifolium,,Solanaceae,13793,https://apps.des.qld.gov.au/species-search/details/?id=13793,Endangered,E
Solanum sporadotrichum,,Solanaceae,16123,https://apps.des.qld.gov.au/species-search/details/?id=16123,Near Threatened,NT
Solanum stenopterum,,Solanaceae,29794,https://apps.des.qld.gov.au/species-search/details/?id=29794,Vulnerable,V
Solanum unispinum,,Solanaceae,34296,https://apps.des.qld.gov.au/species-search/details/?id=34296,Endangered,E
Corchorus cunninghamii,,Sparrmanniaceae,12604,https://apps.des.qld.gov.au/species-search/details/?id=12604,Endangered,E
Corchorus hygrophilus,,Sparrmanniaceae,12609,https://apps.des.qld.gov.au/species-search/details/?id=12609,Vulnerable,V
Corchorus subargenteus,,Sparrmanniaceae,29780,https://apps.des.qld.gov.au/species-search/details/?id=29780,Vulnerable,V
Corchorus thozetii,,Sparrmanniaceae,6182,https://apps.des.qld.gov.au/species-search/details/?id=6182,Extinct in the wild,PE
Stackhousia sp. (McIvor River J.R.Clarkson 5201),,Stackhousiaceae,6891,https://apps.des.qld.gov.au/species-search/details/?id=6891,Endangered,E
Stackhousia tryonii,,Stackhousiaceae,13744,https://apps.des.qld.gov.au/species-search/details/?id=13744,Near Threatened,NT
Stemona angusta,,Stemonaceae,9839,https://apps.des.qld.gov.au/species-search/details/?id=9839,Near Threatened,NT
Argyrodendron sp. (Boonjie B.P.Hyland RFK2139),,Sterculiaceae,7382,https://apps.des.qld.gov.au/species-search/details/?id=7382,Near Threatened,NT
Brachychiton compactus,,Sterculiaceae,12648,https://apps.des.qld.gov.au/species-search/details/?id=12648,Near Threatened,NT
Brachychiton grandiflorus,,Sterculiaceae,17800,https://apps.des.qld.gov.au/species-search/details/?id=17800,Near Threatened,NT
Brachychiton guymeri,,Sterculiaceae,41063,https://apps.des.qld.gov.au/species-search/details/?id=41063,Critically Endangered,CR
Brachychiton sp. (Ormeau L.H.Bird AQ435851),Ormeau bottle tree,Sterculiaceae,7389,https://apps.des.qld.gov.au/species-search/details/?id=7389,Critically Endangered,CR
Firmiana papuana,lacewood,Sterculiaceae,17114,https://apps.des.qld.gov.au/species-search/details/?id=17114,Vulnerable,V
Sterculia shillinglawii subsp. shillinglawii,,Sterculiaceae,12558,https://apps.des.qld.gov.au/species-search/details/?id=12558,Near Threatened,NT
Stylidium elachophyllum,,Stylidiaceae,34717,https://apps.des.qld.gov.au/species-search/details/?id=34717,Endangered,E
Stylidium longissimum,,Stylidiaceae,26367,https://apps.des.qld.gov.au/species-search/details/?id=26367,Vulnerable,V
Stylidium trichopodum,,Stylidiaceae,18364,https://apps.des.qld.gov.au/species-search/details/?id=18364,Near Threatened,NT
Cadellia pentastylis,ooline,Surianaceae,13670,https://apps.des.qld.gov.au/species-search/details/?id=13670,Vulnerable,V
Symplocos ampulliformis,,Symplocaceae,14187,https://apps.des.qld.gov.au/species-search/details/?id=14187,Near Threatened,NT
Symplocos baeuerlenii,small-leaved hazelwood,Symplocaceae,12565,https://apps.des.qld.gov.au/species-search/details/?id=12565,Vulnerable,V
Symplocos crassiramifera,,Symplocaceae,13752,https://apps.des.qld.gov.au/species-search/details/?id=13752,Endangered,E
Symplocos graniticola,,Symplocaceae,7609,https://apps.des.qld.gov.au/species-search/details/?id=7609,Vulnerable,V
Symplocos harroldii,hairy hazelwood,Symplocaceae,7608,https://apps.des.qld.gov.au/species-search/details/?id=7608,Near Threatened,NT
Symplocos oresbia,,Symplocaceae,34388,https://apps.des.qld.gov.au/species-search/details/?id=34388,Near Threatened,NT
Symplocos wooroonooran,,Symplocaceae,34199,https://apps.des.qld.gov.au/species-search/details/?id=34199,Near Threatened,NT
Tectaria devexa var. devexa,,Tectariaceae,12026,https://apps.des.qld.gov.au/species-search/details/?id=12026,Endangered,E
Tectaria siifolia,,Tectariaceae,12027,https://apps.des.qld.gov.au/species-search/details/?id=12027,Vulnerable,V
Amblovenatum immersum,,Thelypteridaceae,41350,https://apps.des.qld.gov.au/species-search/details/?id=41350,Critically Endangered,CR
Amblovenatum tildeniae,,Thelypteridaceae,41354,https://apps.des.qld.gov.au/species-search/details/?id=41354,Critically Endangered,CR
Chingia australis,,Thelypteridaceae,9553,https://apps.des.qld.gov.au/species-search/details/?id=9553,Endangered,E
Pakau pennigera,,Thelypteridaceae,42078,https://apps.des.qld.gov.au/species-search/details/?id=42078,Endangered,E
Plesioneuron tuberculatum,,Thelypteridaceae,11646,https://apps.des.qld.gov.au/species-search/details/?id=11646,Endangered,E
Reholttumia costata,,Thelypteridaceae,42079,https://apps.des.qld.gov.au/species-search/details/?id=42079,Near Threatened,NT
Thelypteris confluens,,Thelypteridaceae,16042,https://apps.des.qld.gov.au/species-search/details/?id=16042,Vulnerable,V
Thismia rodwayi,,Thismiaceae,8937,https://apps.des.qld.gov.au/species-search/details/?id=8937,Near Threatened,NT
Jedda multicaulis,,Thymelaeaceae,9672,https://apps.des.qld.gov.au/species-search/details/?id=9672,Vulnerable,V
Phaleria biflora,,Thymelaeaceae,27446,https://apps.des.qld.gov.au/species-search/details/?id=27446,Vulnerable,V
Pimelea approximans,,Thymelaeaceae,36397,https://apps.des.qld.gov.au/species-search/details/?id=36397,Endangered,E
Pimelea fugiens,,Thymelaeaceae,36389,https://apps.des.qld.gov.au/species-search/details/?id=36389,Critically Endangered,CR
Pimelea leptospermoides,,Thymelaeaceae,12595,https://apps.des.qld.gov.au/species-search/details/?id=12595,Near Threatened,NT
Pimelea leptospermoides subsp. bowmanni,,Thymelaeaceae,36428,https://apps.des.qld.gov.au/species-search/details/?id=36428,Critically Endangered,CR
Pimelea leptospermoides subsp. leptospermoides,,Thymelaeaceae,36429,https://apps.des.qld.gov.au/species-search/details/?id=36429,Vulnerable,V
Pimelea umbratica,,Thymelaeaceae,13122,https://apps.des.qld.gov.au/species-search/details/?id=13122,Near Threatened,NT
Cissus aristata,,Vitaceae,12457,https://apps.des.qld.gov.au/species-search/details/?id=12457,Vulnerable,V
Bubbia queenslandiana subsp. australis,,Winteraceae,9793,https://apps.des.qld.gov.au/species-search/details/?id=9793,Vulnerable,V
Bubbia queenslandiana subsp. queenslandiana,,Winteraceae,12446,https://apps.des.qld.gov.au/species-search/details/?id=12446,Endangered,E
Bubbia whiteana,,Winteraceae,12445,https://apps.des.qld.gov.au/species-search/details/?id=12445,Critically Endangered,CR
Macrozamia cardiacensis,,Zamiaceae,18142,https://apps.des.qld.gov.au/species-search/details/?id=18142,Vulnerable,V
