id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,V B A Taxon Id,vernacular name,scientificNameAuthoritiy,family,F F G Status,F F G Desc,sourceStatus,status,sensiivityZoneId,V B A Restriction,speciesGroup,V B A_discipline,kingdom,taxonRank,modified,E P B C Status,E P B C Desc,identificationRemarks,V B A Treaty
4041194,Caladenia hastata,Mellblom's Spider Orchid,Caladenia hastata,https://id.biodiversity.org.au/taxon/apni/51399063,dr490,"[{'key': 'V B A Taxon Id', 'value': '504348'}, {'key': 'vernacular name', 'value': ""Mellblom's Spider-orchid""}, {'key': 'scientificNameAuthoritiy', 'value': '(Nicholls) Rupp'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",504348,Mellblom's Spider-orchid,(Nicholls) Rupp,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,EN,Endangered,Medium herb,
4041291,Caladenia lowanensis,Wimmera Spider-orchid,Caladenia lowanensis,https://id.biodiversity.org.au/taxon/apni/51399177,dr490,"[{'key': 'V B A Taxon Id', 'value': '500676'}, {'key': 'vernacular name', 'value': 'Wimmera Spider-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'G.W. Carr'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",500676,Wimmera Spider-orchid,G.W. Carr,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,EN,Endangered,Medium herb,
4041202,Caladenia pilotensis,Mount Pilot Spider-orchid,Caladenia pilotensis,https://id.biodiversity.org.au/taxon/apni/51399275,dr490,"[{'key': 'V B A Taxon Id', 'value': '505501'}, {'key': 'vernacular name', 'value': 'Mount Pilot Spider-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'D.L. Jones'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",505501,Mount Pilot Spider-orchid,D.L. Jones,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,,,Medium herb,
4041232,Caladenia pumila,Dwarf Spider-orchid,Caladenia pumila,https://id.biodiversity.org.au/taxon/apni/51399293,dr490,"[{'key': 'V B A Taxon Id', 'value': '500544'}, {'key': 'vernacular name', 'value': 'Dwarf Spider-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'R.S. Rogers'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'CR'}, {'key': 'E P B C Desc', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",500544,Dwarf Spider-orchid,R.S. Rogers,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,CR,Critically Endangered,Medium herb,
4041282,Caladenia robinsonii,Frankston Spider-orchid,Caladenia robinsonii,https://id.biodiversity.org.au/taxon/apni/51399330,dr490,"[{'key': 'V B A Taxon Id', 'value': '500586'}, {'key': 'vernacular name', 'value': 'Frankston Spider-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'G.W. Carr'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",500586,Frankston Spider-orchid,G.W. Carr,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,EN,Endangered,Medium herb,
4041245,Caladenia rosella,Little Pink Spider-orchid,Caladenia rosella,https://id.biodiversity.org.au/taxon/apni/51399335,dr490,"[{'key': 'V B A Taxon Id', 'value': '503669'}, {'key': 'vernacular name', 'value': 'Little Pink Spider-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'G.W. Carr'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",503669,Little Pink Spider-orchid,G.W. Carr,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,EN,Endangered,Medium herb,
4041252,Caladenia sp. aff. fragrantissima (Central Victoria),Bendigo Spider-orchid,Caladenia sp. aff. fragrantissima (Central Victoria),ALA_DR490_93,dr490,"[{'key': 'V B A Taxon Id', 'value': '505589'}, {'key': 'vernacular name', 'value': 'Bendigo Spider-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'sensu Bishop (1996)'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",505589,Bendigo Spider-orchid,sensu Bishop (1996),Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,,,Medium herb,
4041234,Caladenia sp. aff. venusta (Kilsyth South),Kilsyth South Spider-orchid,Caladenia sp. Kilsyth South (G.S.Lorimer 1253),https://id.biodiversity.org.au/taxon/apni/51399359,dr490,"[{'key': 'V B A Taxon Id', 'value': '505431'}, {'key': 'vernacular name', 'value': 'Kilsyth South Spider-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'sensu Ross (2000)'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'CR'}, {'key': 'E P B C Desc', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",505431,Kilsyth South Spider-orchid,sensu Ross (2000),Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,CR,Critically Endangered,Medium herb,
4041197,Caladenia valida,Robust Spider-orchid,Caladenia valida,https://id.biodiversity.org.au/taxon/apni/51399434,dr490,"[{'key': 'V B A Taxon Id', 'value': '501022'}, {'key': 'vernacular name', 'value': 'Robust Spider-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': '(Nicholls) M.A. Clem. & D.L. Jones'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",501022,Robust Spider-orchid,(Nicholls) M.A. Clem. & D.L. Jones,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,,,Medium herb,
4041297,Calochilus richiae,Bald-tip Beard-orchid,Calochilus richiae,https://id.biodiversity.org.au/taxon/apni/51400240,dr490,"[{'key': 'V B A Taxon Id', 'value': '500588'}, {'key': 'vernacular name', 'value': 'Bald-tip Beard-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'Nicholls'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",500588,Bald-tip Beard-orchid,Nicholls,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,EN,Endangered,Medium herb,
4041253,Diuris basaltica,Small Golden Moths,Diuris basaltica,https://id.biodiversity.org.au/taxon/apni/51404167,dr490,"[{'key': 'V B A Taxon Id', 'value': '501473'}, {'key': 'vernacular name', 'value': 'Small Golden Moths'}, {'key': 'scientificNameAuthoritiy', 'value': 'D.L. Jones'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",501473,Small Golden Moths,D.L. Jones,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,EN,Endangered,Medium herb,
4041314,Diuris fragrantissima,Sunshine Diuris,Diuris fragrantissima,https://id.biodiversity.org.au/taxon/apni/51404229,dr490,"[{'key': 'V B A Taxon Id', 'value': '504414'}, {'key': 'vernacular name', 'value': 'Sunshine Diuris'}, {'key': 'scientificNameAuthoritiy', 'value': 'D.L. Jones & M.A. Clem.'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",504414,Sunshine Diuris,D.L. Jones & M.A. Clem.,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,EN,Endangered,Medium herb,
4041272,Prasophyllum correctum,Gaping Leek-orchid,Prasophyllum correctum,https://id.biodiversity.org.au/taxon/apni/51409735,dr490,"[{'key': 'V B A Taxon Id', 'value': '504850'}, {'key': 'vernacular name', 'value': 'Gaping Leek-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'D.L. Jones'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",504850,Gaping Leek-orchid,D.L. Jones,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,EN,Endangered,Medium herb,
4041303,Prasophyllum diversiflorum,Gorae Leek-orchid,Prasophyllum diversiflorum,https://id.biodiversity.org.au/taxon/apni/51409743,dr490,"[{'key': 'V B A Taxon Id', 'value': '502706'}, {'key': 'vernacular name', 'value': 'Gorae Leek-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'Nicholls'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Large herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",502706,Gorae Leek-orchid,Nicholls,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,EN,Endangered,Large herb,
4041208,Prasophyllum fosteri,Shelford Leek-orchid,Prasophyllum fosteri,https://id.biodiversity.org.au/taxon/apni/51409765,dr490,"[{'key': 'V B A Taxon Id', 'value': '505632'}, {'key': 'vernacular name', 'value': 'Shelford Leek-orchid'}, {'key': 'scientificNameAuthoritiy', 'value': 'D.L. Jones'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'identificationRemarks', 'value': 'Medium herb'}, {'key': 'V B A_discipline', 'value': 'Flora'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",505632,Shelford Leek-orchid,D.L. Jones,Orchidaceae,cr,Critically endangered,e,Endangered,VIC,Restricted viewing taxon,Monocotyledons,Flora,Plantae,Species,23/06/2021,,,Medium herb,
4041233,Thaumatoperla robusta,Stonefly,Thaumatoperla robusta,https://biodiversity.org.au/afd/taxa/96f9db2b-8916-4154-9521-5a9fc26c9db6,dr490,"[{'key': 'V B A Taxon Id', 'value': '2367'}, {'key': 'vernacular name', 'value': 'Stonefly'}, {'key': 'scientificNameAuthoritiy', 'value': 'Burns & Neboiss, 1957'}, {'key': 'family', 'value': 'Eustheniidae'}, {'key': 'sourceStatus', 'value': 'dd'}, {'key': 'status', 'value': 'Data Deficient'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Invertebrates'}, {'key': 'V B A_discipline', 'value': 'Aquatic invertebrates'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/07/2018'}]",2367,Stonefly,"Burns & Neboiss, 1957",Eustheniidae,,,dd,Data Deficient,VIC,Restricted viewing taxon,Invertebrates,Aquatic invertebrates,Animalia,Species,23/07/2018,,,,
4041267,Thaumatoperla timmsi,Stonefly,Thaumatoperla timmsi,https://biodiversity.org.au/afd/taxa/7ffb621a-7016-456e-a1eb-a7327333a316,dr490,"[{'key': 'V B A Taxon Id', 'value': '2368'}, {'key': 'vernacular name', 'value': 'Stonefly'}, {'key': 'scientificNameAuthoritiy', 'value': 'Zwick, 1979'}, {'key': 'family', 'value': 'Eustheniidae'}, {'key': 'sourceStatus', 'value': 'dd'}, {'key': 'status', 'value': 'Data Deficient'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Invertebrates'}, {'key': 'V B A_discipline', 'value': 'Aquatic invertebrates'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/07/2018'}]",2368,Stonefly,"Zwick, 1979",Eustheniidae,,,dd,Data Deficient,VIC,Restricted viewing taxon,Invertebrates,Aquatic invertebrates,Animalia,Species,23/07/2018,,,,
4041239,Riekoperla isosceles,Stonefly,Riekoperla isosceles,https://biodiversity.org.au/afd/taxa/b18fd912-edc3-4052-b9c1-faf0f09e5c59,dr490,"[{'key': 'V B A Taxon Id', 'value': '2495'}, {'key': 'vernacular name', 'value': 'Stonefly'}, {'key': 'scientificNameAuthoritiy', 'value': 'Theischinger, 1985'}, {'key': 'family', 'value': 'Gripopterygidae'}, {'key': 'F F G Status', 'value': 'vu'}, {'key': 'F F G Desc', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Invertebrates'}, {'key': 'V B A_discipline', 'value': 'Aquatic invertebrates'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",2495,Stonefly,"Theischinger, 1985",Gripopterygidae,vu,Vulnerable,cr,Critically Endangered,VIC,Restricted viewing taxon,Invertebrates,Aquatic invertebrates,Animalia,Species,23/06/2021,,,,
4041257,Gramastacus insolitus,Western Swamp Crayfish,Gramastacus insolitus,https://biodiversity.org.au/afd/taxa/cebaa306-829a-41f0-ab91-f0adb66db3c1,dr490,"[{'key': 'V B A Taxon Id', 'value': '1671'}, {'key': 'vernacular name', 'value': 'Western Swamp Crayfish'}, {'key': 'scientificNameAuthoritiy', 'value': 'Riek, 1972'}, {'key': 'family', 'value': 'Parastacidae'}, {'key': 'F F G Status', 'value': 'en'}, {'key': 'F F G Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Mussels, decopod crustacea'}, {'key': 'V B A_discipline', 'value': 'Aquatic fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",1671,Western Swamp Crayfish,"Riek, 1972",Parastacidae,en,Endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,"Mussels, decopod crustacea",Aquatic fauna,Animalia,Species,23/06/2021,,,,
4041250,Galaxias gunaikurnai,Shaw Galaxias,Galaxias gunaikurnai,https://biodiversity.org.au/afd/taxa/dd9ccbd9-2b23-4e64-8a68-ec70e2146770,dr490,"[{'key': 'V B A Taxon Id', 'value': '528524'}, {'key': 'vernacular name', 'value': 'Shaw Galaxias'}, {'key': 'scientificNameAuthoritiy', 'value': 'Raadik, 2014'}, {'key': 'family', 'value': 'Galaxiinae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'V B A_discipline', 'value': 'Aquatic fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",528524,Shaw Galaxias,"Raadik, 2014",Galaxiinae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Fish,Aquatic fauna,Animalia,Species,23/06/2021,,,,
4041238,Galaxias lanceolatus,Tapered Galaxias,Galaxias lanceolatus,https://biodiversity.org.au/afd/taxa/bedc6085-4580-4c8a-bdda-27ba84837819,dr490,"[{'key': 'V B A Taxon Id', 'value': '528525'}, {'key': 'vernacular name', 'value': 'Tapered Galaxias'}, {'key': 'scientificNameAuthoritiy', 'value': 'Raadik, 2014'}, {'key': 'family', 'value': 'Galaxiinae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'V B A_discipline', 'value': 'Aquatic fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",528525,Tapered Galaxias,"Raadik, 2014",Galaxiinae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Fish,Aquatic fauna,Animalia,Species,23/06/2021,,,,
4041225,Galaxias longifundus,Galaxias,Galaxias longifundus,https://biodiversity.org.au/afd/taxa/7c3782b3-ada2-42e4-8a2b-3201a779e7f3,dr490,"[{'key': 'V B A Taxon Id', 'value': '528526'}, {'key': 'vernacular name', 'value': 'West Gippsland Galaxias'}, {'key': 'scientificNameAuthoritiy', 'value': 'Raadik, 2014'}, {'key': 'family', 'value': 'Galaxiinae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'V B A_discipline', 'value': 'Aquatic fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",528526,West Gippsland Galaxias,"Raadik, 2014",Galaxiinae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Fish,Aquatic fauna,Animalia,Species,23/06/2021,,,,
