id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,kingdom,class,family,vernacular name,scientificNameAuthorship,sourceStatus,significant,status,endemicity,epbcStatus
4040555,Habenaria fuscina,,Habenaria fuscina,https://id.biodiversity.org.au/taxon/apni/51406321,dr493,"[{'key': 'taxonID', 'value': '31654'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",31654,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,V,Y,Vulnerable,Queensland endemic,
4041132,Habenaria harroldii,,Habenaria harroldii,https://id.biodiversity.org.au/taxon/apni/51406325,dr493,"[{'key': 'taxonID', 'value': '19331'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",19331,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,E,Y,Endangered,Queensland endemic,
4040791,Habenaria hymenophylla,Rainforest Habenaria,Habenaria hymenophylla,https://id.biodiversity.org.au/taxon/apni/51406327,dr493,"[{'key': 'taxonID', 'value': '12814'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'vernacular name', 'value': 'rainforest habenaria'}, {'key': 'scientificNameAuthorship', 'value': 'Schltr.'}, {'key': 'sourceStatus', 'value': 'NT'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'endemicity', 'value': 'Australian endemic'}]",12814,Plantae,Equisetopsida,Orchidaceae,rainforest habenaria,Schltr.,NT,Y,Near Threatened,Australian endemic,
4040632,Habenaria macraithii,Whiskered Rein Orchid,Habenaria maccraithii,https://id.biodiversity.org.au/taxon/apni/51406329,dr493,"[{'key': 'taxonID', 'value': '9580'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Lavarack'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Endangered'}]",9580,Plantae,Equisetopsida,Orchidaceae,,Lavarack,E,Y,Endangered,Queensland endemic,Endangered
4041102,Habenaria millari,,Habenaria elongata,https://id.biodiversity.org.au/taxon/apni/51406313,dr493,"[{'key': 'taxonID', 'value': '39921'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",39921,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland endemic,
4040248,Habenaria ovoidea,,Peristylus candidus,https://id.biodiversity.org.au/taxon/apni/51407840,dr493,"[{'key': 'taxonID', 'value': '39922'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",39922,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland endemic,
4040346,Habenaria praecox,,Habenaria praecox,https://id.biodiversity.org.au/taxon/apni/51406335,dr493,"[{'key': 'taxonID', 'value': '18422'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Lavarack & Dockrill'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",18422,Plantae,Equisetopsida,Orchidaceae,,Lavarack & Dockrill,SL,Y,Special least concern,Queensland endemic,
4040345,Habenaria propinquior,,Habenaria propinquior,https://id.biodiversity.org.au/taxon/apni/51406337,dr493,"[{'key': 'taxonID', 'value': '9015'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Rchb.f.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",9015,Plantae,Equisetopsida,Orchidaceae,,Rchb.f.,SL,Y,Special least concern,Queensland endemic,
4040511,Habenaria rumphii,,Habenaria rumphii,https://id.biodiversity.org.au/taxon/apni/51406339,dr493,"[{'key': 'taxonID', 'value': '12813'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Brongn.) Lindl.'}, {'key': 'sourceStatus', 'value': 'NT'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",12813,Plantae,Equisetopsida,Orchidaceae,,(Brongn.) Lindl.,NT,Y,Near Threatened,Naturally occurs in Queensland and overseas,
4040221,Habenaria triplonema,Kimberley Spider Orchid,Habenaria triplonema,https://id.biodiversity.org.au/taxon/apni/51406343,dr493,"[{'key': 'taxonID', 'value': '12815'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Schltr.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Australian endemic'}]",12815,Plantae,Equisetopsida,Orchidaceae,,Schltr.,SL,Y,Special least concern,Australian endemic,
4040997,Habenaria vatia,,Habenaria vatia,https://id.biodiversity.org.au/taxon/apni/51406345,dr493,"[{'key': 'taxonID', 'value': '33887'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones ex. M.T.Mathieson'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",33887,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones ex. M.T.Mathieson,V,Y,Vulnerable,Queensland endemic,
4040755,Habenaria xanthantha,Yellow Habenaria,Habenaria xanthantha,https://id.biodiversity.org.au/taxon/apni/51406347,dr493,"[{'key': 'taxonID', 'value': '12816'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'F.Muell.'}, {'key': 'sourceStatus', 'value': 'NT'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",12816,Plantae,Equisetopsida,Orchidaceae,,F.Muell.,NT,Y,Near Threatened,Queensland endemic,
4040831,Hetaeria,,Hetaeria,https://id.biodiversity.org.au/taxon/apni/51406349,dr493,"[{'key': 'taxonID', 'value': '20840'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'significant', 'value': 'N'}]",20840,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
4040687,Hetaeria oblongifolia,,Hetaeria oblongifolia,https://id.biodiversity.org.au/taxon/apni/51406351,dr493,"[{'key': 'taxonID', 'value': '12819'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Blume'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",12819,Plantae,Equisetopsida,Orchidaceae,,Blume,SL,Y,Special least concern,Naturally occurs in Queensland and overseas,
4040319,Liparis,,,,dr493,"[{'key': 'taxonID', 'value': '12775'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'significant', 'value': 'N'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",12775,Plantae,Equisetopsida,Orchidaceae,,,,N,,Native to Queensland - endemicity not defined,
4040412,Liparis angustilabris,,Liparis angustilabris,https://id.biodiversity.org.au/taxon/apni/51406469,dr493,"[{'key': 'taxonID', 'value': '12769'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(F.Muell.) Blaxell'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",12769,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Blaxell,C,N,Least concern,Queensland endemic,
4040251,Liparis bracteata,,Liparis bracteata,https://id.biodiversity.org.au/taxon/apni/51406471,dr493,"[{'key': 'taxonID', 'value': '13180'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'T.E.Hunt'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",13180,Plantae,Equisetopsida,Orchidaceae,,T.E.Hunt,C,N,Least concern,Queensland endemic,
4041089,Liparis mowbulana,Fairy Tree Orchid,Liparis coelogynoides,https://id.biodiversity.org.au/taxon/apni/51406473,dr493,"[{'key': 'taxonID', 'value': '39914'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}]",39914,Plantae,Equisetopsida,Orchidaceae,,,,,,,
4040235,Liparis nugentiae,,Liparis nugentiae,https://id.biodiversity.org.au/taxon/apni/51406483,dr493,"[{'key': 'taxonID', 'value': '12772'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'F.M.Bailey'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",12772,Plantae,Equisetopsida,Orchidaceae,,F.M.Bailey,C,N,Least concern,Queensland endemic,
4040692,Luisia,,,,dr493,"[{'key': 'taxonID', 'value': '21010'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'significant', 'value': 'N'}]",21010,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
4041111,Luisia atacta,,Luisia atacta,https://id.biodiversity.org.au/taxon/apni/51406495,dr493,"[{'key': 'taxonID', 'value': '36064'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",36064,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4040668,Lyperanthus,Rattle Beaks,Lyperanthus,https://id.biodiversity.org.au/taxon/apni/51406499,dr493,"[{'key': 'taxonID', 'value': '21019'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",21019,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Native to Queensland - endemicity not defined,
4040942,Lyperanthus suaveolens,Brown Beaks,Lyperanthus suaveolens,https://id.biodiversity.org.au/taxon/apni/51406503,dr493,"[{'key': 'taxonID', 'value': '12782'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'vernacular name', 'value': 'brown beaks'}, {'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Australian endemic'}]",12782,Plantae,Equisetopsida,Orchidaceae,brown beaks,R.Br.,SL,Y,Special least concern,Australian endemic,
4040768,Malaxis fimbriatum,,Malaxis fimbriatum,ALA_DR493_540,dr493,"[{'key': 'taxonID', 'value': '39915'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}]",39915,Plantae,Equisetopsida,Orchidaceae,,,,,,,
4041101,Micropera,,Micropera,https://id.biodiversity.org.au/taxon/apni/51406598,dr493,"[{'key': 'taxonID', 'value': '21077'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",21077,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Native to Queensland - endemicity not defined,
4041095,Micropera fasciculata,,Micropera fasciculata,https://id.biodiversity.org.au/taxon/apni/51406600,dr493,"[{'key': 'taxonID', 'value': '13287'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Lindl.) Garay'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",13287,Plantae,Equisetopsida,Orchidaceae,,(Lindl.) Garay,SL,Y,Special least concern,Naturally occurs in Queensland and overseas,
4040795,Microstylis amplexicaulis,,Stigmatodactylus amplexicaulis,https://id.biodiversity.org.au/taxon/apni/51413285,dr493,"[{'key': 'taxonID', 'value': '39903'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",39903,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland endemic,
4040890,Microtis,,,,dr493,"[{'key': 'taxonID', 'value': '14404'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'significant', 'value': 'N'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",14404,Plantae,Equisetopsida,Orchidaceae,,,,N,,Native to Queensland - endemicity not defined,
4040515,Microtis parviflora,Slender Onion Orchid,Microtis parviflora,https://id.biodiversity.org.au/taxon/apni/51406640,dr493,"[{'key': 'taxonID', 'value': '16629'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'vernacular name', 'value': 'slender onion orchid'}, {'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Australia and overseas'}]",16629,Plantae,Equisetopsida,Orchidaceae,slender onion orchid,R.Br.,SL,Y,Special least concern,Naturally occurs in Australia and overseas,
4040550,Microtis rara,Scented Onion Orchid,Microtis rara,https://id.biodiversity.org.au/taxon/apni/51406646,dr493,"[{'key': 'taxonID', 'value': '9455'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'vernacular name', 'value': 'scented onion orchid'}, {'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Australia and overseas'}]",9455,Plantae,Equisetopsida,Orchidaceae,scented onion orchid,R.Br.,SL,Y,Special least concern,Naturally occurs in Australia and overseas,
4040841,Microtis unifolia,Common Mignonette Orchid,Microtis unifolia,https://id.biodiversity.org.au/taxon/apni/51406650,dr493,"[{'key': 'taxonID', 'value': '14403'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'vernacular name', 'value': 'common onion orchid'}, {'key': 'scientificNameAuthorship', 'value': '(G.Forst.) Rchb.f.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Australia and overseas'}]",14403,Plantae,Equisetopsida,Orchidaceae,common onion orchid,(G.Forst.) Rchb.f.,SL,Y,Special least concern,Naturally occurs in Australia and overseas,
4040828,Mobilabium,,Mobilabium,https://id.biodiversity.org.au/taxon/apni/51406652,dr493,"[{'key': 'taxonID', 'value': '21094'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",21094,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Native to Queensland - endemicity not defined,
4040960,Mobilabium hamatum,,Mobilabium hamatum,https://id.biodiversity.org.au/taxon/apni/51406654,dr493,"[{'key': 'taxonID', 'value': '12783'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Rupp'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",12783,Plantae,Equisetopsida,Orchidaceae,,Rupp,SL,Y,Special least concern,Queensland endemic,
4040539,Nervilia,Shield Orchids,Nervilia,https://id.biodiversity.org.au/taxon/apni/51406696,dr493,"[{'key': 'taxonID', 'value': '19406'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}]",19406,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,,
4041083,Nervilia aragoana,,Nervilia aragoana,https://id.biodiversity.org.au/taxon/apni/51406698,dr493,"[{'key': 'taxonID', 'value': '9517'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Gaudich.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Australia and overseas'}]",9517,Plantae,Equisetopsida,Orchidaceae,,Gaudich.,SL,Y,Special least concern,Naturally occurs in Australia and overseas,
