id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,Grouping,SPECIESTYPE,NSXCODE,vernacular name,Clarifier,Threaten a species/environment;,Threaten someones privacy;,Reason
24315,Thelymitra inflata,Inflated Sun-orchid,Thelymitra inflata,https://id.biodiversity.org.au/taxon/apni/51414314,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'C06045'}, {'key': 'vernacular name', 'value': 'Plum Sun-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,C06045,Plum Sun-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24298,Thelymitra latifolia,Blue Star Sun-orchid,Thelymitra latifolia,https://id.biodiversity.org.au/taxon/apni/51414330,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E32210'}, {'key': 'vernacular name', 'value': 'Blue Star Sun-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,E32210,Blue Star Sun-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24348,Thelymitra malvina,Mauvetuft Sun-orchid,Thelymitra malvina,https://id.biodiversity.org.au/taxon/apni/51414352,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'U05470'}, {'key': 'vernacular name', 'value': 'Mauve-tufted Sun-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,U05470,Mauve-tufted Sun-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24262,Thelymitra matthewsii,Spiral Sun-orchid,Thelymitra matthewsii,https://id.biodiversity.org.au/taxon/apni/51414354,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'K00869'}, {'key': 'vernacular name', 'value': 'Spiral Sun-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,K00869,Spiral Sun-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24334,Thelymitra peniculata,Blue Star Sun-orchid,Thelymitra peniculata,https://id.biodiversity.org.au/taxon/apni/51414380,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S32209'}, {'key': 'vernacular name', 'value': 'Blue Star Sun-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,S32209,Blue Star Sun-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
2123399,Pandion haliaetus,Osprey,Pandion haliaetus,https://biodiversity.org.au/afd/taxa/23a8017a-3a2b-4a52-8ca6-d168bf52659c,dr884,"[{'key': 'NSXCODE', 'value': 'K00241'}, {'key': 'vernacular name', 'value': 'Osprey'}, {'key': 'Clarifier', 'value': 'nesting related records & breeding territories'}, {'key': 'Reason', 'value': 'nesting related records & breeding territories at risk'}]",,,K00241,Osprey,nesting related records & breeding territories,,,nesting related records & breeding territories at risk
2191619,Pterostylis cucullata ssp.,Leafy Greenhood,Pterostylis cucullata,https://id.biodiversity.org.au/taxon/apni/51412090,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'M32046'}, {'key': 'vernacular name', 'value': 'Leafy Greenhood'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,M32046,Leafy Greenhood,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
2191620,Pterostylis cucullata subsp. sylvicola,Leafy Greenhood,Pterostylis cucullata,https://id.biodiversity.org.au/taxon/apni/51412090,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G30119'}, {'key': 'vernacular name', 'value': 'Leafy Greenhood'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,G30119,Leafy Greenhood,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
2191621,Pterostylis cucullata subsp. cucullata,Leafy Greenhood,Pterostylis cucullata,https://id.biodiversity.org.au/taxon/apni/51412090,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E30118'}, {'key': 'vernacular name', 'value': 'Leafy Greenhood'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,E30118,Leafy Greenhood,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
2191622,Pterostylis cucullata,Leafy Greenhood,Pterostylis cucullata,https://id.biodiversity.org.au/taxon/apni/51412090,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'M32046'}, {'key': 'vernacular name', 'value': 'Leafy Greenhood'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,M32046,Leafy Greenhood,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
2191623,Rhodanthe oppositifolia,,Rhodanthe oppositifolia,https://id.biodiversity.org.au/node/apni/2886377,dr884,"[{'key': 'Grouping', 'value': 'Garden Trade -Other Ornamental Horticulture plants'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'W20259'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Garden Trade -Other Ornamental Horticulture plants,P,W20259,,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
2191624,Calyptorhynchus banksii,Red-tailed Black Cockatoo,Calyptorhynchus (Calyptorhynchus) banksii,https://biodiversity.org.au/afd/taxa/39083a3e-faf5-4b48-a5f0-69c2bfa32d68,dr884,"[{'key': 'Grouping', 'value': 'Cockatoos'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'A00264'}, {'key': 'vernacular name', 'value': 'Red-tailed Black Cockatoo'}, {'key': 'Clarifier', 'value': 'nesting records only'}]",Cockatoos,B,A00264,Red-tailed Black Cockatoo,nesting records only,,,
2232421,Wurmbea dioica subsp. lacunaria,,Wurmbea dioica subsp. lacunaria,https://id.biodiversity.org.au/node/apni/2902098,dr884,"[{'key': 'Grouping', 'value': 'Aquatics'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G05475'}, {'key': 'vernacular name', 'value': 'Lagoon Nancy'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Aquatics,P,G05475,Lagoon Nancy,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
2232422,Calyptorhynchus (Zanda) funereus whiteae,Yellow-tailed Black Cockatoo,Zanda funerea whiteae,https://biodiversity.org.au/afd/taxa/bfad7e85-ce5e-4196-b21f-96484f884500,dr884,"[{'key': 'Grouping', 'value': 'Cockatoos'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'G00267'}, {'key': 'vernacular name', 'value': 'Yellow-tailed Black Cockatoo'}, {'key': 'Clarifier', 'value': 'All known nest hollows and artificial nest boxes.'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'These Cockatoo species are listed under the EPBC Act and/or SA NP&W Act and are at risk of nest disturbance. Data restrictions are consistent with other current jurisdictional restrictions (see below) and with conservation Objectives of The Action Plan for Australian Birds (2010) and National Recovery Plans for the Red-tailed and Glossy Black-Cockatoos (2007 and 2005, respectively). The Glossy Black-Cockatoo is endemic to SA.'}]",Cockatoos,B,G00267,Yellow-tailed Black Cockatoo,All known nest hollows and artificial nest boxes.,y,,"These Cockatoo species are listed under the EPBC Act and/or SA NP&W Act and are at risk of nest disturbance. Data restrictions are consistent with other current jurisdictional restrictions (see below) and with conservation Objectives of The Action Plan for Australian Birds (2010) and National Recovery Plans for the Red-tailed and Glossy Black-Cockatoos (2007 and 2005, respectively). The Glossy Black-Cockatoo is endemic to SA."
2232423,Calyptorhynchus lathami,Glossy Black-cockatoo,Calyptorhynchus (Calyptorhynchus) lathami,https://biodiversity.org.au/afd/taxa/2b3630b3-6e95-47b8-ad3f-e3f46fa797dc,dr884,"[{'key': 'Grouping', 'value': 'Cockatoos'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'Z04483'}, {'key': 'vernacular name', 'value': 'Glossy Black-Cockatoo'}, {'key': 'Threaten a species/environment;', 'value': 'y'}]",Cockatoos,B,Z04483,Glossy Black-Cockatoo,,y,,
2232424,Calyptorhynchus,,Calyptorhynchus,https://biodiversity.org.au/afd/taxa/80962cfc-3387-4ac8-86ac-a2bee8c6d393,dr884,"[{'key': 'Grouping', 'value': 'Cockatoos'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'Y10416'}, {'key': 'Clarifier', 'value': 'All known nest hollows and artificial nest boxes.'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'Some records for this genus are associated with a sensitive subspecies. -  These Cockatoo species are listed under the EPBC Act and/or SA NP&W Act and are at risk of nest disturbance. Data restrictions are consistent with other current jurisdictional restrictions (see below) and with conservation Objectives of The Action Plan for Australian Birds (2010) and National Recovery Plans for the Red-tailed and Glossy Black-Cockatoos (2007 and 2005, respectively). The Glossy Black-Cockatoo is endemic to SA.'}]",Cockatoos,B,Y10416,,All known nest hollows and artificial nest boxes.,y,,"Some records for this genus are associated with a sensitive subspecies. -  These Cockatoo species are listed under the EPBC Act and/or SA NP&W Act and are at risk of nest disturbance. Data restrictions are consistent with other current jurisdictional restrictions (see below) and with conservation Objectives of The Action Plan for Australian Birds (2010) and National Recovery Plans for the Red-tailed and Glossy Black-Cockatoos (2007 and 2005, respectively). The Glossy Black-Cockatoo is endemic to SA."
2232425,Calyptorhynchus (Zanda),,Zanda,https://biodiversity.org.au/afd/taxa/e58de919-894d-4fa8-8d29-6f79afc0a322,dr884,"[{'key': 'Grouping', 'value': 'Cockatoos'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'Clarifier', 'value': 'All known nest hollows and artificial nest boxes.'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'Some records for this genus are associated with a sensitive subspecies.'}]",Cockatoos,B,,,All known nest hollows and artificial nest boxes.,y,,Some records for this genus are associated with a sensitive subspecies.
2301903,Pterostylis psammophila,Two-bristle Greenhood,Pterostylis psammophila,https://id.biodiversity.org.au/taxon/apni/51412284,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'C32069'}, {'key': 'vernacular name', 'value': 'Two-bristle Greenhood'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,C32069,Two-bristle Greenhood,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
2401138,Amytornis striatus,Striated Grasswren,Amytornis (Magnamytis) striatus,https://biodiversity.org.au/afd/taxa/4e839c1e-652f-4434-91ac-bc126731a9f7,dr884,"[{'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'C00513'}, {'key': 'vernacular name', 'value': 'Striated Grasswren'}, {'key': 'Threaten a species/environment;', 'value': 'y'}]",,B,C00513,Striated Grasswren,,y,,
2401139,Pachycephala rufogularis,Red-lored Whistler,Pachycephala (Timixos) rufogularis,https://biodiversity.org.au/afd/taxa/bc33a603-3b2b-44d3-a5d7-12485e4533c7,dr884,"[{'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'M00402'}, {'key': 'vernacular name', 'value': 'Red-lored Whistler'}, {'key': 'Threaten a species/environment;', 'value': 'y'}]",,B,M00402,Red-lored Whistler,,y,,
2429216,Thinornis cucullatus,Hooded Plover,Thinornis cucullatus,https://biodiversity.org.au/afd/taxa/1ebf8ec6-9aee-4b58-8789-0be73eb97b2f,dr884,"[{'key': 'Reason', 'value': 'Reduce the risk of locations being targetted by those wishing to access the nesting areas.'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'M00138'}, {'key': 'vernacular name', 'value': 'Hooded Plover (Hooded Dotterel)'}]",,B,M00138,Hooded Plover (Hooded Dotterel),,,,Reduce the risk of locations being targetted by those wishing to access the nesting areas.
2429308,Thinornis rubricollis,Hooded Plover,Thinornis rubricollis,ALA_DR2201_3533,dr884,"[{'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'vernacular name', 'value': 'Hooded Plover'}, {'key': 'Reason', 'value': 'same concept as T. cucullata'}]",,B,,Hooded Plover,,,,same concept as T. cucullata
2429309,Thinornis sp.,,Thinornis,https://biodiversity.org.au/afd/taxa/61ad6012-e658-483b-9cbc-0ead0934fd86,dr884,"[{'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'Reason', 'value': 'all SA Thinornis are the sensitive T.cucullata'}]",,B,,,,,,all SA Thinornis are the sensitive T.cucullata
3255541,Thysanotus tuberosus ssp.,Tuber Fringe-lily,Thysanotus tuberosus ssp.,ALA_DR653_908,dr884,"[{'key': 'Grouping', 'value': 'Garden Trade -Other Ornamental Horticulture plants'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S20193'}, {'key': 'vernacular name', 'value': 'Tuber Fringe-lily'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Garden Trade -Other Ornamental Horticulture plants,P,S20193,Tuber Fringe-lily,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
3263585,Thysanotus tuberosus,Fringed Lily,Thysanotus tuberosus,https://id.biodiversity.org.au/node/apni/2899492,dr884,"[{'key': 'Grouping', 'value': 'Garden Trade -Other Ornamental Horticulture plants'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S20193'}, {'key': 'vernacular name', 'value': 'Tuber Fringe-lily'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Garden Trade -Other Ornamental Horticulture plants,P,S20193,Tuber Fringe-lily,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
3263586,Thysanotus tuberosus subsp. parviflorus,,Thysanotus tuberosus subsp. parviflorus,https://id.biodiversity.org.au/node/apni/2899159,dr884,"[{'key': 'Grouping', 'value': 'Garden Trade -Other Ornamental Horticulture plants'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'U04302'}, {'key': 'vernacular name', 'value': 'Tuber Fringe-lily'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Garden Trade -Other Ornamental Horticulture plants,P,U04302,Tuber Fringe-lily,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
3263588,Thysanotus tuberosus subsp. tuberosus,Tuber Fringe-lily,Thysanotus tuberosus subsp. tuberosus,https://id.biodiversity.org.au/node/apni/2889586,dr884,"[{'key': 'Grouping', 'value': 'Garden Trade -Other Ornamental Horticulture plants'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Q04716'}, {'key': 'vernacular name', 'value': 'Tuber Fringe-lily'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Garden Trade -Other Ornamental Horticulture plants,P,Q04716,Tuber Fringe-lily,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
3528763,Prasophyllum laxum,Lax Leek Orchid,Prasophyllum laxum,https://id.biodiversity.org.au/taxon/apni/51409799,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'NSXCODE', 'value': 'Y32052'}, {'key': 'vernacular name', 'value': 'Lax Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Reason', 'value': 'Critically Endangered orchid only known to be extant at one location, on private land.  Above-ground population numbers vary but are often less than 10.  Location should be denatured to minimise the risk of illegal collection.'}]",Orchids,,Y32052,Lax Leek-orchid,"Grid references, lats and longs, detailed location descriptions",,,"Critically Endangered orchid only known to be extant at one location, on private land.  Above-ground population numbers vary but are often less than 10.  Location should be denatured to minimise the risk of illegal collection."
3547562,Caladenia fuliginosa,,Caladenia fuliginosa,https://id.biodiversity.org.au/taxon/apni/51399034,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G32203'}, {'key': 'vernacular name', 'value': 'n/a'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'Split off from another sensitive species (C.fragrantissima).'}]",Orchids,P,G32203,n/a,"Grid references, lats and longs, detailed location descriptions",y,,Split off from another sensitive species (C.fragrantissima).
3547563,Caladenia fragrantissima,Scented Spider-orchid,Caladenia fragrantissima,https://id.biodiversity.org.au/taxon/apni/51399032,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'C04365'}, {'key': 'vernacular name', 'value': 'Scented Spider-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'original nomination related to the fragrantissima ssp. fragrantissima but the NSX now relates to the species level.'}]",Orchids,P,C04365,Scented Spider-orchid,"Grid references, lats and longs, detailed location descriptions",y,,original nomination related to the fragrantissima ssp. fragrantissima but the NSX now relates to the species level.
3547567,Lophochroa leadbeateri mollis,,Lophochroa leadbeateri mollis,https://biodiversity.org.au/afd/taxa/85620c71-fbcb-4f6b-8a23-7fef40bb61c2,dr884,"[{'key': 'Grouping', 'value': 'Cockatoos'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'E21050'}, {'key': 'vernacular name', 'value': ""Major Mitchell's Cockatoo""}, {'key': 'Clarifier', 'value': 'nests'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'sp nominated so ssp added'}]",Cockatoos,B,E21050,Major Mitchell's Cockatoo,nests,y,,sp nominated so ssp added
3547568,Lophochroa leadbeateri leadbeateri,,Lophochroa leadbeateri leadbeateri,https://biodiversity.org.au/afd/taxa/9c73df1d-400f-4657-b61c-a216be2a964d,dr884,"[{'key': 'Grouping', 'value': 'Cockatoos'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'S21049'}, {'key': 'vernacular name', 'value': ""Major Mitchell's Cockatoo""}, {'key': 'Clarifier', 'value': 'nests'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'sp nominated so ssp added'}]",Cockatoos,B,S21049,Major Mitchell's Cockatoo,nests,y,,sp nominated so ssp added
3547573,Denisonia devisi,De Vis' Banded Snake,Denisonia devisi,https://biodiversity.org.au/afd/taxa/c6a94d0b-f66f-4501-9690-6fce0f85662f,dr884,"[{'key': 'Grouping', 'value': 'Reptiles'}, {'key': 'SPECIESTYPE', 'value': 'R'}, {'key': 'NSXCODE', 'value': 'Y02660'}, {'key': 'vernacular name', 'value': ""De Vis' Banded Snake""}, {'key': 'Clarifier', 'value': 'all records'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'new for state - interim listing'}]",Reptiles,R,Y02660,De Vis' Banded Snake,all records,y,,new for state - interim listing
3555355,Amytornis striatus striatus,Striated Grasswren (sandplain),Amytornis (Magnamytis) striatus striatus,https://biodiversity.org.au/afd/taxa/0ff4f6c4-b7ed-4534-bb31-4118f311d081,dr884,"[{'key': 'Grouping', 'value': 'Birds'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'A21180'}, {'key': 'vernacular name', 'value': 'Striated Grasswren'}]",Birds,B,A21180,Striated Grasswren,,,,
3555356,Amytornis whitei,,Amytornis (Magnamytis) striatus whitei,https://biodiversity.org.au/afd/taxa/55473ac9-5966-4947-8f2e-1761f3c748f2,dr884,"[{'key': 'Grouping', 'value': 'Birds'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'M11286'}, {'key': 'vernacular name', 'value': 'Rufous Grasswren'}, {'key': 'Clarifier', 'value': 'all records'}]",Birds,B,M11286,Rufous Grasswren,all records,,,
