"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Fimbristylis sp. D Kimberley Flora (A.C.Beauglehole 52448)","https://id.biodiversity.org.au/node/apni/2907478","Fimbristylis sp. D Kimberley Flora (A.C.Beauglehole 52448)","Cyperaceae",,,"Priority One","Near Threatened"
"Commersonia apella","https://id.biodiversity.org.au/node/apni/2901351","Commersonia apella","Malvaceae",,,"Priority One","Near Threatened"
"Phycodurus eques","urn:lsid:biodiversity.org.au:afd.taxon:b2c89995-9152-488c-abaa-45a02ec3d6fb","Phycodurus eques","Syngnathidae",,"Leafy Seadragon","Priority Two","Near Threatened"
"Leptospermum confertum","https://id.biodiversity.org.au/node/apni/2890195","Leptospermum confertum","Myrtaceae",,,"Priority Two","Near Threatened"
"Eucalyptus mundijongensis","https://id.biodiversity.org.au/instance/apni/553627","Eucalyptus x mundijongensis","Myrtaceae",,,"Priority One","Near Threatened"
"Pterostylis sp. Ongerup (K.R. Newbey 4874)","https://id.biodiversity.org.au/name/apni/249011","Pterostylis sp. Ongerup (K.R.Newbey 4874)","Orchidaceae",,,"Priority Four","Near Threatened"
"Eremophila arachnoides subsp. tenera","https://id.biodiversity.org.au/node/apni/2906648","Eremophila arachnoides subsp. tenera","Scrophulariaceae",,"Slender-leaved Eremophila","Priority One","Near Threatened"
"Banksia plumosa subsp. denticulata","https://id.biodiversity.org.au/node/apni/2915995","Banksia plumosa subsp. denticulata","Proteaceae",,,"Priority Two","Near Threatened"
"Bossiaea laxa","https://id.biodiversity.org.au/node/apni/2890661","Bossiaea laxa","Fabaceae",,,"Priority Two","Near Threatened"
"Lerista viduata","urn:lsid:biodiversity.org.au:afd.taxon:2f4707be-98a9-4a99-a149-11b893aeeb8f","Lerista viduata","Scincidae",,"Ravensthorpe Range Slider","Priority One","Near Threatened"
"Dicarpidium sp. B Kimberley Flora (G.J.Keighery 10138)","https://id.biodiversity.org.au/node/apni/2895926","Dicarpidium sp. B Kimberley Flora (G.J.Keighery 10138)","Malvaceae",,,"Priority One","Near Threatened"
"Chamelaucium sp. Cape Vancouver (B.Swainson & D.Davidson s.n. PERTH 01259660)","https://id.biodiversity.org.au/node/apni/2889430","Chamelaucium sp. Cape Vancouver (B.Swainson & D.Davidson s.n. PERTH 01259660)","Myrtaceae",,,"Priority Two","Near Threatened"
"Solanum tudununggae","https://id.biodiversity.org.au/node/apni/2903359","Solanum tudununggae","Solanaceae",,,"Priority One","Near Threatened"
"Eriachne sp. Carson Escarpment (R.L. Barrett & M.D. Barrett RLB 4884)","ALA_Eriachne_sp_Carson_Escarpment_R_L_Barrett_M_D_Barrett_RLB_4884","Eriachne sp. Carson Escarpment (R.L. Barrett & M.D. Barrett RLB 4884)",,,,"Priority Three","Near Threatened"
"Acacia grisea","https://id.biodiversity.org.au/node/apni/2890852","Acacia grisea","Fabaceae",,,"Priority Four","Near Threatened"
"Chamelaucium sp. Mt Frankland (A.S.George 11117)","https://id.biodiversity.org.au/node/apni/2888824","Chamelaucium sp. Mt Frankland (A.S.George 11117)","Myrtaceae",,,"Priority Three","Near Threatened"
"Myriophyllum echinatum","https://id.biodiversity.org.au/node/apni/2903078","Myriophyllum echinatum","Haloragaceae",,,"Priority Three","Near Threatened"
"Astartea sp. Esperance (A. Fairall 2431)","https://id.biodiversity.org.au/taxon/apni/51289598","Cyathostemon sp. Esperance (A.Fairall 2431)","Myrtaceae",,,"Priority One","Near Threatened"
"Cyathochaeta teretifolia","https://id.biodiversity.org.au/node/apni/2914378","Cyathochaeta teretifolia","Cyperaceae",,,"Priority Three","Near Threatened"
"Eremophila lucida","https://id.biodiversity.org.au/node/apni/2888711","Eremophila lucida","Scrophulariaceae",,,"Priority One","Near Threatened"
"Grevillea manglesioides subsp. ferricola","https://id.biodiversity.org.au/node/apni/2901748","Grevillea manglesioides subsp. ferricola","Proteaceae",,,"Priority Three","Near Threatened"
"Mitreola minima","https://id.biodiversity.org.au/node/apni/7498139","Adelphacme minima","Loganiaceae",,,"Priority Three","Near Threatened"
"Gnephosis sp. Norseman (K.R.Newbey 8096)","https://id.biodiversity.org.au/taxon/apni/51268491","Gnephosis brevifolia","Asteraceae",,,"Priority Three","Near Threatened"
"Synaphea tamminensis","https://id.biodiversity.org.au/node/apni/2913107","Synaphea tamminensis","Proteaceae",,,"Priority Two","Near Threatened"
"Eucalyptus jutsonii subsp. jutsonii","https://id.biodiversity.org.au/node/apni/2886998","Eucalyptus jutsonii subsp. jutsonii","Myrtaceae",,,"Priority Four","Near Threatened"
"Nedsia fragilis","urn:lsid:biodiversity.org.au:afd.taxon:079cc057-289c-4a79-ad5b-578f913cfb77","Nedsia fragilis","Eriopisidae",,,"Vulnerable","Endangered"
"Mirbelia sp. Cordifolia (C.A.Gardner 2712)","https://id.biodiversity.org.au/node/apni/2899857","Mirbelia sp. Cordifolia (C.A.Gardner 2712)","Fabaceae",,,"Priority One","Near Threatened"
"Synaphea canaliculata","https://id.biodiversity.org.au/node/apni/2888888","Synaphea canaliculata","Proteaceae",,,"Priority Two","Near Threatened"
"Egernia stokesii stokesii","urn:lsid:biodiversity.org.au:afd.taxon:6b6de785-d3d4-44f3-b96b-107b83a9adce","Egernia stokesii stokesii","Scincidae",,"Houtman Abrolhos Spiny-tailed Skink","Priority Four","Near Threatened"
"Schoenus punctatus","https://id.biodiversity.org.au/node/apni/2899624","Schoenus punctatus","Cyperaceae",,,"Priority Three","Near Threatened"
"Anthotroche myoporoides","https://id.biodiversity.org.au/node/apni/2910379","Anthotroche myoporoides","Solanaceae",,,"Priority Two","Near Threatened"
"Calymperastrum latifolium","https://id.biodiversity.org.au/node/ausmoss/10063237","Calymperastrum latifolium","Pottiaceae",,,"Priority Two","Near Threatened"
"Scleria sp. B Kimberley Flora (C.R.Dunlop 5409)","https://id.biodiversity.org.au/node/apni/2901717","Scleria sp. B Kimberley Flora (C.R.Dunlop 5409)","Cyperaceae",,,"Priority One","Near Threatened"
"Ctenotus zastictus","urn:lsid:biodiversity.org.au:afd.taxon:9ffb7a09-e9dc-4f19-984b-0d31338f3f24","Ctenotus zastictus","Scincidae",,"Hamelin Pool Ctenotus","Vulnerable","Endangered"
"Eucalyptus sp. Pitta Creek (R.L.Barrett & M.D.Barrett RLB 1677)","https://id.biodiversity.org.au/node/apni/2892352","Eucalyptus sp. Pitta Creek (R.L.Barrett & M.D.Barrett RLB 1677)","Myrtaceae",,,"Priority One","Near Threatened"
"Grammosolen sp. Mt Ridley (W.R.Archer 1210911)","https://id.biodiversity.org.au/node/apni/2890092","Grammosolen sp. Mt Ridley (W.R.Archer 1210911)","Solanaceae",,,"Priority One","Near Threatened"
"Stylidium ireneae","https://id.biodiversity.org.au/node/apni/2892902","Stylidium ireneae","Stylidiaceae",,,"Priority Four","Near Threatened"
"Thelymitra magnifica","https://id.biodiversity.org.au/name/apni/204257","Thelymitra magnifica","Orchidaceae",,"Crystal Brook Star Orchid","Priority One","Near Threatened"
"Jacksonia compressa","https://id.biodiversity.org.au/node/apni/2887572","Jacksonia compressa","Fabaceae",,,"Priority Four","Near Threatened"
"Persoonia brachystylis","https://id.biodiversity.org.au/node/apni/2892119","Persoonia brachystylis","Proteaceae",,,"Priority Two","Near Threatened"
"Asplenium obtusatum subsp. northlandicum","https://id.biodiversity.org.au/node/apni/2918171","Asplenium obtusatum subsp. northlandicum","Aspleniaceae",,"Shore Spleenwort","Vulnerable","Endangered"
"Eleocharis acutangula subsp. acutangula","https://id.biodiversity.org.au/node/apni/2902328","Eleocharis acutangula subsp. acutangula","Cyperaceae",,,"Priority One","Near Threatened"
"Nocticola flabella","urn:lsid:biodiversity.org.au:afd.taxon:113d4070-f28a-4bb1-a65a-fce31f64db9a","Nocticola flabella","Nocticolidae",,"Cape Range Blind Cockroach","Priority Two","Near Threatened"
"Jacksonia dendrospinosa","https://id.biodiversity.org.au/node/apni/2896464","Jacksonia dendrospinosa","Fabaceae",,,"Priority Four","Near Threatened"
"Calothamnus arcuatus","https://id.biodiversity.org.au/taxon/apni/51288979","Calothamnus arcuatus","Myrtaceae",,,"Priority Two","Near Threatened"
"Troglodiplura lowryi","urn:lsid:biodiversity.org.au:afd.taxon:bbf6189d-e07d-437b-a592-8ed61432da19","Troglodiplura lowryi","Dipluridae",,"Nullarbor Cave Trapdoor Spider","Vulnerable","Endangered"
"Mirbelia taxifolia","https://id.biodiversity.org.au/node/apni/7239466","Mirbelia taxifolia","Fabaceae",,,"Priority One","Near Threatened"
"Thalassarche melanophrys","urn:lsid:biodiversity.org.au:afd.taxon:f00842fd-351d-4a2b-959f-7e1a4b31379a","Thalassarche melanophris","Diomedeidae",,"Black-browed Albatross","Vulnerable","Endangered"
"Grevillea dryandroides subsp. hirsuta","https://id.biodiversity.org.au/node/apni/2894695","Grevillea dryandroides subsp. hirsuta","Proteaceae",,"Hairy Phalanx Grevillea","Vulnerable","Endangered"
"Grevillea christineae","https://id.biodiversity.org.au/node/apni/2897474","Grevillea christineae","Proteaceae",,"Christine's Grevillea","Endangered","Endangered"
"Marianthus aquilonaris","https://id.biodiversity.org.au/node/apni/2896688","Marianthus aquilonaris","Pittosporaceae",,,"Critically Endangered","Endangered"
"Philotheca kalbarriensis","https://id.biodiversity.org.au/node/apni/2902072","Philotheca kalbarriensis","Rutaceae",,,"Priority Two","Near Threatened"
"Grevillea subtiliflora","https://id.biodiversity.org.au/node/apni/2920167","Grevillea subtiliflora","Proteaceae",,,"Priority Three","Near Threatened"
"Microtis pulchella","https://id.biodiversity.org.au/name/apni/74133","Microtis pulchella","Orchidaceae",,"Beautiful Mignonette","Priority Four","Near Threatened"
"Austrostipa pycnostachya","https://id.biodiversity.org.au/node/apni/2903376","Austrostipa pycnostachya","Poaceae",,,"Priority One","Near Threatened"
"Chamaexeros longicaulis","https://id.biodiversity.org.au/node/apni/2909490","Chamaexeros longicaulis","Asparagaceae",,,"Priority Two","Near Threatened"
"Verticordia lindleyi subsp. lindleyi","https://id.biodiversity.org.au/node/apni/2916665","Verticordia lindleyi subsp. lindleyi","Myrtaceae",,,"Priority Four","Near Threatened"
"Lasiopetalum cardiophyllum","https://id.biodiversity.org.au/node/apni/2919393","Lasiopetalum cardiophyllum","Malvaceae",,,"Priority Four","Near Threatened"
"Scholtzia eatoniana","https://id.biodiversity.org.au/node/apni/2899089","Scholtzia eatoniana","Myrtaceae",,,"Priority One","Near Threatened"
"Dicrastylis sp. Cue (A.A. Mitchell 764)","https://id.biodiversity.org.au/node/apni/2895003","Dicrastylis sp. Cue (A.A.Mitchell 764)","Lamiaceae",,,"Priority One","Near Threatened"
"Laxmannia grandiflora subsp. brendae","https://id.biodiversity.org.au/node/apni/2918205","Laxmannia grandiflora subsp. brendae","Asparagaceae",,,"Vulnerable","Endangered"
"Asterolasia sp. Kalgan River (S.Barrett 1522)","https://id.biodiversity.org.au/name/apni/215706","Asterolasia sp. Kalgan River (S.Barrett 1522)","Rutaceae",,,"Vulnerable","Endangered"
"Schoenus benthamii","https://id.biodiversity.org.au/node/apni/2891185","Schoenus benthamii","Cyperaceae",,,"Priority Three","Near Threatened"
"Synaphea hians","https://id.biodiversity.org.au/node/apni/2890263","Synaphea hians","Proteaceae",,,"Priority Three","Near Threatened"
"Andersonia auriculata","https://id.biodiversity.org.au/node/apni/2907626","Andersonia auriculata","Ericaceae",,,"Priority Three","Near Threatened"
"Eremaea asterocarpa subsp. brachyclada","https://id.biodiversity.org.au/taxon/apni/51289707","Eremaea asterocarpa subsp. brachyclada","Myrtaceae",,,"Priority One","Near Threatened"
"Ixobrychus flavicollis australis","urn:lsid:biodiversity.org.au:afd.taxon:ecbebcaf-bb53-48a8-ad83-6f6ee2764d4c","Ixobrychus flavicollis australis","Ardeidae",,"Black Bittern","Priority Three","Near Threatened"
"Mormopterus loriae cobourgiana","ALA_Mormopterus_loriae_cobourgiana","Mormopterus loriae cobourgiana",,,"Western Little Free-tailed Bat","Priority One","Near Threatened"
"Gyrostemon ditrigynus","https://id.biodiversity.org.au/node/apni/2900450","Gyrostemon ditrigynus","Gyrostemonaceae",,,"Priority Four","Near Threatened"
"Chamelaucium sp. C Coastal Plain (R.D.Royce 4872)","ALA_Chamelaucium_sp_C_Coastal_Plain_R_D_Royce_4872","Chamelaucium sp. C Coastal Plain (R.D.Royce 4872)",,,,"Vulnerable","Endangered"
"Rhodanthe ascendens","https://id.biodiversity.org.au/node/apni/2890672","Rhodanthe ascendens","Asteraceae",,,"Priority One","Near Threatened"
"Stylidium inversiflorum","https://id.biodiversity.org.au/node/apni/2912100","Stylidium inversiflorum","Stylidiaceae",,,"Priority Four","Near Threatened"
"Drosera binata","https://id.biodiversity.org.au/node/apni/2901986","Drosera binata","Droseraceae",,"Forked Sundew","Priority Two","Near Threatened"
"Acacia sp. Trent River (K.F.Kenneally 11701)","https://id.biodiversity.org.au/name/apni/245335","Acacia sp. Trent River (K.F.Kenneally 11701)","Fabaceae",,,"Priority Three","Near Threatened"
"Oplismenus hirtellus","https://id.biodiversity.org.au/node/apni/7770909","Oplismenus hirtellus","Poaceae",,"Australian Basket-grass","Priority One","Near Threatened"
"Geocrinia alba","urn:lsid:biodiversity.org.au:afd.taxon:57576674-05b0-4981-a3d3-a26a0998da29","Geocrinia alba","Myobatrachidae",,"White-bellied Frog","Critically Endangered","Endangered"
"Diuris drummondii","https://id.biodiversity.org.au/node/apni/2919908","Diuris drummondii","Orchidaceae",,"Tall Donkey Orchid","Vulnerable","Endangered"
"Acacia lasiocarpa var. bracteolata Long Peduncle variant (G.J.Keighery 5026)","https://id.biodiversity.org.au/node/apni/2890545","Acacia lasiocarpa var. bracteolata Long Peduncle variant (G.J.Keighery 5026)","Fabaceae",,,"Priority One","Near Threatened"
"Degelia flabellata","https://id.biodiversity.org.au/name/apni/136624","Degelia flabellata","Pannariaceae",,,"Priority Two","Near Threatened"
"Lepyrodia extensa MS","https://id.biodiversity.org.au/node/apni/2908083","Lepyrodia extensa","Restionaceae",,,"Priority Two","Near Threatened"
"Lasiopetalum sp. Desmond (N.McQuoid 653)","https://id.biodiversity.org.au/node/apni/2915263","Lasiopetalum sp. Desmond (N.McQuoid 653)","Malvaceae",,,"Priority One","Near Threatened"
"Schoenus centralis","https://id.biodiversity.org.au/node/apni/2901784","Schoenus centralis","Cyperaceae",,,"Priority One","Near Threatened"
"Acacia eremophila numerous-nerved variant (A.S. George 11924)","https://id.biodiversity.org.au/node/apni/2887125","Acacia eremophila var. Numerous-nerved variant (A.S.George 11924)","Fabaceae",,,"Priority Three","Near Threatened"
"Conospermum toddii","https://id.biodiversity.org.au/node/apni/2908156","Conospermum toddii","Proteaceae",,"Victoria Desert Smokebush","Priority Four","Near Threatened"
"Prostanthera sp. Karara (D.Coultas & K.Greenacre Opp 8)","https://id.biodiversity.org.au/node/apni/2897135","Prostanthera sp. Karara (D.Coultas & K.Greenacre Opp 8)","Lamiaceae",,,"Priority One","Near Threatened"
"Styphelia sp. Bullfinch (M.Hislop 3574)","https://id.biodiversity.org.au/node/apni/2888997","Styphelia sp. Bullfinch (M.Hislop 3574)","Ericaceae",,,"Priority Three","Near Threatened"
"Dicrastylis incana","https://id.biodiversity.org.au/node/apni/2901326","Dicrastylis incana","Lamiaceae",,"Wooly Lambstail","Priority Two","Near Threatened"
"Goodenia sp. South Coast (A.R. Annels ARA1846)","ALA_Goodenia_sp_South_Coast_A_R_Annels_ARA1846","Goodenia sp. South Coast (A.R. Annels ARA1846)",,,,"Priority Three","Near Threatened"
"Chorizema varium","https://id.biodiversity.org.au/node/apni/8713255","Chorizema varium","Fabaceae",,"Limestone Pea","Endangered","Endangered"
"Xanthoparmelia subimitatrix","NZOR-6-110207","Xanthoparmelia subimitatrix","Parmeliaceae",,,"Priority One","Near Threatened"
"Lysiosepalum aromaticum","https://id.biodiversity.org.au/node/apni/2910448","Lysiosepalum aromaticum","Malvaceae",,,"Priority Two","Near Threatened"
"Acacia sp. Lake Johnson (N. Gibson & M. Lyons 1959) PN","ALA_Acacia_sp_Lake_Johnson_N_Gibson_M_Lyons_1959_PN","Acacia sp. Lake Johnson (N. Gibson & M. Lyons 1959) PN",,,,"Priority One","Near Threatened"
"Adenanthos gracilipes","https://id.biodiversity.org.au/node/apni/2907952","Adenanthos gracilipes","Proteaceae",,,"Priority Three","Near Threatened"
"Banksia ionthocarpa subsp. chrysophoenix","https://id.biodiversity.org.au/node/apni/2916621","Banksia ionthocarpa subsp. chrysophoenix","Proteaceae",,,"Critically Endangered","Endangered"
"Darwinia foetida","https://id.biodiversity.org.au/node/apni/2910216","Darwinia foetida","Myrtaceae",,"Muchea Bell","Endangered","Endangered"
"Bossiaea eremaea","https://id.biodiversity.org.au/node/apni/2920613","Bossiaea eremaea","Fabaceae",,,"Priority Three","Near Threatened"
"Eremophila anomala","https://id.biodiversity.org.au/node/apni/2887440","Eremophila anomala","Scrophulariaceae",,"Paroo Poverty Bush","Priority One","Near Threatened"
"Acacia semicircinalis","https://id.biodiversity.org.au/node/apni/2897202","Acacia semicircinalis","Fabaceae",,"Wongan Wattle","Priority Four","Near Threatened"
"Eucalyptus dielsii x platypus","ALA_Eucalyptus_dielsii_x_platypus","Eucalyptus dielsii x platypus",,,,"Priority One","Near Threatened"
"Geophaps (Geophaps) smithii smithii","urn:lsid:biodiversity.org.au:afd.taxon:3c57e1ff-a1b7-4294-b657-145351a7a990","Geophaps (Geophaps) smithii smithii","Columbidae",,"Partridge Pigeon (eastern Ssp)","Priority Four","Near Threatened"
"Goodenia psammophila subsp. hiddinsiana","https://id.biodiversity.org.au/node/apni/2911218","Goodenia psammophila subsp. hiddinsiana","Goodeniaceae",,,"Priority Two","Near Threatened"
"Moggridgea tingle","urn:lsid:biodiversity.org.au:afd.taxon:d4e330b6-4396-4796-b9ba-2344291cee5b","Bertmainius tingle","Migidae",,"Tingle Trapdoor Spider","Endangered","Endangered"
"Calycopeplus marginatus","https://id.biodiversity.org.au/node/apni/2896910","Calycopeplus marginatus","Euphorbiaceae",,,"Priority Three","Near Threatened"
"Leucopogon remotus","https://id.biodiversity.org.au/node/apni/2889549","Leucopogon remotus","Ericaceae",,,"Priority One","Near Threatened"
"Amanita griseibrunnea","cd7e2a90-24ec-4a65-8911-1e86f0d75508","Amanita griseibrunnea","Amanitaceae",,,"Priority Two","Near Threatened"
"Jacquemontia sp. Broome (A.A.Mitchell 3028)","https://id.biodiversity.org.au/node/apni/2896160","Jacquemontia sp. Broome (A.A.Mitchell 3028)","Convolvulaceae",,,"Priority One","Near Threatened"
"Banksia serratuloides subsp. serratuloides","https://id.biodiversity.org.au/node/apni/2912698","Banksia serratuloides subsp. serratuloides","Proteaceae",,"Southern Serrate Dryandra","Vulnerable","Endangered"
"Verticordia cooloomia","https://id.biodiversity.org.au/node/apni/2895969","Verticordia cooloomia","Myrtaceae",,"Cooloomia Verticordia","Priority Three","Near Threatened"
"Trymalium myrtillus subsp. pungens","https://id.biodiversity.org.au/node/apni/2887209","Trymalium myrtillus subsp. pungens","Rhamnaceae",,,"Priority One","Near Threatened"
"Drosera pedicellaris","https://id.biodiversity.org.au/node/apni/2895098","Drosera pedicellaris","Droseraceae",,,"Priority One","Near Threatened"
"Eremophila sp. Rudall River (P.G.Wilson 10512)","https://id.biodiversity.org.au/node/apni/2907207","Eremophila sp. Rudall River (P.G.Wilson 10512)","Scrophulariaceae",,,"Priority Two","Near Threatened"
"Jacksonia remota","https://id.biodiversity.org.au/node/apni/2904790","Jacksonia remota","Fabaceae",,,"Priority Two","Near Threatened"
"Auranticarpa resinosa","https://id.biodiversity.org.au/node/apni/2905332","Auranticarpa resinosa","Pittosporaceae",,,"Priority One","Near Threatened"
"Macrothelypteris torresiana","https://id.biodiversity.org.au/taxon/apni/51283745","Macrothelypteris torresiana","Thelypteridaceae",,"Swordfern","Priority One","Near Threatened"
"Drosera marchantii subsp. prophylla","https://id.biodiversity.org.au/taxon/apni/51283635","Drosera prophylla","Droseraceae",,,"Priority Three","Near Threatened"
"Dupucharopa millestriata","urn:lsid:biodiversity.org.au:afd.taxon:fffc6c0c-cd6b-4eac-b191-d37b63aa7a1d","Dupucharopa millestriata","Charopidae",,,"Priority Two","Near Threatened"
"Eucalyptus histophylla","https://id.biodiversity.org.au/node/apni/2897078","Eucalyptus histophylla","Myrtaceae",,,"Priority Three","Near Threatened"
"Warnstorfia fluitans","https://id.biodiversity.org.au/node/ausmoss/10124959","Warnstorfia fluitans","Calliergonaceae",,,"Priority One","Near Threatened"
"Eremophila occidens","https://id.biodiversity.org.au/node/apni/2892778","Eremophila occidens","Scrophulariaceae",,,"Priority Two","Near Threatened"
"Ricinocarpos trichophyllus","https://id.biodiversity.org.au/node/apni/2902140","Ricinocarpos trichophyllus","Euphorbiaceae",,,"Priority One","Near Threatened"
"Rhagodia acicularis","https://id.biodiversity.org.au/node/apni/2914720","Rhagodia acicularis","Chenopodiaceae",,"Wongan Rhagodia","Vulnerable","Endangered"
"Grevillea synapheae subsp. A Flora of Australia (S.D. Hopper 6333)","https://id.biodiversity.org.au/node/apni/2892551","Grevillea synapheae subsp. A Flora of Australia (S.D.Hopper 6333)","Proteaceae",,,"Priority One","Near Threatened"
"Chthonocephalus oldfieldianus","https://id.biodiversity.org.au/node/apni/2890040","Chthonocephalus oldfieldianus","Asteraceae",,,"Priority One","Near Threatened"
"Acacia mutabilis subsp. rhynchophylla","https://id.biodiversity.org.au/node/apni/2910081","Acacia mutabilis subsp. rhynchophylla","Fabaceae",,,"Priority Three","Near Threatened"
"Acacia rhamphophylla","https://id.biodiversity.org.au/node/apni/2916459","Acacia rhamphophylla","Fabaceae",,"Kundip Wattle","Critically Endangered","Endangered"
"Opercularia hirsuta","https://id.biodiversity.org.au/node/apni/2894698","Opercularia hirsuta","Rubiaceae",,"Silky-haired Stinkweed","Priority Two","Near Threatened"
"Delma concinna major","urn:lsid:biodiversity.org.au:afd.taxon:20ec69d9-1160-4157-9cec-9ea65a81c8ef","Delma concinna major","Pygopodidae",,"Javelin Legless Lizard","Priority One","Near Threatened"
"Acacia sp. Manmanning (B.R.Maslin 7711)","https://id.biodiversity.org.au/node/apni/2902289","Acacia sp. Manmanning (B.R.Maslin 7711)","Fabaceae",,,"Priority One","Near Threatened"
"Hydrocotyle sp. Hexaptera (T. Erickson TEE 173)","https://id.biodiversity.org.au/node/apni/2899542","Hydrocotyle sp. Hexaptera (T.Erickson TEE 173)","Araliaceae",,,"Priority One","Near Threatened"
"Didymoplexis pallens","https://id.biodiversity.org.au/name/apni/104090","Didymoplexis pallens","Orchidaceae",,"Crystal Bells","Priority One","Near Threatened"
"Eucalyptus microschema","https://id.biodiversity.org.au/taxon/apni/51289935","Eucalyptus microschema","Myrtaceae",,,"Priority Three","Near Threatened"
"Lepidosperma gibsonii","https://id.biodiversity.org.au/node/apni/2902657","Lepidosperma gibsonii","Cyperaceae",,,"Vulnerable","Endangered"
"Grevillea rosieri","https://id.biodiversity.org.au/node/apni/2891603","Grevillea rosieri","Proteaceae",,,"Priority Two","Near Threatened"
"Synaphea drummondii","https://id.biodiversity.org.au/node/apni/2895042","Synaphea drummondii","Proteaceae",,,"Priority Three","Near Threatened"
"Commersonia sp. Mount Groper (R.Cranfield & D.Kabay 9157)","https://id.biodiversity.org.au/node/apni/2909106","Androcalva perlaria","Malvaceae",,,"Endangered","Endangered"
"Synaphea sp. Darkin (F. Hort et al. 586)","ALA_Synaphea_sp_Darkin_F_Hort_et_al_586","Synaphea sp. Darkin (F. Hort et al. 586)",,,,"Priority Three","Near Threatened"
"Eucalyptus desmondensis","https://id.biodiversity.org.au/node/apni/2894062","Eucalyptus desmondensis","Myrtaceae",,"Desmond mallee","Priority Four","Near Threatened"
"Drosera graniticola","https://id.biodiversity.org.au/node/apni/2917299","Drosera graniticola","Droseraceae",,,"Priority Four","Near Threatened"
"Rinzia crassifolia","https://id.biodiversity.org.au/node/apni/2901486","Rinzia crassifolia","Myrtaceae",,,"Priority One","Near Threatened"
"Warnstorfia fluitans","https://id.biodiversity.org.au/node/ausmoss/10124959","Warnstorfia fluitans","Calliergonaceae",,,"Priority One","Near Threatened"
"Calytrix platycheiridia","https://id.biodiversity.org.au/node/apni/2895534","Calytrix platycheiridia","Myrtaceae",,,"Priority Two","Near Threatened"
"Tricoryne sp. Morawa (G.J.Keighery & N.Gibson 6759)","https://id.biodiversity.org.au/taxon/apni/51287603","Tricoryne tuberosa","Hemerocallidaceae",,,"Priority Three","Near Threatened"
"Oreoica gutturalis gutturalis","urn:lsid:biodiversity.org.au:afd.taxon:8e4a8c10-1618-4466-b1fb-c5cd5ce75426","Oreoica gutturalis gutturalis","Oreoididae",,"Crested Bellbird","Priority Four","Near Threatened"
"Rhynchospora gracillima","https://id.biodiversity.org.au/node/apni/2915293","Rhynchospora gracillima","Cyperaceae",,,"Priority One","Near Threatened"
"Westralunio carteri","urn:lsid:biodiversity.org.au:afd.taxon:82875ca4-24ba-4672-81fe-60baf09a331b","Westralunio carteri","Hyriidae",,"Ambiguus Mussel","Priority Four","Near Threatened"
"Banksia sessilis var. cordata","https://id.biodiversity.org.au/node/apni/2903462","Banksia sessilis var. cordata","Proteaceae",,,"Priority Four","Near Threatened"
"Johnsonia pubescens subsp. cygnorum","https://id.biodiversity.org.au/node/apni/2889347","Johnsonia pubescens subsp. cygnorum","Hemerocallidaceae",,,"Priority Two","Near Threatened"
"Conostylis drummondii","https://id.biodiversity.org.au/node/apni/2887304","Conostylis drummondii","Haemodoraceae",,"Drummond's Conostylis","Endangered","Endangered"
"Hydrocotyle grammatocarpa","https://id.biodiversity.org.au/node/apni/2891252","Hydrocotyle grammatocarpa","Araliaceae",,,"Priority One","Near Threatened"
"Malurus (Malurus) coronatus coronatus","urn:lsid:biodiversity.org.au:afd.taxon:db6fd9a1-3f57-477d-9cde-5e248608527c","Malurus (Malurus) coronatus coronatus","Maluridae",,"Purple-crowned Fairy-wren","Priority Four","Near Threatened"
"Galaxias truttaceus","urn:lsid:biodiversity.org.au:afd.taxon:e4d85845-3e34-4112-90a9-f954176721ec","Galaxias truttaceus","Galaxiidae",,"Trout Galaxias","Endangered","Endangered"
"Lepidosperma jacksonense","https://id.biodiversity.org.au/node/apni/2918421","Lepidosperma jacksonense","Cyperaceae",,,"Priority One","Near Threatened"
"Eremophila sp. West Angelas (S.van Leeuwen 4068)","https://id.biodiversity.org.au/node/apni/2907662","Eremophila sp. West Angelas (S.van Leeuwen 4068)","Scrophulariaceae",,,"Priority One","Near Threatened"
"Banksia prolata subsp. archeos","https://id.biodiversity.org.au/node/apni/2888216","Banksia prolata subsp. archeos","Proteaceae",,,"Priority Two","Near Threatened"
"Baeckea grandibracteata subsp. Parker Range (K.R.Newbey 9270)","https://id.biodiversity.org.au/node/apni/2895886","Baeckea grandibracteata subsp. Parker Range (K.R.Newbey 9270)","Myrtaceae",,,"Priority Three","Near Threatened"
"Fimbristylis laxiglumis","https://id.biodiversity.org.au/node/apni/2906123","Fimbristylis laxiglumis","Cyperaceae",,,"Priority Two","Near Threatened"
"Calandrinia sp. Mt Clere (R.J. Dadd 5)","https://id.biodiversity.org.au/name/apni/245357","Calandrinia sp. Mt Clere (R.J.Dadd 5)","Portulacaceae",,,"Priority One","Near Threatened"
"Cyanicula ixioides subsp. candida","https://id.biodiversity.org.au/name/apni/188944","Cyanicula ixioides subsp. candida","Orchidaceae",,"White China Orchid","Priority Two","Near Threatened"
"Grevillea tenuiloba","https://id.biodiversity.org.au/node/apni/2901546","Grevillea tenuiloba","Proteaceae",,"Amber Grevillea","Priority Three","Near Threatened"
"Pimelea calcicola","https://id.biodiversity.org.au/node/apni/2898885","Pimelea calcicola","Thymelaeaceae",,,"Priority Three","Near Threatened"
