id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonRank,kingdom,class,order,family,genus,specificEpithet,vernacular name,establishmentMeans,sourceStatus,protectedInNSW,sensitivityClass,T S Profile I D,countryConservation,dcterms_modified,speciesID,taxonID,status
4029100,Typhonium sp. aff. brownii,Stinky Lily,Typhonium sp. aff. brownii,ALA_DR487_133,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Araceae'}, {'key': 'genus', 'value': 'Typhonium'}, {'key': 'specificEpithet', 'value': 'sp. aff. brownii'}, {'key': 'vernacular name', 'value': 'Stinky Lily'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Category 3'}, {'key': 'T S Profile I D', 'value': '10818.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:18.123+11:00'}, {'key': 'speciesID', 'value': '13469'}, {'key': 'taxonID', 'value': '13469'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Araceae,Typhonium,sp. aff. brownii,Stinky Lily,"Alive in NSW, Native",Endangered,False,Category 3,10818.0,Not Listed,2017-10-04T17:20:18.123+11:00,13469,13469,Endangered
4028618,Boronia boliviensis,Bolivia Hill Boronia,Boronia boliviensis,https://id.biodiversity.org.au/node/apni/2899640,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Rutaceae'}, {'key': 'genus', 'value': 'Boronia'}, {'key': 'specificEpithet', 'value': 'boliviensis'}, {'key': 'vernacular name', 'value': 'Bolivia Hill Boronia'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Category 3'}, {'key': 'T S Profile I D', 'value': '10096.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:18.53+11:00'}, {'key': 'speciesID', 'value': '13471'}, {'key': 'taxonID', 'value': '13471'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Rutaceae,Boronia,boliviensis,Bolivia Hill Boronia,"Alive in NSW, Native",Endangered,True,Category 3,10096.0,Not Listed,2017-10-04T17:20:18.53+11:00,13471,13471,Endangered
4028457,Diuris arenaria,Sand Doubletail,Diuris arenaria,https://id.biodiversity.org.au/taxon/apni/51404163,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'genus', 'value': 'Diuris'}, {'key': 'specificEpithet', 'value': 'arenaria'}, {'key': 'vernacular name', 'value': 'Sand Doubletail'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Category 2'}, {'key': 'T S Profile I D', 'value': '10236.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:19.873+11:00'}, {'key': 'speciesID', 'value': '13485'}, {'key': 'taxonID', 'value': '13485'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Orchidaceae,Diuris,arenaria,Sand Doubletail,"Alive in NSW, Native",Endangered,True,Category 2,10236.0,Not Listed,2017-10-04T17:20:19.873+11:00,13485,13485,Endangered
4028370,Grevillea parviflora subsp. supplicans,,Grevillea parviflora subsp. supplicans,https://id.biodiversity.org.au/node/apni/2919430,dr650,"[{'key': 'taxonRank', 'value': 'Subspecies'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Proteaceae'}, {'key': 'genus', 'value': 'Grevillea'}, {'key': 'specificEpithet', 'value': 'parviflora'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10374.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:21.183+11:00'}, {'key': 'speciesID', 'value': '13497'}, {'key': 'taxonID', 'value': '13497'}, {'key': 'status', 'value': 'Endangered'}]",Subspecies,Plantae,Flora,Flora,Proteaceae,Grevillea,parviflora,,"Alive in NSW, Native",Endangered,False,Not Sensitive,10374.0,Not Listed,2017-10-04T17:20:21.183+11:00,13497,13497,Endangered
4029014,Hakea archaeoides,Big Nellie Hakea,Hakea archaeoides,https://id.biodiversity.org.au/node/apni/2920623,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Proteaceae'}, {'key': 'genus', 'value': 'Hakea'}, {'key': 'specificEpithet', 'value': 'archaeoides'}, {'key': 'vernacular name', 'value': 'Big Nellie Hakea'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Category 3'}, {'key': 'T S Profile I D', 'value': '10387.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:26.263+11:00'}, {'key': 'speciesID', 'value': '13521'}, {'key': 'taxonID', 'value': '13521'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Plantae,Flora,Flora,Proteaceae,Hakea,archaeoides,Big Nellie Hakea,"Alive in NSW, Native",Vulnerable,False,Category 3,10387.0,Vulnerable,2017-10-04T17:20:26.263+11:00,13521,13521,Vulnerable
4029122,Hakea dohertyi,Kowmung Hakea,Hakea dohertyi,https://id.biodiversity.org.au/node/apni/2901532,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Proteaceae'}, {'key': 'genus', 'value': 'Hakea'}, {'key': 'specificEpithet', 'value': 'dohertyi'}, {'key': 'vernacular name', 'value': 'Kowmung Hakea'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10388.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:26.48+11:00'}, {'key': 'speciesID', 'value': '13522'}, {'key': 'taxonID', 'value': '13522'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Proteaceae,Hakea,dohertyi,Kowmung Hakea,"Alive in NSW, Native",Endangered,False,Not Sensitive,10388.0,Endangered,2017-10-04T17:20:26.48+11:00,13522,13522,Endangered
4028323,Pomaderris paniculosa subsp. paniculosa,Inland Pomaderris,Pomaderris paniculosa subsp. paniculosa,https://id.biodiversity.org.au/node/apni/2909208,dr650,"[{'key': 'taxonRank', 'value': 'Subspecies'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Rhamnaceae'}, {'key': 'genus', 'value': 'Pomaderris'}, {'key': 'specificEpithet', 'value': 'paniculosa'}, {'key': 'establishmentMeans', 'value': 'Extinct in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Extinct'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20231.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2020-01-22T14:53:35.997+11:00'}, {'key': 'speciesID', 'value': '13530'}, {'key': 'taxonID', 'value': '13530'}, {'key': 'status', 'value': 'Extinct'}]",Subspecies,Plantae,Flora,Flora,Rhamnaceae,Pomaderris,paniculosa,,"Extinct in NSW, Native",Extinct,False,Not Sensitive,20231.0,Not Listed,2020-01-22T14:53:35.997+11:00,13530,13530,Extinct
4028958,Harnieria hygrophiloides,,Harnieria hygrophiloides,https://id.biodiversity.org.au/node/apni/2893898,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Acanthaceae'}, {'key': 'genus', 'value': 'Harnieria'}, {'key': 'specificEpithet', 'value': 'hygrophiloides'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10134.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:38.39+11:00'}, {'key': 'speciesID', 'value': '13567'}, {'key': 'taxonID', 'value': '13567'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Acanthaceae,Harnieria,hygrophiloides,,"Alive in NSW, Native",Endangered,False,Not Sensitive,10134.0,Not Listed,2017-10-04T17:20:38.39+11:00,13567,13567,Endangered
4028215,Rytidosperma vickeryae,Perisher Wallaby-grass,Rytidosperma vickeryae,https://id.biodiversity.org.au/node/apni/2893564,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Poaceae'}, {'key': 'genus', 'value': 'Rytidosperma'}, {'key': 'specificEpithet', 'value': 'vickeryae'}, {'key': 'vernacular name', 'value': 'Perisher Wallaby-grass'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20112.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:38.84+11:00'}, {'key': 'speciesID', 'value': '13573'}, {'key': 'taxonID', 'value': '13573'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Poaceae,Rytidosperma,vickeryae,Perisher Wallaby-grass,"Alive in NSW, Native",Endangered,False,Not Sensitive,20112.0,Not Listed,2017-10-04T17:20:38.84+11:00,13573,13573,Endangered
4029057,Asterolasia buxifolia,,Asterolasia buxifolia,https://id.biodiversity.org.au/node/apni/2920723,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Rutaceae'}, {'key': 'genus', 'value': 'Asterolasia'}, {'key': 'specificEpithet', 'value': 'buxifolia'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10071.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:43.59+11:00'}, {'key': 'speciesID', 'value': '13607'}, {'key': 'taxonID', 'value': '13607'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Rutaceae,Asterolasia,buxifolia,,"Alive in NSW, Native",Endangered,False,Not Sensitive,10071.0,Not Listed,2017-10-04T17:20:43.59+11:00,13607,13607,Endangered
4029080,Eucalyptus oresbia,Monkey Gum,Eucalyptus cypellocarpa,https://id.biodiversity.org.au/node/apni/2912958,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Myrtaceae'}, {'key': 'genus', 'value': 'Eucalyptus'}, {'key': 'specificEpithet', 'value': 'oresbia'}, {'key': 'vernacular name', 'value': 'Small-fruited Mountain Gum'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10303.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:44.03+11:00'}, {'key': 'speciesID', 'value': '13611'}, {'key': 'taxonID', 'value': '13611'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Plantae,Flora,Flora,Myrtaceae,Eucalyptus,oresbia,Small-fruited Mountain Gum,"Alive in NSW, Native",Vulnerable,False,Not Sensitive,10303.0,Not Listed,2017-10-04T17:20:44.03+11:00,13611,13611,Vulnerable
4028635,Eucalyptus canobolensis,Silver-leaf Candlebark,Eucalyptus canobolensis,https://id.biodiversity.org.au/node/apni/2915939,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Myrtaceae'}, {'key': 'genus', 'value': 'Eucalyptus'}, {'key': 'specificEpithet', 'value': 'canobolensis'}, {'key': 'vernacular name', 'value': 'Silver-Leaf Candlebark'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10290.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:44.467+11:00'}, {'key': 'speciesID', 'value': '13613'}, {'key': 'taxonID', 'value': '13613'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Plantae,Flora,Flora,Myrtaceae,Eucalyptus,canobolensis,Silver-Leaf Candlebark,"Alive in NSW, Native",Vulnerable,False,Not Sensitive,10290.0,Endangered,2017-10-04T17:20:44.467+11:00,13613,13613,Vulnerable
4028922,Carex klaphakei,Klaphake's Sedge,Carex klaphakei,https://id.biodiversity.org.au/node/apni/2893698,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Cyperaceae'}, {'key': 'genus', 'value': 'Carex'}, {'key': 'specificEpithet', 'value': 'klaphakei'}, {'key': 'vernacular name', 'value': ""Klaphake's Sedge""}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10148.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:46.653+11:00'}, {'key': 'speciesID', 'value': '13630'}, {'key': 'taxonID', 'value': '13630'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Cyperaceae,Carex,klaphakei,Klaphake's Sedge,"Alive in NSW, Native",Endangered,False,Not Sensitive,10148.0,Not Listed,2017-10-04T17:20:46.653+11:00,13630,13630,Endangered
4028269,Grevillea juniperina subsp. juniperina,Juniper-leaved Grevillea,Grevillea juniperina subsp. juniperina,https://id.biodiversity.org.au/node/apni/2906394,dr650,"[{'key': 'taxonRank', 'value': 'Subspecies'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Proteaceae'}, {'key': 'genus', 'value': 'Grevillea'}, {'key': 'specificEpithet', 'value': 'juniperina'}, {'key': 'vernacular name', 'value': 'Juniper-leaved Grevillea'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10367.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:49.373+11:00'}, {'key': 'speciesID', 'value': '13653'}, {'key': 'taxonID', 'value': '13653'}, {'key': 'status', 'value': 'Vulnerable'}]",Subspecies,Plantae,Flora,Flora,Proteaceae,Grevillea,juniperina,Juniper-leaved Grevillea,"Alive in NSW, Native",Vulnerable,False,Not Sensitive,10367.0,Not Listed,2017-10-04T17:20:49.373+11:00,13653,13653,Vulnerable
4028423,Prasophyllum canaliculatum,Summer Leek Orchid,Prasophyllum canaliculatum,https://id.biodiversity.org.au/taxon/apni/51409713,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'genus', 'value': 'Prasophyllum'}, {'key': 'specificEpithet', 'value': 'canaliculatum'}, {'key': 'vernacular name', 'value': 'Summer Leek Orchid'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Category 2'}, {'key': 'T S Profile I D', 'value': '20064.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:52.983+11:00'}, {'key': 'speciesID', 'value': '13671'}, {'key': 'taxonID', 'value': '13671'}, {'key': 'status', 'value': 'Critically Endangered'}]",Species,Plantae,Flora,Flora,Orchidaceae,Prasophyllum,canaliculatum,Summer Leek Orchid,"Alive in NSW, Native",Critically Endangered,True,Category 2,20064.0,Not Listed,2017-10-04T17:20:52.983+11:00,13671,13671,Critically Endangered
4028893,Dodonaea stenozyga,Desert Hopbush,Dodonaea stenozyga,https://id.biodiversity.org.au/node/apni/2887634,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Sapindaceae'}, {'key': 'genus', 'value': 'Dodonaea'}, {'key': 'specificEpithet', 'value': 'stenozyga'}, {'key': 'vernacular name', 'value': 'Desert Hopbush'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10248.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:53.623+11:00'}, {'key': 'speciesID', 'value': '13674'}, {'key': 'taxonID', 'value': '13674'}, {'key': 'status', 'value': 'Critically Endangered'}]",Species,Plantae,Flora,Flora,Sapindaceae,Dodonaea,stenozyga,Desert Hopbush,"Alive in NSW, Native",Critically Endangered,False,Not Sensitive,10248.0,Not Listed,2017-10-04T17:20:53.623+11:00,13674,13674,Critically Endangered
4028217,Davidsonia jerseyana,Davidson's Plum,Davidsonia jerseyana,https://id.biodiversity.org.au/node/apni/2918807,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Cunoniaceae'}, {'key': 'genus', 'value': 'Davidsonia'}, {'key': 'specificEpithet', 'value': 'jerseyana'}, {'key': 'vernacular name', 'value': ""Davidson's Plum""}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Category 2'}, {'key': 'T S Profile I D', 'value': '10208.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:54.28+11:00'}, {'key': 'speciesID', 'value': '13681'}, {'key': 'taxonID', 'value': '13681'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Cunoniaceae,Davidsonia,jerseyana,Davidson's Plum,"Alive in NSW, Native",Endangered,False,Category 2,10208.0,Endangered,2017-10-04T17:20:54.28+11:00,13681,13681,Endangered
4028870,Davidsonia johnsonii,Smooth Davidson's Plum,Davidsonia johnsonii,https://id.biodiversity.org.au/node/apni/2915538,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Cunoniaceae'}, {'key': 'genus', 'value': 'Davidsonia'}, {'key': 'specificEpithet', 'value': 'johnsonii'}, {'key': 'vernacular name', 'value': ""Smooth Davidson's Plum""}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10209.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:54.497+11:00'}, {'key': 'speciesID', 'value': '13682'}, {'key': 'taxonID', 'value': '13682'}, {'key': 'status', 'value': 'Endangered'}]",Species,Plantae,Flora,Flora,Cunoniaceae,Davidsonia,johnsonii,Smooth Davidson's Plum,"Alive in NSW, Native",Endangered,False,Not Sensitive,10209.0,Endangered,2017-10-04T17:20:54.497+11:00,13682,13682,Endangered
4029166,Rytidosperma pumilum,Feldmark Grass,Rytidosperma pumilum,https://id.biodiversity.org.au/node/apni/2892557,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Poaceae'}, {'key': 'genus', 'value': 'Rytidosperma'}, {'key': 'specificEpithet', 'value': 'pumilum'}, {'key': 'vernacular name', 'value': 'Feldmark Grass'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10740.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2017-10-04T17:20:54.937+11:00'}, {'key': 'speciesID', 'value': '13684'}, {'key': 'taxonID', 'value': '13684'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Plantae,Flora,Flora,Poaceae,Rytidosperma,pumilum,Feldmark Grass,"Alive in NSW, Native",Vulnerable,False,Not Sensitive,10740.0,Vulnerable,2017-10-04T17:20:54.937+11:00,13684,13684,Vulnerable
4028658,Eucalyptus alligatrix subsp. alligatrix,Silver Stringybark,Eucalyptus alligatrix subsp. alligatrix,https://id.biodiversity.org.au/node/apni/2916150,dr650,"[{'key': 'taxonRank', 'value': 'Subspecies'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Myrtaceae'}, {'key': 'genus', 'value': 'Eucalyptus'}, {'key': 'specificEpithet', 'value': 'alligatrix'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'False'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10281.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2018-10-26T23:43:22.003+11:00'}, {'key': 'speciesID', 'value': '13687'}, {'key': 'taxonID', 'value': '13687'}, {'key': 'status', 'value': 'Vulnerable'}]",Subspecies,Plantae,Flora,Flora,Myrtaceae,Eucalyptus,alligatrix,,"Alive in NSW, Native",Vulnerable,False,Not Sensitive,10281.0,Vulnerable,2018-10-26T23:43:22.003+11:00,13687,13687,Vulnerable
4029153,Philotheca angustifolia subsp. angustifolia,Narrow-leaf Wax-flower,Philotheca angustifolia subsp. angustifolia,https://id.biodiversity.org.au/node/apni/2911150,dr650,"[{'key': 'taxonRank', 'value': 'Subspecies'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Flora'}, {'key': 'order', 'value': 'Flora'}, {'key': 'family', 'value': 'Rutaceae'}, {'key': 'genus', 'value': 'Philotheca'}, {'key': 'specificEpithet', 'value': 'angustifolia'}, {'key': 'establishmentMeans', 'value': 'Extinct in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Extinct'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20235.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2020-01-22T14:54:29.56+11:00'}, {'key': 'speciesID', 'value': '13726'}, {'key': 'taxonID', 'value': '13726'}, {'key': 'status', 'value': 'Extinct'}]",Subspecies,Plantae,Flora,Flora,Rutaceae,Philotheca,angustifolia,,"Extinct in NSW, Native",Extinct,True,Not Sensitive,20235.0,Not Listed,2020-01-22T14:54:29.56+11:00,13726,13726,Extinct
