id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,class,order,family,vernacular name,taxonID,genus,species,sourceStatus,taxonRemarks,bdbsaCreatedDate,bdbsaModifiedDate,scientificNameAuthorship,status,npwActStatusComments,epbcStatus,epbcActStatusComments,subspeciesAuthor,majorGroup,subSpecies
4031989,Echinopogon ovatus,Hedgehog Grass,Echinopogon ovatus,https://id.biodiversity.org.au/node/apni/2910214,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Rough-beard Grass'}, {'key': 'taxonID', 'value': 'S00309'}, {'key': 'genus', 'value': 'Echinopogon'}, {'key': 'species', 'value': 'ovatus'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'not evaluated'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2005-02-07 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Echinopogon ovatus (G.Forst.)P.Beauv.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Rough-beard Grass,S00309,Echinopogon,ovatus,R,,1990-10-02 00:00:00,2005-02-07 00:00:00,Echinopogon ovatus (G.Forst.)P.Beauv.,Rare,not evaluated,,,,Angiospermae,
4032206,Eragrostis infecunda,Barren Cane-grass,Eragrostis infecunda,https://id.biodiversity.org.au/node/apni/2913561,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Barren Cane-grass'}, {'key': 'taxonID', 'value': 'U00350'}, {'key': 'genus', 'value': 'Eragrostis'}, {'key': 'species', 'value': 'infecunda'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Eragrostis infecunda J.M.Black'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Barren Cane-grass,U00350,Eragrostis,infecunda,R,,1990-10-02 00:00:00,,Eragrostis infecunda J.M.Black,Rare,,,,,Angiospermae,
4032287,Eragrostis lacunaria,Purple Lovegrass,Eragrostis lacunaria,https://id.biodiversity.org.au/node/apni/2897762,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Purple Love-grass'}, {'key': 'taxonID', 'value': 'C00353'}, {'key': 'genus', 'value': 'Eragrostis'}, {'key': 'species', 'value': 'lacunaria'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Eragrostis lacunaria F.Muell. ex Benth.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Purple Love-grass,C00353,Eragrostis,lacunaria,R,,1990-10-02 00:00:00,,Eragrostis lacunaria F.Muell. ex Benth.,Rare,,,,,Angiospermae,
4032339,Festuca benthamiana,Bentham's Fescue,Festuca benthamiana,https://id.biodiversity.org.au/node/apni/2888343,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': ""Bentham's Fescue""}, {'key': 'taxonID', 'value': 'Y00232'}, {'key': 'genus', 'value': 'Festuca'}, {'key': 'species', 'value': 'benthamiana'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Festuca benthamiana Vickery'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Bentham's Fescue,Y00232,Festuca,benthamiana,R,,1990-10-02 00:00:00,,Festuca benthamiana Vickery,Rare,,,,,Angiospermae,
4031862,Lachnagrostis limitanea,Spalding Blown-grass,Lachnagrostis limitanea,https://id.biodiversity.org.au/node/apni/2906440,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Spalding Blown-grass'}, {'key': 'taxonID', 'value': 'Z00295'}, {'key': 'genus', 'value': 'Lachnagrostis'}, {'key': 'species', 'value': 'limitanea'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'npwActStatusComments', 'value': 'CR B1ab(iii)+2ab(iii)'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'epbcActStatusComments', 'value': '16 Jul 00 as Lachnagrostis limitanea'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2006-01-25 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Lachnagrostis limitanea (J.M.Black)S.W.L.Jacobs'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Spalding Blown-grass,Z00295,Lachnagrostis,limitanea,E,,1990-10-02 00:00:00,2006-01-25 00:00:00,Lachnagrostis limitanea (J.M.Black)S.W.L.Jacobs,Endangered,CR B1ab(iii)+2ab(iii),EN,16 Jul 00 as Lachnagrostis limitanea,,Angiospermae,
4031715,Lachnagrostis robusta,Tall Blowngrass,Lachnagrostis robusta,https://id.biodiversity.org.au/node/apni/2918758,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Tall Blown-grass'}, {'key': 'taxonID', 'value': 'Y03700'}, {'key': 'genus', 'value': 'Lachnagrostis'}, {'key': 'species', 'value': 'robusta'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'not evaluated'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2006-01-25 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Lachnagrostis robusta (Vickery)S.W.L.Jacobs'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Tall Blown-grass,Y03700,Lachnagrostis,robusta,R,,1990-10-02 00:00:00,2006-01-25 00:00:00,Lachnagrostis robusta (Vickery)S.W.L.Jacobs,Rare,not evaluated,,,,Angiospermae,
4031810,Lachnagrostis rudis ssp. rudis,Ruddy Bent,Lachnagrostis rudis subsp. rudis,https://id.biodiversity.org.au/taxon/apni/51291394,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Ruddy Bent'}, {'key': 'taxonID', 'value': 'W30095'}, {'key': 'genus', 'value': 'Lachnagrostis'}, {'key': 'species', 'value': 'rudis'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'npwActStatusComments', 'value': 'updated null to V, Apr 2007'}, {'key': 'bdbsaCreatedDate', 'value': '2006-12-08 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2019-03-04 13:01:58'}, {'key': 'scientificNameAuthorship', 'value': 'Lachnagrostis rudis (Roem. & Schult.)Trin. ssp. rudis'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'ssp. rudis'}]",,,GRAMINEAE,Ruddy Bent,W30095,Lachnagrostis,rudis,V,,2006-12-08 00:00:00,2019-03-04 13:01:58,Lachnagrostis rudis (Roem. & Schult.)Trin. ssp. rudis,Vulnerable,"updated null to V, Apr 2007",,,,Angiospermae,ssp. rudis
4032679,Lachnagrostis semibarbata var. filifolia,Narrow-leaf Blown-grass,Lachnagrostis semibarbata var. filifolia,https://id.biodiversity.org.au/name/apni/51339099,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Narrow-leaf Blown-grass'}, {'key': 'taxonID', 'value': 'G03699'}, {'key': 'genus', 'value': 'Lachnagrostis'}, {'key': 'species', 'value': 'semibarbata'}, {'key': 'sourceStatus', 'value': 'R*'}, {'key': 'npwActStatusComments', 'value': 'RA c, updated R* to R, Sep 2007;\nupdated to R* again following rename from L. punicea ssp. filifolia'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2021-04-29 11:39:49'}, {'key': 'scientificNameAuthorship', 'value': 'Lachnagrostis semibarbata (Trin.)A.J.Br var. filifolia (Vickery)A.J.Br.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'var. filifolia'}]",,,GRAMINEAE,Narrow-leaf Blown-grass,G03699,Lachnagrostis,semibarbata,R*,,1990-10-02 00:00:00,2021-04-29 11:39:49,Lachnagrostis semibarbata (Trin.)A.J.Br var. filifolia (Vickery)A.J.Br.,Rare,"RA c, updated R* to R, Sep 2007;
updated to R* again following rename from L. punicea ssp. filifolia",,,,Angiospermae,var. filifolia
4032118,Lachnagrostis semibarbata var. semibarbata,Purple Blown-grass,Lachnagrostis semibarbata var. semibarbata,https://id.biodiversity.org.au/name/apni/51339188,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'taxonID', 'value': 'U06318'}, {'key': 'genus', 'value': 'Lachnagrostis'}, {'key': 'species', 'value': 'semibarbata'}, {'key': 'sourceStatus', 'value': 'R*'}, {'key': 'npwActStatusComments', 'value': 'RA c, updated R* to R, Sep 2007\nupdated to R* again following rename from L. punicea ssp. punicea'}, {'key': 'bdbsaCreatedDate', 'value': '2006-02-08 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2021-04-29 11:35:52'}, {'key': 'scientificNameAuthorship', 'value': 'Lachnagrostis semibarbata (Trin.)A.J.Br. var. semibarbata'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'var. semibarbata'}]",,,GRAMINEAE,,U06318,Lachnagrostis,semibarbata,R*,,2006-02-08 00:00:00,2021-04-29 11:35:52,Lachnagrostis semibarbata (Trin.)A.J.Br. var. semibarbata,Rare,"RA c, updated R* to R, Sep 2007
updated to R* again following rename from L. punicea ssp. punicea",,,,Angiospermae,var. semibarbata
4032388,Neurachne lanigera,Woolly Mulga-grass,Neurachne lanigera,https://id.biodiversity.org.au/node/apni/2899961,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Woolly Mulga-grass'}, {'key': 'taxonID', 'value': 'Y00436'}, {'key': 'genus', 'value': 'Neurachne'}, {'key': 'species', 'value': 'lanigera'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Neurachne lanigera S.T.Blake'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Woolly Mulga-grass,Y00436,Neurachne,lanigera,R,,1990-10-02 00:00:00,,Neurachne lanigera S.T.Blake,Rare,,,,,Angiospermae,
4032294,Pentapogon quadrifidus var. quadrifidus,Five-awn Spear-grass,Pentapogon quadrifidus var. quadrifidus,https://id.biodiversity.org.au/node/apni/2905377,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Five-awn Spear-grass'}, {'key': 'taxonID', 'value': 'Y00312'}, {'key': 'genus', 'value': 'Pentapogon'}, {'key': 'species', 'value': 'quadrifidus'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Pentapogon quadrifidus (Labill.)Baill. var. quadrifidus'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'var. quadrifidus'}]",,,GRAMINEAE,Five-awn Spear-grass,Y00312,Pentapogon,quadrifidus,R,,1990-10-02 00:00:00,,Pentapogon quadrifidus (Labill.)Baill. var. quadrifidus,Rare,,,,,Angiospermae,var. quadrifidus
4032790,Poa drummondiana,Knotted Poa,Poa drummondiana,https://id.biodiversity.org.au/node/apni/2886180,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Knotted Poa'}, {'key': 'taxonID', 'value': 'W00247'}, {'key': 'genus', 'value': 'Poa'}, {'key': 'species', 'value': 'drummondiana'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Poa drummondiana Nees'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Knotted Poa,W00247,Poa,drummondiana,R,,1990-10-02 00:00:00,,Poa drummondiana Nees,Rare,,,,,Angiospermae,
4032130,Poa fax,Scaly Poa,Poa fax,https://id.biodiversity.org.au/node/apni/2906073,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Scaly Poa'}, {'key': 'taxonID', 'value': 'A00248'}, {'key': 'genus', 'value': 'Poa'}, {'key': 'species', 'value': 'fax'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Poa fax J.H.Willis & Court'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Scaly Poa,A00248,Poa,fax,R,,1990-10-02 00:00:00,,Poa fax J.H.Willis & Court,Rare,,,,,Angiospermae,
4032566,Poa meionectes,Fine-leaf Tussock-grass,Poa meionectes,https://id.biodiversity.org.au/node/apni/2886653,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Fine-leaf Tussock-grass'}, {'key': 'taxonID', 'value': 'Q00252'}, {'key': 'genus', 'value': 'Poa'}, {'key': 'species', 'value': 'meionectes'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'npwActStatusComments', 'value': 'not evaluated'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Poa meionectes Vickery'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Fine-leaf Tussock-grass,Q00252,Poa,meionectes,V,,1990-10-02 00:00:00,,Poa meionectes Vickery,Vulnerable,not evaluated,,,,Angiospermae,
4032641,Poa morrisii,Soft Tussock-grass,Poa morrisii,https://id.biodiversity.org.au/node/apni/2895235,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Soft Tussock-grass'}, {'key': 'taxonID', 'value': 'S00253'}, {'key': 'genus', 'value': 'Poa'}, {'key': 'species', 'value': 'morrisii'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Poa morrisii Vickery'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Soft Tussock-grass,S00253,Poa,morrisii,R,,1990-10-02 00:00:00,,Poa morrisii Vickery,Rare,,,,,Angiospermae,
4032372,Poa rodwayi,Velvet Tussock-grass,Poa rodwayi,https://id.biodiversity.org.au/node/apni/2909704,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Velvet Tussock-grass'}, {'key': 'taxonID', 'value': 'A00256'}, {'key': 'genus', 'value': 'Poa'}, {'key': 'species', 'value': 'rodwayi'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Poa rodwayi Vickery'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Velvet Tussock-grass,A00256,Poa,rodwayi,R,,1990-10-02 00:00:00,,Poa rodwayi Vickery,Rare,,,,,Angiospermae,
4032682,Poa sieberiana var. sieberiana,Snow Grass,Poa sieberiana var. sieberiana,https://id.biodiversity.org.au/node/apni/2910084,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'taxonID', 'value': 'S05973'}, {'key': 'genus', 'value': 'Poa'}, {'key': 'species', 'value': 'sieberiana'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'updated null to R, Apr 2007'}, {'key': 'bdbsaCreatedDate', 'value': '2005-03-15 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Poa sieberiana Spreng. var. sieberiana'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'var. sieberiana'}]",,,GRAMINEAE,,S05973,Poa,sieberiana,R,,2005-03-15 00:00:00,,Poa sieberiana Spreng. var. sieberiana,Rare,"updated null to R, Apr 2007",,,,Angiospermae,var. sieberiana
4032054,Poa umbricola,Shade Tussock-grass,Poa umbricola,https://id.biodiversity.org.au/node/apni/2886348,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Shade Tussock-grass'}, {'key': 'taxonID', 'value': 'E00258'}, {'key': 'genus', 'value': 'Poa'}, {'key': 'species', 'value': 'umbricola'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Poa umbricola Vickery'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Shade Tussock-grass,E00258,Poa,umbricola,R,,1990-10-02 00:00:00,,Poa umbricola Vickery,Rare,,,,,Angiospermae,
4032659,Polypogon tenellus,,Polypogon tenellus,https://id.biodiversity.org.au/node/apni/2914852,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'taxonID', 'value': 'M05494'}, {'key': 'genus', 'value': 'Polypogon'}, {'key': 'species', 'value': 'tenellus'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'npwActStatusComments', 'value': 'not evaluated'}, {'key': 'bdbsaCreatedDate', 'value': '1996-03-15 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Polypogon tenellus R.Br.'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,,M05494,Polypogon,tenellus,V,,1996-03-15 00:00:00,,Polypogon tenellus R.Br.,Vulnerable,not evaluated,,,,Angiospermae,
4032692,Rytidosperma laeve,Smooth Wallaby-grass,Rytidosperma laeve,https://id.biodiversity.org.au/node/apni/2904669,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Smooth Wallaby-grass'}, {'key': 'taxonID', 'value': 'Z00171'}, {'key': 'genus', 'value': 'Rytidosperma'}, {'key': 'species', 'value': 'laeve'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'not evaluated'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2013-07-01 14:50:37'}, {'key': 'scientificNameAuthorship', 'value': 'Rytidosperma laeve (Vickery)Connor & Edgar'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Smooth Wallaby-grass,Z00171,Rytidosperma,laeve,R,,1990-10-02 00:00:00,2013-07-01 14:50:37,Rytidosperma laeve (Vickery)Connor & Edgar,Rare,not evaluated,,,,Angiospermae,
4032619,Rytidosperma tenuius,Short-awn Wallaby-grass,Rytidosperma tenuius,https://id.biodiversity.org.au/node/apni/2893169,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Short-awn Wallaby-grass'}, {'key': 'taxonID', 'value': 'E00178'}, {'key': 'genus', 'value': 'Rytidosperma'}, {'key': 'species', 'value': 'tenuius'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'not evaluated'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2013-07-01 15:20:13'}, {'key': 'scientificNameAuthorship', 'value': 'Rytidosperma tenuius (Steud.)A.Hansen & Sunding'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Short-awn Wallaby-grass,E00178,Rytidosperma,tenuius,R,,1990-10-02 00:00:00,2013-07-01 15:20:13,Rytidosperma tenuius (Steud.)A.Hansen & Sunding,Rare,not evaluated,,,,Angiospermae,
4032697,Tetrarrhena distichophylla,Hairy Rice Grass,Tetrarrhena distichophylla,https://id.biodiversity.org.au/node/apni/2910545,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Hairy Rice-grass'}, {'key': 'taxonID', 'value': 'U00122'}, {'key': 'genus', 'value': 'Tetrarrhena'}, {'key': 'species', 'value': 'distichophylla'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Tetrarrhena distichophylla (Labill.)R.Br.'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Hairy Rice-grass,U00122,Tetrarrhena,distichophylla,V,,1990-10-02 00:00:00,,Tetrarrhena distichophylla (Labill.)R.Br.,Vulnerable,,,,,Angiospermae,
4032506,Triodia pungens,Coastal Spinifex,Triodia pungens,https://id.biodiversity.org.au/node/apni/2921153,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Gummy Spinifex'}, {'key': 'taxonID', 'value': 'A04796'}, {'key': 'genus', 'value': 'Triodia'}, {'key': 'species', 'value': 'pungens'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'not evaluated'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2005-02-07 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Triodia pungens R.Br.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,GRAMINEAE,Gummy Spinifex,A04796,Triodia,pungens,R,,1990-10-02 00:00:00,2005-02-07 00:00:00,Triodia pungens R.Br.,Rare,not evaluated,,,,Angiospermae,
4032042,Zoysia macrantha ssp. walshii,Manila Grass,Zoysia macrantha ssp. walshii,ALA_DR653_985,dr653,"[{'key': 'family', 'value': 'GRAMINEAE'}, {'key': 'vernacular name', 'value': 'Manila Grass'}, {'key': 'taxonID', 'value': 'K00381'}, {'key': 'genus', 'value': 'Zoysia'}, {'key': 'species', 'value': 'macrantha'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'not evaluated'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2005-02-21 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Zoysia macrantha Desv. ssp. walshii Night.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'ssp. walshii'}]",,,GRAMINEAE,Manila Grass,K00381,Zoysia,macrantha,R,,1990-10-02 00:00:00,2005-02-21 00:00:00,Zoysia macrantha Desv. ssp. walshii Night.,Rare,not evaluated,,,,Angiospermae,ssp. walshii
4032667,Typhonium alismifolium,,Typhonium alismifolium,https://id.biodiversity.org.au/node/apni/2892046,dr653,"[{'key': 'family', 'value': 'ARACEAE'}, {'key': 'taxonID', 'value': 'U05606'}, {'key': 'genus', 'value': 'Typhonium'}, {'key': 'species', 'value': 'alismifolium'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'needs to change to R'}, {'key': 'bdbsaCreatedDate', 'value': '1998-05-26 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2005-02-07 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Typhonium alismifolium F.Muell.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,ARACEAE,,U05606,Typhonium,alismifolium,R,,1998-05-26 00:00:00,2005-02-07 00:00:00,Typhonium alismifolium F.Muell.,Rare,needs to change to R,,,,Angiospermae,
4031682,Bulbostylis pyriformis,,Bulbostylis pyriformis,https://id.biodiversity.org.au/node/apni/2908702,dr653,"[{'key': 'family', 'value': 'CYPERACEAE'}, {'key': 'taxonID', 'value': 'Z06059'}, {'key': 'genus', 'value': 'Bulbostylis'}, {'key': 'species', 'value': 'pyriformis'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '2005-06-08 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Bulbostylis pyriformis S.T.Blake'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,CYPERACEAE,,Z06059,Bulbostylis,pyriformis,R,,2005-06-08 00:00:00,,Bulbostylis pyriformis S.T.Blake,Rare,,,,,Angiospermae,
4032599,Bulbostylis turbinata,,Bulbostylis turbinata,https://id.biodiversity.org.au/node/apni/2905914,dr653,"[{'key': 'family', 'value': 'CYPERACEAE'}, {'key': 'taxonID', 'value': 'K00461'}, {'key': 'genus', 'value': 'Bulbostylis'}, {'key': 'species', 'value': 'turbinata'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Bulbostylis turbinata S.T.Blake'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,CYPERACEAE,,K00461,Bulbostylis,turbinata,R,,1990-10-02 00:00:00,,Bulbostylis turbinata S.T.Blake,Rare,,,,,Angiospermae,
4032005,Carex gunniana,Mountain Sedge,Carex gunniana,https://id.biodiversity.org.au/node/apni/2917674,dr653,"[{'key': 'family', 'value': 'CYPERACEAE'}, {'key': 'vernacular name', 'value': 'Mountain Sedge'}, {'key': 'taxonID', 'value': 'C00469'}, {'key': 'genus', 'value': 'Carex'}, {'key': 'species', 'value': 'gunniana'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'not evaluated'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Carex gunniana Boott'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,CYPERACEAE,Mountain Sedge,C00469,Carex,gunniana,R,,1990-10-02 00:00:00,,Carex gunniana Boott,Rare,not evaluated,,,,Angiospermae,
