id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,W A Taxon Id,status,sourceStatus,W A Status,W A Rank,E P B C Status,E P B C Desc,sensitivityZoneId,county,municipality,verbatimLocality,vernacular name,class,taxonRemarks
4038614,Sauropus rigidulus,Shrubby Synostemon,Sauropus rigidulus,https://id.biodiversity.org.au/node/apni/2899208,dr2201,"[{'key': 'W A Taxon Id', 'value': '45341.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Osmond Range, Cockburn Range'}]",45341.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,EAST KIMBERLEY,"Osmond Range, Cockburn Range",,,
4038567,Schizaea dichotoma,Branched Comb Fern,Schizaea dichotoma,https://id.biodiversity.org.au/node/apni/2897302,dr2201,"[{'key': 'W A Taxon Id', 'value': '22.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY,WEST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Artesian Range, Prince Regent N.R.'}]",22.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Artesian Range, Prince Regent N.R.",,,
4035887,Scyphiphora hydrophylacea,Yamstick Mangrove,Scyphiphora hydrophylacea,https://id.biodiversity.org.au/node/apni/2910645,dr2201,"[{'key': 'W A Taxon Id', 'value': '7361.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Berthier Is., Cape Londonderry, Mt Waterloo'}]",7361.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,EAST KIMBERLEY,"Berthier Is., Cape Londonderry, Mt Waterloo",,,
4038340,Seringia katatona,Red Dune Fire-bush,Seringia x katatona,https://id.biodiversity.org.au/taxon/apni/51288606,dr2201,"[{'key': 'W A Taxon Id', 'value': '46820.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'WEST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Broome, Edgar Range, Wallal Downs, Canning Stock Route'}]",46820.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,WEST KIMBERLEY,"Broome, Edgar Range, Wallal Downs, Canning Stock Route",,,
4037564,Solanum cataphractum,,Solanum cataphractum,https://id.biodiversity.org.au/node/apni/2919879,dr2201,"[{'key': 'W A Taxon Id', 'value': '6994.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Mitchell river N.P., Prince Regent N.R., Bigge Is., Bat Is., Augustus Is., Coronation Is.'}]",6994.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,EAST KIMBERLEY,"Mitchell river N.P., Prince Regent N.R., Bigge Is., Bat Is., Augustus Is., Coronation Is.",,,
4038202,Solanum leopoldense,,Solanum leopoldense,https://id.biodiversity.org.au/node/apni/2905980,dr2201,"[{'key': 'W A Taxon Id', 'value': '7019.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY,WEST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'King Leopold Range, Buccaneer Archipelago'}]",7019.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","King Leopold Range, Buccaneer Archipelago",,,
4039406,Solanum oedipus,Money-leaf Solanum,Solanum oedipus,https://id.biodiversity.org.au/node/apni/2912498,dr2201,"[{'key': 'W A Taxon Id', 'value': '7024.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Kalumburu Mission, Pim Hill'}]",7024.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,EAST KIMBERLEY,"Kalumburu Mission, Pim Hill",,,
4037363,Solanum sp. Prince Regent River (T. Handasyde TH 1925),,Solanum sp. Prince Regent River (T.Handasyde TH 1925),https://id.biodiversity.org.au/node/apni/7979813,dr2201,"[{'key': 'W A Taxon Id', 'value': '35257.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Prince Regent N.R.'}]",35257.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,EAST KIMBERLEY,Prince Regent N.R.,,,
4037823,Sowerbaea alliacea,,Sowerbaea alliacea,https://id.biodiversity.org.au/node/apni/2921088,dr2201,"[{'key': 'W A Taxon Id', 'value': '13903.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Prince Regent N.R., Mitchell Plateau, Drysdale River N.P.'}]",13903.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,EAST KIMBERLEY,"Prince Regent N.R., Mitchell Plateau, Drysdale River N.P.",,,
4038888,Spermacoce sp. Berthier Dunes (R.L. Barrett RLB 5753),,Spermacoce sp. Berthier Dunes (R.L.Barrett RLB 5753),https://id.biodiversity.org.au/node/apni/2889513,dr2201,"[{'key': 'W A Taxon Id', 'value': '35117.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Bonaprte Archipelago'}]",35117.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,EAST KIMBERLEY,Bonaprte Archipelago,,,
4038027,Stemona australiana,,Stemona australiana,https://id.biodiversity.org.au/node/apni/2901797,dr2201,"[{'key': 'W A Taxon Id', 'value': '1199.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY,WEST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Mt Elizabeth Stn., Beverley Springs Stn., Kalumburu'}]",1199.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Mt Elizabeth Stn., Beverley Springs Stn., Kalumburu",,,
4039101,Stylidium costulatum,,Stylidium costulatum,https://id.biodiversity.org.au/node/apni/2893330,dr2201,"[{'key': 'W A Taxon Id', 'value': '13788.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'WEST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Dampier Peninsula, Beverley Springs Stn, Mt Barnett Stn, Coulomb Point'}]",13788.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,WEST KIMBERLEY,"Dampier Peninsula, Beverley Springs Stn, Mt Barnett Stn, Coulomb Point",,,
4035621,Stylidium perizostera,,Stylidium perizostera,https://id.biodiversity.org.au/node/apni/2914417,dr2201,"[{'key': 'W A Taxon Id', 'value': '17581.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Mitchell Plateau, Bigge Island'}]",17581.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,EAST KIMBERLEY,"Mitchell Plateau, Bigge Island",,,
4038348,Stylidium pindanicum,Pindan Triggerplant,Stylidium pindanicum,https://id.biodiversity.org.au/name/apni/4928498,dr2201,"[{'key': 'W A Taxon Id', 'value': '45717.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'WEST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Dampier Peninsula, Coulomb Point N.R., Fitzroy Crossing'}]",45717.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,WEST KIMBERLEY,"Dampier Peninsula, Coulomb Point N.R., Fitzroy Crossing",,,
4037908,Stylidium prophyllum,,Stylidium prophyllum,https://id.biodiversity.org.au/node/apni/2912307,dr2201,"[{'key': 'W A Taxon Id', 'value': '17580.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY,WEST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'Mt Hart Stn, Beverley Springs Stn, Kununurra'}]",17580.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Mt Hart Stn, Beverley Springs Stn, Kununurra",,,
4038386,Stylidium rubriscapum,,Stylidium rubriscapum,https://id.biodiversity.org.au/node/apni/2910718,dr2201,"[{'key': 'W A Taxon Id', 'value': '7793.0'}, {'key': 'status', 'value': 'WA Priority 3'}, {'key': 'sourceStatus', 'value': 'Priority 3 - Poorly known species'}, {'key': 'W A Status', 'value': '3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB'}, {'key': 'municipality', 'value': 'EAST KIMBERLEY,WEST KIMBERLEY'}, {'key': 'verbatimLocality', 'value': 'West Kimberley, Prince Regent River, Mt Elizabeth Stn, Packhorse Range, Beverley Springs Stn, Mitchell River NP'}]",7793.0,WA Priority 3,Priority 3 - Poorly known species,3,,,,WA,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","West Kimberley, Prince Regent River, Mt Elizabeth Stn, Packhorse Range, Beverley Springs Stn, Mitchell River NP",,,
