id_x,taxon_id,user_id,place_id,source_id,authority,status,url,description,geoprivacy,iucn,created_at,updated_at,place_name,place_display_name,id_y,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,scientificName,taxonRank,references,preferred_common_name,is_active,current_synonymous_taxon_ids
264732,843390,3249428,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,open,50,2022-06-08 16:12:28.997753,2022-06-08 16:12:28.997753,Victoria,"Victoria, AU",843390,https://www.inaturalist.org/taxa/843390,https://www.inaturalist.org/taxa/843390,https://www.inaturalist.org/taxa/765024,Animalia,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Rowedota,shepherdi,,2022-06-08T16:12:28Z,Rowedota shepherdi,species,https://eol.org/pages/46557457,,,
153843,555757,708886,7830,16656,VIC Government,endangered,https://lists.ala.org.au/speciesListItem/list/dr490#download,,obscured,40,2019-07-23 00:13:05.896581,2021-01-09 16:21:34.100888,Victoria,"Victoria, AU",555757,https://www.inaturalist.org/taxa/555757,https://www.inaturalist.org/taxa/555757,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,cheraphila,,2021-08-11T03:31:08Z,Pterostylis cheraphila,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9722860,,,
165548,555757,58320,6744,,Australian Government,Vulnerable,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=56508,,obscured,30,2021-01-09 16:21:34.22268,2021-01-09 16:21:34.22268,Australia,Australia,555757,https://www.inaturalist.org/taxa/555757,https://www.inaturalist.org/taxa/555757,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,cheraphila,,2021-08-11T03:31:08Z,Pterostylis cheraphila,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9722860,,,
264733,537405,3249428,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,open,50,2022-06-08 16:14:57.863142,2022-06-08 16:14:57.863142,Victoria,"Victoria, AU",537405,https://www.inaturalist.org/taxa/537405,https://www.inaturalist.org/taxa/537405,https://www.inaturalist.org/taxa/52689,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,australasica,,2022-06-08T16:14:57Z,Sambucus australasica,species,http://eol.org/pages/7019301,,,
265042,400982,3249428,7830,,Flora and Fauna Guarantee Act 1988,Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,open,40,2022-06-12 18:42:03.303918,2022-06-12 18:42:03.303918,Victoria,"Victoria, AU",400982,https://www.inaturalist.org/taxa/400982,https://www.inaturalist.org/taxa/400982,https://www.inaturalist.org/taxa/157119,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Cololejeunea,laevigata,,2022-06-12T18:42:03Z,Cololejeunea laevigata,species,,,,
153223,880502,,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:10:41.19603,2020-04-02 20:46:01.900211,Western Australia,"Western Australia, AU",880502,https://www.inaturalist.org/taxa/880502,https://www.inaturalist.org/taxa/880502,https://www.inaturalist.org/taxa/1064208,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,salina,,2020-04-02T20:46:01Z,Drosera salina,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/6300479,,,
153001,116999,,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,,40,2019-07-23 00:09:48.8316,2020-05-24 19:24:04.893806,Western Australia,"Western Australia, AU",116999,https://www.inaturalist.org/taxa/116999,https://www.inaturalist.org/taxa/116999,https://www.inaturalist.org/taxa/71725,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,haliaetus,,2022-06-27T03:09:49Z,Pandion haliaetus,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=3324,,,
180799,140395,3669610,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2021-09-04 04:06:35.8553,2022-06-08 16:18:48.063037,Victoria,"Victoria, AU",140395,https://www.inaturalist.org/taxa/140395,https://www.inaturalist.org/taxa/140395,https://www.inaturalist.org/taxa/140417,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Sarcochilus,falcatus,,2022-06-08T16:18:48Z,Sarcochilus falcatus,species,,,,
264734,628012,3249428,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,open,50,2022-06-08 16:28:51.023478,2022-06-08 16:28:51.023478,Victoria,"Victoria, AU",628012,https://www.inaturalist.org/taxa/628012,https://www.inaturalist.org/taxa/628012,https://www.inaturalist.org/taxa/53207,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,macrocarpus,,2022-10-24T11:32:20Z,Senecio macrocarpus,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9491384,,,
264735,628012,3249428,6744,,Environment Protection and Biodiversity Conservation Act 1999,Vulnerable,https://www.environment.gov.au/epbc/about/epbc-act-lists#species,,open,30,2022-06-08 16:28:51.107259,2022-06-08 16:28:51.107259,Australia,Australia,628012,https://www.inaturalist.org/taxa/628012,https://www.inaturalist.org/taxa/628012,https://www.inaturalist.org/taxa/53207,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,macrocarpus,,2022-10-24T11:32:20Z,Senecio macrocarpus,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9491384,,,
264837,564181,3249428,7830,,Victoria Flora and Fauna Guarantee Act 1988,Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,open,40,2022-06-10 10:54:24.146737,2022-06-10 10:54:24.146737,Victoria,"Victoria, AU",564181,https://www.inaturalist.org/taxa/564181,https://www.inaturalist.org/taxa/564181,https://www.inaturalist.org/taxa/57037,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,verticillata,ruscifolia,2022-06-10T10:54:24Z,Acacia verticillata ruscifolia,subspecies,,,,
153826,99939,708886,7830,16656,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2019-07-23 00:13:01.819907,2022-06-10 15:23:22.187241,Victoria,"Victoria, AU",99939,https://www.inaturalist.org/taxa/99939,https://www.inaturalist.org/taxa/99939,https://www.inaturalist.org/taxa/88162,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Engaeus,australis,,2022-06-10T13:48:38Z,Engaeus australis,species,http://www.iucnredlist.org/apps/redlist/details,,,
152411,552469,708886,6899,16651,SA DEWNR,endangered,https://lists.ala.org.au/speciesListItem/list/dr884#download,,obscured,40,2019-07-23 00:07:27.286529,2021-01-09 16:23:32.243872,South Australia,"South Australia, AU",552469,https://www.inaturalist.org/taxa/552469,https://www.inaturalist.org/taxa/552469,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,chlorogramma,,2021-09-05T07:48:35Z,Pterostylis chlorogramma,species,http://eol.org/pages/1132287,,,
165549,552469,58320,6744,,Australian Government,Vulnerable,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=56510,,obscured,30,2021-01-09 16:23:32.353564,2021-01-09 16:23:32.353564,Australia,Australia,552469,https://www.inaturalist.org/taxa/552469,https://www.inaturalist.org/taxa/552469,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,chlorogramma,,2021-09-05T07:48:35Z,Pterostylis chlorogramma,species,http://eol.org/pages/1132287,,,
165550,1142219,58320,6825,,NSW Office of Environment & Heritage,Vulnerable ,https://www.environment.nsw.gov.au/threatenedSpeciesApp/profile.aspx?id=10698,,obscured,30,2021-01-09 16:27:54.002921,2021-01-09 16:27:54.002921,New South Wales,"New South Wales, AU",1142219,https://www.inaturalist.org/taxa/1142219,https://www.inaturalist.org/taxa/1142219,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,cobarensis,,2022-01-18T04:57:32Z,Pterostylis cobarensis,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9722865,,,
165551,1160178,58320,6825,,NSW Office of Environment & Heritage,Endangered,https://www.environment.nsw.gov.au/threatenedSpeciesApp/profile.aspx?id=20167,,obscured,20,2021-01-09 16:29:52.460937,2021-01-09 16:29:52.460937,New South Wales,"New South Wales, AU",1160178,https://www.inaturalist.org/taxa/1160178,https://www.inaturalist.org/taxa/1160178,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,bicornis,,2021-01-08T21:51:05Z,Pterostylis bicornis,species,https://eol.org/pages/1132298,,,
153233,39665,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:10:43.747711,2020-05-31 00:27:50.80591,Western Australia,"Western Australia, AU",39665,https://www.inaturalist.org/taxa/39665,https://www.inaturalist.org/taxa/39665,https://www.inaturalist.org/taxa/39664,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Caretta,caretta,,2022-01-05T14:39:53Z,Caretta caretta,species,http://www.iucnredlist.org/apps/redlist/details/3897/0,,,
264736,1243963,3249428,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,open,50,2022-06-08 16:39:13.337717,2022-06-08 16:39:13.337717,Victoria,"Victoria, AU",1243963,https://www.inaturalist.org/taxa/1243963,https://www.inaturalist.org/taxa/1243963,https://www.inaturalist.org/taxa/138642,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Sphaerolobium,acanthos,,2022-06-08T16:39:13Z,Sphaerolobium acanthos,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/592729,,,
152238,553200,708886,6825,16650,NSW Office of Environment & Heritage,critically endangered,https://www.environment.nsw.gov.au/threatenedSpeciesApp/profile.aspx?id=20086,,obscured,50,2019-07-23 00:06:50.33195,2021-01-09 16:33:28.915019,New South Wales,"New South Wales, AU",553200,https://www.inaturalist.org/taxa/553200,https://www.inaturalist.org/taxa/553200,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,despectans,,2021-01-09T16:33:28Z,Pterostylis despectans,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9722879,,,
160581,1076814,990532,6825,,NSW Office of Environment & Heritage,Vulnerable,https://www.environment.nsw.gov.au/threatenedspeciesapp/profile.aspx?id=10703,,obscured,30,2020-08-10 16:04:25.330765,2021-01-09 16:39:38.021908,New South Wales,"New South Wales, AU",1076814,https://www.inaturalist.org/taxa/1076814,https://www.inaturalist.org/taxa/1076814,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,nigricans,,2022-07-12T14:19:22Z,Pterostylis nigricans,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9722919,,,
160903,164520,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=16542,,obscured,40,2020-08-19 01:49:27.379725,2020-08-19 01:49:27.379725,Australia,Australia,164520,https://www.inaturalist.org/taxa/164520,https://www.inaturalist.org/taxa/164520,https://www.inaturalist.org/taxa/47203,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,hyssopifolium,,2021-02-22T20:15:37Z,Lepidium hyssopifolium,species,http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Lepidium+hyssopifolium,,,
160904,209476,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=56204,,obscured,40,2020-08-19 01:51:17.781988,2020-08-19 01:51:17.781988,Australia,Australia,209476,https://www.inaturalist.org/taxa/209476,https://www.inaturalist.org/taxa/209476,https://www.inaturalist.org/taxa/209392,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucochrysum,albicans,tricolor,2020-08-19T01:51:17Z,Leucochrysum albicans tricolor,subspecies,http://www.ubio.org/browser/details.php?namebankID=9386662,,,
160905,628010,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Critically endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=3745,,obscured,50,2020-08-19 01:55:55.270536,2020-08-19 01:55:55.270536,Australia,Australia,628010,https://www.inaturalist.org/taxa/628010,https://www.inaturalist.org/taxa/628010,https://www.inaturalist.org/taxa/321177,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Lomatia,tasmanica,,2020-08-19T01:55:55Z,Lomatia tasmanica,species,http://eol.org/pages/5511804,,,
165552,1169138,58320,6825,,NSW Office of Environment & Heritage,Critically Endangered,https://www.environment.nsw.gov.au/threatenedSpeciesApp/profile.aspx?id=20059,,obscured,50,2021-01-09 16:41:46.158416,2021-01-09 16:41:46.158416,New South Wales,"New South Wales, AU",1169138,https://www.inaturalist.org/taxa/1169138,https://www.inaturalist.org/taxa/1169138,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,oreophila,,2021-01-09T16:41:46Z,Pterostylis oreophila,species,,,,
160883,628015,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=17625,,,40,2020-08-19 01:23:40.051414,2020-12-15 01:21:22.955747,Australia,Australia,628015,https://www.inaturalist.org/taxa/628015,https://www.inaturalist.org/taxa/628015,https://www.inaturalist.org/taxa/59950,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Epacris,barbata,,2020-12-15T01:21:22Z,Epacris barbata,species,,,,
160882,918318,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=15428,,obscured,40,2020-08-19 01:22:40.218933,2020-08-19 01:22:40.218933,Australia,Australia,918318,https://www.inaturalist.org/taxa/918318,https://www.inaturalist.org/taxa/918318,https://www.inaturalist.org/taxa/59950,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Epacris,apsleyensis,,2020-08-19T01:22:40Z,Epacris apsleyensis,species,,,,
160884,918336,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=19879,,obscured,40,2020-08-19 01:25:03.126558,2020-08-19 01:25:03.126558,Australia,Australia,918336,https://www.inaturalist.org/taxa/918336,https://www.inaturalist.org/taxa/918336,https://www.inaturalist.org/taxa/59950,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Epacris,exserta,,2021-12-04T22:06:04Z,Epacris exserta,species,,,,
160886,918332,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=18719,,obscured,40,2020-08-19 01:27:26.872396,2020-08-19 01:27:26.872396,Australia,Australia,918332,https://www.inaturalist.org/taxa/918332,https://www.inaturalist.org/taxa/918332,https://www.inaturalist.org/taxa/59950,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Epacris,grandis,,2020-08-19T01:27:26Z,Epacris grandis,species,,,,
160887,628018,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Critically endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=24011,,obscured,50,2020-08-19 01:28:34.796297,2020-08-19 01:28:34.796297,Australia,Australia,628018,https://www.inaturalist.org/taxa/628018,https://www.inaturalist.org/taxa/628018,https://www.inaturalist.org/taxa/59950,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Epacris,limbata,,2020-08-19T01:28:34Z,Epacris limbata,species,,,,
160888,918319,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Critically endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=10348,,obscured,50,2020-08-19 01:29:43.164897,2020-08-19 01:29:43.164897,Australia,Australia,918319,https://www.inaturalist.org/taxa/918319,https://www.inaturalist.org/taxa/918319,https://www.inaturalist.org/taxa/59950,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Epacris,stuartii,,2020-08-19T01:29:43Z,Epacris stuartii,species,,,,
165553,1137034,58320,6825,,NSW Office of Environment & Heritage,Endangered,https://www.environment.nsw.gov.au/threatenedSpeciesApp/profile.aspx?id=10705,,obscured,40,2021-01-09 16:47:20.038967,2021-01-09 16:47:20.038967,New South Wales,"New South Wales, AU",1137034,https://www.inaturalist.org/taxa/1137034,https://www.inaturalist.org/taxa/1137034,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,saxicola,,2022-07-16T06:54:36Z,Pterostylis saxicola,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9722956,,,
160892,859959,717122,6829,,Threatened Species Protection Act 1995,Endangered,https://dpipwe.tas.gov.au/Documents/Euphrasia-collina-ssp.-tetragona.pdf,,obscured,40,2020-08-19 01:34:50.989137,2020-08-19 01:34:50.989137,Tasmania,"Tasmania, AU",859959,https://www.inaturalist.org/taxa/859959,https://www.inaturalist.org/taxa/859959,https://www.inaturalist.org/taxa/323350,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Euphrasia,collina,tetragona,2020-08-19T01:34:50Z,Euphrasia collina tetragona,subspecies,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:920927-1,,,
160893,323784,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Critically endangered,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64901,,obscured,50,2020-08-19 01:35:54.957104,2020-08-19 01:35:54.957104,Australia,Australia,323784,https://www.inaturalist.org/taxa/323784,https://www.inaturalist.org/taxa/323784,https://www.inaturalist.org/taxa/59932,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Euphrasia,fragosa,,2020-08-19T01:35:54Z,Euphrasia fragosa,species,,,,
160894,898880,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=9986,,obscured,40,2020-08-19 01:37:35.62595,2020-08-19 01:37:35.62595,Australia,Australia,898880,https://www.inaturalist.org/taxa/898880,https://www.inaturalist.org/taxa/898880,https://www.inaturalist.org/taxa/59932,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Euphrasia,semipicta,,2020-08-19T01:37:35Z,Euphrasia semipicta,species,,,,
160895,634978,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Critically endangered,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=68775,,obscured,50,2020-08-19 01:39:29.997285,2020-08-19 01:39:29.997285,Australia,Australia,634978,https://www.inaturalist.org/taxa/634978,https://www.inaturalist.org/taxa/634978,https://www.inaturalist.org/taxa/53060,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,antarcticum,,2020-08-19T01:39:29Z,Galium antarcticum,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9813301,,,
160896,603338,717122,6829,,Threatened Species Protection Act 1995,Endangered,https://dpipwe.tas.gov.au/Documents/Gompholobium-ecostatum.pdf,,obscured,40,2020-08-19 01:40:14.651345,2020-08-19 01:40:14.651345,Tasmania,"Tasmania, AU",603338,https://www.inaturalist.org/taxa/603338,https://www.inaturalist.org/taxa/603338,https://www.inaturalist.org/taxa/48547,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gompholobium,ecostatum,,2020-11-22T20:57:57Z,Gompholobium ecostatum,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/586337,,,
160897,421578,717122,6829,,Threatened Species Protection Act 1995,Endangered,https://dpipwe.tas.gov.au/Documents/Goodenia%20geniculata%20listing%20statement.pdf,,obscured,40,2020-08-19 01:41:08.53761,2020-08-19 01:41:08.53761,Tasmania,"Tasmania, AU",421578,https://www.inaturalist.org/taxa/421578,https://www.inaturalist.org/taxa/421578,https://www.inaturalist.org/taxa/210191,Plantae,Tracheophyta,Magnoliopsida,Asterales,Goodeniaceae,Goodenia,geniculata,,2022-11-21T12:38:54Z,Goodenia geniculata,species,http://www.ubio.org/browser/details.php?namebankID=9437842,,,
160898,210184,717122,6829,,Threatened Species Protection Act 1995,Endangered,https://dpipwe.tas.gov.au/Documents/Hardenbergia-violacea-LS.pdf,,obscured,40,2020-08-19 01:42:28.602095,2020-08-19 01:42:28.602095,Tasmania,"Tasmania, AU",210184,https://www.inaturalist.org/taxa/210184,https://www.inaturalist.org/taxa/210184,https://www.inaturalist.org/taxa/194774,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hardenbergia,violacea,,2020-08-19T01:42:28Z,Hardenbergia violacea,species,http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/583119,,,
160900,791896,717122,6829,,Threatened Species Protection Act 1995,Endangered,https://dpipwe.tas.gov.au/Documents/Hyalosperma%20demissum%20listing%20statement.pdf,,obscured,40,2020-08-19 01:44:32.164777,2020-08-19 01:44:32.164777,Tasmania,"Tasmania, AU",791896,https://www.inaturalist.org/taxa/791896,https://www.inaturalist.org/taxa/791896,https://www.inaturalist.org/taxa/511245,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hyalosperma,demissum,,2020-08-19T01:44:32Z,Hyalosperma demissum,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9503620,,,
160901,210152,717122,6829,,Threatened Species Protection Act 1995,Endangered,https://dpipwe.tas.gov.au/Documents/Hydrocotyle-laxiflora-listing-statement.pdf,,obscured,40,2020-08-19 01:45:32.672236,2020-08-19 01:45:32.672236,Tasmania,"Tasmania, AU",210152,https://www.inaturalist.org/taxa/210152,https://www.inaturalist.org/taxa/210152,https://www.inaturalist.org/taxa/56917,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hydrocotyle,laxiflora,,2021-10-07T12:12:20Z,Hydrocotyle laxiflora,species,http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9474229,,,
160902,784967,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=2148,,obscured,40,2020-08-19 01:46:36.970964,2020-08-19 01:46:36.970964,Australia,Australia,784967,https://www.inaturalist.org/taxa/784967,https://www.inaturalist.org/taxa/784967,https://www.inaturalist.org/taxa/784966,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Hiya,distans,,2020-08-19T01:46:36Z,Hiya distans,species,,,,
160885,918334,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=24010,,,40,2020-08-19 01:26:06.218834,2020-12-15 01:22:15.568197,Australia,Australia,918334,https://www.inaturalist.org/taxa/918334,https://www.inaturalist.org/taxa/918334,https://www.inaturalist.org/taxa/59950,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Epacris,glabella,,2020-12-15T01:22:15Z,Epacris glabella,species,,,,
160890,191990,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=7382,,,40,2020-08-19 01:32:31.255296,2020-12-15 01:23:59.257796,Australia,Australia,191990,https://www.inaturalist.org/taxa/191990,https://www.inaturalist.org/taxa/191990,https://www.inaturalist.org/taxa/51815,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,morrisbyi,,2022-11-19T07:01:44Z,Eucalyptus morrisbyi,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/4313350,,,
160891,898863,717122,6829,,Threatened Species Protection Act 1995,Endangered,https://dpipwe.tas.gov.au/Documents/Euphrasia%20amplidens.pdf,,,40,2020-08-19 01:33:51.176931,2020-12-15 01:24:26.83958,Tasmania,"Tasmania, AU",898863,https://www.inaturalist.org/taxa/898863,https://www.inaturalist.org/taxa/898863,https://www.inaturalist.org/taxa/59932,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Euphrasia,amplidens,,2021-11-08T05:33:29Z,Euphrasia amplidens,species,,,,
160899,782199,717122,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=81675,,,40,2020-08-19 01:43:41.376103,2020-12-15 01:25:57.187897,Australia,Australia,782199,https://www.inaturalist.org/taxa/782199,https://www.inaturalist.org/taxa/782199,https://www.inaturalist.org/taxa/83598,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Hibbertia,basaltica,,2021-09-01T14:06:56Z,Hibbertia basaltica,species,http://eol.org/pages/23420644,,,
165554,505120,58320,6744,,Australian Government,Vulnerable,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=15459,,obscured,30,2021-01-09 16:49:13.197738,2021-01-09 16:49:13.197738,Australia,Australia,505120,https://www.inaturalist.org/taxa/505120,https://www.inaturalist.org/taxa/505120,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,cucullata,,2021-08-08T07:59:59Z,Pterostylis cucullata,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9722873,,,
165555,553200,58320,6744,,Australian Government,Endangered ,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=6272,,obscured,40,2021-01-09 16:52:12.87921,2021-01-09 16:52:12.87921,Australia,Australia,553200,https://www.inaturalist.org/taxa/553200,https://www.inaturalist.org/taxa/553200,https://www.inaturalist.org/taxa/83401,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,despectans,,2021-01-09T16:33:28Z,Pterostylis despectans,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9722879,,,
160906,628010,717122,6829,,Threatened Species Protection Act 1995,Endangered,https://dpipwe.tas.gov.au/Documents/Lomatia-tasmanica.pdf,,obscured,40,2020-08-19 01:55:55.34475,2020-08-19 01:55:55.34475,Tasmania,"Tasmania, AU",628010,https://www.inaturalist.org/taxa/628010,https://www.inaturalist.org/taxa/628010,https://www.inaturalist.org/taxa/321177,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Lomatia,tasmanica,,2020-08-19T01:55:55Z,Lomatia tasmanica,species,http://eol.org/pages/5511804,,,
