id,taxonid,taxonname,taxonstatus,authority,taxonurl,user_id,taxonID,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status
152752.0,37918.0,Nangura spinosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,125.0,Animalia,Reptilia,Scincidae,Nangura spinosa,Nangur skink,"Covacevich, Couper & James, 1993",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152753.0,746676.0,Cycas distans,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,36662.0,Plantae,Equisetopsida,Cycadaceae,Cycas distans,,P.I.Forster & B.Gray,E,Y,Endangered,Queensland Endemic,
152754.0,134700.0,Cophixalus pakayakulangun,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,34089.0,Animalia,Amphibia,Microhylidae,Cophixalus pakayakulangun,golden-capped boulder-frog,"Hoskin & Aland, 2011",C,N,Least concern,Queensland Endemic,
152755.0,534403.0,Rhinerrhiza,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21397,708886.0,21397.0,Plantae,Equisetopsida,Orchidaceae,Rhinerrhiza,,,C,N,Least concern,Unknown,
152748.0,426628.0,Schoenorchis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21472,708886.0,21472.0,Plantae,Equisetopsida,Orchidaceae,Schoenorchis,,,C,N,Least concern,Unknown,
152757.0,100615.0,Euastacus bindal,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,33590.0,Animalia,Malacostraca,Parastacidae,Euastacus bindal,Mt Elliot crayfish,"Morgan, 1989",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152785.0,369719.0,Aphyllorchis anomala,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9881,708886.0,9881.0,Plantae,Equisetopsida,Orchidaceae,Aphyllorchis anomala,,Dockrill,NT,Y,Near Threatened,Queensland Endemic,
152760.0,539739.0,Glaphyromorphus othelarrni,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,35478.0,Animalia,Reptilia,Scincidae,Glaphyromorphus othelarrni,Cape Melville bar-lipped skink,"Hoskin & Couper, 2014",C,N,Least concern,Queensland Endemic,
152761.0,276968.0,Oncidium sphacelatum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,39507.0,Plantae,Equisetopsida,Orchidaceae,Oncidium sphacelatum,,,,,,,
152789.0,323967.0,Cyrtostylis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20548,708886.0,20548.0,Plantae,Equisetopsida,Orchidaceae,Cyrtostylis,,,C,N,Least concern,Not Endemic to Australia,
152763.0,427525.0,Diplazium cordifolium,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12084.0,Plantae,Equisetopsida,Athyriaceae,Diplazium cordifolium,,Blume,V,Y,Vulnerable,Regional Endemic,Vulnerable
152773.0,130068.0,Epidendrum secundum,Not evaluated,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=36340,708886.0,,,,,,,,,,,,
152759.0,140370.0,Trichoglottis,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21658,708886.0,21658.0,Plantae,Equisetopsida,Orchidaceae,Trichoglottis,,,,N,,,
152780.0,369232.0,Oberonia complanata,Least concern,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=9017,708886.0,9017.0,Plantae,Equisetopsida,Orchidaceae,Oberonia complanata,,(A.Cunn.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152772.0,38607.0,Egernia rugosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,227.0,Animalia,Reptilia,Scincidae,Egernia rugosa,yakka skink,"De Vis, 1888",V,Y,Vulnerable,Queensland Endemic,Vulnerable
152770.0,135868.0,Macrozamia serpentina,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,27445.0,Plantae,Equisetopsida,Zamiaceae,Macrozamia serpentina,,D.L.Jones & P.I.Forst.,E,Y,Endangered,Queensland Endemic,
152767.0,369253.0,Peristeranthus hillii,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12719,708886.0,12719.0,Plantae,Equisetopsida,Orchidaceae,Peristeranthus hillii,,(F.Muell.) T.E.Hunt,SL,Y,Special least concern,Intranational,
152778.0,540185.0,Saltuarius eximius,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,34950.0,Animalia,Reptilia,Carphodactylidae,Saltuarius eximius,Cape Melville leaf-tailed gecko,"Hoskin & Couper, 2013",CR,Y,Critically Endangered,Queensland Endemic,
152779.0,140695.0,Eria parviflora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,37683.0,Plantae,Equisetopsida,Orchidaceae,Eria parviflora,,F.M.Bailey,,,,,
152765.0,140894.0,Cheirostylis notialis,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=18373,708886.0,18373.0,Plantae,Equisetopsida,Orchidaceae,Cheirostylis notialis,,D.L.Jones,SL,Y,Special least concern,Intranational,
152781.0,109170.0,Petalura pulcherrima,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,35261.0,Animalia,Insecta,Petaluridae,Petalura pulcherrima,beautiful petaltail,"Tillyard, 1913",,N,,Queensland Endemic,
152782.0,549363.0,Eulophia zollingeri,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,9758.0,Plantae,Equisetopsida,Orchidaceae,Eulophia zollingeri,,(Rchb.f.) J.J.Sm.,V,Y,Vulnerable,Queensland Endemic,
152783.0,505891.0,Myrmecodia beccarii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12228.0,Plantae,Equisetopsida,Rubiaceae,Myrmecodia beccarii,,Hook.f.,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152784.0,140888.0,Caladenia splendens,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152786.0,158790.0,Asplenium normale,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12111.0,Plantae,Equisetopsida,Aspleniaceae,Asplenium normale,,D.Don,V,Y,Vulnerable,Regional Endemic,
152787.0,425729.0,Myrmecodia tuberosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,8188.0,Plantae,Equisetopsida,Rubiaceae,Myrmecodia tuberosa,,Jack,SL,Y,Special least concern,Regional Endemic,
152788.0,136223.0,Cycas cupida,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,27451.0,Plantae,Equisetopsida,Cycadaceae,Cycas cupida,,P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,
152792.0,131245.0,Bletilla striata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,39196.0,Plantae,Equisetopsida,Orchidaceae,Bletilla striata,,(Thunb.) Rchb.f.,,,,,
152793.0,136039.0,Cycas semota,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,5936.0,Plantae,Equisetopsida,Cycadaceae,Cycas semota,,K.D.Hill,E,Y,Endangered,Queensland Endemic,
152812.0,369230.0,Nervilia holochila,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12787,708886.0,12787.0,Plantae,Equisetopsida,Orchidaceae,Nervilia holochila,,(F.Muell.) Schltr.,SL,Y,Special least concern,Intranational,
152814.0,140395.0,Sarcochilus falcatus,LC,QLD DEHP,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/62943,708886.0,12709.0,Plantae,Equisetopsida,Orchidaceae,Sarcochilus falcatus,orange blossom orchid,R.Br.,SL,Y,Special least concern,Intranational,
152798.0,25289.0,Taudactylus rheophilus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,656.0,Animalia,Amphibia,Myobatrachidae,Taudactylus rheophilus,northern tinkerfrog,"Liem & Hosmer, 1973",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152800.0,23637.0,Litoria longirostris,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,616.0,Animalia,Amphibia,Hylidae,Litoria longirostris,long snouted treefrog,"Tyler & Davies, 1977",NT,Y,Near Threatened,Queensland Endemic,
152802.0,576969.0,Mobilabium,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,21094.0,Plantae,Equisetopsida,Orchidaceae,Mobilabium,,,C,N,Least concern,Unknown,
152803.0,129783.0,Cycas revoluta,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,38955.0,Plantae,Equisetopsida,Cycadaceae,Cycas revoluta,,Thunb.,,,,,
152794.0,882538.0,Dendrobium agrostophyllum,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,13282.0,Plantae,Equisetopsida,Orchidaceae,Dendrobium agrostophyllum,buttercup orchid,F.Muell.,SL,Y,Special least concern,Queensland Endemic,
152805.0,109464.0,Phyllurus kabikabi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,31986.0,Animalia,Reptilia,Carphodactylidae,Phyllurus kabikabi,Oakview leaf-tailed gecko,"Couper, Hamley & Hoskin 2008",CR,Y,Critically Endangered,Queensland Endemic,
152806.0,323438.0,Pterostylis parviflora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,16347.0,Plantae,Equisetopsida,Orchidaceae,Pterostylis parviflora,tiny greenhood,R.Br.,SL,Y,Special least concern,Intranational,
152807.0,364154.0,Calamus aruensis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,8610.0,Plantae,Equisetopsida,Arecaceae,Calamus aruensis,,Becc.,V,Y,Vulnerable,Regional Endemic,
152801.0,135847.0,Macrozamia miquelii,LC,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=16707,708886.0,16707.0,Plantae,Equisetopsida,Zamiaceae,Macrozamia miquelii,,(F.Muell.) A.DC.,SL,Y,Special least concern,Queensland Endemic,
152808.0,136033.0,Cycas papuana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,34680.0,Plantae,Equisetopsida,Cycadaceae,Cycas papuana,,F.Muell.,SL,Y,Special least concern,Regional Endemic,
152809.0,97553.0,Chlamydogobius squamigenus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,18164.0,Animalia,Actinopterygii,Gobiidae,Chlamydogobius squamigenus,Edgbaston goby,"Larson, 1995",E,Y,Endangered,Queensland Endemic,Vulnerable
152810.0,577033.0,Schistotylus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,21465.0,Plantae,Equisetopsida,Orchidaceae,Schistotylus,,,C,N,Least concern,Unknown,
152815.0,369231.0,Nervilia uniflora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12785.0,Plantae,Equisetopsida,Orchidaceae,Nervilia uniflora,,(F.Muell.) Schltr.,SL,Y,Special least concern,Queensland Endemic,
152816.0,906513.0,Sarcochilus argochilus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152796.0,142177.0,Crepidium,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20511,708886.0,20511.0,Plantae,Equisetopsida,Orchidaceae,Crepidium,,,,N,,Unknown,
152819.0,136179.0,Cycas brunnea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,8338.0,Plantae,Equisetopsida,Cycadaceae,Cycas brunnea,,K.D.Hill,V,Y,Vulnerable,Queensland Endemic,
152820.0,24773.0,Cophixalus monticola,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,710.0,Animalia,Amphibia,Microhylidae,Cophixalus monticola,mountain nurseryfrog,"Richards, Dennis, Trenerry & Werren, 1994",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152821.0,39605.0,Rheodytes leukops,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,48.0,Animalia,Reptilia,Chelidae,Rheodytes leukops,Fitzroy River turtle,"Legler & Cann, 1980",V,Y,Vulnerable,Queensland Endemic,Vulnerable
152823.0,564577.0,Cycas terryana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,34314.0,Plantae,Equisetopsida,Cycadaceae,Cycas terryana,,P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,
152824.0,141458.0,Linospadix palmerianus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12768.0,Plantae,Equisetopsida,Arecaceae,Linospadix palmerianus,,(F.M.Bailey) Burret,NT,Y,Near Threatened,Queensland Endemic,
152825.0,140764.0,Dendrobium litorale,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,7941.0,Plantae,Equisetopsida,Orchidaceae,Dendrobium litorale,,Schltr.,SL,Y,Special least concern,Regional Endemic,
152826.0,109169.0,Petalura litorea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,32098.0,Animalia,Insecta,Petaluridae,Petalura litorea,coastal petaltail,"Theishinger, 1999",,N,,Intranational,
152795.0,140486.0,Oeceoclades,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21164,708886.0,21164.0,Plantae,Equisetopsida,Orchidaceae,Oeceoclades,,,C,N,Least concern,Unknown,
152818.0,321088.0,Caleana major,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=14023,708886.0,14023.0,Plantae,Equisetopsida,Orchidaceae,Caleana major,flying duck orchid,R.Br.,SL,Y,Special least concern,Intranational,
152827.0,24767.0,Cophixalus neglectus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,711.0,Animalia,Amphibia,Microhylidae,Cophixalus neglectus,Bellenden Ker nurseryfrog,"Zweifel, 1962",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152828.0,180577.0,Phlegmariurus carinatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,34745.0,Plantae,Equisetopsida,Lycopodiaceae,Phlegmariurus carinatus,,(Desv. ex Poir.) Ching,E,Y,Endangered,Regional Endemic,Endangered
152850.0,369290.0,Habenaria triplonema,LC Sensitive Species,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=12815,708886.0,12815.0,Plantae,Equisetopsida,Orchidaceae,Habenaria triplonema,,Schltr.,SL,Y,Special least concern,Intranational,
152829.0,369267.0,Zeuxine oblonga,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,15903.0,Plantae,Equisetopsida,Orchidaceae,Zeuxine oblonga,hairy jewel orchid,R.S.Rogers & C.T.White,SL,Y,Special least concern,Not Endemic to Australia,
152836.0,136181.0,Cycas angulata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12076.0,Plantae,Equisetopsida,Cycadaceae,Cycas angulata,,R.Br.,SL,Y,Special least concern,Intranational,
152837.0,381002.0,Tmesipteris lanceolata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,8486.0,Plantae,Equisetopsida,Psilotaceae,Tmesipteris lanceolata,,P.A.Dang.,PE,Y,Extinct in the wild,Queensland Endemic,Extinct
152835.0,867300.0,Bulbophyllum shepherdii,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=8228,708886.0,8228.0,Plantae,Equisetopsida,Orchidaceae,Bulbophyllum shepherdii,wheat-leaved orchid,(F.Muell.) F.Muell.,SL,Y,Special least concern,Intranational,
152840.0,427200.0,Micropera,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,21077.0,Plantae,Equisetopsida,Orchidaceae,Micropera,,,C,N,Least concern,Unknown,
152841.0,24764.0,Cophixalus concinnus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,29399.0,Animalia,Amphibia,Microhylidae,Cophixalus concinnus,beautiful nurseryfrog,"Tyler, 1979",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152842.0,602508.0,Nervilia aragoana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,9517.0,Plantae,Equisetopsida,Orchidaceae,Nervilia aragoana,,Gaudich.,SL,Y,Special least concern,Not Endemic to Australia,
152845.0,472406.0,Sticherus milnei,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12024.0,Plantae,Equisetopsida,Gleicheniaceae,Sticherus milnei,,(Baker) Ching,V,Y,Vulnerable,Regional Endemic,
152847.0,502770.0,Oreogrammitis albosetosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,41560.0,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis albosetosa,,(F.M.Bailey) Parris,V,Y,Vulnerable,Queensland Endemic,
152848.0,136180.0,Cycas cairnsiana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12077.0,Plantae,Equisetopsida,Cycadaceae,Cycas cairnsiana,,F.Muell.,V,Y,Vulnerable,Queensland Endemic,Vulnerable
