,Name ID,Taxon, WA Status,WA Rank,WA IUCN Criteria,EPBC,DBCA Region,DBCA District,Distribution,Flowering Period,Recovery Plan,Notes
190,13611,Acacia pygmaea,T,EN,D,EN,WHTB,CENTRAL WHEATBELT,Wongan Hills,Mar-May,IRP,
191,14400,Acacia recurvata,T,VU,D2,EN,MWST,MOORA,"Davies Breakaway, Three Springs, Winchester",,,
192,14139,Acacia repanda,3,,,,WHTB,"GREAT SOUTHERN,CENTRAL WHEATBELT","Lake Hurlstone, Lake Carmody, Wongan Hills, The Basin, Varley",,,
193,16144,Acacia repens,1,,,,KIMB,EAST KIMBERLEY,Carr Boyd Range,Jun,,
194,3518,Acacia retrorsa,2,,,,MWST,MOORA,Mt Lesueur area,Aug-Sep,,
195,14140,Acacia rhamphophylla,T,CR,B1ab(v)+2ab(v),EN,SCST,ALBANY,Kundip,Aug-Sep,IRP,
196,3520,Acacia richardsii,3,,,,KIMB,EAST KIMBERLEY,"Kununurra, Keep River N.P., Northern Carr Boyd Ranges, Gardner Plateau, N.T.",Mar-Aug,,
197,3521,Acacia ridleyana,3,,,,MWST,"MOORA,GERALDTON","Northampton, Gregory, Murchison River, Mogumber",,,
198,13071,Acacia ryaniana,2,,,,"MWST,PILB","EXMOUTH,GERALDTON","Cape Cuvier, Quobba, Coral Bay, Cape Range N.P.",May-Oct,,
199,14644,Acacia scalena,3,,,,"MWST,WHTB","GERALDTON,CENTRAL WHEATBELT","Wubin, Buntine Reserve, Nugadong, Ballidu, Latham, Maya, Petruder Rocks",May-Sep,,
200,3531,Acacia sciophanes,T,CR,"B1ab(iii,v)+2ab(iii,v)",EN,WHTB,CENTRAL WHEATBELT,"Mukinbudin, Victoria Rock",Sep-Jan,IRP,
201,14160,Acacia sclerophylla var. pilosa,2,,,,WHTB,"GREAT SOUTHERN,CENTRAL WHEATBELT","Dumbleyung, Doodlakine, Tammin",Aug-Oct,,
202,11765,Acacia sclerophylla var. teretiuscula,1,,,,WHTB,"GREAT SOUTHERN,CENTRAL WHEATBELT","Bendering, Bruce Rock, Lake Grace, Merredin, Kondinin",Aug-Sep,,
203,13077,Acacia sclerosperma subsp. glaucescens,3,,,,MWST,GERALDTON,"Yaringa Station, Wooramel Station, Edaggee Station",Jul-Aug,,
204,20322,Acacia seclusa,1,,,,KIMB,EAST KIMBERLEY,Saw Range,Aug,,
205,14679,Acacia sedifolia subsp. pulvinata,3,,,,WHTB,GREAT SOUTHERN,"Newdegate, Lake King, Mt Gibbs, Dragon Rocks, Pederah","Aug,Nov",,
206,3536,Acacia semicircinalis,4,,,,WHTB,CENTRAL WHEATBELT,Wongan Hills,Sep-Jan,,
207,3537,Acacia semitrullata,4,,,,SWST,"BLACKWOOD,WELLINGTON","Yallingup, Donnybrook, Harvey, Yarloop, Collie",Jun-Aug,,
208,13598,Acacia setulifera,1,,,,KIMB,EAST KIMBERLEY,East Kimberley,-,,
209,44470,Acacia shapelleae,T,VU,D2,,GOLD,KALGOORLIE,"Bungalbin Hill, Helena and Aurora Range",Sep,,
210,3547,Acacia simulans,4,,,,SCST,ALBANY,Fitzgerald River NP,Jul-Sep,,
211,14141,Acacia singula,3,,,,"SCST,WHTB","ESPERANCE,CENTRAL WHEATBELT","Lake Grace, Lake King, Hatter Hill, Pyramid Lake, South Ironcap, Digger Rocks, Frank Hann N.P.",,,
212,16150,Acacia smeringa,1,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Manning River, Packhorse Range",,,
213,31593,Acacia sp. Bigge Island (A.A. Mitchell 3436),1,,,,KIMB,EAST KIMBERLEY,E of Bigge Is.,,,
214,48762,Acacia sp. Binningup (G. Cockerton et al. WB 37784),1,,,,SWST,"BLACKWOOD,WELLINGTON","Binningup, Busselton",Aug,,
215,18608,Acacia sp. Cockburn Range (R. Pullen 10. 763),3,,,,KIMB,EAST KIMBERLEY,"Cockburn Range, Gibb River Stn., Ord River",Apr,,
216,18607,Acacia sp. Edgar Range (S.D. Hopper 1763),1,,,,KIMB,WEST KIMBERLEY,Edgar Range,,,
217,14144,Acacia sp. Esperance (M.A. Burgman 1833b),1,,,,SCST,ESPERANCE,N of Esperance,,,
218,49458,Acacia sp. Forrestania (D. Angus DA 3001),1,,,,WHTB,GREAT SOUTHERN,Mt Holland,,,
219,19154,Acacia sp. Goodlands (B.R. Maslin 7761),1,,,,WHTB,CENTRAL WHEATBELT,Lake Moore,"Jul,Aug",,
220,31271,Acacia sp. Jack Hills (R. Meissner & Y. Caruso 4),1,,,,MWST,GERALDTON,Jack Hills,Aug,,
221,19152,Acacia sp. Kalannie North (B.R. Maslin 7702),1,,,,WHTB,CENTRAL WHEATBELT,"Kalannie, Goodlands",Jun-Jul,,
222,19151,Acacia sp. Kalannie North East (B.R. Maslin 7519),1,,,,WHTB,CENTRAL WHEATBELT,"Kalannie, Carlyarn","Jul,Aug",,
223,29151,Acacia sp. L Kimberley Flora (T.G. Hartley 14569),1,,,,KIMB,EAST KIMBERLEY,"Helby River, Cape Dussejour",,,
224,19153,Acacia sp. Manmanning (B.R. Maslin 7711),1,,,,WHTB,CENTRAL WHEATBELT,"Kalannie, Manmanning",Aug-Sep,,
225,29994,Acacia sp. Marble Bar (J.G. & M.H. Simmons 3499),1,,,,PILB,KARRATHA,Marble Bar,Sep,,
226,18424,Acacia sp. Marshall Pool (G. Cockerton 3024),3,,,,GOLD,KALGOORLIE,"Leonora, Melita Stn., Weebo Stn.",,,
227,20332,Acacia sp. Muggon Station (S. Patrick & D. Edinger SP 3235),2,,,,MWST,GERALDTON,"Muggon Station, Curbur Station",,,
228,14042,Acacia sp. New Norcia (E.A. Griffin 5917),1,,,,WHTB,CENTRAL WHEATBELT,New Norcia,October November,,
229,29995,Acacia sp. Nullagine (B.R. Maslin 4955),1,,,,PILB,KARRATHA,Nullagine,,,
230,18611,Acacia sp. Petrudor Rocks (B.R. Maslin 7714),1,,,,WHTB,CENTRAL WHEATBELT,"Petruder Rocks, Kalannie, Koorda",Jun-Aug,,
231,18630,Acacia sp. Ravensthorpe Range (B.R. Maslin 5463),1,,,,SCST,ALBANY,Ravensthorpe Range,Aug-Oct,,
232,48686,Acacia sp. Southern Cross (G. Cockerton et al. WB 38518),1,,,,GOLD,KALGOORLIE,Koolyanobbing,Jul-Oct,,
233,41274,Acacia sp. Yinnetharra (L. Sweedman 8229),1,,,,MWST,GERALDTON,Yinnetharra Stn.,Oct,,
234,14615,Acacia speckii,4,,,,MWST,GERALDTON,"Nannine, Yalgoo, Norie Stn, Coodardy Stn, Meekatharra, Madoonga Stn",,,
235,46474,Acacia spectrum,2,,,,KIMB,EAST KIMBERLEY,Mitchell River NP,May,,
236,20439,Acacia splendens,T,CR,B1ab(iii)+2ab(iii),EN,MWST,MOORA,Dandaragan,Aug-Sep,IRP,
237,18107,Acacia stanleyi,1,,,,WHTB,CENTRAL WHEATBELT,"Mollerin, Lake Moore",Jul-Sep,,
238,13076,Acacia startii,3,,,,"MWST,PILB","EXMOUTH,GERALDTON","Cape Range, Rough Range, Minilya River, Bullara Station",Jul-Aug,,
239,14145,Acacia stereophylla var. cylindrata,2,,,,MWST,GERALDTON,Kalbarri NP,,,
240,14146,Acacia subflexuosa subsp. capillata,T,CR,D,EN,WHTB,CENTRAL WHEATBELT,S of Cunderdin,Aug-Sep,IRP,
241,14686,Acacia subrigida,2,,,,"GOLD,MWST,WHTB","KALGOORLIE,GERALDTON,CENTRAL WHEATBELT","Mukinbudin, Walyahmoning Rock, Ida Valley Stn, Nanga Stn, Tamala Station","Sep,Oct",,
242,14147,Acacia subsessilis,3,,,,MWST,GERALDTON,"Yalgoo, Fields Find",Jul-Aug,,
243,23528,Acacia subtiliformis,3,,,,PILB,KARRATHA,"Hamersley Ranges, Hancock Range, Ophthalmia Range, Hope Down North, Marillana Stn","Jul,Aug",,
244,32017,Acacia sulcaticaulis,1,,,,MWST,GERALDTON,Warriedar Stn,Sept,,
245,43582,Acacia synantha,2,,,,KIMB,EAST KIMBERLEY,Prince Regent NP,January,,
246,18075,Acacia synoria,2,,,,WHTB,CENTRAL WHEATBELT,"Lake Moore, Kalannie, Carlyarn Rock, Moorine Rock",Oct-Dec,,
247,3571,Acacia tayloriana,4,,,,"SWST,WARR","BLACKWOOD,DONNELLY","Sue's Road, East of Margaret River, Chester Block, Nannup",Dec,,
248,13075,Acacia telmica,3,,,,MWST,"MOORA,GERALDTON","Lake Logue, Lake Indoon, Mt Horner, Strawberry",Jul-Sep,,
249,14148,Acacia tetraneura,1,,,,WHTB,GREAT SOUTHERN,"Bruce Rock, Pingaring, Corrigin",Jun-Aug,,
250,12270,Acacia torticarpa,1,,,,WHTB,CENTRAL WHEATBELT,"Kumminin, Yorkrakine",Jul,,
251,14625,Acacia trinalis,1,,,,"MWST,WHTB","MOORA,CENTRAL WHEATBELT","Wongan Hills, Goomalling, Miling, Marchagee",Sep,,
252,14614,Acacia truculenta,3,,,,SCST,ESPERANCE,"Bremer Range, Frank Hann N.P., Lake Johnston",Jul-Aug,,
253,14150,Acacia trulliformis,4,,,,SCST,ALBANY,"Ongerup, Takalarup",,,
254,14151,Acacia tuberculata,2,,,,WHTB,GREAT SOUTHERN,"Mt Vernon, Camel Peaks, Hyden",,,
255,20320,Acacia tumida var. extenta,2,,,,KIMB,EAST KIMBERLEY,Prince Regent N.R.,Jun,,
256,14152,Acacia undosa,3,,,,WHTB,"GREAT SOUTHERN,CENTRAL WHEATBELT","Belka, Lake King, Hyden, Lake Magenta, Tammin, Warralackin, Forrestania, Kondinin",Aug-Sep,,
257,12271,Acacia unguicula,T,CR,B1ab(iii)+B2ab(iii); C2a(i); D,CR,MWST,GERALDTON,Mt Singleton,Aug-Sep,IRP,
258,3594,Acacia vassalii,T,CR,"B2ab(iii,v)",EN,"MWST,WHTB","MOORA,CENTRAL WHEATBELT",Wongan Hills-Watheroo,Jul-Aug,IRP,
259,12675,Acacia veronica,3,,,,SCST,ALBANY,Stirling Range N.P.,Mar-Sep,,
260,12273,Acacia vincentii,1,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY",Edkins Range,Aug,,
261,14153,Acacia vittata,2,,,,MWST,MOORA,"Lake Logue, Arrowsmith, Mount Kokeby",,,
262,3597,Acacia volubilis,T,CR,"B1ab(iii,v)+2ab(iii,v); C2a(i)",EN,WHTB,CENTRAL WHEATBELT,Cunderdin,-,IRP,
263,3600,Acacia websteri,1,,,,"GOLD,WHTB","KALGOORLIE,CENTRAL WHEATBELT","Bencubbin, Coolgardie",-,,
264,14684,Acacia wilcoxii,1,,,,MWST,GERALDTON,"Erong Springs, Dalgety Downs, Landor, Tangadee",,,
265,31542,Acacia willingii,1,,,,KIMB,EAST KIMBERLEY,Vansittart Bay,Aug-Sept,,
266,14154,Acacia wilsonii,T,EN,"B1ab(iii,v)+2ab(iii,v); C2a(i)",EN,MWST,MOORA,"Badgingarra, Alexander Morrison N.P., Eneabba",-,IRP,
267,30460,Acacia woodmaniorum,T,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",EN,MWST,GERALDTON,"Blue Hill Range, Karara",-,IRP,
268,15293,Acacia yorkrakinensis subsp. yorkrakinensis,2,,,,WHTB,CENTRAL WHEATBELT,"Tammin, North Bungulla N.R.",Jul-Sep,,
269,19122,Acacia zatrichota,2,,,,KIMB,EAST KIMBERLEY,Purnululu N.P.,Jul,,
270,38387,Acalypha lanceolata var. lanceolata,1,,,,KIMB,WEST KIMBERLEY,Charnley River Stn.,Mar,,
271,1207,Acanthocarpus parviflorus,3,,,,MWST,"GERALDTON,SHARK BAY","Kalbarri N.P., Shark Bay",May-Jun,,
272,1210,Acanthocarpus rupestris,2,,,,"MWST,PILB","EXMOUTH,SHARK BAY","Cape Range, Shark Bay",May-Jun,,
273,34616,Acmella grandiflora var. brachyglossa,3,,,,KIMB,EAST KIMBERLEY,"Drysdale River Stn., Theda Stn.",Jan-Mar,,
274,13810,Acrostichum aureum,1,,,,KIMB,WEST KIMBERLEY,Meda Stn.,Nov,,
275,29014,Acrotriche dura,4,,,,SCST,ALBANY,"Ongerup, Corackerup, Chillinup","Sep,Oct",,
276,37601,Acrotriche orbicularis,T,VU,D2,,SCST,ALBANY,Ravensthorpe,Sep,,
277,13705,Actinostachys digitata,2,,,,KIMB,EAST KIMBERLEY,Drysdale River N.P.,Aug,,
278,44007,Actinotus repens,3,,,,"SWST,WARR","BLACKWOOD,DONNELLY,FRANKLAND","Granite Peak, Walpole-Nornalup NP, Big Brook, Whichcliffe, Milleyannup",Jan,,
279,6207,Actinotus rhomboideus,4,,,,SCST,ALBANY,Stirling Ra.,,,
280,19258,Actinotus whicheranus,2,,,,SWST,BLACKWOOD,Whicher Range,,,
281,43201,Adelphacme minima,3,,,,"SCST,SWST,WARR","BLACKWOOD,ALBANY,FRANKLAND","Woolbernup Hill, Walpole, Capel",Nov-Jan,,
282,1768,Adenanthos acanthophyllus,2,,,,MWST,SHARK BAY,"Shark Bay, Zuytdorp N.R.",,,
283,1772,Adenanthos cacomorphus,2,,,,SCST,ALBANY,"Fitzgerald River N.P., Gairdner River",,,
284,11336,Adenanthos cygnorum subsp. chamaephyton,3,,,,"SWAN,SWST","PERTH HILLS,WELLINGTON","Chidlow, Mundaring, Collie, Bindoon, Muchea, Sawyers Valley",,,
285,1776,Adenanthos detmoldii,4,,,,SWST,BLACKWOOD,"Scott River, Blackwood River, Gingilup",Aug-Nov,,
286,1777,Adenanthos dobagii,T,VU,C2b,EN,SCST,ALBANY,Fitzgerald River NP,Aug-Nov,,
287,1780,Adenanthos ellipticus,T,VU,B1+3d; D2,VU,SCST,ALBANY,Fitzgerald River NP,Aug-Nov,,
288,1781,Adenanthos eyrei,T,EN,D,EN,SCST,ESPERANCE,Nullarbor Plain,Jan-Dec,IRP,
289,1782,Adenanthos filifolius,4,,,,SCST,ALBANY,Stirling Range,"May,Sep-Dec",,
290,1786,Adenanthos gracilipes,3,,,,SCST,ESPERANCE,Johnston Lakes,Aug-Dec,,
291,1787,Adenanthos ileticos,4,,,,SCST,ESPERANCE,"N of Esperance, NE Mt Heywood",Jan-Dec,,
292,1789,Adenanthos linearis,2,,,,SCST,ALBANY,North Stirling Range,Jan-Mar,,
293,11593,Adenanthos pungens subsp. effusus,T,CR,"B2ab(iii,v)",EN,WHTB,GREAT SOUTHERN,"Marribank, Tambellup",Aug-Nov,IRP,
294,12021,Adenanthos pungens subsp. pungens,T,EN,B1+2c,VU,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Stirling Range, Chinocup",Aug-Nov,,
295,1796,Adenanthos velutinus,T,EN,B1+2c,EN,WHTB,GREAT SOUTHERN,Cranbrook,Jul-Sep,,
296,16876,Adenanthos x cunninghamii,4,,,,SCST,ALBANY,Albany,"Mar,Sep-Oct",,
297,13116,Adenanthos x pamela,4,,,,SWST,BLACKWOOD,Scott River,,,
298,38400,Adenostemma lavenia var. lanceolatum,3,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Carlton Hill Stn., Doongan Stn., Walcott Inlet, Calder River, Prince Regent River N.R.",,,
299,26,Adiantum capillus-veneris,2,,,,"PILB,SWAN","KARRATHA,SWAN COASTAL","Hamersley Range, Karijini N.P., Peppermint Grove",,,
300,18671,Adiantum hispidulum var. hispidulum,2,,,,KIMB,EAST KIMBERLEY,"Purnululu N.P., Mitchell Plateau",,,
301,39800,Aenictophyton anomalum,1,,,,GOLD,KALGOORLIE,Great Victoria Desert,Aug-Sep,,
302,50094,Afrohybanthus bennettiae,2,,,,KIMB,EAST KIMBERLEY,Prince Regent N.P.,Jan and Mar,,
303,48916,Aglaia brownii,1,,,,KIMB,EAST KIMBERLEY,"North Maret Island, South Maret Island",,,
304,23502,Agrostocrinum scabrum subsp. littorale,2,,,,"SCST,SWST","BLACKWOOD,ALBANY","Mutton Bird Is., Mt Manypeaks, Cape Leeuwin",Oct-Nov,,
305,4508,Ailanthus triphysa,1,,,,KIMB,EAST KIMBERLEY,"King Cascade, Prince Regent River, Queensland, Northern Territory",Jun,,
306,11098,Aldrovanda vesiculosa,2,,,,"KIMB,SCST","ESPERANCE,WEST KIMBERLEY",Cape Le Grand N.P. Mitchell Plateau,,,
307,12160,Alexgeorgea ganopoda,3,,,,WARR,FRANKLAND,"Bow River, Mt Frankland, Kent River",,,
308,46895,Allocasuarina anfractuosa,1,,,,SCST,ALBANY,"Boxwood Hill, Jerramungup",Aug-Nov,,
309,13897,Allocasuarina eriochlamys subsp. grossa,3,,,,"GOLD,SCST","KALGOORLIE,ESPERANCE","Zanthus, Lake Cowan, Norseman",,,
310,1727,Allocasuarina fibrosa,T,VU,D1,VU,WHTB,CENTRAL WHEATBELT,"Tammin, Beverley",Sep-Nov,,
311,12656,Allocasuarina globosa,T,VU,D2,,SCST,ESPERANCE,"Mt Day, Mt Deans",Oct,,
312,1729,Allocasuarina grevilleoides,3,,,,"MWST,SWAN","MOORA,PERTH HILLS","Three Springs - Mogumber, Ellis Brook, Darling range",Sep-Nov,,
313,31871,Allocasuarina hystricosa,4,,,,SCST,ALBANY,"Bandalup, Ravensthorpe Range, Toompup, Eyre Range, Kundip",,,
314,1736,Allocasuarina ramosissima,3,,,,"MWST,SWAN","MOORA,PERTH HILLS","Badgingarra, Mt Lesueur, Hay Flat, Dandaragan, Alexander Morrison NP",Sep-Nov,,
315,1738,Allocasuarina tessellata,3,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","Mt Singleton, Ninghan, Die Hardy Ranges",,,
316,12654,Allocasuarina tortiramula,T,VU,D2,VU,WHTB,GREAT SOUTHERN,"Lake King, Dragon Rocks",Jul-Sep,,
317,4786,Alphitonia excelsa,2,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Prince Regent River, NT, QLD, NSW",Jan,,
318,19464,Aluta aspera subsp. localis,2,,,,WHTB,CENTRAL WHEATBELT,"Gabbin, Korrelocking, Mukinbudin",-,,
319,19448,Aluta quadrata,T,EN,"B1ab(iii,v)+2ab(iii,v)",,PILB,KARRATHA,"Mt Channar, Paraburdoo",May-Jun,,
320,19471,Aluta teres,1,,,,GOLD,KALGOORLIE,Bulga Downs,-,,
321,45194,Alyogyne sp. Great Victoria Desert (D.J. Edinger 6212),3,,,,"GOLD,SCST,WHTB","KALGOORLIE,ESPERANCE,GREAT SOUTHERN","Cundeelee, Condingup, Tarin Rock, SA",,,
322,42980,Alyogyne sp. Hyden (G.S. Durell GD 127) PN,1,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Forrestania, Mount Holand",Oct-Nov,,
323,43000,Alyogyne sp. Rockingham (G.J. Keighery 14463),2,,,,"SWAN,SWST","SWAN COASTAL,WELLINGTON","Yalgorup N.P., Kemerton N.R.",Dec,,
324,17572,Alysicarpus major,3,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Drysdale River Stn, King Leopold Ranges, Sir Graham Moore Is., Secure Bay, Napier Downs","Apr,May",,
325,17573,Alysicarpus suffruticosus,2,,,,KIMB,WEST KIMBERLEY,"Mt Hart, Sunday Is.",Apr,,
326,14636,Alyxia tetanifolia,3,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","Kalgoorlie, Diemals, Goongarri, Boogardie, Mt Magnet",May,,
327,18195,Amanita carneiphylla,3,,,,"SWAN,WARR,WHTB","FRANKLAND,SWAN COASTAL,GREAT SOUTHERN","Murdoch, Dryandra, Mundijong, Yanchep, Caversham, Denmark",Fruiting Period: April to October,,
328,45013,Amanita drummondii,3,,,,"SCST,SWAN,WARR","ALBANY,DONNELLY,FRANKLAND,SWAN COASTAL","Jandakot, Yunderup, Perup, Mount Roe N.P., Denmark, Albany",,,
329,43543,Amanita fibrillopes,3,,,,"SCST,SWAN","ALBANY,PERTH HILLS,SWAN COASTAL","Swan Coastal Plain, Jarrah Forest and Warren bioregions",,,
330,44574,Amanita grandis,2,,,,"SCST,WHTB","ALBANY,CENTRAL WHEATBELT","Kellerberrin, Stirling Range N.P.",,,
331,44575,Amanita inculta,2,,,,"SCST,WHTB","ESPERANCE,CENTRAL WHEATBELT","Kellerberrin, Corrigin, Munglinup",,,
332,46334,Amanita kalamundae,3,,,,"SWAN,WARR,WHTB","DONNELLY,PERTH HILLS,CENTRAL WHEATBELT","Kalamunda, Perup, Dwellingup, Jarrahdale, Kellerberrin",,,
333,43509,Amanita lesueurii,2,,,,MWST,"MOORA,GERALDTON",Geraldton Sandplains and Yalgoo bioregions,,,
334,48332,Amanita preissii,3,,,,SWAN,"PERTH HILLS,SWAN COASTAL","Murdoch, Kings Park, Bayswater, Sawyers Valley, Mundaring",May,,
335,45014,Amanita quenda,1,,,,SWAN,SWAN COASTAL,Melville,,,
336,43542,Amanita wadjukiorum,3,,,,SWAN,SWAN COASTAL,Swan Coastal Plain - Perth sub-bioregion,,,
337,46333,Amanita wadulawitu,2,,,,SWAN,SWAN COASTAL,"Winthrop, Yanchep N.P.",,,
338,44755,Amanita walpolei,2,,,,WARR,FRANKLAND,"Denmark, Nornalup, Wolpole-Nornalup N.P.,",,,
339,34810,Amaranthus centralis,3,,,,"GOLD,PILB","KALGOORLIE,KARRATHA","Newman, Warburton",,,
340,1043,Amorphophallus galbra,3,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Prince Regent N.R., Walcott Inlet, Kalumburu, Mitchell Plateau",Dec,,
341,52,Ampelopteris prolifera,3,,,,"KIMB,PILB","KARRATHA,WEST KIMBERLEY","Barlee Range N.R., Doongan Stn, Karijini N.P., Prince Regent River",,,
342,4586,Amperea micrantha,2,,,,"SWAN,SWST","BLACKWOOD,PERTH HILLS","Mokine, Yoongarillup, Busselton, Capel, Whicher Range, Ruabon NR",Sep-Oct,,
343,10758,Amphibromus vickeryae,1,,,,SWAN,SWAN COASTAL,Beechboro,Dec,,
344,32312,Amphidium tortuosum,1,,,,"SWAN,SWST","BLACKWOOD,PERTH HILLS","Yallingup, Canning Reservoir, SA, VIC, NSW, TAS",,,
345,13264,Amyema pyriformis,1,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Sale River, Katers Island, Bigge Island, Augustus Island",,,
346,23486,"Anacampseros sp. Eremaean (F. Hort, J. Hort & J. Shanks 3248)",1,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","Coolcalalaya Hms, Mullewa, Yakabindie Stn",Jan,,
347,14455,Andersonia annelsii,T,CR,B1ab(v); B2ab(v),CR,WARR,DONNELLY,"Perup, Manjimup",Oct,IRP,
348,6301,Andersonia auriculata,3,,,,WARR,FRANKLAND,"Quarram, Bow River, West of Denmark, Walpole",Jul,,
349,6302,Andersonia axilliflora,T,CR,A3e,EN,SCST,ALBANY,Stirling Range N.P.,Oct-Nov,IRP,
350,6303,Andersonia barbata,2,,,,"SWST,WARR","BLACKWOOD,DONNELLY","Busselton, Whicher Range, Nannup, Windy Harbour",Aug-Nov,,
351,6304,Andersonia bifida,2,,,,WHTB,GREAT SOUTHERN,Dryandra State Forest,Sep,,
352,6307,Andersonia carinata,2,,,,WHTB,GREAT SOUTHERN,"Wagin, Pingelly, Dongolocking, Corrigin",,,
353,6308,Andersonia echinocephala,4,,,,SCST,ALBANY,"Stirling Range N.P., Thumb Peak Fitzgerald River N.P.",Sep-Nov,,
354,18102,Andersonia ferricola,1,,,,SWST,BLACKWOOD,"Whicher Range, Hithergreen",,,
355,6309,Andersonia gracilis,T,VU,B1ab(iii)+2Bab(iii),EN,"MWST,SWAN","MOORA,SWAN COASTAL","Cannington, Kenwick, Badgingarra, Nambung, Cataby, Swan View",Oct-Nov,IRP,
356,6310,Andersonia grandiflora,4,,,,SCST,ALBANY,Stirling Range N.P.,Jul-Sep,,
357,17644,Andersonia hammersleyana,2,,,,WARR,FRANKLAND,"Mt Lindesay, Denmark",Sep,,
358,6315,Andersonia longifolia,2,,,,SWST,BLACKWOOD,"Whicher Range, Blackwood River N.P.","Aug, Oct",,
359,17586,Andersonia pinaster,T,VU,"B2ab(iii,v)",VU,SCST,ALBANY,Two Peoples Bay,,,
360,18103,Andersonia redolens,2,,,,WARR,FRANKLAND,"Walpole, Nornalup Road, Mt Frankland NP",Sep,,
361,6319,Andersonia setifolia,3,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Manypeaks, Napier,  Albany, Two Peoples Bay, Ongerup",Jul-Aug,,
362,41730,Andersonia sp. Amabile (N. Gibson & M. Lyons 355),3,,,,"SWST,WARR","BLACKWOOD,DONNELLY,FRANKLAND","Black Point, Denbarker, Broke Inlet, Collis, Pingerup, Nornalup","Nov,Dec",,
363,41731,"Andersonia sp. Audax (F. Hort, B. Hort & J. Hort 3179)",3,,,,SWAN,PERTH HILLS,"Armadale, Jarrahdale, Monadnocks C.P.",Oct,,
364,41732,Andersonia sp. Blepharifolia (F. & J. Hort 1919),2,,,,SWAN,PERTH HILLS,"Kelmscott, Korung N.P.",Sep-Nov,,
365,41767,Andersonia sp. Echidna (A.R. Annels ARA 5500),2,,,,"SWST,WARR","BLACKWOOD,DONNELLY","Yelverton N.P., Barlee Book State Forest",,,
366,41737,Andersonia sp. Jamesii (J. Liddelow 84),4,,,,"SCST,WARR","ALBANY,FRANKLAND","Narrikup, Sheepwash, Albany, Porongurup, Millbrook N.R.,","Jun,Jul",,
367,16997,Andersonia sp. Mitchell River (B.G. Hammersley 925),3,,,,WARR,FRANKLAND,"Mitchell River, Denbarker",Jul-Sep,,
368,17647,Andersonia sp. Mt Lesueur (E.A. Griffin 5536),2,,,,MWST,MOORA,Lesueur N.P.,"Mar, May",,
369,41738,Andersonia sp. Mysosma (E.A. Griffin 2213) PN,2,,,,MWST,MOORA,"Mt Benia_x000D_
Moore River",Sept-Oct,,
370,41740,Andersonia sp. Saxatilis (F. & J. Hort 3324),T,CR,"B1ab(iii,v)+B2ab(iii,v)",,SWAN,PERTH HILLS,"Jarrahdale, Monadnocks C.P.",,,
371,41741,Andersonia sp. Virolens (G.J. Keighery 12000),3,,,,WARR,FRANKLAND,"Mt Lindesay, Mt Roe",Sep-Nov,,
372,40902,Androcalva adenothalia,T,CR,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv); D",,"MWST,WHTB","GERALDTON,CENTRAL WHEATBELT","Canna, Morawa.",,IRP,
373,40911,Androcalva bivillosa,T,CR,"B2ab(iii,v); C2(a)(i)",CR,MWST,GERALDTON,"Binnu, Northampton, Hutt River",Jul-Oct,IRP,
374,40913,Androcalva fragifolia,1,,,,SWAN,SWAN COASTAL,Bindoon,,,
375,40906,Androcalva microphylla,2,,,,MWST,GERALDTON,"Moresby Range, Ajana, Binnu, Balla",,,
376,40907,Androcalva perlaria,T,EN,C2a(i),EN,SCST,ALBANY,Mt Groper,,IRP,
377,48458,Androcalva sp. York (C.F. Wilkins & A. Sole CW 2527),1,,,,WHTB,CENTRAL WHEATBELT,York,Sep-Oct,,
378,7829,Angianthus drummondii,3,,,,"SWAN,SWST","BLACKWOOD,SWAN COASTAL,WELLINGTON","Ludlow, Yoongarrillup, Busselton, Waroona","Oct,Nov",,
379,44911,Angianthus globuliformis,1,,,,WHTB,GREAT SOUTHERN,Pingrup,,,
380,23469,Angianthus halophilus,3,,,,WHTB,GREAT SOUTHERN,"Lake King, Lake Grace","Oct,Nov",,
381,7830,Angianthus microcephalus,2,,,,MWST,"GERALDTON,SHARK BAY","Cue, Dirk Hartog Island, Shark Bay, Boolardy, Murchison River, Hamelin Pool",Oct,,
382,7831,Angianthus micropodioides,3,,,,"MWST,SWAN,WHTB","GERALDTON,SWAN COASTAL,CENTRAL WHEATBELT","Perth, Meckering, Mongers Lake, Bunjil, Warriedar, Mollerin",,,
383,12607,Angianthus newbeyi,2,,,,SCST,ESPERANCE,"Jyndabinbin Rock, Dundas NR",,,
