id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,scientificNameAuthority,primaryDiscipline,speciesGroup,ffgactstatus,vicadvisorystatus,modified,extractDate,status,sourceStatus,epbcactStatus,restrictedFlag,establishmentMeans
4077816,Thelymitra mackibbinii,Brilliant Sun Orchid,Thelymitra x mackibbinii,https://id.biodiversity.org.au/taxon/apni/51414342,dr655,"[{'key': 'taxonID', 'value': '503376'}, {'key': 'scientificNameAuthority', 'value': 'F. Muell.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'restrictedFlag', 'value': 'rest'}, {'key': 'modified', 'value': '2019-01-18'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503376,F. Muell.,Flora,Monocotyledons,Critically Endangered,Endangered,2019-01-18,2022-06-05,Critically Endangered,Critically Endangered,Vulnerable,rest,
4076891,Thelymitra malvina,Mauvetuft Sun-orchid,Thelymitra malvina,https://id.biodiversity.org.au/taxon/apni/51414352,dr655,"[{'key': 'taxonID', 'value': '503374'}, {'key': 'scientificNameAuthority', 'value': 'M.A. Clem., D.L. Jones & Molloy'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503374,"M.A. Clem., D.L. Jones & Molloy",Flora,Monocotyledons,Endangered,Vulnerable,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076190,Thelymitra matthewsii,Spiral Sun-orchid,Thelymitra matthewsii,https://id.biodiversity.org.au/taxon/apni/51414354,dr655,"[{'key': 'taxonID', 'value': '503378'}, {'key': 'scientificNameAuthority', 'value': 'Cheeseman'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2012-04-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503378,Cheeseman,Flora,Monocotyledons,Endangered,Vulnerable,2012-04-04,2022-06-05,Endangered,Endangered,Vulnerable,,
4077501,Thelymitra orientalis,Plum Sun-orchid,Thelymitra orientalis,https://id.biodiversity.org.au/taxon/apni/51414370,dr655,"[{'key': 'taxonID', 'value': '903835'}, {'key': 'scientificNameAuthority', 'value': 'R.J. Bates'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'modified', 'value': '2018-11-20'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",903835,R.J. Bates,Flora,Monocotyledons,Critically Endangered,,2018-11-20,2022-06-05,Critically Endangered,Critically Endangered,,,
4076481,Thelymitra pallidiflora,Pallid Sun-orchid,Thelymitra pallidiflora,https://id.biodiversity.org.au/taxon/apni/51414372,dr655,"[{'key': 'taxonID', 'value': '504009'}, {'key': 'scientificNameAuthority', 'value': 'Jeanes'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2014-02-18'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",504009,Jeanes,Flora,Monocotyledons,Critically Endangered,Endangered,2014-02-18,2022-06-05,Critically Endangered,Critically Endangered,,,
4077950,Thelymitra reflexa,Gaping Sun-orchid,Thelymitra reflexa,https://id.biodiversity.org.au/taxon/apni/51414398,dr655,"[{'key': 'taxonID', 'value': '507630'}, {'key': 'scientificNameAuthority', 'value': 'Jeanes'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",507630,Jeanes,Flora,Monocotyledons,Critically Endangered,Endangered,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4077767,Thelymitra simulata,Collared Sun Orchid,Thelymitra simulata,https://id.biodiversity.org.au/taxon/apni/51414408,dr655,"[{'key': 'taxonID', 'value': '504015'}, {'key': 'scientificNameAuthority', 'value': 'D.L. Jones & M.A. Clem.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",504015,D.L. Jones & M.A. Clem.,Flora,Monocotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077148,Thelypteris confluens,Swamp Fern,Thelypteris confluens,https://id.biodiversity.org.au/node/apni/2913519,dr655,"[{'key': 'taxonID', 'value': '503386'}, {'key': 'scientificNameAuthority', 'value': '(Thunb.) C.V. Morton'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Fern and allies'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2016-05-05'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503386,(Thunb.) C.V. Morton,Flora,Fern and allies,Critically Endangered,Endangered,2016-05-05,2022-06-05,Critically Endangered,Critically Endangered,,,
4077615,Thesium australe,Southern Toadflax,Thesium australe,https://id.biodiversity.org.au/node/apni/2891975,dr655,"[{'key': 'taxonID', 'value': '503389'}, {'key': 'scientificNameAuthority', 'value': 'R. Br.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503389,R. Br.,Flora,Dicotyledons,Endangered,Vulnerable,2010-09-16,2022-06-05,Endangered,Endangered,Vulnerable,,
4077698,Thismia rodwayi,Fairy Lanterns,Thismia rodwayi,https://id.biodiversity.org.au/node/apni/8003914,dr655,"[{'key': 'taxonID', 'value': '503390'}, {'key': 'scientificNameAuthority', 'value': 'F. Muell.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-11-22'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503390,F. Muell.,Flora,Monocotyledons,Endangered,Vulnerable,2017-11-22,2022-06-05,Endangered,Endangered,,,
4076212,Thomasia petalocalyx,Paper Flower,Thomasia petalocalyx,https://id.biodiversity.org.au/node/apni/2891501,dr655,"[{'key': 'taxonID', 'value': '503392'}, {'key': 'scientificNameAuthority', 'value': 'F. Muell.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503392,F. Muell.,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076496,Thryptomene calycina,Grampians Thryptomene,Thryptomene calycina,https://id.biodiversity.org.au/node/apni/2909504,dr655,"[{'key': 'taxonID', 'value': '503395'}, {'key': 'scientificNameAuthority', 'value': '(Lindl.) Stapf'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503395,(Lindl.) Stapf,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077872,Thryptomene micrantha,Ribbed Thryptomene,Thryptomene micrantha,https://id.biodiversity.org.au/node/apni/2901464,dr655,"[{'key': 'taxonID', 'value': '503396'}, {'key': 'scientificNameAuthority', 'value': 'Hook. f.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503396,Hook. f.,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076691,Thuidium cymbifolium,Eastern Weft-moss,Thuidium cymbifolium,https://id.biodiversity.org.au/node/ausmoss/10118826,dr655,"[{'key': 'taxonID', 'value': '506774'}, {'key': 'scientificNameAuthority', 'value': '(Dozy & Molkenboer) Dozy & Molkenboer'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Mosses'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",506774,(Dozy & Molkenboer) Dozy & Molkenboer,Flora,Mosses,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076750,Thuidium laeviusculum s.s.,Forest Weft-moss,Thuidium laeviusculum s.s.,ALA_DR655_1476,dr655,"[{'key': 'taxonID', 'value': '506773'}, {'key': 'scientificNameAuthority', 'value': '(W. Mitten) A. Jaeger'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Mosses'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",506773,(W. Mitten) A. Jaeger,Flora,Mosses,Endangered,Vulnerable,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076389,Tmesipteris elongata,Slender Fork-fern,Tmesipteris elongata,https://id.biodiversity.org.au/node/apni/2902286,dr655,"[{'key': 'taxonID', 'value': '503403'}, {'key': 'scientificNameAuthority', 'value': 'P.A. Dang.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Fern and allies'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503403,P.A. Dang.,Flora,Fern and allies,Critically Endangered,Vulnerable,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4077892,Tmesipteris ovata,Oval Fork Fern,Tmesipteris ovata,https://id.biodiversity.org.au/node/apni/2895366,dr655,"[{'key': 'taxonID', 'value': '503404'}, {'key': 'scientificNameAuthority', 'value': 'N.A. Wakef.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Fern and allies'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503404,N.A. Wakef.,Flora,Fern and allies,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076639,Tmesipteris parva,Small Fork-fern,Tmesipteris parva,https://id.biodiversity.org.au/node/apni/2890172,dr655,"[{'key': 'taxonID', 'value': '503405'}, {'key': 'scientificNameAuthority', 'value': 'N.A. Wakef.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Fern and allies'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503405,N.A. Wakef.,Flora,Fern and allies,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4078035,Trachyloma planifolium,Trachyloma,Trachyloma planifolium,https://id.biodiversity.org.au/node/ausmoss/10120557,dr655,"[{'key': 'taxonID', 'value': '506719'}, {'key': 'scientificNameAuthority', 'value': '(Hedwig) Brid.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Mosses'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",506719,(Hedwig) Brid.,Flora,Mosses,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076587,Trachymene composita var. robertsonii,Dergholm Trachymene,Trachymene composita var. robertsonii,https://id.biodiversity.org.au/node/apni/2897986,dr655,"[{'key': 'taxonID', 'value': '507719'}, {'key': 'scientificNameAuthority', 'value': '(Domin) J.M. Hart'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",507719,(Domin) J.M. Hart,Flora,Dicotyledons,Endangered,Vulnerable,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076365,Trachymene humilis subsp. breviscapa,Alpine Trachymene,Trachymene humilis subsp. breviscapa,https://id.biodiversity.org.au/node/apni/2909464,dr655,"[{'key': 'taxonID', 'value': '505003'}, {'key': 'scientificNameAuthority', 'value': '(Domin) P.S. Short'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",505003,(Domin) P.S. Short,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076590,Trachymene humilis subsp. humilis,Alpine Trachymene,Trachymene humilis subsp. humilis,https://id.biodiversity.org.au/node/apni/2907436,dr655,"[{'key': 'taxonID', 'value': '505004'}, {'key': 'scientificNameAuthority', 'value': '(Hook. f.) Benth.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",505004,(Hook. f.) Benth.,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076738,Trachymene thysanocarpa,Mallee Trachymene,Trachymene thysanocarpa,https://id.biodiversity.org.au/node/apni/2912164,dr655,"[{'key': 'taxonID', 'value': '503412'}, {'key': 'scientificNameAuthority', 'value': 'J.M. Hart'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",503412,J.M. Hart,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4077740,Tragus australianus,Burr Grass,Tragus australianus,https://id.biodiversity.org.au/node/apni/2920274,dr655,"[{'key': 'taxonID', 'value': '503418'}, {'key': 'scientificNameAuthority', 'value': 'S.T. Blake'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'establishmentMeans', 'value': 'Native but some stands may be alien'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2022-02-25'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503418,S.T. Blake,Flora,Monocotyledons,Endangered,Rare,2022-02-25,2022-06-05,Endangered,Endangered,,,Native but some stands may be alien
4077738,Trema tomentosa var. aspera,Peach-leaf Poison-bush,Trema tomentosa var. aspera,https://id.biodiversity.org.au/node/apni/2917190,dr655,"[{'key': 'taxonID', 'value': '503419'}, {'key': 'scientificNameAuthority', 'value': '(Brongn.) Hewson'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Extinct'}, {'key': 'vicadvisorystatus', 'value': 'Presumed extinct'}, {'key': 'modified', 'value': '2013-08-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Extinct'}, {'key': 'sourceStatus', 'value': 'Extinct'}]",503419,(Brongn.) Hewson,Flora,Dicotyledons,Extinct,Presumed extinct,2013-08-04,2022-06-05,Extinct,Extinct,,,
4076722,Treubia tasmanica,Treubia,Treubia tasmanica,https://id.biodiversity.org.au/node/ausmoss/2920673,dr655,"[{'key': 'taxonID', 'value': '506724'}, {'key': 'scientificNameAuthority', 'value': 'R.M. Schust. & G.A.M. Scott'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Liverworts'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",506724,R.M. Schust. & G.A.M. Scott,Flora,Liverworts,Critically Endangered,Endangered,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4077109,Triandrophyllum subtrifidum,Variable Gondwanawort,Triandrophyllum subtrifidum,https://id.biodiversity.org.au/node/ausmoss/2918767,dr655,"[{'key': 'taxonID', 'value': '506826'}, {'key': 'scientificNameAuthority', 'value': '(Hook. f. & Taylor) Fulford & Hatcher'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Liverworts'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2014-09-26'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",506826,(Hook. f. & Taylor) Fulford & Hatcher,Flora,Liverworts,Critically Endangered,Endangered,2014-09-26,2022-06-05,Critically Endangered,Critically Endangered,,,
4076281,Trianthema triquetrum,Red Spinach,Trianthema triquetrum,https://id.biodiversity.org.au/node/apni/2899237,dr655,"[{'key': 'taxonID', 'value': '507744'}, {'key': 'scientificNameAuthority', 'value': 'Willd.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2021-07-05'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",507744,Willd.,Flora,Dicotyledons,Critically Endangered,Endangered,2021-07-05,2022-06-05,Critically Endangered,Critically Endangered,,,
4077179,Trichanthodium baracchianum,Dwarf Yellow-heads,Trichanthodium baracchianum,https://id.biodiversity.org.au/taxon/apni/51269047,dr655,"[{'key': 'taxonID', 'value': '501476'}, {'key': 'scientificNameAuthority', 'value': '(Ewart & Jean White) P.S. Short'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2018-10-30'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501476,(Ewart & Jean White) P.S. Short,Flora,Dicotyledons,Endangered,Vulnerable,2018-10-30,2022-06-05,Endangered,Endangered,Vulnerable,,
4077612,Trichanthodium skirrophorum,Woolly Yellow-heads,Trichanthodium skirrophorum,https://id.biodiversity.org.au/node/apni/7084556,dr655,"[{'key': 'taxonID', 'value': '501478'}, {'key': 'scientificNameAuthority', 'value': 'Sond. & F. Muell.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2016-10-13'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",501478,Sond. & F. Muell.,Flora,Dicotyledons,Vulnerable,Vulnerable,2016-10-13,2022-06-05,Vulnerable,Vulnerable,,,
4077690,Trichocolea rigida,Woodland Woollywort,Trichocolea rigida,https://id.biodiversity.org.au/node/ausmoss/2905059,dr655,"[{'key': 'taxonID', 'value': '506726'}, {'key': 'scientificNameAuthority', 'value': 'R.M. Schust.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Liverworts'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",506726,R.M. Schust.,Flora,Liverworts,Critically Endangered,Rare,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4077837,Tricholepidozia pulcherrima var. mooreana,Silky Threadwort,Tricholepidozia pulcherrima var. mooreana,NZOR-6-96345,dr655,"[{'key': 'taxonID', 'value': '506683'}, {'key': 'scientificNameAuthority', 'value': '(Steph.) E.D. Cooper'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Liverworts'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2021-02-18'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",506683,(Steph.) E.D. Cooper,Flora,Liverworts,Critically Endangered,Vulnerable,2021-02-18,2022-06-05,Critically Endangered,Critically Endangered,,,
4077566,Triglochin hexagona,Six-point Arrowgrass,Triglochin hexagona,https://id.biodiversity.org.au/node/apni/2902893,dr655,"[{'key': 'taxonID', 'value': '503445'}, {'key': 'scientificNameAuthority', 'value': 'J.M. Black'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503445,J.M. Black,Flora,Monocotyledons,Endangered,Vulnerable,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077852,Triglochin minutissima,Tiny Arrowgrass,Triglochin minutissima,https://id.biodiversity.org.au/node/apni/2912950,dr655,"[{'key': 'taxonID', 'value': '503446'}, {'key': 'scientificNameAuthority', 'value': 'F. Muell.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503446,F. Muell.,Flora,Monocotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
