id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,status,Threatened  Species  Listed  Name,Threatened  Species  Date  Effective,Recovery  Plan,Recovery  Plan  Decisions,Taxon  Group,Norfolk  Island,sourceStatus,Conservation  Advice,Queensland,Western  Australia,iucn Red List,iucn Red List Listed Names,South  Australia,Tasmania,New  South  Wales,Victoria,Finalised  Priority  Assessment  List,Listed  Name,Northern  Territory,Christmas  Island,Marine  Status,Listed  Name  Marine,Ashmore and  Cartier  Islands,Commonwealth  Marine  Area,Australian  Capital  Territory,Jervis  Bay  Territory,Heard and  Mc Donald  Islands,Australian  Antarctic  Territory,Act  Migratory,Bonn,Cetacean,Cocos   Keeling   Islands,Coral  Sea  Islands,Camba,Jamba,Rokamba
4075219,Acacia enterocarpa,Jumping-jack Wattle,Acacia enterocarpa,https://id.biodiversity.org.au/node/apni/2901643,dr656,"[{'key': 'taxonID', 'value': '17615'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia enterocarpa'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Sep-21'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'South  Australia', 'value': 'Present'}, {'key': 'Victoria', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",17615,Endangered,Acacia enterocarpa,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,29-Sep-21,,,,,Present,,,Present,,,,,,,,,,,,,,,,,,,,
4075260,Acacia equisetifolia,A Shrub,Acacia equisetifolia,https://id.biodiversity.org.au/node/apni/2890781,dr656,"[{'key': 'taxonID', 'value': '87480'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia equisetifolia'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2006-08-18'}, {'key': 'Conservation  Advice', 'value': '03-Jul-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Northern  Territory', 'value': 'Endemic, Endemic, Endemic'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",87480,Critically Endangered,Acacia equisetifolia,2006-08-18,,Recovery Plan not required,dicots (two seed leaves),,Critically Endangered,03-Jul-08,,,,,,,,,,,"Endemic, Endemic, Endemic",,,,,,,,,,,,,,,,,
4073917,Acacia eremophiloides,,Acacia eremophiloides,https://id.biodiversity.org.au/node/apni/2911272,dr656,"[{'key': 'taxonID', 'value': '9280'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia eremophiloides'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Apr-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",9280,Vulnerable,Acacia eremophiloides,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,29-Apr-14,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075485,Acacia flocktoniae,Flockton Wattle,Acacia flocktoniae,https://id.biodiversity.org.au/node/apni/2886174,dr656,"[{'key': 'taxonID', 'value': '3134'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia flocktoniae'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '26-Mar-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",3134,Vulnerable,Acacia flocktoniae,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,26-Mar-08,,,,,,,Endemic,,,,,,,,,,,,,,,,,,,,,
4074974,Acacia forrestiana,Forrest's Wattle,Acacia forrestiana,https://id.biodiversity.org.au/node/apni/2914285,dr656,"[{'key': 'taxonID', 'value': '17235'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia forrestiana'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",17235,Vulnerable,Acacia forrestiana,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,01-Oct-08,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4074554,Acacia georgensis,Bega Wattle,Acacia georgensis,https://id.biodiversity.org.au/node/apni/2900025,dr656,"[{'key': 'taxonID', 'value': '9848'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia georgensis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Apr-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",9848,Vulnerable,Acacia georgensis,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,29-Apr-14,,,,,,,Endemic,,,,,,,,,,,,,,,,,,,,,
4074836,Acacia glandulicarpa,Hairy-pod Wattle,Acacia glandulicarpa,https://id.biodiversity.org.au/node/apni/2894806,dr656,"[{'key': 'taxonID', 'value': '8838'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia glandulicarpa'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Sep-21'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'South  Australia', 'value': 'Present'}, {'key': 'Victoria', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",8838,Vulnerable,Acacia glandulicarpa,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,29-Sep-21,,,,,Present,,,Present,,,,,,,,,,,,,,,,,,,,
4075469,Acacia gordonii,,Acacia gordonii,https://id.biodiversity.org.au/node/apni/2914687,dr656,"[{'key': 'taxonID', 'value': '5031'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia gordonii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Finalised  Priority  Assessment  List', 'value': '30/04/2023'}, {'key': 'Listed  Name', 'value': 'Acacia gordonii'}, {'key': 'Conservation  Advice', 'value': '29-Apr-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",5031,Endangered,Acacia gordonii,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,29-Apr-14,,,,,,,Endemic,,30/04/2023,Acacia gordonii,,,,,,,,,,,,,,,,,,
4074551,Acacia grandifolia,,Acacia grandifolia,https://id.biodiversity.org.au/node/apni/2897642,dr656,"[{'key': 'taxonID', 'value': '3566'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia grandifolia'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Apr-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",3566,Vulnerable,Acacia grandifolia,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,29-Apr-14,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074858,Acacia handonis,Hando's Wattle,Acacia handonis,https://id.biodiversity.org.au/node/apni/2898416,dr656,"[{'key': 'taxonID', 'value': '14928'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia handonis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",14928,Vulnerable,Acacia handonis,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,01-Oct-08,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075039,Acacia imitans,Gibson Wattle,Acacia imitans,https://id.biodiversity.org.au/node/apni/2891980,dr656,"[{'key': 'taxonID', 'value': '65211'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia imitans'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2009-01-08'}, {'key': 'Conservation  Advice', 'value': '08-Jan-09'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Acacia imitans'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",65211,Endangered,Acacia imitans,2009-01-08,,Recovery Plan not required,dicots (two seed leaves),,Endangered,08-Jan-09,,Endemic,Endangered,Acacia imitans,,,,,,,,,,,,,,,,,,,,,,,,
4074896,Acacia insolita subsp. recurva,,Acacia insolita subsp. recurva,https://id.biodiversity.org.au/node/apni/2900706,dr656,"[{'key': 'taxonID', 'value': '64495'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia insolita subsp. recurva'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '12-Mar-10'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",64495,Endangered,Acacia insolita subsp. recurva,2000-07-16,12-Mar-10,Recovery Plan required,dicots (two seed leaves),,Endangered,,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4073898,Acacia kingiana,,Acacia kingiana,https://id.biodiversity.org.au/node/apni/2896483,dr656,"[{'key': 'taxonID', 'value': '13816'}, {'key': 'status', 'value': 'Extinct'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia kingiana'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Extinct'}, {'key': 'sourceStatus', 'value': 'Extinct'}]",13816,Extinct,Acacia kingiana,2000-07-16,,,dicots (two seed leaves),,Extinct,,,Extinct,,,,,,,,,,,,,,,,,,,,,,,,,,
4075103,Acacia lanuginophylla,Woolly Wattle,Acacia lanuginophylla,https://id.biodiversity.org.au/node/apni/2904716,dr656,"[{'key': 'taxonID', 'value': '55575'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia lanuginophylla'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '12-Mar-10'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",55575,Endangered,Acacia lanuginophylla,2000-07-16,12-Mar-10,Recovery Plan required,dicots (two seed leaves),,Endangered,,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4075223,Acacia latzii,Latz's Wattle,Acacia latzii,https://id.biodiversity.org.au/node/apni/2906346,dr656,"[{'key': 'taxonID', 'value': '14275'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia latzii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '08-Jan-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Northern  Territory', 'value': 'Present'}, {'key': 'South  Australia', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",14275,Vulnerable,Acacia latzii,2000-07-16,08-Jan-08,Recovery Plan required,dicots (two seed leaves),,Vulnerable,,,,,,Present,,,,,,Present,,,,,,,,,,,,,,,,,
4075505,Acacia lauta,Tara Wattle,Acacia lauta,https://id.biodiversity.org.au/node/apni/2886854,dr656,"[{'key': 'taxonID', 'value': '4165'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia lauta'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",4165,Vulnerable,Acacia lauta,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,01-Oct-08,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075457,Acacia leptalea,Chinocup Wattle,Acacia leptalea,https://id.biodiversity.org.au/node/apni/2890171,dr656,"[{'key': 'taxonID', 'value': '56701'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia leptalea'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '13-Nov-09'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",56701,Endangered,Acacia leptalea,2000-07-16,13-Nov-09,Recovery Plan required,dicots (two seed leaves),,Endangered,,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4074455,Acacia leptoneura,,Acacia leptoneura,https://id.biodiversity.org.au/node/apni/2909543,dr656,"[{'key': 'taxonID', 'value': '15610'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia leptoneura'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2015-09-24'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Acacia leptoneura'}, {'key': 'Conservation  Advice', 'value': '24-Sep-15'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",15610,Critically Endangered,Acacia leptoneura,2015-09-24,,Recovery Plan not required,dicots (two seed leaves),,Critically Endangered,24-Sep-15,,Present,,,,,,,Completed,Acacia leptoneura,,,,,,,,,,,,,,,,,,
4075674,Acacia lobulata,Chiddarcooping Wattle,Acacia lobulata,https://id.biodiversity.org.au/node/apni/2888889,dr656,"[{'key': 'taxonID', 'value': '55567'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia lobulata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '12-Mar-10'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",55567,Endangered,Acacia lobulata,2000-07-16,12-Mar-10,Recovery Plan required,dicots (two seed leaves),,Endangered,,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4074196,Acacia macnuttiana,Mcnutt's Wattle,Acacia macnuttiana,https://id.biodiversity.org.au/node/apni/2901778,dr656,"[{'key': 'taxonID', 'value': '10711'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia macnuttiana'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '26-Mar-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",10711,Vulnerable,Acacia macnuttiana,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,26-Mar-08,,,,,,,Endemic,,,,,,,,,,,,,,,,,,,,,
4074942,Acacia meiantha,,Acacia meiantha,https://id.biodiversity.org.au/node/apni/2888344,dr656,"[{'key': 'taxonID', 'value': '55608'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia meiantha'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2018-05-11'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Acacia meiantha'}, {'key': 'Conservation  Advice', 'value': '11-May-18'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",55608,Endangered,Acacia meiantha,2018-05-11,,Recovery Plan not required,dicots (two seed leaves),,Endangered,11-May-18,,,,,,,Endemic,,Completed,Acacia meiantha,,,,,,,,,,,,,,,,,,
4075763,Acacia menzelii,Menzel's Wattle,Acacia menzelii,https://id.biodiversity.org.au/node/apni/2912054,dr656,"[{'key': 'taxonID', 'value': '9218'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia menzelii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '03-Jul-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'South  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",9218,Vulnerable,Acacia menzelii,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,03-Jul-08,,,,,Endemic,,,,,,,,,,,,,,,,,,,,,,,
4074015,Acacia peuce,Ironwood,Acacia peuce,https://id.biodiversity.org.au/node/apni/2906202,dr656,"[{'key': 'taxonID', 'value': '8301'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia peuce'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '08-Jan-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Northern  Territory', 'value': 'Present'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'South  Australia', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",8301,Vulnerable,Acacia peuce,2000-07-16,08-Jan-08,Recovery Plan required,dicots (two seed leaves),,Vulnerable,,Present,,,,Present,,,,,,Present,,,,,,,,,,,,,,,,,
4074390,Acacia pharangites,Wongan Gully Wattle,Acacia pharangites,https://id.biodiversity.org.au/node/apni/2918682,dr656,"[{'key': 'taxonID', 'value': '20281'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia pharangites'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '12-Mar-10'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",20281,Endangered,Acacia pharangites,2000-07-16,12-Mar-10,Recovery Plan required,dicots (two seed leaves),,Endangered,,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4074165,Acacia phasmoides,Phantom Wattle,Acacia phasmoides,https://id.biodiversity.org.au/node/apni/2904946,dr656,"[{'key': 'taxonID', 'value': '2784'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Acacia phasmoides'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Sep-21'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Acacia phasmoides'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Victoria', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",2784,Vulnerable,Acacia phasmoides,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,29-Sep-21,,,Endangered,Acacia phasmoides,,,Present,Present,,,,,,,,,,,,,,,,,,,,
