id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,sourceOrigin,scientificNameAuthorship,sourceStatus,epbcStatus,status
4242094,Callitris oblonga subsp. oblonga,,Callitris oblonga subsp. oblonga,https://id.biodiversity.org.au/node/apni/2893544,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Rich.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Rich.,v,EN,Vulnerable
4241789,Calocephalus citreus,Lemon Beautyheads,Calocephalus citreus,https://id.biodiversity.org.au/node/apni/2913446,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Less.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Less.,r,,Rare
4241631,Calocephalus lacteus,Milky Beauty-heads,Calocephalus lacteus,https://id.biodiversity.org.au/node/apni/2888928,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Less.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Less.,r,,Rare
4241541,Calochilus campestris,Copper Beard-orchid,Calochilus campestris,https://id.biodiversity.org.au/taxon/apni/51400206,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,R.Br.,e,,Endangered
4241688,Calystegia marginata,Forest Bindweed,Calystegia marginata,https://id.biodiversity.org.au/node/apni/2889788,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,R.Br.,e,,Endangered
4241508,Calystegia sepium subsp. sepium,Swamp Bindweed,Calystegia sepium subsp. sepium,ALA_DR654_387,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(L.) R.Br.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(L.) R.Br.,r,,Rare
4242022,Calystegia soldanella,Sea Bindweed,Calystegia soldanella,https://id.biodiversity.org.au/node/apni/2910724,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(L.) Roem. & Schult.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(L.) Roem. & Schult.,r,,Rare
4242067,Carex capillacea,,Carex rara subsp. capillacea,https://id.biodiversity.org.au/node/apni/2911264,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Boott'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Boott,r,,Rare
4242043,Carex cephalotes,,Carex pyrenaica var. cephalotes,https://id.biodiversity.org.au/node/apni/2892693,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'F.Muell.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,F.Muell.,r,,Rare
4241605,Carex gunniana,Mountain Sedge,Carex gunniana,https://id.biodiversity.org.au/node/apni/2917674,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Boott'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Boott,r,,Rare
4242152,Carex hypandra,Dark Fen Sedge,Carex hypandra,https://id.biodiversity.org.au/node/apni/2918746,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'F.Muell. ex Benth.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,F.Muell. ex Benth.,r,,Rare
4241839,Carex longebrachiata,Drooping Sedge,Carex longebrachiata,https://id.biodiversity.org.au/node/apni/2921148,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Boeck.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Boeck.,r,,Rare
4242096,Cassinia rugata,Wrinkled Dollybush,Cassinia rugata,https://id.biodiversity.org.au/node/apni/2904582,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'N.G.Walsh'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Endangered'}]",,N.G.Walsh,e,VU,Endangered
4242140,Caustis pentandra,Thick Twistsedge,Caustis pentandra,https://id.biodiversity.org.au/node/apni/2893504,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,R.Br.,r,,Rare
4242080,Centipeda cunninghamii,Erect Sneezeweed,Centipeda cunninghamii,https://id.biodiversity.org.au/node/apni/2916674,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(DC.) A.Braun & Asch.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(DC.) A.Braun & Asch.,r,,Rare
4242178,Centrolepis pedderensis,Pedder Bristlewort,Centrolepis pedderensis,https://id.biodiversity.org.au/node/apni/2893783,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'W.M.Curtis'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,W.M.Curtis,e,EN,Endangered
4241912,Centrolepis strigosa subsp. pulvinata,,Centrolepis strigosa subsp. pulvinata,https://id.biodiversity.org.au/taxon/apni/51270510,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(R.Br.) D.A.Cooke'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,(R.Br.) D.A.Cooke,r,,Rare
4241963,Centropappus brunonis,Tasmanian Daisytree,Centropappus brunonis,https://id.biodiversity.org.au/taxon/apni/51311025,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Hook.f.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Hook.f.,r,,Rare
4241646,Cheilanthes distans,Bristly Rockfern,Cheilanthes distans,https://id.biodiversity.org.au/node/apni/2906248,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(R.Br.) Mett.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(R.Br.) Mett.,e,,Endangered
4241624,Chenopodium erosum,Papery Goosefoot,Chenopodium erosum,https://id.biodiversity.org.au/node/apni/2890060,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'x'}, {'key': 'status', 'value': 'Presumed Extinct'}]",,R.Br.,x,,Presumed Extinct
4241812,Chiloglottis trapeziformis,Dainty Bird-orchid,Chiloglottis trapeziformis,https://id.biodiversity.org.au/taxon/apni/51400630,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Fitzg.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Fitzg.,e,,Endangered
4242190,Chiloglottis valida,Large Bird-orchid,Chiloglottis valida,https://id.biodiversity.org.au/taxon/apni/51400642,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,D.L.Jones,e,,Endangered
4241589,Chorizandra enodis,Black Bristlesedge,Chorizandra enodis,https://id.biodiversity.org.au/node/apni/2906496,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Nees'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Nees,e,,Endangered
4241572,Chrysocephalum baxteri,Helichrysum,Chrysocephalum baxteri,https://id.biodiversity.org.au/taxon/apni/51310407,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(A.Cunn. ex DC.) A.Anderb.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(A.Cunn. ex DC.) A.Anderb.,r,,Rare
4241892,Colobanthus curtisiae,Grassland Cupflower,Colobanthus curtisiae,https://id.biodiversity.org.au/node/apni/2886528,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'J.G.West'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Rare'}]",,J.G.West,r,VU,Rare
4241600,Colobanthus pulvinatus,Hard Cushion-plant,Colobanthus pulvinatus,https://id.biodiversity.org.au/node/apni/8446959,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'F.Muell.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,F.Muell.,r,,Rare
4241700,Comesperma defoliatum,Leafless Milkwort,Comesperma defoliatum,https://id.biodiversity.org.au/node/apni/2910175,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'F.Muell.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,F.Muell.,r,,Rare
4241826,Conospermum hookeri,Variable Smoke-bush,Conospermum hookeri,https://id.biodiversity.org.au/node/apni/2899049,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Meisn.) E.M.Benn.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,(Meisn.) E.M.Benn.,v,VU,Vulnerable
4241629,Coopernookia barbata,Purple Coopernookia,Coopernookia barbata,https://id.biodiversity.org.au/node/apni/2914261,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(R.Br.) Carolin'}, {'key': 'sourceStatus', 'value': 'x'}, {'key': 'status', 'value': 'Presumed Extinct'}]",,(R.Br.) Carolin,x,,Presumed Extinct
4241515,Corunastylis brachystachya,Short-spiked Midge Orchid,Genoplesium brachystachyum,https://id.biodiversity.org.au/taxon/apni/51405993,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Lindl.) D.L.Jones & M.A.Clem.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,(Lindl.) D.L.Jones & M.A.Clem.,e,EN,Endangered
4241810,Corunastylis firthii,Firth's Midge Orchid,Genoplesium firthii,https://id.biodiversity.org.au/taxon/apni/51406019,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(L.Cady) D.L.Jones & M.A.Clem.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",end,(L.Cady) D.L.Jones & M.A.Clem.,e,CR,Endangered
4241950,Corunastylis morrisii,Bearded Midge Orchid,Genoplesium morrisii,https://id.biodiversity.org.au/taxon/apni/51406029,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Nicholls) D.L.Jones & M.A.Clem.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(Nicholls) D.L.Jones & M.A.Clem.,e,,Endangered
4241913,Corunastylis nuda,Tiny Midge Orchid,Genoplesium nudum,https://id.biodiversity.org.au/taxon/apni/51406035,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Hook.f.) D.L.Jones & M.A.Clem.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Hook.f.) D.L.Jones & M.A.Clem.,r,,Rare
4242079,Corunastylis nudiscapa,Dense Midge Orchid,Genoplesium nudiscapum,https://id.biodiversity.org.au/taxon/apni/51406033,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Hook.f.) D.L.Jones & M.A.Clem.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,(Hook.f.) D.L.Jones & M.A.Clem.,e,,Endangered
4241797,Corybas dienemus,Windswept Helmet-orchid,Corybas dienemus,https://id.biodiversity.org.au/taxon/apni/51401037,dr654,"[{'key': 'sourceOrigin', 'value': 'eMI'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Vulnerable'}]",eMI,D.L.Jones,v,CR,Vulnerable
4241755,Corybas fordhamii,Banded Helmet Orchid,Corybas fordhamii,https://id.biodiversity.org.au/taxon/apni/51401047,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Rupp) Rupp'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(Rupp) Rupp,e,,Endangered
4241575,Corybas sulcatus,Grooved Helmet-orchid,Corybas sulcatus,https://id.biodiversity.org.au/taxon/apni/51401069,dr654,"[{'key': 'sourceOrigin', 'value': 'eMI'}, {'key': 'scientificNameAuthorship', 'value': '(M.A.Clem. & D.L.Jones) G.N.Backh.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",eMI,(M.A.Clem. & D.L.Jones) G.N.Backh.,e,CR,Endangered
4241816,Cotula vulgaris var. australasica,Slender Cotula,Cotula vulgaris var. australasica,https://id.biodiversity.org.au/node/apni/2892033,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'J.H.Willis'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,J.H.Willis,r,,Rare
4242164,Craspedia preminghana,Preminghana Billybutton,Craspedia preminghana,https://id.biodiversity.org.au/node/apni/2901265,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Rozefelds'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Rozefelds,e,EN,Endangered
4241697,Crassula moschata,Musky Stonecrop,Crassula moschata,https://id.biodiversity.org.au/node/apni/2901061,dr654,"[{'key': 'sourceOrigin', 'value': 't'}, {'key': 'scientificNameAuthorship', 'value': 'G.Forst.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",t,G.Forst.,r,,Rare
4242129,Cryptandra amara,Bitter Cryptandra,Cryptandra amara,https://id.biodiversity.org.au/node/apni/2892141,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Sm.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Sm.,e,,Endangered
4241641,Cryptandra exilis,,Cryptandra exilis,https://id.biodiversity.org.au/node/apni/2903262,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'D.I.Morris'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,D.I.Morris,e,,Endangered
4241852,Cryptostylis leptochila,Small Tongue-orchid,Cryptostylis leptochila,https://id.biodiversity.org.au/taxon/apni/51401157,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'F.Muell. ex Benth.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,F.Muell. ex Benth.,e,,Endangered
4241796,Cullen microcephalum,Dusky Scurfpea,Cullen microcephalum,https://id.biodiversity.org.au/node/apni/2890835,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Rchb. ex Kunze) J.W.Grimes'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Rchb. ex Kunze) J.W.Grimes,r,,Rare
4241534,Cuscuta tasmanica,Tasmanian Dodder,Cuscuta tasmanica,https://id.biodiversity.org.au/node/apni/2901696,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Engelm.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Engelm.,r,,Rare
4241498,Cyathea cunninghamii,Ponga,Cyathea cunninghamii,https://id.biodiversity.org.au/node/apni/2907865,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Hook.f.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Hook.f.,e,,Endangered
4241525,Cyathea x marcescens,Skirted Tree Fern,Cyathea x marcescens,https://id.biodiversity.org.au/node/apni/2918834,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'N.A.Wakef.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,N.A.Wakef.,e,,Endangered
4242106,Cyathodes platystoma,Tall Cheeseberry,Cyathodes platystoma,https://id.biodiversity.org.au/node/apni/2919447,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'C.M.Weiller'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,C.M.Weiller,r,,Rare
4242183,Cyphanthera tasmanica,Tasmanian Rayflower,Cyphanthera tasmanica,https://id.biodiversity.org.au/node/apni/2897324,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Miers'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Miers,r,,Rare
4241799,Cyrtostylis robusta,Mosquito Orchid,Cyrtostylis robusta,https://id.biodiversity.org.au/taxon/apni/51401352,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'D.L.Jones & M.A.Clem.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,D.L.Jones & M.A.Clem.,r,,Rare
4241723,Damasonium minus,Starfruit,Damasonium minus,https://id.biodiversity.org.au/node/apni/2888945,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(R.Br.) Buchenau'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(R.Br.) Buchenau,r,,Rare
4241911,Deschampsia gracillima,Slender Hairgrass,Deschampsia gracillima,https://id.biodiversity.org.au/node/apni/2895389,dr654,"[{'key': 'sourceOrigin', 'value': 't'}, {'key': 'scientificNameAuthorship', 'value': 'Kirk'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",t,Kirk,r,,Rare
4242068,Desmodium gunnii,Southern Tick-trefoil,Desmodium gunnii,https://id.biodiversity.org.au/node/apni/2903539,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Benth. ex Hook.f.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,Benth. ex Hook.f.,v,,Vulnerable
4242024,Desmodium varians,Slender Ticktrefoil,Desmodium varians,https://id.biodiversity.org.au/node/apni/2920730,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Labill.) G.Don'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(Labill.) G.Don,e,,Endangered
4241821,Deyeuxia apsleyensis,Apsley Bentgrass,Deyeuxia apsleyensis,https://id.biodiversity.org.au/node/apni/2907167,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'D.I.Morris'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,D.I.Morris,r,,Rare
4241800,Deyeuxia brachyathera,Short Bentgrass,Deyeuxia brachyathera,https://id.biodiversity.org.au/node/apni/2894525,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Stapf) Vickery'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Stapf) Vickery,r,,Rare
4242135,Deyeuxia decipiens,Trickery Bentgrass,Deyeuxia decipiens,https://id.biodiversity.org.au/node/apni/2895432,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(R.Br.) Vickery'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(R.Br.) Vickery,r,,Rare
4242194,Deyeuxia lawrencei,Lawrences Bentgrass,Deyeuxia lawrencei,https://id.biodiversity.org.au/node/apni/2909511,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Vickery'}, {'key': 'sourceStatus', 'value': 'x'}, {'key': 'epbcStatus', 'value': 'EX'}, {'key': 'status', 'value': 'Presumed Extinct'}]",end,Vickery,x,EX,Presumed Extinct
4242109,Deyeuxia minor,Small Bent-grass,Deyeuxia minor,https://id.biodiversity.org.au/node/apni/2910995,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'F.Muell. ex Benth.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,F.Muell. ex Benth.,r,,Rare
4241915,Dianella amoena,Grassland Flaxlily,Dianella amoena,https://id.biodiversity.org.au/node/apni/2921201,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'G.W.Carr & P.F.Horsfall'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Rare'}]",,G.W.Carr & P.F.Horsfall,r,EN,Rare
4241555,Discaria pubescens,Spiky Anchorplant,Discaria pubescens,https://id.biodiversity.org.au/node/apni/2889216,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Brongn.) Druce'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(Brongn.) Druce,e,,Endangered
4242019,Diuris lanceolata,Snake Orchid,Diuris lanceolata,https://id.biodiversity.org.au/taxon/apni/51404249,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Lindl.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Lindl.,e,EN,Endangered
4241601,Diuris palustris,Swamp Diuris,Diuris palustris,https://id.biodiversity.org.au/taxon/apni/51404287,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Lindl.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Lindl.,e,,Endangered
4241735,Drosera glanduligera,Pimpernel Sundew,Drosera glanduligera,https://id.biodiversity.org.au/node/apni/2894215,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Lehm.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Lehm.,r,,Rare
4242017,Dryopoa dives,Tasmanian Giant Mountaingrass,Dryopoa dives,https://id.biodiversity.org.au/node/apni/2911466,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(F.Muell.) Vickery'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(F.Muell.) Vickery,r,,Rare
4241606,Elaeocarpus reticulatus,Blueberry Ash,Elaeocarpus reticulatus,https://id.biodiversity.org.au/node/apni/2915642,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Sm.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Sm.,r,,Rare
4241770,Epacris apsleyensis,Apsley Heath,Epacris apsleyensis,https://id.biodiversity.org.au/node/apni/2900785,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Crowden'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Crowden,e,EN,Endangered
