taxonId,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,significant,confidential,endemicity,status,endemicity1,epbcStatus
34682,Plantae,Equisetopsida,Ericaceae,Gaultheria viridicarpa,green waxberry,J.B.Williams,E,Y,N,QA,Endangered,Australian endemic,Endangered
27447,Plantae,Equisetopsida,Ericaceae,Lissanthe brevistyla,,A.R.Bean,V,Y,N,Q,Vulnerable,Queensland endemic,
41516,Plantae,Equisetopsida,Ericaceae,Styphelia malayana subsp. novoguineensis,,"(Sleumer) Hislop, Crayn & Puente-Lel.",V,Y,N,Q,Vulnerable,Queensland endemic,
41529,Plantae,Equisetopsida,Ericaceae,Styphelia recurvisepala,,(C.T.White) Sleumer,E,Y,N,QA,Endangered,Australian endemic,
41704,Plantae,Equisetopsida,Ericaceae,Styphelia sp. (Coolmunda D.Halford Q1635),,,E,Y,N,Q,Endangered,Queensland endemic,Endangered
31864,Plantae,Equisetopsida,Eriocaulaceae,Eriocaulon aloefolium,,R.J.Davies,CR,Y,N,Q,Critically Endangered,Queensland endemic,
9233,Plantae,Equisetopsida,Eriocaulaceae,Eriocaulon carsonii,,F.Muell.,E,Y,N,Q,Endangered,Queensland endemic,
31865,Plantae,Equisetopsida,Eriocaulaceae,Eriocaulon carsonii subsp. carsonii,,F.Muell.,E,Y,N,QA,Endangered,Australian endemic,Endangered
31866,Plantae,Equisetopsida,Eriocaulaceae,Eriocaulon carsonii subsp. orientale,,R.J.Davies,E,Y,N,Q,Endangered,Queensland endemic,Endangered
31863,Plantae,Equisetopsida,Eriocaulaceae,Eriocaulon giganticum,,R.J.Davies,CR,Y,N,Q,Critically Endangered,Queensland endemic,
6520,Plantae,Equisetopsida,Euphorbiaceae,Acalypha lyonsii,,P.I.Forst.,V,Y,N,Q,Vulnerable,Queensland endemic,
11369,Plantae,Equisetopsida,Euphorbiaceae,Baloghia marmorata,jointed baloghia,C.T.White,V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
26128,Plantae,Equisetopsida,Euphorbiaceae,Bertya calycina,,Halford & R.J.F.Hend.,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
3307,Plantae,Equisetopsida,Euphorbiaceae,Bertya ernestiana,,Halford & R.J.F.Hend.,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
11372,Plantae,Equisetopsida,Euphorbiaceae,Bertya glandulosa,,Gruening,V,Y,N,Q,Vulnerable,Queensland endemic,
26129,Plantae,Equisetopsida,Euphorbiaceae,Bertya granitica,,Halford & R.J.F.Hend.,E,Y,N,Q,Endangered,Queensland endemic,Endangered
11322,Plantae,Equisetopsida,Euphorbiaceae,Bertya pedicellata,,F.Muell.,NT,Y,N,Q,Near Threatened,Queensland endemic,
11321,Plantae,Equisetopsida,Euphorbiaceae,Bertya pinifolia,,Planch.,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
26126,Plantae,Equisetopsida,Euphorbiaceae,Bertya recurvata,,Halford & R.J.F.Hend.,E,Y,N,Q,Endangered,Queensland endemic,
9569,Plantae,Equisetopsida,Euphorbiaceae,Bertya sharpeana,Mt. Coolum bertya,Guymer,NT,Y,N,Q,Near Threatened,Queensland endemic,
11334,Plantae,Equisetopsida,Euphorbiaceae,Croton brachypus,,Airy Shaw,NT,Y,N,Q,Near Threatened,Queensland endemic,
11332,Plantae,Equisetopsida,Euphorbiaceae,Croton caudatus,,Geiseler,E,Y,N,QAI,Endangered,Naturally occurs in Australia and overseas,
29411,Plantae,Equisetopsida,Euphorbiaceae,Croton choristadenius,,K.Schum.,V,Y,N,QI,Vulnerable,Naturally occurs in Queensland and overseas,
11335,Plantae,Equisetopsida,Euphorbiaceae,Croton densivestitus,,C.T.White & W.D.Francis,NT,Y,N,Q,Near Threatened,Queensland endemic,
34716,Plantae,Equisetopsida,Euphorbiaceae,Croton lucens,,P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
11493,Plantae,Equisetopsida,Euphorbiaceae,Croton magneticus,,Airy Shaw,V,Y,N,Q,Vulnerable,Queensland endemic,
28906,Plantae,Equisetopsida,Euphorbiaceae,Croton mamillatus,Bahrs scrub croton,P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
28909,Plantae,Equisetopsida,Euphorbiaceae,Croton simulans,,P.I.Forst.,V,Y,N,Q,Vulnerable,Queensland endemic,
11333,Plantae,Equisetopsida,Euphorbiaceae,Croton stockeri,,(Airy Shaw) Airy Shaw,V,Y,N,Q,Vulnerable,Queensland endemic,
4741,Plantae,Equisetopsida,Euphorbiaceae,Euphorbia carissoides,,F.M.Bailey,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
9505,Plantae,Equisetopsida,Euphorbiaceae,Fontainea australis,southern fontainea,Jessup & Guymer,V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
2296,Plantae,Equisetopsida,Euphorbiaceae,Fontainea fugax,,P.I.Forst.,E,Y,N,Q,Endangered,Queensland endemic,
11303,Plantae,Equisetopsida,Euphorbiaceae,Fontainea rostrata,,Jessup & Guymer,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
11304,Plantae,Equisetopsida,Euphorbiaceae,Fontainea venosa,,Jessup & Guymer,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
22330,Plantae,Equisetopsida,Euphorbiaceae,Mallotus megadontus,,P.I.Forst.,V,Y,N,Q,Vulnerable,Queensland endemic,
6632,Plantae,Equisetopsida,Euphorbiaceae,Omphalea celata,,P.I.Forst.,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
31871,Plantae,Equisetopsida,Euphorbiaceae,Ricinocarpos canianus,,Halford & R.J.F.Hend.,E,Y,N,Q,Endangered,Queensland endemic,
14088,Plantae,Equisetopsida,Euphorbiaceae,Ricinocarpos speciosus,,Muell.Arg.,V,Y,N,QA,Vulnerable,Australian endemic,
30494,Plantae,Equisetopsida,Euphorbiaceae,Shonia carinata,,Halford & R.J.F.Hend.,V,Y,N,Q,Vulnerable,Queensland endemic,
11248,Plantae,Equisetopsida,Euphorbiaceae,Trigonostemon inopinatus,,Airy Shaw,V,Y,N,Q,Vulnerable,Queensland endemic,
7200,Plantae,Equisetopsida,Euphorbiaceae,Wetria australiensis,,P.I.Forst.,V,Y,N,Q,Vulnerable,Queensland endemic,
8542,Plantae,Equisetopsida,Frankeniaceae,Frankenia scabra,,Lindl.,NT,Y,N,Q,Near Threatened,Queensland endemic,
11525,Plantae,Equisetopsida,Gesneriaceae,Boea hygroscopica,,F.Muell.,SL,Y,N,Q,Special least concern,Queensland endemic,
6318,Plantae,Equisetopsida,Gesneriaceae,Boea kinnearii,,(F.Muell.) B.L.Burtt,E,Y,N,Q,Endangered,Queensland endemic,
41756,Plantae,Equisetopsida,Gesneriaceae,Boea resupinata,,Zich & B.Gray,SL,Y,N,Q,Special least concern,Queensland endemic,
10910,Plantae,Equisetopsida,Gesneriaceae,Cyrtandra baileyi,,F.Muell.,SL,Y,N,Q,Special least concern,Queensland endemic,
14564,Plantae,Equisetopsida,Gesneriaceae,Fieldia australis,fieldia,A.Cunn.,SL,Y,N,QA,Special least concern,Australian endemic,
10294,Plantae,Equisetopsida,Gesneriaceae,Lenbrassia australiana var. australiana,,(C.T.White) G.W.Gillett,SL,Y,N,Q,Special least concern,Queensland endemic,
10853,Plantae,Equisetopsida,Gesneriaceae,Lenbrassia australiana var. glabrescens,,B.D.Morley,SL,Y,N,Q,Special least concern,Queensland endemic,
12024,Plantae,Equisetopsida,Gleicheniaceae,Sticherus milnei,,(Baker) Ching,V,Y,Y,QI,Vulnerable,Naturally occurs in Queensland and overseas,
14008,Plantae,Equisetopsida,Goodeniaceae,Brunonia australis,blue pincushion,Sm. ex R.Br.,SL,Y,N,QA,Special least concern,Australian endemic,
11106,Plantae,Equisetopsida,Goodeniaceae,Coopernookia scabridiuscula,coopernookia,Carolin,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
8543,Plantae,Equisetopsida,Goodeniaceae,Goodenia arenicola,,Carolin,PE,Y,N,Q,Extinct in the wild,Queensland endemic,
9911,Plantae,Equisetopsida,Goodeniaceae,Goodenia stirlingii,,F.M.Bailey,V,Y,N,Q,Vulnerable,Queensland endemic,
30717,Plantae,Equisetopsida,Gyrostemonaceae,Gyrostemon osmus,,Halford,CR,Y,N,Q,Critically Endangered,Queensland endemic,
9450,Plantae,Equisetopsida,Haloragaceae,Gonocarpus effusus,,Orchard,V,Y,N,Q,Vulnerable,Queensland endemic,
29782,Plantae,Equisetopsida,Haloragaceae,Gonocarpus hirtus,,Orchard,V,Y,N,Q,Vulnerable,Queensland endemic,
12163,Plantae,Equisetopsida,Haloragaceae,Haloragis exalata subsp. velutina,,Orchard,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
27450,Plantae,Equisetopsida,Haloragaceae,Myriophyllum artesium,,Halford & Fensham,E,Y,N,Q,Endangered,Queensland endemic,
8544,Plantae,Equisetopsida,Haloragaceae,Myriophyllum coronatum,,Meijden,V,Y,N,QI,Vulnerable,Naturally occurs in Queensland and overseas,Vulnerable
12138,Plantae,Equisetopsida,Hamamelidaceae,Neostrearia fleckeri,,L.S.Sm.,NT,Y,N,Q,Near Threatened,Queensland endemic,
9467,Plantae,Equisetopsida,Hamamelidaceae,Noahdendron nicholasii,,"P.K.Endress, B.Hyland & Tracey",E,Y,N,Q,Endangered,Queensland endemic,
12617,Plantae,Equisetopsida,Hemerocallidaceae,Dianella incollata,,R.J.F.Hend.,NT,Y,N,Q,Near Threatened,Queensland endemic,
13625,Plantae,Equisetopsida,Hernandiaceae,Hernandia bivalvis,cudgerie,Benth.,NT,Y,N,Q,Near Threatened,Queensland endemic,
12172,Plantae,Equisetopsida,Hydrocharitaceae,Blyxa aubertii,,Rich.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
34312,Plantae,Equisetopsida,Hydrocharitaceae,Blyxa echinosperma,,(C.B.Clarke) Hook.f.,SL,Y,N,QA,Special least concern,Australian endemic,
12170,Plantae,Equisetopsida,Hydrocharitaceae,Blyxa octandra,,(Roxb.) Thwaites,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
12180,Plantae,Equisetopsida,Hydrocharitaceae,Enhalus acoroides,,(L.f.) Royle,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
31032,Plantae,Equisetopsida,Hydrocharitaceae,Halophila capricorni,,Larkum,SL,Y,N,Q,Special least concern,Queensland endemic,
14096,Plantae,Equisetopsida,Hydrocharitaceae,Halophila decipiens,,Ostenf.,SL,Y,N,Q,Special least concern,Queensland endemic,
14097,Plantae,Equisetopsida,Hydrocharitaceae,Halophila minor,,(Zoll.) Hartog,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
31031,Plantae,Equisetopsida,Hydrocharitaceae,Halophila ovalis,,(R.Br.) Hook.f.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
14098,Plantae,Equisetopsida,Hydrocharitaceae,Halophila spinulosa,,(R.Br.) Asch.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
9848,Plantae,Equisetopsida,Hydrocharitaceae,Halophila tricostata,,M.Greenway,SL,Y,N,Q,Special least concern,Queensland endemic,
14509,Plantae,Equisetopsida,Hydrocharitaceae,Hydrilla verticillata,hydrilla,(L.f.) Royle,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
12139,Plantae,Equisetopsida,Hydrocharitaceae,Ottelia alismoides,,(L.) Pers.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
14339,Plantae,Equisetopsida,Hydrocharitaceae,Ottelia ovalifolia,swamp lily,(R.Br.) Rich.,SL,Y,N,Q,Special least concern,Queensland endemic,
34200,Plantae,Equisetopsida,Hydrocharitaceae,Ottelia ovalifolia subsp. chrysobasis,,S.W.L.Jacobs,SL,Y,N,Q,Special least concern,Queensland endemic,
3021,Plantae,Equisetopsida,Hydrocharitaceae,Ottelia ovalifolia subsp. ovalifolia,,(R.Br.) Rich.,SL,Y,N,QA,Special least concern,Australian endemic,
14104,Plantae,Equisetopsida,Hydrocharitaceae,Thalassia hemprichii,,(Ehrenb.) Asch.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
18350,Plantae,Equisetopsida,Hydrocharitaceae,Vallisneria annua,,S.W.L.Jacobs & K.A.Frank,SL,Y,N,QA,Special least concern,Australian endemic,
32236,Plantae,Equisetopsida,Hydrocharitaceae,Vallisneria australis,,S.W.L.Jacobs & Les,SL,Y,N,QA,Special least concern,Australian endemic,
12098,Plantae,Equisetopsida,Hydrocharitaceae,Vallisneria caulescens,,F.M.Bailey & F.Muell. ex F.M.Bailey,SL,Y,N,QA,Special least concern,Australian endemic,
32235,Plantae,Equisetopsida,Hydrocharitaceae,Vallisneria erecta,,S.W.L.Jacobs,SL,Y,N,Q,Special least concern,Queensland endemic,
14114,Plantae,Equisetopsida,Hydrocharitaceae,Vallisneria gracilis,,F.M.Bailey,SL,Y,N,Q,Special least concern,Queensland endemic,
18351,Plantae,Equisetopsida,Hydrocharitaceae,Vallisneria nana,,R.Br.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
34176,Plantae,Equisetopsida,Hydrocharitaceae,Vallisneria rubra,,(Rendle) Les & S.W.L.Jacobs,SL,Y,N,QA,Special least concern,Australian endemic,
33360,Plantae,Equisetopsida,Hymenophyllaceae,Abrodictyum brassii,,(Croxall) Ebihara & K.Iwats.,SL,Y,N,Q,Special least concern,Queensland endemic,
33358,Plantae,Equisetopsida,Hymenophyllaceae,Abrodictyum caudatum,,(Brack.) Ebihara & K.Iwats.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
33359,Plantae,Equisetopsida,Hymenophyllaceae,Abrodictyum obscurum,,(Blume) Ebihara & K.Iwats.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
12071,Plantae,Equisetopsida,Hymenophyllaceae,Cephalomanes atrovirens,,C.Presl,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
21854,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes aphlebioides,,(Christ) I.M.Turner,CR,Y,Y,QI,Critically Endangered,Naturally occurs in Queensland and overseas,
14091,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes barnardianum,,(F.M.Bailey) Tindale,SL,Y,N,Q,Special least concern,Queensland endemic,
15846,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes bipunctatum,,(Poir.) Copel.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
21857,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes humile,,(G.Forst.) Bosch,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
14092,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes kurzii,,(Bedd.) Tagawa & K.Iwats.,SL,Y,N,Q,Special least concern,Queensland endemic,
14093,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes majoriae,,(Watts) N.A.Wakef.,V,Y,Y,Q,Vulnerable,Queensland endemic,
21859,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes proliferum,,(Blume) Bostock,SL,Y,N,Q,Special least concern,Queensland endemic,
2287,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes saxifragoides,,(C.Presl) P.S.Green,SL,Y,N,QA,Special least concern,Australian endemic,
21861,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes vitiense,,(Baker) Bostock,SL,Y,N,QA,Special least concern,Australian endemic,
15847,Plantae,Equisetopsida,Hymenophyllaceae,Crepidomanes walleri,,(Watts) Tindale,SL,Y,N,Q,Special least concern,Queensland endemic,
33357,Plantae,Equisetopsida,Hymenophyllaceae,Didymoglossum bimarginatum,,(Bosch) Ebihara & K.Iwats.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
8513,Plantae,Equisetopsida,Hymenophyllaceae,Didymoglossum exiguum,,(Bedd.) Copel.,PE,Y,Y,Q,Extinct in the wild,Queensland endemic,Extinct
33356,Plantae,Equisetopsida,Hymenophyllaceae,Didymoglossum mindorense,,(Christ) Ebihara & K.Iwats.,NT,Y,Y,QI,Near Threatened,Naturally occurs in Queensland and overseas,
33355,Plantae,Equisetopsida,Hymenophyllaceae,Didymoglossum motleyi,,(Bosch) Ebihara & K.Iwats.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
33354,Plantae,Equisetopsida,Hymenophyllaceae,Didymoglossum tahitense,,(Nadeaud) Ebihara & K.Iwats.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
13882,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum australe,austral filmy fern,Willd.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
14458,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum baileyanum,,Domin,SL,Y,N,Q,Special least concern,Queensland endemic,
12051,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum bivalve,filmy fern,(G.Forst.) Sw.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
16930,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum cupressiforme,common filmy fern,Labill.,SL,Y,N,QA,Special least concern,Australian endemic,
29896,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum digitatum,,(Sw.) Fosberg,V,Y,Y,QI,Vulnerable,Naturally occurs in Queensland and overseas,
13884,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum eboracense,,Croxall,V,Y,Y,Q,Vulnerable,Queensland endemic,
14460,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum flabellatum,shiny filmy fern,Labill.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
12052,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum gracilescens,,Domin,V,Y,Y,Q,Vulnerable,Queensland endemic,
16931,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum javanicum,,Spreng.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
13885,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum kerianum,,Watts,V,Y,Y,Q,Vulnerable,Queensland endemic,
12047,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum lobbii,,T.Moore,PE,Y,Y,QI,Extinct in the wild,Naturally occurs in Queensland and overseas,Extinct
12050,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum marginatum,bordered filmy fern,Hook. & Grev.,SL,Y,N,QA,Special least concern,Australian endemic,
33348,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum pallidum,,(Blume) Ebihara & K.Iwats.,NT,Y,Y,QI,Near Threatened,Naturally occurs in Queensland and overseas,
12049,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum peltatum,alpine filmy fern,(Poir.) Desv.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
14461,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum polyanthos var. contiguum,,(D.A.Sm.) Croxall,SL,Y,N,Q,Special least concern,Queensland endemic,
41411,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum reinwardtii,,Bosch,CR,Y,Y,QI,Critically Endangered,Naturally occurs in Queensland and overseas,
12048,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum samoense,,Baker,SL,Y,N,Q,Special least concern,Queensland endemic,
16932,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum subdimidiatum,,Rosenst.,SL,Y,N,Q,Special least concern,Queensland endemic,
14459,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum walleri,,Maiden & Betche,SL,Y,N,Q,Special least concern,Queensland endemic,
13883,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum whitei,,Goy,CR,Y,Y,Q,Critically Endangered,Queensland endemic,Extinct
33350,Plantae,Equisetopsida,Hymenophyllaceae,Polyphlebium endlicherianum,,(C.Presl) Ebihara & K.Iwats.,V,Y,Y,QAI,Vulnerable,Naturally occurs in Australia and overseas,Endangered
13812,Plantae,Equisetopsida,Hymenophyllaceae,Polyphlebium venosum,veined bristle fern,(R.Br.) Copel.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
33361,Plantae,Equisetopsida,Hymenophyllaceae,Vandenboschia johnstonensis,,(F.M.Bailey) Copel.,SL,Y,N,Q,Special least concern,Queensland endemic,
34793,Plantae,Equisetopsida,Juncaginaceae,Cycnogeton dubius,,(R.Br.) Mering & Kadereit,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
34795,Plantae,Equisetopsida,Juncaginaceae,Cycnogeton microtuberosus,,(R.Br.) Mering & Kadereit,SL,Y,N,QA,Special least concern,Australian endemic,
34798,Plantae,Equisetopsida,Juncaginaceae,Cycnogeton multifructus,,(Aston) Mering & Kadereit,SL,Y,N,QA,Special least concern,Australian endemic,
34790,Plantae,Equisetopsida,Juncaginaceae,Cycnogeton procerus,,(R.Br.) Mering & Kadereit,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
34799,Plantae,Equisetopsida,Juncaginaceae,Cycnogeton rheophilus,,(R.Br.) Mering & Kadereit,SL,Y,N,QA,Special least concern,Australian endemic,
12095,Plantae,Equisetopsida,Juncaginaceae,Triglochin hexagona,,J.M.Black,SL,Y,N,QA,Special least concern,Australian endemic,
34248,Plantae,Equisetopsida,Juncaginaceae,Triglochin isingiana,,(J.M.Black) Aston,SL,Y,N,QA,Special least concern,Australian endemic,
34194,Plantae,Equisetopsida,Juncaginaceae,Triglochin nana,,F.Muell.,SL,Y,N,QA,Special least concern,Australian endemic,
15977,Plantae,Equisetopsida,Juncaginaceae,Triglochin striata,streaked arrowgrass,Ruiz & Pav.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
9802,Plantae,Equisetopsida,Lamiaceae,Callicarpa thozetii,,Munir,E,Y,N,Q,Endangered,Queensland endemic,
40987,Plantae,Equisetopsida,Lamiaceae,Coleus acariformis,Mt Emu mint bush,(P.I.Forst.) P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
41002,Plantae,Equisetopsida,Lamiaceae,Coleus amoenus,,(P.I.Forst.) P.I.Forst.,V,Y,N,Q,Vulnerable,Queensland endemic,
41010,Plantae,Equisetopsida,Lamiaceae,Coleus blakei,,(P.I.Forst.) P.I.Forst.,NT,Y,N,Q,Near Threatened,Queensland endemic,
41015,Plantae,Equisetopsida,Lamiaceae,Coleus eungellaensis,,P.I.Forst. & A.J.Paton,V,Y,N,Q,Vulnerable,Queensland endemic,
41022,Plantae,Equisetopsida,Lamiaceae,Coleus gratus,,(S.T.Blake) P.I.Forst. & T.C.Wilson,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
41024,Plantae,Equisetopsida,Lamiaceae,Coleus habrophyllus,,(P.I.Forst.) P.I.Forst.,E,Y,N,Q,Endangered,Queensland endemic,Endangered
41025,Plantae,Equisetopsida,Lamiaceae,Coleus insularis,Millmerran mint bush,(P.I.Forst.) P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
41029,Plantae,Equisetopsida,Lamiaceae,Coleus leiperi,,(P.I.Forst.) P.I.Forst.,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
41031,Plantae,Equisetopsida,Lamiaceae,Coleus minutus,Mt Mulligan mint bush,(P.I.Forst.) P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
41033,Plantae,Equisetopsida,Lamiaceae,Coleus nitidus,,(P.I.Forst.) P.I.Forst.,E,Y,N,QA,Endangered,Australian endemic,Endangered
41034,Plantae,Equisetopsida,Lamiaceae,Coleus omissus,,(P.I.Forst.) P.I.Forst.,E,Y,N,Q,Endangered,Queensland endemic,Endangered
41041,Plantae,Equisetopsida,Lamiaceae,Coleus torrenticola,,(P.I.Forst.) P.I.Forst.,E,Y,N,Q,Endangered,Queensland endemic,Endangered
9679,Plantae,Equisetopsida,Lamiaceae,Newcastelia velutina,,Munir,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
9727,Plantae,Equisetopsida,Lamiaceae,Prostanthera albohirta,,C.T.White,CR,Y,N,Q,Critically Endangered,Queensland endemic,Critically endangered
35582,Plantae,Equisetopsida,Lamiaceae,Prostanthera athertoniana,,B.J.Conn & T.C.Wilson,CR,Y,N,Q,Critically Endangered,Queensland endemic,
26381,Plantae,Equisetopsida,Lamiaceae,Prostanthera clotteniana,,(F.M.Bailey) A.R.Bean,E,Y,N,Q,Endangered,Queensland endemic,Critically endangered
