,Taxon_Id,Kingdom,Class,Family,Scientific_name,Common_name,Taxon_author,NCA_status,EPBC_status,Significant,Confidential,Endemicity
16696,41324,plants,land plants,Myrtaceae,Melaleuca stenostachya subsp. stenostachya,,S.T.Blake,C,,N,N,QA
16697,13424,plants,land plants,Myrtaceae,Melaleuca styphelioides,,Sm.,C,,N,N,QAI
16698,29538,plants,land plants,Myrtaceae,Melaleuca sylvana,,Craven & A.J.Ford,E,,Y,N,Q
16699,19923,plants,land plants,Myrtaceae,Melaleuca tamariscina,,Hook.f.,C,,N,N,Q
16700,14391,plants,land plants,Myrtaceae,Melaleuca thymifolia,thyme honeymyrtle,Sm.,C,,N,N,QA
16701,5505,plants,land plants,Myrtaceae,Melaleuca trichostachya,,Lindl.,C,,N,N,QA
16702,16700,plants,land plants,Myrtaceae,Melaleuca uncinata,,R.Br.,C,,N,N,QA
16703,29166,plants,land plants,Myrtaceae,Melaleuca uxorum,,"Craven, G.Holmes & Sankowsky",E,,Y,N,Q
16704,31375,plants,land plants,Myrtaceae,Melaleuca viminalis,,(Sol. ex Gaertn.) Byrnes,C,,N,N,QA
16705,16657,plants,land plants,Myrtaceae,Melaleuca viridiflora,,Sol. ex Gaertn.,C,,N,N,QA
16706,16701,plants,land plants,Myrtaceae,Melaleuca viridiflora var. attenuata,,Byrnes,C,,N,N,Q
16707,16656,plants,land plants,Myrtaceae,Melaleuca viridiflora var. viridiflora,,Sol. ex Gaertn.,C,,N,N,QAI
16708,31372,plants,land plants,Myrtaceae,Melaleuca williamsii,,Craven,,,N,N,Q
16709,33116,plants,land plants,Myrtaceae,Melaleuca williamsii subsp. fletcheri,,Craven,V,V,Y,N,Q
16710,40156,plants,land plants,Myrtaceae,Metrosideros verticillata,,,C,,N,N,Q
16711,5655,plants,land plants,Myrtaceae,Micromyrtus albicans,,A.R.Bean,C,,N,N,Q
16712,5656,plants,land plants,Myrtaceae,Micromyrtus capricornia,,A.R.Bean,C,,N,N,Q
16713,18706,plants,land plants,Myrtaceae,Micromyrtus carinata,Gurulmundi heath-myrtle,A.R.Bean,E,,Y,N,Q
16714,5659,plants,land plants,Myrtaceae,Micromyrtus delicata,,A.R.Bean,E,,Y,N,Q
16715,5660,plants,land plants,Myrtaceae,Micromyrtus forsteri,,A.R.Bean,C,,N,N,Q
16716,18707,plants,land plants,Myrtaceae,Micromyrtus gracilis,,A.R.Bean,C,,N,N,Q
16717,16652,plants,land plants,Myrtaceae,Micromyrtus hexamera,,(Maiden & Betche) Maiden & Betche,C,,N,N,QA
16718,16653,plants,land plants,Myrtaceae,Micromyrtus leptocalyx,,(F.Muell.) Benth.,C,,N,N,Q
16719,18708,plants,land plants,Myrtaceae,Micromyrtus littoralis,,A.R.Bean,C,,N,N,Q
16720,5657,plants,land plants,Myrtaceae,Micromyrtus patula,,A.R.Bean,E,,Y,N,Q
16721,5658,plants,land plants,Myrtaceae,Micromyrtus rotundifolia,,A.R.Bean,V,,Y,N,Q
16722,16654,plants,land plants,Myrtaceae,Micromyrtus sessilis,,J.W.Green,C,,N,N,QA
16723,13432,plants,land plants,Myrtaceae,Micromyrtus striata,,J.W.Green,C,,N,N,QA
16724,18349,plants,land plants,Myrtaceae,Micromyrtus vernicosa,,A.R.Bean,V,,Y,N,Q
16725,9166,plants,land plants,Myrtaceae,Mitrantia bilocularis,,Peter G.Wilson & B.Hyland,E,,Y,N,Q
16726,39974,plants,land plants,Myrtaceae,Myrtus cymiflora,,,C,,N,N,Q
16727,39975,plants,land plants,Myrtaceae,Myrtus decaspermoides,,,C,,N,N,Q
16728,39969,plants,land plants,Myrtaceae,Myrtus dulcis,,,C,,N,N,Q
16729,39970,plants,land plants,Myrtaceae,Myrtus exaltata,,,C,,N,N,Q
16730,39971,plants,land plants,Myrtaceae,Myrtus gonoclada,,,C,,N,N,Q
16731,39964,plants,land plants,Myrtaceae,Myrtus inophloia,,,C,,N,N,Q
16732,39965,plants,land plants,Myrtaceae,Myrtus lasioclada,,,C,,N,N,Q
16733,39966,plants,land plants,Myrtaceae,Myrtus metrosideros,,,C,,N,N,Q
16734,39967,plants,land plants,Myrtaceae,Myrtus monosperma,,,C,,N,N,Q
16735,39968,plants,land plants,Myrtaceae,Myrtus opaca,,,C,,N,N,Q
16736,39962,plants,land plants,Myrtaceae,Myrtus pubiflora,,,C,,N,N,Q
16737,39972,plants,land plants,Myrtaceae,Myrtus shepherdii,,,C,,N,N,Q
16738,39963,plants,land plants,Myrtaceae,Myrtus trineura,,,C,,N,N,Q
16739,40668,plants,land plants,Myrtaceae,Nelitris humilis,,,C,,N,N,Q
16740,16616,plants,land plants,Myrtaceae,Neofabricia mjoebergii,,(Cheel) Joy Thomps.,C,,N,N,Q
16741,16617,plants,land plants,Myrtaceae,Neofabricia myrtifolia,,(Gaertn.) Joy Thomps.,C,,N,N,Q
16742,13437,plants,land plants,Myrtaceae,Neofabricia sericisepala,,J.R.Clarkson & Joy Thomps.,C,,N,N,Q
16743,6194,plants,land plants,Myrtaceae,Ochrosperma adpressum,,A.R.Bean,C,,N,N,Q
16744,16589,plants,land plants,Myrtaceae,Ochrosperma lineare,,(C.T.White) Trudgen,C,,N,N,QA
16745,22331,plants,land plants,Myrtaceae,Ochrosperma obovatum,,A.R.Bean,V,,Y,N,Q
16746,16554,plants,land plants,Myrtaceae,Osbornia octodonta,myrtle mangrove,F.Muell.,C,,N,N,QAI
16747,14313,plants,land plants,Myrtaceae,Pilidiostigma glabrum,plum myrtle,Burret,C,,N,N,QA
16748,29502,plants,land plants,Myrtaceae,Pilidiostigma papuanum,,(Lauterb.) A.J.Scott,C,,N,N,QI
16749,16481,plants,land plants,Myrtaceae,Pilidiostigma rhytispermum,,(F.Muell.) Burret,C,,N,N,QA
16750,29491,plants,land plants,Myrtaceae,Pilidiostigma sessile,,Guymer ex N.Snow,C,,N,N,Q
16751,16482,plants,land plants,Myrtaceae,Pilidiostigma tetramerum,,L.S.Sm.,C,,N,N,Q
16752,16483,plants,land plants,Myrtaceae,Pilidiostigma tropicum,apricot myrtle,L.S.Sm.,C,,N,N,Q
16753,19985,plants,land plants,Myrtaceae,Psidium cattleianum,,Sabine,,,N,N,II
16754,22113,plants,land plants,Myrtaceae,Psidium cattleyanum var. cattleyanum,,Sabine,,,N,N,IU
16755,13399,plants,land plants,Myrtaceae,Psidium guajava,guava,L.,,,N,N,IU
16756,13400,plants,land plants,Myrtaceae,Psidium guineense,cherry guava,Sw.,,,N,N,IU
16757,13401,plants,land plants,Myrtaceae,Rhodamnia acuminata,cooloola ironwood,C.T.White,C,,N,N,Q
16758,22496,plants,land plants,Myrtaceae,Rhodamnia angustifolia,narrow-leaved malletwood,N.Snow & Guymer,CR,,Y,N,Q
16759,31585,plants,land plants,Myrtaceae,Rhodamnia arenaria,,N.Snow,E,,Y,N,Q
16760,13402,plants,land plants,Myrtaceae,Rhodamnia argentea,white myrtle,Benth.,C,,N,N,QA
16761,13403,plants,land plants,Myrtaceae,Rhodamnia australis,,A.J.Scott,C,,N,N,QA
16762,14254,plants,land plants,Myrtaceae,Rhodamnia blairiana,,F.Muell.,C,,N,N,Q
16763,13404,plants,land plants,Myrtaceae,Rhodamnia costata,,A.J.Scott,C,,N,N,Q
16764,13406,plants,land plants,Myrtaceae,Rhodamnia dumicola,rib-fruited malletwood,Guymer & Jessup,E,,Y,N,Q
16765,27158,plants,land plants,Myrtaceae,Rhodamnia fordii,,N.Snow,C,,N,N,Q
16766,16286,plants,land plants,Myrtaceae,Rhodamnia glabrescens,,Guymer & Jessup,NT,,Y,N,Q
16767,29541,plants,land plants,Myrtaceae,Rhodamnia hylandii,,N.Snow,C,,N,N,Q
16768,27480,plants,land plants,Myrtaceae,Rhodamnia longisepala,,N.Snow & A.J.Ford,CR,,Y,N,Q
16769,13407,plants,land plants,Myrtaceae,Rhodamnia maideniana,smooth scrub turpentine,C.T.White,CR,,Y,N,QA
16770,13408,plants,land plants,Myrtaceae,Rhodamnia pauciovulata,,Guymer,C,,N,N,Q
16771,14255,plants,land plants,Myrtaceae,Rhodamnia rubescens,scrub turpentine,(Benth.) Miq.,CR,CE,Y,N,QA
16772,16287,plants,land plants,Myrtaceae,Rhodamnia sessiliflora,,Benth.,E,,Y,N,Q
16773,27159,plants,land plants,Myrtaceae,Rhodamnia sharpeana,,N.Snow,C,,N,N,Q
16774,16288,plants,land plants,Myrtaceae,Rhodamnia spongiosa,,(F.M.Bailey) Domin,C,,N,N,QI
16775,40257,plants,land plants,Myrtaceae,Rhodamnia trinervia var. spongiosa,,,C,,N,N,Q
16776,13405,plants,land plants,Myrtaceae,Rhodamnia whiteana,white malletwood,Guymer & Jessup,E,,Y,N,QA
16777,16292,plants,land plants,Myrtaceae,Rhodomyrtus canescens,,C.T.White & W.D.Francis,E,,Y,N,Q
16778,9125,plants,land plants,Myrtaceae,Rhodomyrtus effusa,,Guymer,E,,Y,N,Q
16779,16289,plants,land plants,Myrtaceae,Rhodomyrtus macrocarpa,finger cherry,Benth.,C,,N,N,QI
16780,9338,plants,land plants,Myrtaceae,Rhodomyrtus pervagata,,Guymer,E,,Y,N,Q
16781,16290,plants,land plants,Myrtaceae,Rhodomyrtus psidioides,native guava,(G.Don) Benth.,CR,CE,Y,N,QA
16782,39977,plants,land plants,Myrtaceae,Rhodomyrtus recurva,,,C,,N,N,Q
16783,16291,plants,land plants,Myrtaceae,Rhodomyrtus sericea,,Burret,C,,N,N,Q
16784,19992,plants,land plants,Myrtaceae,Rhodomyrtus trineura,,(F.Muell.) F.Muell. ex Benth.,C,,N,N,Q
16785,8241,plants,land plants,Myrtaceae,Rhodomyrtus trineura subsp. capensis,,Guymer,C,,N,N,Q
16786,8002,plants,land plants,Myrtaceae,Rhodomyrtus trineura subsp. trineura,,(F.Muell.) F.Muell. ex Benth.,C,,N,N,Q
16787,41791,plants,land plants,Myrtaceae,Rhodomyrtus verecunda,,A.J.Ford & Peter G.Wilson,C,,N,N,Q
16788,9184,plants,land plants,Myrtaceae,Ristantia gouldii,,Peter G.Wilson & B.Hyland,V,V,Y,N,Q
16789,16301,plants,land plants,Myrtaceae,Ristantia pachysperma,yellow penda,(F.Muell. & F.M.Bailey) Peter G.Wilson & J.T.Waterh.,C,,N,N,Q
16790,9522,plants,land plants,Myrtaceae,Ristantia waterhousei,,Peter G.Wilson & B.Hyland,V,,Y,N,Q
16791,31850,plants,land plants,Myrtaceae,Sannantha angusta,,(A.R.Bean) Peter G.Wilson,C,,N,N,QA
16792,31853,plants,land plants,Myrtaceae,Sannantha bidwillii,,(A.R.Bean) Peter G.Wilson,C,,N,N,Q
16793,31852,plants,land plants,Myrtaceae,Sannantha brachypoda,,(A.R.Bean) Peter G.Wilson,V,,Y,N,Q
16794,31851,plants,land plants,Myrtaceae,Sannantha collina,,(A.R.Bean) Peter G.Wilson,C,,N,N,QA
16795,31848,plants,land plants,Myrtaceae,Sannantha papillosa,,(A.R.Bean) Peter G.Wilson,V,,Y,N,Q
16796,31849,plants,land plants,Myrtaceae,Sannantha similis,,(A.R.Bean) Peter G.Wilson,C,,N,N,QA
16797,31847,plants,land plants,Myrtaceae,Sannantha tozerensis,,(A.R.Bean) Peter G.Wilson,V,V,Y,N,Q
16798,40676,plants,land plants,Myrtaceae,Schidiomyrtus tenella,,,C,,N,N,Q
16799,9167,plants,land plants,Myrtaceae,Sphaerantia chartacea,Shipton's penda,Peter G.Wilson & B.Hyland,V,,Y,N,Q
16800,9168,plants,land plants,Myrtaceae,Sphaerantia discolor,Tully penda,Peter G.Wilson & B.Hyland,V,,Y,N,Q
16801,27943,plants,land plants,Myrtaceae,Stockwellia quadrifida,,"D.J.Carr, S.G.M.Carr & B.Hyland",V,,Y,N,Q
16802,21944,plants,land plants,Myrtaceae,Syncarpia glomulifera,,(Sm.) Nied.,C,,N,N,Q
16803,6212,plants,land plants,Myrtaceae,Syncarpia glomulifera subsp. glomulifera,,(Sm.) Nied.,C,,N,N,QAI
16804,14190,plants,land plants,Myrtaceae,Syncarpia hillii,Fraser Island satinay,F.M.Bailey,C,,N,N,QA
16805,39758,plants,land plants,Myrtaceae,Syncarpia subargentea,,,C,,N,N,Q
16806,40430,plants,land plants,Myrtaceae,Syncarpia subargentea var. latifolia,,,C,,N,N,Q
16807,6185,plants,land plants,Myrtaceae,Syncarpia verecunda,,A.R.Bean,C,,N,N,Q
16808,16075,plants,land plants,Myrtaceae,Syzygium alatoramulum,,B.Hyland,C,,N,N,Q
16809,16076,plants,land plants,Myrtaceae,Syzygium alliiligneum,,B.Hyland,C,,N,N,Q
16810,16077,plants,land plants,Myrtaceae,Syzygium angophoroides,,(F.Muell.) B.Hyland,C,,N,N,QA
16811,12089,plants,land plants,Myrtaceae,Syzygium apodophyllum,,(F.Muell.) B.Hyland,C,,N,N,Q
16812,13358,plants,land plants,Myrtaceae,Syzygium aqueum,water apple,(Burm.f.) Alston,V,,Y,N,QAI
16813,9395,plants,land plants,Myrtaceae,Syzygium argyropedicum,,B.Hyland,C,,N,N,Q
16814,16078,plants,land plants,Myrtaceae,Syzygium australe,scrub cherry,(H.L.Wendl. ex Link) B.Hyland,C,,N,N,QA
16815,16079,plants,land plants,Myrtaceae,Syzygium bamagense,,B.Hyland,C,,N,N,Q
16816,16080,plants,land plants,Myrtaceae,Syzygium banksii,,(Britten & S.Moore) B.Hyland,C,,N,N,Q
16817,16081,plants,land plants,Myrtaceae,Syzygium boonjee,,B.Hyland,C,,N,N,Q
16818,16082,plants,land plants,Myrtaceae,Syzygium branderhorstii,,Lauterb.,C,,N,N,QI
16819,13359,plants,land plants,Myrtaceae,Syzygium buettnerianum,New Guinea satinash,(K.Schum.) Nied.,NT,,Y,N,QI
16820,16083,plants,land plants,Myrtaceae,Syzygium bungadinnia,,(F.M.Bailey) B.Hyland,C,,N,N,Q
16821,10619,plants,land plants,Myrtaceae,Syzygium canicortex,yellow satinash,B.Hyland,C,,N,N,Q
16822,16084,plants,land plants,Myrtaceae,Syzygium cormiflorum,bumpy satinash,(F.Muell.) B.Hyland,C,,N,N,Q
16823,13360,plants,land plants,Myrtaceae,Syzygium corynanthum,sour cherry,(F.Muell.) L.A.S.Johnson,C,,N,N,QA
16824,16085,plants,land plants,Myrtaceae,Syzygium crebrinerve,purple cherry,(C.T.White) L.A.S.Johnson,C,,N,N,QA
16825,29995,plants,land plants,Myrtaceae,Syzygium cryptophlebium,,(F.Muell.) Craven & Biffin,C,,N,N,Q
16826,13361,plants,land plants,Myrtaceae,Syzygium cumini,,(L.) Skeels,,,N,N,IU
16827,9396,plants,land plants,Myrtaceae,Syzygium dansiei,,B.Hyland,C,,N,N,Q
16828,16086,plants,land plants,Myrtaceae,Syzygium endophloium,,B.Hyland,C,,N,N,Q
16829,16087,plants,land plants,Myrtaceae,Syzygium erythrocalyx,scarlet satinash,(C.T.White) B.Hyland,C,,N,N,Q
16830,16088,plants,land plants,Myrtaceae,Syzygium erythrodoxum,,(S.Moore) B.Hyland,C,,N,N,Q
16831,20026,plants,land plants,Myrtaceae,Syzygium eucalyptoides,,(F.Muell.) B.Hyland,C,,N,N,QA
16832,14193,plants,land plants,Myrtaceae,Syzygium eucalyptoides subsp. bleeseri,,(O.Schwarz) B.Hyland,C,,N,N,QA
16833,16089,plants,land plants,Myrtaceae,Syzygium eucalyptoides subsp. eucalyptoides,,(F.Muell.) B.Hyland,C,,N,N,QA
16834,16090,plants,land plants,Myrtaceae,Syzygium fibrosum,fibrous satinash,(F.M.Bailey) T.G.Hartley & L.M.Perry,C,,N,N,QAI
16835,13412,plants,land plants,Myrtaceae,Syzygium forte,,(F.Muell.) B.Hyland,C,,N,N,QI
16836,16044,plants,land plants,Myrtaceae,Syzygium forte subsp. forte,,(F.Muell.) B.Hyland,C,,N,N,QAI
16837,16045,plants,land plants,Myrtaceae,Syzygium forte subsp. potamophilum,,B.Hyland,C,,N,N,QA
16838,14194,plants,land plants,Myrtaceae,Syzygium francisii,giant watergum,(F.M.Bailey) L.A.S.Johnson,C,,N,N,QA
16839,28903,plants,land plants,Myrtaceae,Syzygium fratris,brotherly love lilly pilly,Craven,CR,,Y,N,Q
16840,30316,plants,land plants,Myrtaceae,Syzygium glenum,,Craven,E,,Y,N,Q
16841,12090,plants,land plants,Myrtaceae,Syzygium gustavioides,,(F.M.Bailey) B.Hyland,C,,N,N,Q
16842,13499,plants,land plants,Myrtaceae,Syzygium hodgkinsoniae,red lilly pilly,(F.Muell.) L.A.S.Johnson,V,V,Y,N,QA
16843,16046,plants,land plants,Myrtaceae,Syzygium johnsonii,Johnson's satinash,(F.Muell.) B.Hyland,C,,N,N,Q
16844,12091,plants,land plants,Myrtaceae,Syzygium kuranda,Kuranda satinash,(F.M.Bailey) B.Hyland,C,,N,N,Q
16845,16047,plants,land plants,Myrtaceae,Syzygium luehmannii,,(F.Muell.) L.A.S.Johnson,C,,N,N,QA
16846,9733,plants,land plants,Myrtaceae,Syzygium macilwraithianum,,B.Hyland,V,,Y,N,Q
16847,13363,plants,land plants,Myrtaceae,Syzygium malaccense,Malay apple,(L.) Merr. & L.M.Perry,C,,N,N,QI
16848,29997,plants,land plants,Myrtaceae,Syzygium maraca,,Craven & Biffin,C,,N,N,Q
16849,29526,plants,land plants,Myrtaceae,Syzygium monimioides,,Craven,C,,N,N,Q
16850,28902,plants,land plants,Myrtaceae,Syzygium monospermum,,Craven,C,,N,N,Q
16851,16048,plants,land plants,Myrtaceae,Syzygium moorei,Durobby,(F.Muell.) L.A.S.Johnson,V,V,Y,N,QA
16852,16049,plants,land plants,Myrtaceae,Syzygium oleosum,blue cherry,(F.Muell.) B.Hyland,C,,N,N,QA
16853,14141,plants,land plants,Myrtaceae,Syzygium papyraceum,paperbark satinash,B.Hyland,C,,N,N,Q
16854,16050,plants,land plants,Myrtaceae,Syzygium pseudofastigiatum,Claudie satinash,B.Hyland,C,,N,N,Q
16855,16051,plants,land plants,Myrtaceae,Syzygium puberulum,,Merr. & L.M.Perry,C,,N,N,QI
16856,9397,plants,land plants,Myrtaceae,Syzygium rubrimolle,,B.Hyland,V,,Y,N,Q
16857,16052,plants,land plants,Myrtaceae,Syzygium sayeri,,(F.Muell.) B.Hyland,C,,N,N,QI
16858,9398,plants,land plants,Myrtaceae,Syzygium sharoniae,,B.Hyland,C,,N,N,Q
16859,16053,plants,land plants,Myrtaceae,Syzygium suborbiculare,,(Benth.) T.G.Hartley & L.M.Perry,C,,N,N,QAI
16860,16054,plants,land plants,Myrtaceae,Syzygium tierneyanum,river cherry,(F.Muell.) T.G.Hartley & L.M.Perry,C,,N,N,QAI
16861,16055,plants,land plants,Myrtaceae,Syzygium trachyphloium,,(C.T.White) B.Hyland,C,,N,N,Q
16862,39995,plants,land plants,Myrtaceae,Syzygium velae,,,C,,N,N,Q
16863,9399,plants,land plants,Myrtaceae,Syzygium velarum,,B.Hyland,V,V,Y,N,Q
16864,16056,plants,land plants,Myrtaceae,Syzygium wesa,,B.Hyland,C,,N,N,Q
16865,12088,plants,land plants,Myrtaceae,Syzygium wilsonii,,(F.Muell.) B.Hyland,C,,N,N,Q
16866,29996,plants,land plants,Myrtaceae,Syzygium wilsonii subsp. epigaeum,,Craven & Biffin,C,,N,N,Q
16867,16058,plants,land plants,Myrtaceae,Syzygium wilsonii subsp. wilsonii,,(F.Muell.) B.Hyland,C,,N,N,Q
16868,9526,plants,land plants,Myrtaceae,Syzygium xerampelinum,,B.Hyland,C,,N,N,Q
16869,7646,plants,land plants,Myrtaceae,Thaleropia queenslandica,pink myrtle,(L.S.Sm.) Peter G.Wilson,C,,N,N,Q
16870,15993,plants,land plants,Myrtaceae,Thryptomene hexandra,,C.T.White,C,,N,N,QA
16871,15994,plants,land plants,Myrtaceae,Thryptomene oligandra,,F.Muell.,C,,N,N,Q
16872,40396,plants,land plants,Myrtaceae,Thryptomene oligandra var. parviflora,,,C,,N,N,Q
16873,15995,plants,land plants,Myrtaceae,Thryptomene parviflora,,(F.Muell. ex Benth.) Domin,C,,N,N,Q
16874,6189,plants,land plants,Myrtaceae,Triplarina bancroftii,,A.R.Bean,C,,N,N,Q
16875,6187,plants,land plants,Myrtaceae,Triplarina calophylla,,A.R.Bean,C,,N,N,Q
16876,6186,plants,land plants,Myrtaceae,Triplarina nitchaga,,A.R.Bean,V,V,Y,N,Q
16877,6188,plants,land plants,Myrtaceae,Triplarina paludosa,,A.R.Bean,C,,N,N,Q
16878,20055,plants,land plants,Myrtaceae,Triplarina volcanica,,A.R.Bean,C,,N,N,Q
16879,6191,plants,land plants,Myrtaceae,Triplarina volcanica subsp. borealis,,A.R.Bean,C,,N,N,Q
16880,6190,plants,land plants,Myrtaceae,Triplarina volcanica subsp. volcanica,,A.R.Bean,C,,N,N,Q
16881,40251,plants,land plants,Myrtaceae,Tristania conferta var. fibrosa,,,C,,N,N,Q
16882,40085,plants,land plants,Myrtaceae,Tristania odorata,,,C,,N,N,Q
16883,40245,plants,land plants,Myrtaceae,Tristania suaveolens var. glabrescens,,,C,,N,N,Q
16884,9400,plants,land plants,Myrtaceae,Tristaniopsis collina,mountain water gum,Peter G.Wilson & J.T.Waterh.,C,,N,N,QA
16885,15979,plants,land plants,Myrtaceae,Tristaniopsis exiliflora,kanuka box,(F.Muell.) Peter G.Wilson & J.T.Waterh.,C,,N,N,Q
16886,15980,plants,land plants,Myrtaceae,Tristaniopsis laurina,,(Sm.) Peter G.Wilson & J.T.Waterh.,C,,N,N,QA
16887,25949,plants,land plants,Myrtaceae,Uromyrtus lamingtonensis,,N.Snow & Guymer,V,,Y,N,QA
16888,15991,plants,land plants,Myrtaceae,Uromyrtus metrosideros,,(F.M.Bailey) A.J.Scott,C,,N,N,Q
16889,25945,plants,land plants,Myrtaceae,Uromyrtus tenella,,N.Snow & Guymer,C,,N,N,Q
16890,31030,plants,land plants,Myrtaceae,Verticordia cunninghamii,,Schauer,C,,N,N,QA
16891,15857,plants,land plants,Myrtaceae,Waterhousea floribunda,weeping lilly pilly,(F.Muell.) B.Hyland,C,,N,N,QA
16892,15858,plants,land plants,Myrtaceae,Waterhousea hedraiophylla,,(F.Muell.) B.Hyland,C,,N,N,QA
16893,9401,plants,land plants,Myrtaceae,Waterhousea mulgraveana,,B.Hyland,V,,Y,N,Q
16894,9402,plants,land plants,Myrtaceae,Waterhousea unipunctata,,B.Hyland,C,,N,N,Q
16895,15923,plants,land plants,Myrtaceae,Welchiodendron longivalve,,(F.Muell.) Peter G.Wilson & J.T.Waterh.,C,,N,N,QI
16896,8149,plants,land plants,Myrtaceae,Xanthostemon arenarius,,Peter G.Wilson,NT,,Y,N,Q
16897,40095,plants,land plants,Myrtaceae,Xanthostemon brachyandrus,,,C,,N,N,Q
16898,15936,plants,land plants,Myrtaceae,Xanthostemon chrysanthus,black penda,(F.Muell.) F.Muell. ex Benth.,C,,N,N,Q
16899,15937,plants,land plants,Myrtaceae,Xanthostemon crenulatus,,C.T.White,C,,N,N,QI
16900,9419,plants,land plants,Myrtaceae,Xanthostemon formosus,,Peter G.Wilson,E,E,Y,N,QA
16901,9692,plants,land plants,Myrtaceae,Xanthostemon graniticus,,Peter G.Wilson,V,,Y,N,Q
16902,13088,plants,land plants,Myrtaceae,Xanthostemon oppositifolius,southern penda,F.M.Bailey,V,V,Y,N,QA
16903,40089,plants,land plants,Myrtaceae,Xanthostemon pachyspermus,,,C,,N,N,Q
16904,40090,plants,land plants,Myrtaceae,Xanthostemon pubescens,,,C,,N,N,Q
16905,6373,plants,land plants,Myrtaceae,Xanthostemon sp. (Bolt Head J.R.Clarkson+ 8805),,,C,,N,N,Q
16906,15938,plants,land plants,Myrtaceae,Xanthostemon umbrosus,,(A.Cunn. ex Lindl.) Peter G.Wilson & J.T.Waterh.,C,,N,N,QA
16907,9691,plants,land plants,Myrtaceae,Xanthostemon verticillatus,,(C.T.White & W.D.Francis) L.S.Sm.,V,,Y,N,Q
16908,15885,plants,land plants,Myrtaceae,Xanthostemon whitei,,Gugerli,C,,N,N,Q
16909,15886,plants,land plants,Myrtaceae,Xanthostemon xerophilus,,Peter G.Wilson,C,,N,N,Q
16910,12309,plants,land plants,Myrtaceae,Xanthostemon youngii,,C.T.White & W.D.Francis,C,,N,N,Q
16911,41847,plants,land plants,Myuriaceae,Oedicladium rufescens,,(Reinw. & Hornsch.) Mitt.,C,,N,N,QI
16912,29306,plants,land plants,Myuriaceae,Oedicladium rufescens subsp. rufescens,,(Reinw. & Hornsch.) Mitt.,C,,N,N,Q
16913,41194,plants,land plants,Myuriaceae,Oedicladium rufescens var. purpuratum,,(Mitt) Klazenga,C,,N,N,QA
16914,22446,plants,land plants,Najadaceae,Najas browniana,,Rendle,SL,,Y,N,Q
16915,5196,plants,land plants,Najadaceae,Najas graminea,,Delile,C,,N,N,U
16916,34208,plants,land plants,Najadaceae,Najas graminea var. graminea,,Delile,SL,,Y,N,QA
16917,34229,plants,land plants,Najadaceae,Najas halophila,,Triest,SL,,Y,N,Q
16918,34313,plants,land plants,Najadaceae,Najas malesiana,,W.J.de Wilde,SL,,Y,N,Q
16919,13434,plants,land plants,Najadaceae,Najas marina,,L.,SL,,Y,N,QI
16920,14366,plants,land plants,Najadaceae,Najas tenuifolia,water nymph,R.Br.,SL,,Y,N,QAI
16921,35809,plants,land plants,Neckeraceae,Alleniella hymenodonta,,"(Müll.Hal.) S.Olsson, Enroth & D.Quandt",C,,N,N,QAI
16922,25261,plants,land plants,Neckeraceae,Caduciella mariei,,(Besch.) Enroth,C,,N,N,QA
16923,24756,plants,land plants,Neckeraceae,Circulifolium exiguum,,(Bosch & Sande Lac.) M.Fleisch.,C,,N,N,QA
16924,24726,plants,land plants,Neckeraceae,Himantocladium cyclophyllum,,(Muell.Hal.) M.Fleisch.,C,,N,N,Q
16925,24752,plants,land plants,Neckeraceae,Himantocladium plumula,,(Nees) M.Fleisch.,C,,N,N,QA
16926,24728,plants,land plants,Neckeraceae,Homalia sp. (Locality Unknown F.M.Bailey 108),,,C,,N,N,QA
16927,24757,plants,land plants,Neckeraceae,Homaliodendron flabellatum,,(Sm.) M.Fleisch.,C,,N,N,QI
16928,40857,plants,land plants,Neckeraceae,Neckeromnion lepineanum,,"(Mont.) S.Olsson, Enroth, Huttunen & D.Quandt",C,,N,N,QAI
16929,35506,plants,land plants,Neckeraceae,Neckeropsis cyclophylla,,"(Muell.Hal.) S.Olsson, Enroth & D.Quandt",C,,N,N,Q
16930,25159,plants,land plants,Neckeraceae,Neckeropsis nanodisticha,,(Geh.) M.Fleisch.,C,,N,N,Q
16931,40812,plants,land plants,Neckeraceae,Neckeropsis sparvelliae,,,C,,N,N,Q
16932,26523,plants,land plants,Neckeraceae,Pinnatella alopecuroides,,(Mitt.) M.Fleisch.,C,,N,N,Q
16933,29309,plants,land plants,Neckeraceae,Pinnatella kuehliana,,(Bosch & Sande Lac.) M.Fleisch.,C,,N,N,QAI
16934,24977,plants,land plants,Neckeraceae,Thamnobryum pandum,,(Hook.f. & Wilson) I.G.Stone & G.A.M.Scott,C,,N,N,QAI
16935,24978,plants,land plants,Neckeraceae,Thamnobryum pumilum,,(Hook.f. & Wilson) Nieuwl.,C,,N,N,QA
16936,41188,plants,land plants,Neckeraceae,Touwia elliptica,,"(Bosch & Sande Lac.) S. Olsson, Enroth & D.Quandt",C,,N,N,QA
16937,25204,plants,land plants,Neckeraceae,Touwia laticostata,,Ochyra,C,,N,N,Q
16938,13436,plants,land plants,Nelumbonaceae,Nelumbo nucifera,pink waterlily,Gaertn.,SL,,Y,N,QAI
16939,40154,plants,land plants,Nepenthaceae,Nepenthes albolineata,,,C,,N,Y,Q
16940,40155,plants,land plants,Nepenthaceae,Nepenthes alicae,,,C,,N,Y,Q
