id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,sourceStatus,status
4377426,Eucalyptus paedoglauca,Mt. Stuart Ironbark,Eucalyptus paedoglauca,https://id.biodiversity.org.au/node/apni/2904298,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377330,Eucalyptus scoparia,Wallangara White Gum,Eucalyptus scoparia,https://id.biodiversity.org.au/node/apni/2913806,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377782,Eucalyptus sicilifolia,,Eucalyptus sicilifolia,https://id.biodiversity.org.au/node/apni/2889972,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377667,Eucalyptus sideroxylon subsp. improcera,,Eucalyptus sideroxylon subsp. improcera,https://id.biodiversity.org.au/node/apni/2913936,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378085,Eucalyptus taurina,Helidon Ironbark,Eucalyptus taurina,https://id.biodiversity.org.au/node/apni/2914218,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377600,Eucalyptus tereticornis subsp. rotunda,,Eucalyptus tereticornis subsp. rotunda,https://id.biodiversity.org.au/taxon/apni/51290072,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378627,Eucalyptus virens,Shiny-leaved Ironbark,Eucalyptus virens,https://id.biodiversity.org.au/node/apni/2901683,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377868,Gossia fragrantissima,Sweet Myrtle,Gossia fragrantissima,https://id.biodiversity.org.au/node/apni/2888109,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377561,Gossia gonoclada,Angle-stemmed Myrtle,Gossia gonoclada,https://id.biodiversity.org.au/node/apni/2912922,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377542,Gossia inophloia,,Gossia inophloia,https://id.biodiversity.org.au/node/apni/2900042,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377401,Homoranthus brevistylis,,Homoranthus brevistylis,https://id.biodiversity.org.au/node/apni/2920692,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377551,Homoranthus coracinus,,Homoranthus coracinus,https://id.biodiversity.org.au/node/apni/2899900,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377276,Homoranthus cummingii,,Homoranthus cummingii,https://id.biodiversity.org.au/node/apni/2919750,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378412,Homoranthus decumbens,A Shrub,Homoranthus decumbens,https://id.biodiversity.org.au/node/apni/2916017,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377507,Homoranthus inopinatus,,Homoranthus inopinatus,https://id.biodiversity.org.au/node/apni/2893599,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377883,Homoranthus montanus,,Homoranthus montanus,https://id.biodiversity.org.au/node/apni/2911069,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377873,Homoranthus papillatus,Mouse Bush,Homoranthus papillatus,https://id.biodiversity.org.au/node/apni/2902369,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377911,Homoranthus porteri,,Homoranthus porteri,https://id.biodiversity.org.au/node/apni/2891397,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377858,Homoranthus tricolor,,Homoranthus tricolor,https://id.biodiversity.org.au/node/apni/2892607,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377544,Homoranthus tropicus,,Homoranthus tropicus,https://id.biodiversity.org.au/node/apni/2905318,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377571,Homoranthus vagans,,Homoranthus vagans,https://id.biodiversity.org.au/node/apni/2890306,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377332,Homoranthus zeteticorum,,Homoranthus zeteticorum,https://id.biodiversity.org.au/node/apni/2891973,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378092,Kardomia granitica,A Shrub,Kardomia granitica,https://id.biodiversity.org.au/node/apni/2913084,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377922,Kardomia silvestris,Woodland Babingtonia,Kardomia silvestris,https://id.biodiversity.org.au/node/apni/2912136,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377395,Kardomia squarrulosa,,Kardomia squarrulosa,https://id.biodiversity.org.au/node/apni/2906697,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378442,Kunzea calida,Mount Stewart Kunzea,Kunzea calida,https://id.biodiversity.org.au/node/apni/2886728,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378062,Kunzea sericothrix,,Kunzea sericothrix,https://id.biodiversity.org.au/taxon/apni/51290171,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378134,Kunzea truncata,,Kunzea truncata,https://id.biodiversity.org.au/taxon/apni/51290173,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377534,Lenwebbia prominens,Velvet Myrtle,Lenwebbia prominens,https://id.biodiversity.org.au/node/apni/2905727,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377546,Lenwebbia sp. (Blackall Range P.R.Sharpe 5387),Myrtle Family (part),Myrtaceae,https://id.biodiversity.org.au/taxon/apni/51376810,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378221,Lenwebbia sp. (Main Range P.R.Sharpe+ 4877),Myrtle Family (part),Myrtaceae,https://id.biodiversity.org.au/taxon/apni/51376810,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378570,Leptospermum barneyense,,Leptospermum barneyense,https://id.biodiversity.org.au/node/apni/2897178,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378513,Leptospermum luehmannii,Ngun Ngun May Bush,Leptospermum luehmannii,https://id.biodiversity.org.au/node/apni/2918132,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377658,Leptospermum oreophilum,,Leptospermum oreophilum,https://id.biodiversity.org.au/node/apni/2914364,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378561,Leptospermum pallidum,,Leptospermum pallidum,https://id.biodiversity.org.au/node/apni/2902879,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377474,Leptospermum venustum,,Leptospermum venustum,https://id.biodiversity.org.au/node/apni/2906832,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378554,Melaleuca cheelii,,Melaleuca cheelii,https://id.biodiversity.org.au/node/apni/2886327,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377373,Melaleuca comosa,,Melaleuca comosa,ALA_DR652_1182,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378233,Melaleuca flavovirens,Green Bottlebrush,Callistemon flavovirens,https://id.biodiversity.org.au/node/apni/2897615,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377823,Melaleuca formosa,White Alder,Callistemon formosus,https://id.biodiversity.org.au/node/apni/2898889,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378162,Melaleuca groveana,Grove's Paperbark,Melaleuca groveana,https://id.biodiversity.org.au/node/apni/2892812,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377353,Melaleuca irbyana,Bush-house Paperbark,Melaleuca irbyana,https://id.biodiversity.org.au/taxon/apni/51290226,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378179,Melaleuca kunzeoides,,Melaleuca kunzeoides,https://id.biodiversity.org.au/node/apni/2892764,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377951,Melaleuca lophocoracorum,,Melaleuca lophocoracorum,https://id.biodiversity.org.au/node/apni/7699450,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377948,Melaleuca pearsonii,,Callistemon pearsonii,https://id.biodiversity.org.au/node/apni/2910604,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377432,Melaleuca sylvana,,Melaleuca sylvana,https://id.biodiversity.org.au/node/apni/2901258,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377743,Melaleuca uxorum,,Melaleuca uxorum,https://id.biodiversity.org.au/node/apni/2902130,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377808,Melaleuca williamsii,,Callistemon pungens,https://id.biodiversity.org.au/node/apni/2909631,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378072,Melaleuca williamsii subsp. fletcheri,,Callistemon pungens subsp. fletcheri,https://id.biodiversity.org.au/node/apni/2912036,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378521,Micromyrtus carinata,Gurulmundi Heath-myrtle,Micromyrtus carinata,https://id.biodiversity.org.au/node/apni/2898062,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378348,Micromyrtus delicata,,Micromyrtus delicata,https://id.biodiversity.org.au/node/apni/2900631,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377389,Micromyrtus patula,,Micromyrtus patula,https://id.biodiversity.org.au/node/apni/2903333,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378067,Micromyrtus rotundifolia,,Micromyrtus rotundifolia,https://id.biodiversity.org.au/node/apni/2894453,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378209,Micromyrtus vernicosa,,Micromyrtus vernicosa,https://id.biodiversity.org.au/node/apni/2912502,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378047,Mitrantia bilocularis,,Mitrantia bilocularis,https://id.biodiversity.org.au/taxon/apni/51290238,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377659,Ochrosperma obovatum,,Ochrosperma obovatum,https://id.biodiversity.org.au/node/apni/2909416,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378418,Rhodamnia angustifolia,Narrow-leaved Malletwood,Rhodamnia angustifolia,https://id.biodiversity.org.au/node/apni/2912667,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378204,Rhodamnia arenaria,,Rhodamnia arenaria,https://id.biodiversity.org.au/node/apni/2902254,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378088,Rhodamnia dumicola,Rib-fruited Malletwood,Rhodamnia dumicola,https://id.biodiversity.org.au/node/apni/2916072,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377377,Rhodamnia glabrescens,,Rhodamnia glabrescens,https://id.biodiversity.org.au/node/apni/2890461,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378280,Rhodamnia longisepala,,Rhodamnia longisepala,https://id.biodiversity.org.au/node/apni/2908475,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377285,Rhodamnia maideniana,Smooth Scrub Turpentine,Rhodamnia maideniana,https://id.biodiversity.org.au/node/apni/2917213,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377974,Rhodamnia rubescens,Brown Malletwood,Rhodamnia rubescens,https://id.biodiversity.org.au/node/apni/2893429,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377490,Rhodamnia sessiliflora,Iron Malletwood,Rhodamnia sessiliflora,https://id.biodiversity.org.au/node/apni/2921028,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378022,Rhodamnia whiteana,White Malletwood,Rhodamnia whiteana,https://id.biodiversity.org.au/node/apni/2920644,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378262,Rhodomyrtus canescens,Crater Ironwood,Rhodomyrtus canescens,https://id.biodiversity.org.au/node/apni/2900749,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377549,Rhodomyrtus effusa,,Rhodomyrtus effusa,https://id.biodiversity.org.au/node/apni/2911316,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377690,Rhodomyrtus pervagata,Ironwood,Rhodomyrtus pervagata,https://id.biodiversity.org.au/node/apni/2889346,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377311,Rhodomyrtus psidioides,Native Guava,Rhodomyrtus psidioides,https://id.biodiversity.org.au/node/apni/2901415,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377845,Ristantia gouldii,,Ristantia gouldii,https://id.biodiversity.org.au/taxon/apni/51290305,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378176,Ristantia waterhousei,,Ristantia waterhousei,https://id.biodiversity.org.au/taxon/apni/51290310,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378232,Sannantha brachypoda,,Sannantha brachypoda,https://id.biodiversity.org.au/node/apni/2920714,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377699,Sannantha papillosa,,Sannantha papillosa,https://id.biodiversity.org.au/node/apni/2908937,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377385,Sannantha tozerensis,A Shrub,Sannantha tozerensis,https://id.biodiversity.org.au/node/apni/2918566,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377733,Sphaerantia chartacea,Shipton's Penda,Sphaerantia chartacea,https://id.biodiversity.org.au/taxon/apni/51290333,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378504,Sphaerantia discolor,Tully Penda,Sphaerantia discolor,https://id.biodiversity.org.au/node/apni/2908541,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377567,Stockwellia quadrifida,Stockwellia,Stockwellia quadrifida,https://id.biodiversity.org.au/node/apni/2920965,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378479,Syzygium aqueum,Water Apple,Syzygium aqueum,https://id.biodiversity.org.au/node/apni/2909237,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377636,Syzygium buettnerianum,Watergum,Syzygium buettnerianum,https://id.biodiversity.org.au/node/apni/2917951,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378207,Syzygium fratris,Brotherly Love Lilly Pilly,Syzygium fratris,https://id.biodiversity.org.au/node/apni/2911189,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377757,Syzygium glenum,Satinash,Syzygium glenum,https://id.biodiversity.org.au/node/apni/2892184,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378053,Syzygium hodgkinsoniae,Red Lilly Pilly,Syzygium hodgkinsoniae,https://id.biodiversity.org.au/node/apni/2915336,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377398,Syzygium macilwraithianum,Macilwraith Range Bark In The Wood,Syzygium macilwraithianum,https://id.biodiversity.org.au/node/apni/2908732,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377304,Syzygium moorei,Durobby,Syzygium moorei,https://id.biodiversity.org.au/node/apni/2894303,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378274,Syzygium rubrimolle,Red Lady Apple,Syzygium rubrimolle,https://id.biodiversity.org.au/node/apni/2891053,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378089,Syzygium velarum,,Syzygium velarum,https://id.biodiversity.org.au/node/apni/2898315,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378303,Triplarina nitchaga,,Triplarina nitchaga,https://id.biodiversity.org.au/node/apni/2896667,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378055,Uromyrtus lamingtonensis,,Uromyrtus lamingtonensis,https://id.biodiversity.org.au/taxon/apni/51367411,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378107,Waterhousea mulgraveana,,Syzygium mulgraveanum,https://id.biodiversity.org.au/node/apni/2898623,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378160,Xanthostemon arenarius,,Xanthostemon arenarius,https://id.biodiversity.org.au/node/apni/2890931,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
