id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,vernacularName,category,WildNetTaxonID,status,generalisation
5544424,Petalura litorea,Coastal Petaltail,Petalura litorea,https://biodiversity.org.au/afd/taxa/84e4a238-2495-4abb-93c1-bd15d4e555d1,dr493,"[{'key': 'vernacularName', 'value': 'coastal petaltail'}, {'key': 'category', 'value': 'UK'}, {'key': 'WildNetTaxonID', 'value': '32098'}, {'key': 'generalisation', 'value': '2 km'}]",coastal petaltail,UK,32098,,2 km
5544632,Petalura pulcherrima,Beautiful Petaltail,Petalura pulcherrima,https://biodiversity.org.au/afd/taxa/8b0d6dde-ae9a-4185-9048-bb8cb04e751a,dr493,"[{'key': 'vernacularName', 'value': 'beautiful petaltail'}, {'key': 'category', 'value': 'UK'}, {'key': 'WildNetTaxonID', 'value': '35261'}, {'key': 'generalisation', 'value': '2 km'}]",beautiful petaltail,UK,35261,,2 km
5544983,Cherax robustus,Freshwater Crayfish Or Yabby,Cherax robustus,https://biodiversity.org.au/afd/taxa/5a6e28c4-9a8f-461d-bd9b-78807fec9742,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '33588'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,33588,Vulnerable,2 km
5545224,Euastacus bindal,Spiny Crayfish,Euastacus bindal,https://biodiversity.org.au/afd/taxa/6c69a1a2-b382-4c5d-afd6-54e9eaf69f5b,dr493,"[{'key': 'vernacularName', 'value': 'Mt Elliot crayfish'}, {'key': 'category', 'value': 'CR'}, {'key': 'WildNetTaxonID', 'value': '33590'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",Mt Elliot crayfish,CR,33590,Critically Endangered,2 km
5544456,Euastacus binzayedi,,Euastacus binzayedi,https://biodiversity.org.au/afd/taxa/68cb686f-ee22-4ef6-8148-ab3ca6fcf99a,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'CR'}, {'key': 'WildNetTaxonID', 'value': '36167'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,CR,36167,Critically Endangered,2 km
5545254,Euastacus eungella,Freshwater Crayfish Or Yabby,Euastacus eungella,https://biodiversity.org.au/afd/taxa/4bbc935c-9f86-48de-be5d-672caa531f88,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '33591'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,33591,Endangered,2 km
5544591,Euastacus hystricosus,Freshwater Crayfish Or Yabby,Euastacus hystricosus,https://biodiversity.org.au/afd/taxa/0d4b9caf-ddc0-4bdd-9e7f-c91c04ee08ec,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '33593'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,33593,Endangered,2 km
5544898,Euastacus jagara,Jagara Hairy Crayfish,Euastacus jagara,https://biodiversity.org.au/afd/taxa/d9e851a8-1d29-4005-b3b9-64c40835c822,dr493,"[{'key': 'vernacularName', 'value': 'Jagara hairy crayfish'}, {'key': 'category', 'value': 'CR'}, {'key': 'WildNetTaxonID', 'value': '33594'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",Jagara hairy crayfish,CR,33594,Critically Endangered,2 km
5544824,Euastacus maidae,Freshwater Crayfish Or Yabby,Euastacus maidae,https://biodiversity.org.au/afd/taxa/2c41bdf2-4613-40cf-abf5-39ed724aaf5d,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'CR'}, {'key': 'WildNetTaxonID', 'value': '33595'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,CR,33595,Critically Endangered,2 km
5544580,Euastacus monteithorum,Freshwater Crayfish Or Yabby,Euastacus monteithorum,https://biodiversity.org.au/afd/taxa/ba9579e7-e4ec-4412-bb94-8a63af7e99fa,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '33596'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,33596,Endangered,2 km
5545119,Euastacus robertsi,Freshwater Crayfish Or Yabby,Euastacus robertsi,https://biodiversity.org.au/afd/taxa/9c05fd21-675f-49fd-a9c7-86b858687fce,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '33597'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,33597,Endangered,2 km
5545192,Tenuibranchiurus glypticus,Swamp Crayfish,Tenuibranchiurus glypticus,https://biodiversity.org.au/afd/taxa/1259edc9-64c8-423a-89fd-67d0503b1fd9,dr493,"[{'key': 'vernacularName', 'value': 'swamp crayfish'}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '33603'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",swamp crayfish,EN,33603,Endangered,2 km
5545084,Selenocosmia crassipes,,Selenocosmia crassipes,ALA_DR493_96,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '29180'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,29180,Least concern,2 km
5544825,Selenocosmia strenua,,Selenocosmia strenua,https://biodiversity.org.au/afd/taxa/a21c5d8f-b20c-4ddb-b090-08afd4fe8fae,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '29182'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,29182,Least concern,2 km
5544772,Selenotypus plumipes,,Selenotypus plumipes,https://biodiversity.org.au/afd/taxa/6f65b83e-755e-4bf0-928a-b45da17e04a6,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '29185'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,29185,Least concern,2 km
5544688,Relicina rahengensis,,Relicina rahengensis,https://id.biodiversity.org.au/taxon/lichen/30231810,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '42130'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,42130,Least concern,2 km
5545303,Aponogeton,,Aponogeton,https://id.biodiversity.org.au/taxon/apni/51266805,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'UK'}, {'key': 'WildNetTaxonID', 'value': '17957'}, {'key': 'generalisation', 'value': '2 km'}]",,UK,17957,,2 km
