WATaxonId,scientificName,vernacularName,class,Status,WAStatus,WARank,EPBCStatus,EPBCDesc,county,municipality,verbatimLocality,taxonRemarks
,Calonectris leucomelas,streaked shearwater,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,SWAN",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Apus pacificus,fork-tailed swift,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Arenaria interpres,ruddy turnstone,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Calidris acuminata,sharp-tailed sandpiper,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Calidris alba,sanderling,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Calidris melanotos,pectoral sandpiper,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Calidris ruficollis,red-necked stint,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Calidris subminuta,long-toed stint,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Plegadis falcinellus,glossy ibis,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Tringa glareola,wood sandpiper,BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Tringa nebularia,"common greenshank, greenshank",BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Tringa stagnatilis,"marsh sandpiper, little greenshank",BIRD,Migratory,,,,,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Fregata ariel,lesser frigatebird,BIRD,Migratory,,,,,"KIMB,PILB,MWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Hirundo rustica,barn swallow,BIRD,Migratory,,,,,"KIMB,PILB,MWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Sternula albifrons,little tern,BIRD,Migratory,,,,,"KIMB,PILB,MWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Tringa totanus,"common redshank, redshank",BIRD,Migratory,,,,,"KIMB,PILB,MWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Philomachus pugnax,ruff (reeve),BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Limicola falcinellus,broad-billed sandpiper,BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Chlidonias leucopterus,"white-winged black tern, white-winged tern",BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Hirundapus caudacutus,white-throated needletail,BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Hydroprogne caspia,Caspian tern,BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Limosa limosa,black-tailed godwit,BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Numenius phaeopus,whimbrel,BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Oceanites oceanicus,Wilson's storm-petrel,BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Onychoprion anaethetus,bridled tern,BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Pandion cristatus,"osprey, eastern osprey",BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Sterna hirundo,Common Tern,BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Xenus cinereus,Terek sandpiper,BIRD,Migratory,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Charadrius dubius,little ringed plover,BIRD,Migratory,,,,,"KIMB,PILB,MWSTSWAN",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Numenius minutus,"little curlew, little whimbrel",BIRD,Migratory,,,,,"KIMB,PILB,MWSTSWAN",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Sterna dougallii,roseate tern,BIRD,Migratory,,,,,"KIMB,PILB,MWSTSWAN",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Anous stolidus,common noddy,BIRD,Migratory,,,,,"KIMB,PILB,MWSTSWAN,SWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Ardenna pacifica,wedge-tailed shearwater,BIRD,Migratory,,,,,"KIMB,PILB,MWSTSWAN,SWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Limnodromus semipalmatus,Asian dowitcher,BIRD,Migratory,,,,,"KIMB,PILB,MWSTSWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Phalaropus lobatus,red-necked phalarope,BIRD,Migratory,,,,,"KIMB,PILB,MWST,WHTB,SCST,SWAN",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Limosa lapponica,bar-tailed godwit,BIRD,Migratory,,,,,"KIMB,PILB,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Pluvialis squatarola,grey plover,BIRD,Migratory,,,,,"KIMB,PILB,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Thalasseus bergii,crested tern,BIRD,Migratory,,,,,"KIMB,PILB,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Anas querquedula,garganey,BIRD,Migratory,,,,,"KIMB,PILB,SWAN",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Motacilla cinerea,grey wagtail,BIRD,Migratory,,,,,"KIMB,PILB,WARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Stercorarius longicaudus,"long-tailed jaeger, long-tailed skua",BIRD,Migratory,,,,,"KIMB,WHTB,SWAN",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Stercorarius parasiticus,"Arctic jaeger, Arctic skua",BIRD,Migratory,,,,,"MWST,SCST,SWAN,SWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Macronectes giganteus,southern giant petrel,BIRD,Migratory,,,,,"PILB,MWSTSCST,SWAN,SWSTWARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Ardenna grisea,sooty shearwater,BIRD,Migratory,,,,,"SCST,",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Stercorarius maccormicki,south polar skua,BIRD,Migratory,,,,,"SCST,SWAN,",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Charadrius bicinctus,double-banded plover,BIRD,Migratory,,,,,"SCST,SWAN,SWSTWARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Ardenna tenuirostris,short-tailed shearwater,BIRD,Migratory,,,,,"SCST,SWSTWARR",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Gallinago hardwickii,"Latham's snipe, Japanese snipe",BIRD,Migratory,,,,,SWAN ,,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Stercorarius pomarinus,"pomarine jaeger, pomarine skua",BIRD,Migratory,,,,,"SWAN,SWST",,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Acrocephalus orientalis,"great reed-warbler, oriental reed-warbler",BIRD,Migratory,,,,,,,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Bulweria bulwerii,Bulwer's petrel,BIRD,Migratory,,,,,,,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Cecropis daurica,red-rumped swallow,BIRD,Migratory,,,,,,,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Fregata minor,great frigatebird,BIRD,Migratory,,,,,,,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Hydrobates matsudairae,Matsudaira's storm-petrel,BIRD,Migratory,,,,,,,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Hydrobates monorhis,Swinhoe's storm-petrel,BIRD,Migratory,,,,,,,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Sterna sumatrana,black-naped Tern,BIRD,Migratory,,,,,,,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Sula sula,red-footed booby,BIRD,Migratory,,,,,,,,"Migratory under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 5)"
,Bothriembryon whitleyi,Whitley's bothriembryontid land snail (Geraldton),INVERTEBRATE,Extinct,,,,,"KIMB,MWST",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Lagorchestes asomatus,"central hare-wallaby, kuluwarri",MAMMAL,Extinct,,,,,"KIMB,PILB",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Macrotis leucura,"lesser bilby, tjunpi",MAMMAL,Extinct,,,,,"KIMB,PILB",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Perameles eremiana,"desert bandicoot, walilya",MAMMAL,Extinct,,,,,"KIMB,PILB",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Notomys amplus,"short-tailed hopping-mouse, yoontoo",MAMMAL,Extinct,,,,,"KIMB,PILB,MWST",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Notomys longicaudatus,"long-tailed hopping-mouse, koolawa",MAMMAL,Extinct,,,,,"KIMB,PILB,MWST,WHTB,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Onychogalea lunata,"crescent nailtail wallaby, tjawalpa",MAMMAL,Extinct,,,,,"KIMB,PILB,MWST,WHTB,SCST,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Bettongia lesueur graii,"boodie (inland), burrowing bettong (inland)",MAMMAL,Extinct,,,,,"KIMB,PILB,MWST,WHTB,SCST,SWAN",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Bothriembryon praecelsus,a bothriembryontid land snail (Kellerberrin),INVERTEBRATE,Extinct,,,,,"KIMB,WHTB",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Bettongia anhydra,desert bettong,MAMMAL,Extinct,,,,,"MWST,SCST,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Notomys macrotis,"big-eared hopping mouse, noompa",MAMMAL,Extinct,,,,,MWSTWHTB,,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Lagorchestes hirsutus hirsutus,rufous hare-wallaby (south-western),MAMMAL,Extinct,,,,,"MWSTWHTB,SCST",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Potorous platyops,broad-faced potoroo,MAMMAL,Extinct,,,,,"MWSTWHTB,SCST,SWAN",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Chaeropus ecaudatus,"pig-footed bandicoot, kantjilpa",MAMMAL,Extinct,,,,,"PILB,MWSTWHTB,SCST,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Leporillus apicalis,lesser stick-nest rat,MAMMAL,Extinct,,,,,"PILB,MWSTWHTB,SCST,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Bettongia pusilla,dwarf Nullarbor bettong,MAMMAL,Extinct,,,,,"SCST,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Helicarion castanea,a helicarionid land snail,INVERTEBRATE,Extinct,,,,,"SCST,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Lewinia pectoralis clelandi,"Western Australian Lewin's rail, Lewin's rail (western)",BIRD,Extinct,,,,,"SCST,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Occirhenea georgiana,"a rhytidid land snail, Albany carnivorous snail",INVERTEBRATE,Extinct,,,,,"SCST,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Perameles papillon,"Nullarbor barred bandicoot, butterfly bandicoot",MAMMAL,Extinct,,,,,"SCST,",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Perameles myosuros,Marl,MAMMAL,Extinct,,,,,"WHTB,SCST,SWAN",,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Zaglossus bruijnii,western long-beaked echidna,MAMMAL,Extinct,,,,,,,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Dasyornis broadbenti litoralis,rufous bristlebird,BIRD,Extinct,,,,,,,,"Extinct under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 4)"
,Sminthopsis psammophila,sandhill dunnart,MAMMAL,Endangered,,,,,GOLD,,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Calyptorhynchus latirostris,Carnaby's cockatoo,BIRD,Endangered,,,,,"GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Idiosoma nigrum,shield-backed trapdoor spider,INVERTEBRATE,Endangered,,,,,"GOLD,MWST,WHTB,SWAN,",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Botaurus poiciloptilus,Australasian bittern,BIRD,Endangered,,,,,"KIMB,MWST,WHTB,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Dasyurus hallucatus,northern quoll,MAMMAL,Endangered,,,,,"KIMB,PILB,GOLD",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Balaenoptera borealis,sei whale,MAMMAL,Endangered,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Balaenoptera musculus,blue whale,MAMMAL,Endangered,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Balaenoptera physalus,fin whale,MAMMAL,Endangered,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Calidris canutus,red knot,BIRD,Endangered,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Caretta caretta,loggerhead turtle,REPTILE,Endangered,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Charadrius mongolus,lesser sand plover,BIRD,Endangered,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Puffinus huttoni,Hutton's shearwater,BIRD,Endangered,,,,,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Rostratula australis,Australian painted snipe,BIRD,Endangered,,,,,"KIMB,PILB,MWSTSWAN",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Anous tenuirostris melanops,Australian lesser noddy,BIRD,Endangered,,,,,"KIMB,PILB,MWSTSWAN,SWST",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Turnix varius scintillans,Abrolhos painted button-quail,BIRD,Endangered,,,,,MWST,,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Parantechinus apicalis,dibbler,MAMMAL,Endangered,,,,,"MWST,SCST",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Diomedea sanfordi,northern royal albatross,BIRD,Endangered,,,,,"MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Thalassarche carteri,Indian yellow-nosed albatross,BIRD,Endangered,,,,,"MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Thalassarche melanophris,black-browed albatross,BIRD,Endangered,,,,,"MWST,SCST,SWAN,SWST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Neopasiphae simplicior,a short-tongued bee,INVERTEBRATE,Endangered,,,,,"MWST,SWAN,",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Bamazomus subsolanus,eastern Cape Range bamazomus,INVERTEBRATE,Endangered,,,,,PILB,,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Bamazomus vespertinus,western Cape Range bamazomus,INVERTEBRATE,Endangered,,,,,PILB,,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Draculoides brooksi,northern Cape Range draculoides,INVERTEBRATE,Endangered,,,,,PILB,,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Draculoides julianneae,western Cape Range draculoides,INVERTEBRATE,Endangered,,,,,PILB,,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Lagorchestes hirsutus subsp. (Central Australia),"rufous hare-wallaby (Central Australia), mala",MAMMAL,Endangered,,,,,PILB,,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Lerista nevinae,Nevin's slider,REPTILE,Endangered,,,,,PILB,,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Liagoceradocus branchialis,Cape Range liagoceradocus amphipod,INVERTEBRATE,Endangered,,,,,PILB,,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Petrogale lateralis lateralis,"black-flanked rock-wallaby, black-footed rock-wallaby, moororong",MAMMAL,Endangered,,,,,"PILB,GOLD,MWSTWHTB,SCST,SWAN",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Bertmainius tumidus,thick-legged pygmy trapdoor spider,INVERTEBRATE,Endangered,,,,,"SCST,",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Dasyornis longirostris,western bristlebird,BIRD,Endangered,,,,,"SCST,",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Trioza barrettae,Banksia brownii plant-louse,INVERTEBRATE,Endangered,,,,,"SCST,",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Atrichornis clamosus,"noisy scrub-bird, tjimiluk",BIRD,Endangered,,,,,"SCST,SWAN,SWSTWARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Galaxiella nigrostriata,"black-stripe minnow, black-striped dwarf galaxias",FISH,Endangered,,,,,"SCST,SWAN,SWSTWARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Phoebetria fusca,sooty albatross,BIRD,Endangered,,,,,"SCST,SWAN,SWSTWARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Lepidogalaxias salamandroides,salamanderfish,FISH,Endangered,,,,,"SCST,SWSTWARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Cynotelopus notabilis,Western Australian pill millipede,INVERTEBRATE,Endangered,,,,,"SCST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
,Diomedea antipodensis gibsoni,Gibson's albatross,BIRD,Endangered,,,,,"SCST,WARR",,,"Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 2)"
